timestep,ep_rew_mean,ep_len_mean,explained_variance,value_loss,entropy,approx_kl,clip_fraction,std,intervention_rate,emergency_rate,int_rate_C-01,int_rate_C-02,int_rate_C-03,int_rate_C-04,int_rate_C-05,int_rate_C-06
1024,16.828621,43.364,nan,nan,nan,nan,nan,nan,0.964844,0.014648,0.041016,0.000000,0.179688,0.001953,0.012695,0.959961
2048,27.260266,46.900,-0.018401,0.893832,2.825397,0.009889,0.118066,0.986534,0.968750,0.013672,0.001953,0.004883,0.161133,0.000977,0.009766,0.957031
3072,25.973394,40.760,-0.366538,0.477436,2.811536,0.083859,0.087891,0.987497,0.958984,0.029297,0.026367,0.000000,0.168945,0.005859,0.022461,0.948242
4096,22.059958,39.510,-0.117346,0.984784,2.814321,0.206534,0.131649,0.989915,0.961914,0.014648,0.045898,0.000000,0.176758,0.001953,0.008789,0.951172
5120,22.828064,40.670,0.438467,0.216262,2.813560,0.013433,0.137500,0.985373,0.965820,0.012695,0.031250,0.000977,0.190430,0.002930,0.012695,0.962891
6144,21.989717,39.880,0.338555,0.296121,2.806592,0.018538,0.157910,0.983000,0.961914,0.014648,0.006836,0.001953,0.091797,0.004883,0.010742,0.957031
7168,26.596496,46.400,0.440831,0.255762,2.804789,0.022296,0.182129,0.983977,0.965820,0.009766,0.049805,0.000000,0.132812,0.000977,0.007812,0.962891
8192,29.678691,51.150,0.534459,0.248155,2.805475,0.036313,0.185840,0.982439,0.977539,0.009766,0.019531,0.000000,0.100586,0.001953,0.007812,0.975586
9216,33.124817,55.190,0.562679,0.246353,2.804852,0.030744,0.212695,0.983242,0.975586,0.006836,0.063477,0.000000,0.130859,0.000977,0.005859,0.972656
10240,40.930147,60.860,0.418934,0.377229,2.806977,0.036725,0.254590,0.986049,0.966797,0.006836,0.000000,0.000000,0.054688,0.003906,0.004883,0.962891
11264,46.020664,65.620,0.362478,0.310218,2.802146,0.035058,0.256152,0.978545,0.969727,0.005859,0.031250,0.000977,0.115234,0.001953,0.005859,0.969727
12288,49.263636,67.960,0.544945,0.336431,2.793809,0.061205,0.332715,0.976330,0.969727,0.008789,0.026367,0.000000,0.122070,0.002930,0.006836,0.963867
13312,51.853089,69.430,0.442172,0.351891,2.788522,0.050551,0.318652,0.974746,0.965820,0.011719,0.003906,0.000000,0.063477,0.005859,0.010742,0.962891
14336,57.203310,72.360,0.316126,0.339283,2.771633,0.087246,0.392871,0.958915,0.966797,0.009766,0.001953,0.000000,0.051758,0.005859,0.009766,0.966797
15360,63.061362,73.910,0.590480,0.235752,2.751397,0.078844,0.368848,0.955910,0.973633,0.014648,0.000000,0.000000,0.086914,0.007812,0.012695,0.971680
16384,66.093919,72.250,0.078641,0.602434,2.743972,0.077564,0.412109,0.951772,0.966797,0.013672,0.002930,0.000000,0.119141,0.006836,0.012695,0.960938
17408,68.919188,74.180,0.478680,0.501605,2.737292,0.076841,0.388965,0.947983,0.973633,0.005859,0.002930,0.001953,0.084961,0.003906,0.005859,0.972656
18432,67.029796,68.350,0.339832,0.364656,2.722518,0.074723,0.396484,0.940752,0.959961,0.015625,0.058594,0.000000,0.087891,0.007812,0.012695,0.953125
19456,66.432451,68.160,0.173822,0.626416,2.708711,0.094226,0.417187,0.931456,0.967773,0.013672,0.000000,0.000000,0.160156,0.003906,0.010742,0.960938
20480,62.343830,64.470,0.435942,0.282755,2.684337,0.100978,0.382422,0.918824,0.966797,0.014648,0.000000,0.000000,0.108398,0.006836,0.014648,0.963867
21504,50.059540,57.210,0.481143,0.311257,2.661974,0.112137,0.457422,0.910139,0.964844,0.017578,0.008789,0.004883,0.097656,0.004883,0.012695,0.958984
22528,43.105641,52.490,0.570324,0.326440,2.639442,0.117799,0.397168,0.898892,0.957031,0.016602,0.024414,0.007812,0.145508,0.000000,0.013672,0.951172
23552,31.551525,47.010,0.706534,0.247255,2.619675,0.119513,0.448926,0.892123,0.964844,0.020508,0.031250,0.000977,0.135742,0.001953,0.015625,0.953125
24576,32.265142,49.150,0.600273,0.341411,2.602827,0.119918,0.489551,0.882518,0.972656,0.009766,0.020508,0.003906,0.093750,0.002930,0.007812,0.969727
25600,33.812386,50.160,0.516691,0.207398,2.572525,0.114567,0.489941,0.867602,0.964844,0.017578,0.014648,0.000000,0.120117,0.004883,0.015625,0.960938
26624,36.766934,52.550,0.705206,0.148402,2.536494,0.124236,0.467285,0.850495,0.975586,0.011719,0.002930,0.000000,0.056641,0.005859,0.008789,0.970703
27648,36.566513,52.260,0.342000,0.243279,2.500033,0.115385,0.476855,0.836185,0.963867,0.013672,0.014648,0.001953,0.071289,0.004883,0.009766,0.955078
28672,42.333809,55.920,0.584864,0.268766,2.453094,0.159821,0.467383,0.811587,0.968750,0.011719,0.004883,0.000000,0.037109,0.007812,0.011719,0.967773
29696,50.040703,58.580,0.163877,0.394804,2.410542,0.144932,0.497559,0.803924,0.956055,0.015625,0.008789,0.000000,0.051758,0.004883,0.011719,0.952148
30720,53.177031,60.090,0.584851,0.237413,2.398114,0.125592,0.507227,0.798204,0.969727,0.010742,0.004883,0.000000,0.029297,0.008789,0.009766,0.968750
31744,57.633020,65.270,0.186820,0.402063,2.376952,0.150023,0.530762,0.789565,0.967773,0.008789,0.004883,0.000000,0.049805,0.004883,0.007812,0.964844
32768,62.757307,71.220,0.380411,0.235385,2.360106,0.178154,0.461133,0.783738,0.953125,0.008789,0.006836,0.000000,0.050781,0.003906,0.008789,0.953125
33792,63.641552,72.110,0.368032,0.253963,2.337899,1.134951,0.496067,0.771792,0.973633,0.007812,0.002930,0.000000,0.081055,0.002930,0.006836,0.972656
34816,70.512411,78.170,0.295743,0.249167,2.311188,0.180577,0.509180,0.763034,0.963867,0.012695,0.014648,0.000000,0.050781,0.006836,0.009766,0.958008
35840,73.209355,81.290,0.314885,0.248067,2.289787,0.199365,0.508301,0.754567,0.966797,0.009766,0.004883,0.000000,0.056641,0.003906,0.008789,0.964844
36864,70.037007,76.520,0.547015,0.142827,2.257871,0.245334,0.538965,0.740270,0.937500,0.016602,0.012695,0.000000,0.111328,0.007812,0.013672,0.930664
37888,70.647072,79.150,0.454337,0.384130,2.224871,0.199062,0.522363,0.730484,0.956055,0.009766,0.002930,0.000000,0.128906,0.003906,0.009766,0.953125
38912,72.241346,79.300,-0.043540,0.406978,2.193610,0.221473,0.503809,0.715875,0.958008,0.010742,0.010742,0.000000,0.105469,0.003906,0.009766,0.955078
39936,67.947617,73.770,0.568135,0.220582,2.157533,0.190891,0.531836,0.705859,0.963867,0.009766,0.000000,0.000000,0.075195,0.003906,0.006836,0.958984
40960,66.372866,72.400,0.430262,0.247921,2.127085,0.208779,0.489063,0.693088,0.954102,0.007812,0.003906,0.004883,0.077148,0.003906,0.006836,0.950195
41984,67.662847,74.540,0.236156,0.265953,2.090010,0.197381,0.494141,0.681161,0.968750,0.009766,0.005859,0.001953,0.085938,0.003906,0.008789,0.962891
43008,69.843981,77.070,0.222919,0.227810,2.055507,0.231285,0.540039,0.671551,0.970703,0.002930,0.002930,0.000000,0.071289,0.001953,0.002930,0.968750
44032,69.069537,77.410,0.528345,0.170671,2.029469,0.213990,0.530176,0.662560,0.957031,0.009766,0.015625,0.009766,0.082031,0.003906,0.008789,0.956055
45056,68.329038,77.430,0.464447,0.340292,2.002383,0.329422,0.599219,0.654207,0.938477,0.012695,0.008789,0.003906,0.082031,0.006836,0.010742,0.931641
