timestamp,mode,cage_version,raw_steering,raw_throttle,safe_steering,safe_throttle,emergency,rules_fired,cycles_since_last_state,oscillation_persistent,osc_rate_c01,osc_rate_c02,osc_rate_c03,ey,epsi,speed,kappa_ahead
1787731135.158888,monitoring,0.6.1,0.03511267155408859,0.810581386089325,0.03511267155408859,0.810581386089325,0,,0,0,0.0,0.0,0.0,0.04229919842308172,0.007720597922020813,0.0010724285163827558,0.0
1787731135.246380,monitoring,0.6.1,0.03661605715751648,0.8105011582374573,0.03661605715751648,0.8105011582374573,0,,0,0,0.0,0.0,0.0,-0.030405562228974267,-0.35711006475777757,0.0008991906686970363,0.0
1787731135.514107,monitoring,0.6.1,-0.04292996972799301,0.8112898468971252,-0.04292996972799301,0.8112898468971252,0,,0,0,0.0,0.0,0.0,0.02751253312289615,0.23070783569636313,0.0011790385723985635,0.19543919476125268
1787731135.765189,monitoring,0.6.1,-0.09566032886505127,0.7945692539215088,-0.09566032886505127,0.7945692539215088,0,,0,0,0.0,0.0,0.0,0.039222595801795324,-0.03697180219232101,0.05872347765502376,0.0
1787731135.918199,monitoring,0.6.1,-0.014967739582061768,0.8005885779857635,-0.014967739582061768,0.8005885779857635,0,,0,0,0.0,0.0,0.0,0.03503279734109019,0.15442235926080475,0.07076539904789639,0.19612971383171468
1787731136.063995,monitoring,0.6.1,-0.06945726275444031,0.7637678384780884,-0.06945726275444031,0.7637678384780884,0,,0,0,0.0,0.0,0.0,0.00517011326033065,0.2146192272750947,0.09663480725653423,0.5740042959718193
1787731136.267432,monitoring,0.6.1,0.015575160272419453,0.836414098739624,0.015575160272419453,0.836414098739624,0,,0,0,0.0,0.0,0.0,0.03554624970927532,-0.07283996828796724,0.12220611477084851,0.0
1787731136.510621,monitoring,0.6.1,0.10831625759601593,0.8479327261447906,0.10831625759601593,0.8479327261447906,0,,0,0,0.0,0.0,0.0,0.029216831008560692,0.07315548247339142,0.13512283027277455,0.026855923609280706
1787731136.653610,monitoring,0.6.1,0.08260009437799454,0.7904413938522339,0.08260009437799454,0.7904413938522339,0,,0,0,0.0,0.0,0.0,0.05142596525246983,-0.2821864524798982,0.1564420817064357,-0.22647331175236013
1787731136.776950,monitoring,0.6.1,-0.0076455846428871155,0.7697909474372864,-0.0076455846428871155,0.7697909474372864,0,,0,0,0.0,0.0,0.0,0.05142596525246983,-0.2821864524798982,0.1564420817064357,-0.22647331175236013
1787731136.952973,monitoring,0.6.1,-0.13695639371871948,0.8067898452281952,-0.13695639371871948,0.8067898452281952,0,,0,0,0.0,0.0,0.0,0.031248149486146584,-0.017159283918050744,0.1797769270297881,0.18253880609950582
1787731137.061589,monitoring,0.6.1,-0.036186281591653824,0.8496823310852051,-0.036186281591653824,0.8496823310852051,0,,0,0,0.0,0.0,0.0,-0.001311253557633063,0.3091320170003603,0.18296444869079462,0.6983558847797232
1787731137.148984,monitoring,0.6.1,-0.042625583708286285,0.7799653708934784,-0.042625583708286285,0.7799653708934784,0,,0,0,0.0,0.0,0.0,-0.001311253557633063,0.3091320170003603,0.18296444869079462,0.6983558847797232
1787731137.238224,monitoring,0.6.1,-0.022266101092100143,0.8054809272289276,-0.022266101092100143,0.8054809272289276,0,,0,0,0.0,0.0,0.0,-0.001311253557633063,0.3091320170003603,0.18296444869079462,0.6983558847797232
1787731137.449351,monitoring,0.6.1,-0.10618825256824493,0.796597808599472,-0.10618825256824493,0.796597808599472,0,,0,0,0.0,0.0,0.0,0.015357118684284805,0.20435891685573593,0.1904066471787631,0.05398785983033142
1787731137.516561,monitoring,0.6.1,-0.06805290281772614,0.7823686897754669,-0.06805290281772614,0.7823686897754669,0,,0,0,0.0,0.0,0.0,0.015357118684284805,0.20435891685573593,0.1904066471787631,0.05398785983033142
1787731137.639918,monitoring,0.6.1,-0.06600125879049301,0.7674922049045563,-0.06600125879049301,0.7674922049045563,0,,0,0,0.0,0.0,0.0,-0.09325844778991908,0.3174278595640805,0.19488547852078553,-0.31449645222072614
1787731137.759081,monitoring,0.6.1,-0.07562129944562912,0.7590908408164978,-0.07562129944562912,0.7590908408164978,1,C-02;C-05,0,0,0.0,0.0,0.0,-0.023106405079731884,-0.6368017305500272,0.20886817163864702,0.0
1787731137.946444,monitoring,0.6.1,-0.0698186382651329,0.742721438407898,-0.0698186382651329,0.742721438407898,1,C-02;C-05,0,0,0.0,0.0,0.0,0.02928634910857515,-0.13792623664826903,0.20541593491208035,-0.13264604648949901
1787731138.028511,monitoring,0.6.1,0.09065846353769302,0.7845498919487,0.09065846353769302,0.7845498919487,1,C-06;C-05,0,0,0.0,0.0,0.0,0.02928634910857515,-0.13792623664826903,0.20541593491208035,-0.13264604648949901
1787731138.199769,monitoring,0.6.1,0.07481634616851807,0.8005678355693817,0.07481634616851807,0.8005678355693817,1,C-05,0,0,0.0,0.0,0.0,0.026716223206757053,-0.17304101003535033,0.2053412582924049,0.0
1787731138.325295,monitoring,0.6.1,0.07063290476799011,0.7680805623531342,0.07063290476799011,0.7680805623531342,1,C-02;C-05,0,0,0.0,0.0,0.0,0.016750826508495326,0.5667056564399243,0.19530949759231264,2.4931821541378794
1787731138.471122,monitoring,0.6.1,0.07876639068126678,0.7679787874221802,0.07876639068126678,0.7679787874221802,1,C-02;C-05,0,0,0.0,1.0,0.0,0.04457235397308708,-0.14456382011954808,0.18378819400102786,-0.0937880832060292
1787731138.651706,monitoring,0.6.1,0.07697314023971558,0.8353904187679291,0.07697314023971558,0.8353904187679291,1,C-05,0,0,0.0,2.0,0.0,0.04457235397308708,-0.14456382011954808,0.14848123704308624,-0.0937880832060292
1787731138.746311,monitoring,0.6.1,0.057152532041072845,0.8165991902351379,0.057152532041072845,0.8165991902351379,1,C-05,0,0,0.0,2.0,0.0,0.024136527533024768,-0.16577061372370636,0.11099272786840748,0.0
1787731138.822756,monitoring,0.6.1,0.10235390067100525,0.8551802933216095,0.10235390067100525,0.8551802933216095,1,C-05,0,0,0.0,2.0,0.0,0.024136527533024768,-0.16577061372370636,0.11099272786840748,0.0
1787731138.936132,monitoring,0.6.1,0.06957348436117172,0.823440432548523,0.06957348436117172,0.823440432548523,1,C-05,0,0,0.0,2.0,0.0,0.045863538788167735,-0.3174558335730777,0.08495409065266485,0.02932680266691879
1787731139.057765,monitoring,0.6.1,0.07633896172046661,0.8430878818035126,0.07633896172046661,0.8430878818035126,1,C-05,0,0,0.0,1.0,0.0,0.013865776491060508,-0.3166827988693106,0.08356301190856602,0.22294126084188234
1787731139.270547,monitoring,0.6.1,0.06522979587316513,0.84378582239151,0.06522979587316513,0.84378582239151,1,C-05,0,0,0.0,1.0,0.0,0.032897594398538094,-0.2524846330149977,0.0660621131324962,0.1749189983701156
1787731139.443433,monitoring,0.6.1,0.08735793828964233,0.8479986786842346,0.08735793828964233,0.8479986786842346,1,C-05,0,0,0.0,0.0,0.0,0.03693000190654737,-0.24663950755803976,0.04146812548471338,-0.2208100761746527
1787731139.528964,monitoring,0.6.1,0.0871148556470871,0.849382221698761,0.0871148556470871,0.849382221698761,1,C-05,0,0,0.0,0.0,0.0,0.023259186414517113,-0.27813709870670833,0.039942666948276945,0.16857136837888692
1787731139.659965,monitoring,0.6.1,0.0843483954668045,0.8477023243904114,0.0843483954668045,0.8477023243904114,1,C-05,0,0,0.0,0.0,0.0,0.021904164584187973,-0.06606132914641177,0.024767567971833514,-0.0781169645007659
