episode,step,x,y,yaw,ey,epsi,s,speed,raw_steer,safe_steer,steer_correction,interventions,emergency,cv_ok,cv_state_available,cv_perception_invalid,cv_ey,cv_epsi,cv_confidence
0,1,-0.001022,-0.125165,-0.037851,-0.002762,0.012794,0.002881,0.054827,-0.780872,-0.780872,0.000000,,0,1,1,0,0.003714,0.012225,0.7708
0,2,0.009675,-0.125385,-0.036988,-0.002971,0.013657,0.013578,0.118383,0.070026,0.070026,0.000000,C-06,0,1,1,0,-0.000192,-0.030055,0.7917
0,3,0.028010,-0.125538,-0.021748,-0.003107,0.028896,0.031913,0.182011,0.192027,0.192027,0.000000,,0,1,1,0,-0.000338,-0.039397,0.7708
0,4,0.047768,-0.125921,-0.030646,-0.003471,0.019999,0.051672,0.199951,-0.158756,-0.158756,0.000000,C-06,0,1,1,0,0.000193,-0.028870,0.7708
0,5,0.071749,-0.126411,-0.049166,-0.003938,0.001479,0.075653,0.199808,-0.228453,-0.228453,0.000000,,0,1,1,0,0.000057,-0.024940,0.7083
0,6,0.091731,-0.127338,-0.032380,-0.004846,0.018264,0.095635,0.200122,0.297093,0.297093,0.000000,C-06,0,1,1,0,-0.001993,-0.046345,0.6667
0,7,0.111725,-0.128306,-0.016773,-0.005806,-0.003711,0.115625,0.200203,0.218585,0.218585,0.000000,,0,1,1,0,-0.001694,-0.039600,0.6875
0,8,0.131722,-0.128717,-0.014687,-0.006217,-0.001625,0.135622,0.200010,0.015346,0.015346,0.000000,C-06,0,1,1,0,-0.002503,-0.017096,0.6875
0,9,0.155718,-0.129135,-0.022275,-0.006635,-0.009213,0.159618,0.199982,-0.097417,-0.097417,0.000000,,0,1,1,0,-0.002084,-0.015328,0.7083
0,10,0.179712,-0.129665,-0.022863,-0.007165,-0.009800,0.183612,0.199998,-0.002265,-0.002265,0.000000,,0,1,1,0,-0.002602,-0.020432,0.7500
0,11,0.199708,-0.130113,-0.016298,-0.007613,-0.003236,0.203608,0.200022,0.101551,0.101551,0.000000,,0,1,1,0,-0.003440,-0.024607,0.7917
0,12,0.219706,-0.130561,-0.012503,-0.008061,-0.012311,0.223606,0.200034,0.051096,0.051096,0.000000,,0,1,1,0,-0.003441,-0.018181,0.7917
0,13,0.243704,-0.130875,-0.012163,-0.008375,-0.011970,0.247604,0.200001,0.002838,0.002838,0.000000,,0,1,1,0,-0.003754,-0.013517,0.7500
