timestep,raw_steer
10,1.000000
20,-0.260622
30,-1.000000
40,0.150555
50,-0.392671
60,0.247595
70,-0.702763
80,-1.000000
90,-1.000000
100,-1.000000
110,-0.849239
120,-1.000000
130,-1.000000
140,0.164064
150,-0.274844
160,0.162322
170,1.000000
180,-1.000000
190,-0.970278
200,0.318144
210,-1.000000
220,-1.000000
230,1.000000
240,-1.000000
250,0.101066
260,0.106490
270,0.404303
280,-0.900313
290,-0.523379
300,0.635789
310,0.111090
320,-1.000000
330,-0.530658
340,1.000000
350,-0.749927
360,-0.770606
370,0.133637
380,0.135569
390,0.212095
400,-1.000000
410,0.292672
420,0.981922
430,-0.886330
440,0.500025
450,-0.279211
460,-1.000000
470,-1.000000
480,-0.542952
490,-0.017923
500,-0.929246
510,-1.000000
520,1.000000
530,-0.789978
540,-0.207128
550,0.661618
560,0.151601
570,-1.000000
580,-1.000000
590,0.388170
600,0.344667
610,0.732362
620,-1.000000
630,1.000000
640,-1.000000
650,0.613318
660,0.377394
670,0.570673
680,1.000000
690,-1.000000
700,-0.239211
710,0.641219
720,0.355313
730,1.000000
740,-0.692671
750,0.317114
760,1.000000
770,0.646154
780,0.058077
790,-0.464370
800,-0.651336
810,-0.436786
820,0.458008
830,0.428483
840,1.000000
850,0.136064
860,0.124787
870,0.139304
880,0.183096
890,-1.000000
900,-1.000000
910,-1.000000
920,-0.473380
930,0.476703
940,0.526163
950,1.000000
960,-1.000000
970,0.183171
980,0.740307
990,1.000000
1000,-1.000000
1010,0.661758
1020,0.523011
1030,1.000000
1040,1.000000
1050,-0.357595
1060,-0.047320
1070,0.465119
1080,0.184176
1090,1.000000
1100,-1.000000
1110,0.139642
1120,0.071124
1130,0.659476
1140,0.442750
1150,-0.903510
1160,-0.757125
1170,-0.270063
1180,-1.000000
1190,-0.346758
1200,-0.092612
1210,1.000000
1220,-0.366001
1230,-0.309780
1240,1.000000
1250,0.169420
1260,-1.000000
1270,1.000000
1280,0.827235
1290,1.000000
1300,-0.009533
1310,0.528212
1320,0.566275
1330,-1.000000
1340,1.000000
1350,0.421598
1360,1.000000
1370,-0.712927
1380,-0.103771
1390,0.342656
1400,1.000000
1410,-0.595998
1420,-0.206828
1430,-0.962478
1440,-0.287543
1450,0.821069
1460,-0.355019
1470,-0.091569
1480,-0.579850
1490,-1.000000
1500,-1.000000
1510,1.000000
1520,-0.490563
1530,0.310048
1540,0.324936
1550,-0.652869
1560,-0.467101
1570,1.000000
1580,0.952748
1590,0.810395
1600,0.360927
1610,-1.000000
1620,1.000000
1630,-0.134361
1640,1.000000
1650,-0.338127
1660,-0.289385
1670,0.631561
1680,0.781822
1690,0.839643
1700,1.000000
1710,-0.089218
1720,0.747216
1730,0.006611
1740,-1.000000
1750,-0.626400
1760,-0.275123
1770,-0.272774
1780,1.000000
1790,-1.000000
1800,0.066985
1810,1.000000
1820,-0.686325
1830,1.000000
1840,1.000000
1850,-0.255358
1860,-0.151538
1870,-0.436784
1880,1.000000
1890,1.000000
1900,1.000000
1910,-0.381184
1920,1.000000
1930,-0.441891
1940,-0.253752
1950,-0.125444
1960,-0.446213
1970,-0.761878
1980,0.798121
1990,-0.768455
2000,0.346502
2010,-0.064689
2020,-0.610944
2030,-1.000000
2040,-1.000000
2050,-1.000000
2060,0.582765
2070,0.156535
2080,-0.106370
2090,-0.802994
2100,-0.320907
2110,-0.066192
2120,-0.765564
2130,-0.179668
2140,0.929110
2150,0.131287
2160,-0.721714
2170,-0.196090
2180,-0.441639
2190,-1.000000
2200,0.809978
2210,-0.184121
2220,-0.115986
2230,0.422837
2240,1.000000
2250,-0.821191
2260,-0.049359
2270,-0.997268
2280,0.662830
2290,0.208271
2300,-0.226024
2310,1.000000
2320,-0.213758
2330,1.000000
2340,-0.728195
2350,0.177872
2360,0.378845
2370,0.612030
2380,1.000000
2390,1.000000
2400,0.447958
2410,1.000000
2420,-0.231623
2430,1.000000
2440,-0.386300
2450,-0.447703
2460,1.000000
2470,-0.108224
2480,-1.000000
2490,-0.733227
2500,-0.900132
2510,-0.461927
2520,1.000000
2530,0.965840
2540,0.566451
2550,-0.291556
2560,-1.000000
2570,1.000000
2580,-1.000000
2590,0.723519
2600,-1.000000
2610,-0.927977
2620,-0.578033
2630,0.516477
2640,-1.000000
2650,-0.711054
2660,0.172898
2670,-0.252394
2680,-0.810594
2690,-0.305513
2700,-0.300795
2710,-0.469164
2720,0.893899
2730,0.672650
2740,1.000000
2750,-1.000000
2760,0.115873
2770,-0.884758
2780,-0.119730
2790,0.016741
2800,-0.637930
2810,-0.649635
2820,1.000000
2830,-0.169984
2840,1.000000
2850,1.000000
2860,-1.000000
2870,-1.000000
2880,-0.432633
2890,-0.777594
2900,-0.745451
2910,-0.602738
2920,0.490596
2930,1.000000
2940,1.000000
2950,-0.055278
2960,-0.327756
2970,-0.116740
2980,-0.082579
2990,-1.000000
3000,0.116138
3010,0.468151
3020,-1.000000
3030,1.000000
3040,0.683927
3050,-1.000000
3060,0.496399
3070,-0.658258
3080,1.000000
3090,0.556288
3100,0.399596
3110,0.052148
3120,1.000000
3130,0.366365
3140,0.877724
3150,-0.047706
3160,-1.000000
3170,1.000000
3180,0.197953
3190,-0.340572
3200,1.000000
3210,1.000000
3220,-0.901680
3230,0.056664
3240,-0.084950
3250,1.000000
3260,-0.834041
3270,1.000000
3280,-0.070874
3290,1.000000
3300,0.255138
3310,-1.000000
3320,0.826063
3330,-0.659786
3340,0.175982
3350,-0.300425
3360,1.000000
3370,-0.248831
3380,0.422977
3390,0.187100
3400,-0.328889
3410,1.000000
3420,0.223393
3430,-0.297161
3440,0.891441
3450,-1.000000
3460,-0.265240
3470,0.660397
3480,-1.000000
3490,1.000000
3500,-0.276164
3510,-1.000000
3520,-0.373576
3530,0.062279
3540,1.000000
3550,-0.604292
3560,-0.161935
3570,0.754933
3580,0.175256
3590,0.319378
3600,1.000000
3610,-1.000000
3620,-1.000000
3630,1.000000
3640,0.085846
3650,1.000000
3660,-0.165896
3670,0.091257
3680,-0.044588
3690,0.534759
3700,-1.000000
3710,-0.068542
3720,-1.000000
3730,-0.093352
3740,0.977255
3750,-1.000000
3760,1.000000
3770,-0.343860
3780,-0.085601
3790,0.365691
3800,1.000000
3810,1.000000
3820,1.000000
3830,0.955499
3840,-0.862769
3850,-0.351690
3860,-0.327452
3870,0.838246
3880,0.723702
3890,0.520775
3900,1.000000
3910,-0.720521
3920,-0.776659
3930,1.000000
3940,-0.940073
3950,-0.127365
3960,-0.844116
3970,0.341831
3980,-1.000000
3990,-0.123168
4000,1.000000
4010,1.000000
4020,-0.317021
4030,-0.336740
4040,1.000000
4050,1.000000
4060,1.000000
4070,-0.961070
4080,0.143552
4090,-0.013564
4100,-0.975549
4110,-0.669022
4120,0.593572
4130,-0.308723
4140,0.633965
4150,0.585775
4160,-0.759702
4170,0.147673
4180,-1.000000
4190,0.929395
4200,0.312705
4210,1.000000
4220,0.288319
4230,1.000000
4240,-0.569471
4250,0.763920
4260,-0.441576
4270,-0.909696
4280,-1.000000
4290,-1.000000
4300,-0.613626
4310,0.596061
4320,-0.839351
4330,-0.102276
4340,0.728172
4350,-0.885646
4360,-0.349257
4370,-1.000000
4380,-0.187992
4390,-0.195187
4400,1.000000
4410,0.297684
4420,-0.295657
4430,1.000000
4440,-0.770781
4450,-1.000000
4460,-0.637458
4470,1.000000
4480,0.527315
4490,1.000000
4500,1.000000
4510,1.000000
4520,-1.000000
4530,0.346923
4540,1.000000
4550,-0.463798
4560,1.000000
4570,-0.716595
4580,0.537915
4590,-0.054582
4600,-0.976738
4610,-0.916437
4620,0.579334
4630,1.000000
4640,0.490650
4650,-1.000000
4660,0.690160
4670,0.170835
4680,0.063108
4690,1.000000
4700,-0.411127
4710,-1.000000
4720,-1.000000
4730,1.000000
4740,0.604225
4750,1.000000
4760,0.198265
4770,1.000000
4780,0.359549
4790,0.043641
4800,0.058386
4810,-0.288466
4820,-0.458985
4830,-0.175800
4840,1.000000
4850,-0.808245
4860,1.000000
4870,-0.879755
4880,-0.646133
4890,-0.866151
4900,0.679863
4910,0.246054
4920,0.340659
4930,1.000000
4940,-0.713226
4950,0.325948
4960,-0.434545
4970,-0.728031
4980,0.152441
4990,0.447367
5000,-0.457447
5010,-0.385873
5020,-0.506511
5030,-0.776611
5040,-0.959694
5050,-0.707116
5060,-0.165829
5070,-1.000000
5080,0.056939
5090,0.131212
5100,0.717488
5110,1.000000
5120,1.000000
5130,-0.353892
5140,-1.000000
5150,-1.000000
5160,-0.476944
5170,0.810093
5180,-1.000000
5190,0.683238
5200,-0.797277
5210,-1.000000
5220,1.000000
5230,0.443382
5240,0.011640
5250,1.000000
5260,1.000000
5270,-0.336740
5280,1.000000
5290,1.000000
5300,1.000000
5310,1.000000
5320,-0.228908
5330,1.000000
5340,-0.393320
5350,0.676231
5360,-0.801751
5370,-0.255230
5380,1.000000
5390,-0.245715
5400,0.292734
5410,0.603990
5420,0.000906
5430,-0.151585
5440,1.000000
5450,-1.000000
5460,0.952957
5470,1.000000
5480,0.210158
5490,1.000000
5500,0.719870
5510,-0.057264
5520,-1.000000
5530,1.000000
5540,-0.367613
5550,1.000000
5560,-0.057090
5570,-0.201490
5580,0.624954
5590,1.000000
5600,-1.000000
5610,1.000000
5620,0.989835
5630,0.485563
5640,0.750585
5650,0.378272
5660,1.000000
5670,1.000000
5680,0.328355
5690,-1.000000
5700,0.707557
5710,0.735246
5720,1.000000
5730,0.355322
5740,-1.000000
5750,0.424406
5760,0.863550
5770,1.000000
5780,0.571151
5790,0.710374
5800,1.000000
5810,0.270831
5820,0.753237
5830,1.000000
5840,0.800294
5850,0.950421
5860,1.000000
5870,1.000000
5880,1.000000
5890,0.078208
5900,0.379536
5910,-1.000000
5920,-0.258706
5930,-0.414459
5940,-1.000000
5950,-0.610246
5960,0.094642
5970,1.000000
5980,-0.299656
5990,-0.353705
6000,-1.000000
6010,-0.160521
6020,-0.166157
6030,-1.000000
6040,-0.332530
6050,1.000000
6060,1.000000
6070,-1.000000
6080,-1.000000
6090,-0.424300
6100,-0.465444
6110,1.000000
6120,-0.161560
6130,0.389390
6140,0.817420
6150,-0.698475
6160,-0.442365
6170,-0.637800
6180,0.848272
6190,1.000000
6200,1.000000
6210,0.151053
6220,-0.596771
6230,-0.122899
6240,0.043231
6250,-1.000000
6260,-0.536895
6270,0.483979
6280,1.000000
6290,1.000000
6300,1.000000
6310,1.000000
6320,0.149612
6330,-0.134325
6340,0.388004
6350,-1.000000
6360,-1.000000
6370,-0.485832
6380,0.661056
6390,1.000000
6400,0.081860
6410,1.000000
6420,1.000000
6430,0.690526
6440,-0.000305
6450,1.000000
6460,1.000000
6470,-1.000000
6480,-1.000000
6490,-0.332444
6500,0.246204
6510,1.000000
6520,-0.763525
6530,-1.000000
6540,-0.108264
6550,-0.944891
6560,0.482653
6570,-0.371624
6580,0.549731
6590,1.000000
6600,-0.275347
6610,-1.000000
6620,1.000000
6630,-0.481853
6640,-1.000000
6650,0.427786
6660,-1.000000
6670,-0.567381
6680,0.573916
6690,0.092289
6700,0.476429
6710,-0.729351
6720,1.000000
6730,-0.692828
6740,0.286133
6750,1.000000
6760,1.000000
6770,0.091077
6780,0.093228
6790,0.387672
6800,-0.013003
6810,0.269742
6820,0.466779
6830,1.000000
6840,0.552806
6850,0.892645
6860,-0.694524
6870,0.308971
6880,-0.490850
6890,1.000000
6900,0.862507
6910,-0.051780
6920,-1.000000
6930,0.404090
6940,1.000000
6950,0.657836
6960,-0.214772
6970,1.000000
6980,0.727403
6990,-1.000000
7000,0.762489
7010,0.772736
7020,-1.000000
7030,-1.000000
7040,0.961369
7050,-0.893682
7060,-0.076723
7070,-0.613261
7080,-1.000000
7090,-0.152785
7100,-0.306406
7110,1.000000
7120,1.000000
7130,0.129153
7140,1.000000
7150,1.000000
7160,0.083683
7170,-0.767431
7180,0.628636
7190,-0.766816
7200,1.000000
7210,1.000000
7220,0.199168
7230,-0.043262
7240,0.623693
7250,0.474192
7260,0.030394
7270,1.000000
7280,1.000000
7290,-1.000000
7300,1.000000
7310,1.000000
7320,-0.182507
7330,1.000000
7340,1.000000
7350,0.045669
7360,-0.555020
7370,-0.030325
7380,-0.157533
7390,-1.000000
7400,-1.000000
7410,0.676161
7420,1.000000
7430,0.274525
7440,0.207661
7450,-0.018030
7460,-1.000000
7470,1.000000
7480,0.287881
7490,1.000000
7500,-0.214902
7510,-0.084684
7520,0.745242
7530,-0.182418
7540,0.536784
7550,0.577731
7560,1.000000
7570,0.453623
7580,1.000000
7590,-0.108438
7600,0.173369
7610,0.574297
7620,-1.000000
7630,-0.796446
7640,-0.081458
7650,0.676684
7660,0.655604
7670,0.912225
7680,1.000000
7690,1.000000
7700,-0.962994
7710,0.082612
7720,1.000000
7730,0.759575
7740,1.000000
7750,-0.718937
7760,0.810391
7770,1.000000
7780,1.000000
7790,0.414363
7800,-0.114896
7810,0.911353
7820,0.820068
7830,1.000000
7840,0.962011
7850,0.226315
7860,-0.637092
7870,0.566728
7880,0.515817
7890,1.000000
7900,-1.000000
7910,1.000000
7920,-0.293266
7930,-0.187663
7940,0.466886
7950,-0.510352
7960,1.000000
7970,0.341490
7980,0.932350
7990,-0.948041
8000,0.794888
8010,1.000000
8020,-1.000000
8030,1.000000
8040,1.000000
8050,-0.291158
8060,-0.370778
8070,-1.000000
8080,-0.326295
8090,1.000000
8100,0.107802
8110,0.950541
8120,-1.000000
8130,0.101663
8140,0.682052
8150,-0.424288
8160,0.350376
8170,-1.000000
8180,-0.905240
8190,-1.000000
8200,0.045552
8210,1.000000
8220,1.000000
8230,-1.000000
8240,1.000000
8250,1.000000
8260,-0.759143
8270,-0.149807
8280,-0.947658
8290,1.000000
8300,0.372966
8310,0.747564
8320,-1.000000
8330,0.935650
8340,0.466242
8350,-0.278419
8360,0.019631
8370,1.000000
8380,0.191516
8390,0.204413
8400,-1.000000
8410,-0.833882
8420,0.679647
8430,1.000000
8440,-0.529548
8450,1.000000
8460,0.683829
8470,0.144619
8480,0.681959
8490,1.000000
8500,0.434153
8510,1.000000
8520,0.821328
8530,1.000000
8540,0.293832
8550,-1.000000
8560,0.070184
8570,0.305366
8580,1.000000
8590,0.680729
8600,0.365954
8610,-1.000000
8620,-1.000000
8630,0.764417
8640,-0.460469
8650,0.645494
8660,-0.721998
8670,-0.497433
8680,0.943311
8690,0.465043
8700,0.919599
8710,0.344874
8720,-0.214239
8730,1.000000
8740,1.000000
8750,0.194301
8760,-1.000000
8770,-0.195036
8780,0.596237
8790,0.988889
8800,1.000000
8810,0.374751
8820,1.000000
8830,0.920927
8840,-1.000000
8850,0.608664
8860,0.103078
8870,-0.318538
8880,1.000000
8890,0.755929
8900,1.000000
8910,0.530520
8920,0.639897
8930,1.000000
8940,0.880309
8950,1.000000
8960,0.924958
8970,1.000000
8980,1.000000
8990,-0.931058
9000,-0.723496
9010,-0.797848
9020,-0.843845
9030,1.000000
9040,-0.516463
9050,0.268257
9060,1.000000
9070,1.000000
9080,-0.811504
9090,-0.693736
9100,0.186550
9110,-0.785490
9120,-0.205427
9130,-0.645202
9140,-0.142162
9150,-0.899378
9160,-0.914032
9170,-0.463338
9180,0.051211
9190,-1.000000
9200,-1.000000
9210,1.000000
9220,-0.888290
9230,1.000000
9240,1.000000
9250,-1.000000
9260,0.544294
9270,1.000000
9280,1.000000
9290,-0.361669
9300,0.630112
9310,1.000000
9320,-1.000000
9330,-0.381514
9340,0.389273
9350,-0.487352
9360,-0.512651
9370,0.143477
9380,0.767320
9390,-0.128405
9400,-1.000000
9410,0.318902
9420,1.000000
9430,-0.039842
9440,1.000000
9450,1.000000
9460,0.446427
9470,1.000000
9480,-0.199996
9490,-0.753094
9500,-1.000000
9510,0.016245
9520,-1.000000
9530,-0.034709
9540,0.485512
9550,1.000000
9560,1.000000
9570,-0.249694
9580,1.000000
9590,-1.000000
9600,1.000000
9610,-1.000000
9620,-0.212804
9630,0.426843
9640,1.000000
9650,-0.380809
9660,-0.154042
9670,-0.091653
9680,0.583708
9690,-0.559026
9700,0.831647
9710,0.783055
9720,0.973413
9730,1.000000
9740,0.458324
9750,0.644724
9760,-1.000000
9770,-0.248021
9780,-1.000000
9790,-0.211994
9800,1.000000
9810,-0.756391
9820,-0.275001
9830,-0.290673
9840,-0.858530
9850,-0.545411
9860,-0.315365
9870,0.907428
9880,0.011820
9890,0.609301
9900,1.000000
9910,1.000000
9920,0.848882
9930,0.026723
9940,0.636153
9950,0.052821
9960,1.000000
9970,1.000000
9980,-1.000000
9990,-0.158241
10000,0.179043
10010,-0.237265
10020,-0.331898
10030,-0.027933
10040,1.000000
10050,1.000000
10060,1.000000
10070,0.900386
10080,0.266559
10090,0.216815
10100,0.333421
10110,0.882609
10120,0.201004
10130,0.192036
10140,0.123803
10150,0.363993
10160,0.387611
10170,-0.915836
10180,-1.000000
10190,0.318872
10200,0.723527
10210,0.263200
10220,0.349081
10230,1.000000
10240,1.000000
10250,-0.394494
10260,-0.431359
10270,0.488119
10280,0.082238
10290,-0.260079
10300,-0.092441
10310,0.549261
10320,0.712455
10330,-0.724637
10340,-0.633510
10350,-0.219840
10360,1.000000
10370,0.960302
10380,-1.000000
10390,1.000000
10400,-0.943296
10410,1.000000
10420,-0.657925
10430,-0.821989
10440,0.955144
10450,-0.354476
10460,0.084309
10470,0.927924
10480,1.000000
10490,-0.029408
10500,0.086582
10510,0.367860
10520,0.681088
10530,1.000000
10540,1.000000
10550,1.000000
10560,-0.884016
10570,-0.823043
10580,1.000000
10590,-1.000000
10600,0.934785
10610,0.612517
10620,-0.218093
10630,1.000000
10640,1.000000
10650,0.231137
10660,0.164885
10670,-0.500338
10680,-0.323850
10690,-0.831276
10700,0.807720
10710,1.000000
10720,1.000000
10730,1.000000
10740,-0.325457
10750,-1.000000
10760,-0.055436
10770,0.725137
10780,1.000000
10790,-1.000000
10800,0.717711
10810,0.682195
10820,0.107002
10830,1.000000
10840,-0.115324
10850,1.000000
10860,1.000000
10870,1.000000
10880,0.168868
10890,-0.061642
10900,1.000000
10910,1.000000
10920,1.000000
10930,0.662375
10940,0.203249
10950,0.484277
10960,0.965700
10970,-1.000000
10980,-0.677583
10990,-0.496096
11000,0.765570
11010,0.418796
11020,1.000000
11030,0.217353
11040,0.430783
11050,-0.074239
11060,1.000000
11070,0.216716
11080,-0.453401
11090,-0.139579
11100,1.000000
11110,1.000000
11120,1.000000
11130,1.000000
11140,0.084092
11150,-0.144633
11160,0.923029
11170,-1.000000
11180,1.000000
11190,1.000000
11200,-0.723638
11210,-0.466172
11220,1.000000
11230,-1.000000
11240,0.223959
11250,-0.539950
11260,0.581658
11270,1.000000
11280,-0.469711
11290,0.946339
11300,-0.269997
11310,-1.000000
11320,-0.433335
11330,0.197195
11340,-0.800666
11350,-0.039694
11360,0.693433
11370,-1.000000
11380,0.313529
11390,1.000000
11400,0.633459
11410,0.210600
11420,1.000000
11430,-1.000000
11440,1.000000
11450,0.398353
11460,0.250828
11470,1.000000
11480,-0.441840
11490,-0.787775
11500,1.000000
11510,-1.000000
11520,0.247288
11530,1.000000
11540,0.918033
11550,1.000000
11560,-0.093982
11570,-0.130753
11580,1.000000
11590,1.000000
11600,0.659616
11610,-1.000000
11620,0.380240
11630,0.972692
11640,-1.000000
11650,0.276161
11660,-0.170612
11670,1.000000
11680,-0.570868
11690,0.376225
11700,-1.000000
11710,-0.508968
11720,1.000000
11730,0.272629
11740,-0.233311
11750,-0.038362
11760,0.534222
11770,-0.273176
11780,1.000000
11790,-0.132361
11800,0.389391
11810,-0.697716
11820,1.000000
11830,0.872521
11840,1.000000
11850,1.000000
11860,0.318055
11870,0.468377
11880,1.000000
11890,0.294114
11900,0.203601
11910,-0.943459
11920,0.092136
11930,-1.000000
11940,0.199272
11950,0.180646
11960,0.213061
11970,-0.664625
11980,-1.000000
11990,1.000000
12000,1.000000
12010,0.266133
12020,1.000000
12030,0.269735
12040,0.641011
12050,1.000000
12060,1.000000
12070,0.432576
12080,0.372774
12090,-0.127117
12100,0.698964
12110,0.593325
12120,0.602492
12130,1.000000
12140,1.000000
12150,0.844310
12160,-1.000000
12170,1.000000
12180,0.201850
12190,-0.383496
12200,0.238606
12210,-0.082661
12220,-0.182436
12230,1.000000
12240,1.000000
12250,0.569809
12260,-1.000000
12270,0.265542
12280,-0.918587
12290,1.000000
12300,-1.000000
12310,-1.000000
12320,1.000000
12330,-0.192960
12340,0.356933
12350,-0.234102
12360,0.495095
12370,0.797259
12380,0.502056
12390,1.000000
12400,1.000000
12410,-0.138476
12420,-0.392397
12430,0.808852
12440,1.000000
12450,1.000000
12460,-0.762656
12470,-0.330786
12480,-0.544775
12490,-1.000000
12500,0.749545
12510,-0.698880
12520,1.000000
12530,1.000000
12540,0.811808
12550,1.000000
12560,0.696109
