episode,step,x,y,yaw,ey,epsi,s,speed,raw_steer,safe_steer,steer_correction,interventions,emergency
0,1,-0.001377,-0.040889,0.145523,0.081505,0.258933,8.789636,0.049019,-0.643123,-0.643123,0.000000,,0
0,2,0.008632,-0.041028,0.083421,0.081384,0.134066,0.012454,0.112744,-0.796433,-0.793123,0.003310,C-06,0
0,3,0.026315,-0.041283,0.029740,0.081146,0.080385,0.030137,0.176681,-0.654468,-0.654468,0.000000,,0
0,4,0.049912,-0.041626,-0.017286,0.080826,0.033358,0.053734,0.199998,-0.557303,-0.557303,0.000000,,0
0,5,0.069901,-0.041917,-0.048124,0.080554,0.002521,0.073723,0.199805,-0.444071,-0.444071,0.000000,,0
0,6,0.093854,-0.042267,-0.075769,0.080227,-0.025124,0.097677,0.199466,-0.338191,-0.338191,0.000000,,0
0,7,0.113784,-0.043030,-0.091496,0.079470,-0.078434,0.117684,0.199390,-0.233651,-0.233651,0.000000,,0
0,8,0.133695,-0.044589,-0.097171,0.077911,-0.084109,0.137595,0.199718,-0.058015,-0.083651,-0.025636,C-06,0
0,9,0.153602,-0.046527,-0.095755,0.075973,-0.082693,0.157502,0.200026,0.022600,0.022600,0.000000,,0
0,10,0.177498,-0.048857,-0.090376,0.073643,-0.077314,0.181398,0.200123,0.067887,0.067887,0.000000,,0
0,11,0.201406,-0.051186,-0.084119,0.071314,-0.071057,0.203900,0.200231,0.078171,0.078171,0.000000,,0
0,12,0.221340,-0.053095,-0.079324,0.069405,-0.079132,0.225240,0.200240,0.071491,0.071491,0.000000,,0
0,13,0.241282,-0.054953,-0.072989,0.067547,-0.072797,0.245182,0.200304,0.094415,0.094415,0.000000,,0
0,14,0.265224,-0.057048,-0.065551,0.065452,-0.065359,0.269124,0.200271,0.091710,0.091710,0.000000,,0
0,15,0.289177,-0.058908,-0.059345,0.063592,-0.059152,0.293077,0.200203,0.076071,0.076071,0.000000,,0
0,16,0.309144,-0.060286,-0.055402,0.062214,-0.055402,0.313044,0.200141,0.057708,0.057708,0.000000,,0
0,17,0.329115,-0.061539,-0.052425,0.060961,-0.052425,0.333015,0.200099,0.043476,0.043476,0.000000,,0
0,18,0.349089,-0.062696,-0.050183,0.059804,-0.050183,0.352989,0.200070,0.032686,0.032686,0.000000,,0
0,19,0.373060,-0.063997,-0.048121,0.058503,-0.048121,0.376960,0.200051,0.025034,0.025034,0.000000,,0
0,20,0.397033,-0.065227,-0.046512,0.057273,-0.046512,0.400933,0.200038,0.019506,0.019506,0.000000,,0
0,21,0.417012,-0.066210,-0.045420,0.056290,-0.045420,0.420912,0.200030,0.015889,0.015889,0.000000,,0
0,22,0.436991,-0.067165,-0.044468,0.055335,-0.044468,0.440892,0.200026,0.013843,0.013843,0.000000,,0
0,23,0.456972,-0.068097,-0.043591,0.054403,-0.043591,0.460872,0.200023,0.012754,0.012754,0.000000,,0
0,24,0.480950,-0.069190,-0.042584,0.053310,-0.042584,0.484850,0.200022,0.012208,0.012208,0.000000,,0
0,25,0.500932,-0.070082,-0.041763,0.052418,-0.041763,0.503900,0.200021,0.011930,0.011930,0.000000,,0
0,26,0.520915,-0.070957,-0.040952,0.051543,-0.040952,0.524815,0.200020,0.011775,0.011775,0.000000,,0
0,27,0.540898,-0.071815,-0.040149,0.050685,-0.040149,0.544799,0.200020,0.011659,0.011659,0.000000,,0
0,28,0.564880,-0.072824,-0.039195,0.049676,-0.039195,0.568780,0.200019,0.011539,0.011539,0.000000,,0
0,29,0.588862,-0.073808,-0.038254,0.048692,-0.038254,0.592762,0.200018,0.011377,0.011377,0.000000,,0
0,30,0.608847,-0.074611,-0.037483,0.047889,-0.037483,0.612747,0.200018,0.011175,0.011175,0.000000,,0
0,31,0.632831,-0.075553,-0.036575,0.046947,-0.036575,0.636731,0.200017,0.010963,0.010963,0.000000,,0
0,32,0.656815,-0.076473,-0.035686,0.046027,-0.035686,0.660715,0.200016,0.010726,0.010726,0.000000,,0
0,33,0.680800,-0.077370,-0.034817,0.045130,-0.034817,0.684700,0.200015,0.010475,0.010475,0.000000,,0
0,34,0.704786,-0.078246,-0.033969,0.044254,-0.033969,0.708686,0.200015,0.010219,0.010219,0.000000,,0
0,35,0.728772,-0.079097,-0.033203,0.043403,-0.033203,0.732673,0.200013,0.009221,0.009221,0.000000,,0
0,36,0.748762,-0.079791,-0.032593,0.042709,-0.032593,0.752662,0.200012,0.008808,0.008808,0.000000,,0
0,37,0.772749,-0.080608,-0.031872,0.041892,-0.031872,0.776649,0.200012,0.008679,0.008679,0.000000,,0
0,38,0.796737,-0.081407,-0.031151,0.041093,-0.031151,0.800637,0.200011,0.008669,0.008669,0.000000,,0
0,39,0.820726,-0.082188,-0.030430,0.040312,-0.030430,0.824626,0.200011,0.008671,0.008671,0.000000,,0
0,40,0.840717,-0.082817,-0.030022,0.039683,-0.030022,0.844617,0.200007,0.005858,0.005858,0.000000,,0
0,41,0.864706,-0.083557,-0.029605,0.038943,-0.029605,0.868606,0.200006,0.005013,0.005013,0.000000,,0
0,42,0.888696,-0.084288,-0.029165,0.038212,-0.029165,0.892596,0.200006,0.005281,0.005281,0.000000,,0
0,43,0.912686,-0.085011,-0.028669,0.037489,-0.028669,0.916586,0.200007,0.005971,0.005971,0.000000,,0
0,44,0.932677,-0.085588,-0.028589,0.036912,-0.028589,0.936578,0.200001,0.001097,0.001097,0.000000,,0
0,45,0.956668,-0.086275,-0.028599,0.036225,-0.028599,0.960568,0.200000,-0.000137,-0.000137,0.000000,,0
0,46,0.980658,-0.086962,-0.028531,0.035538,-0.028531,0.984558,0.200000,0.000831,0.000831,0.000000,,0
0,47,1.004648,-0.087649,-0.028311,0.034851,-0.028311,1.008548,0.200002,0.002657,0.002657,0.000000,,0
0,48,1.028638,-0.088335,-0.028657,0.034165,-0.028657,1.032538,0.200000,-0.004213,-0.004213,0.000000,,0
0,49,1.048630,-0.088907,-0.029033,0.033593,-0.029033,1.052530,0.199998,-0.005432,-0.005432,0.000000,,0
0,50,1.072620,-0.089594,-0.029362,0.032906,-0.029362,1.076520,0.199996,-0.003945,-0.003945,0.000000,,0
0,51,1.096610,-0.090295,-0.029443,0.032205,-0.029443,1.100510,0.199999,-0.000945,-0.000945,0.000000,,0
