episode,step,sim_time_s,x,y,yaw,ey,epsi,s,speed,raw_steer,safe_steer,steer_correction,raw_throttle,safe_throttle,throttle_correction,interventions,emergency,joint_envelope_violated,oscillation_persistent,cv_ok,cv_state_available,cv_perception_invalid,cv_ey,cv_epsi,cv_confidence,cv_curvature,cv_lane_width,cv_n_lines,cv_reason
0,1,1.040000,-0.838935,-1.542500,0.300812,0.080000,0.300812,2.000000,0.000000,0.207310,0.034621,-0.172690,0.834102,-0.500000,-1.334102,C-02;C-01;C-05,1,1,0,1,1,0,-0.143080,0.473869,0.5625,-0.0532,0.2661,2,ok
