episode,step,x,y,yaw,ey,epsi,s,speed,raw_steer,safe_steer,steer_correction,interventions,emergency
0,1,-0.003768,0.014722,0.354211,0.136847,0.467621,8.783672,0.000000,-1.000000,-0.467621,0.532379,C-02;C-05,1
