stamp_s,why,ey_m,epsi_rad,lane_width_m,n_lines,confidence,reason
1787058516.519,bad_width,-0.07330,-0.01009,0.32640,2,0.875,ok
1787058516.718,bad_width,-0.06432,-0.00993,0.30456,2,0.792,ok
1787058516.919,bad_width,-0.07844,-0.00972,0.33361,2,0.812,ok
1787058517.168,unpaired,0.05660,-0.38827,0.31338,3,0.188,single_line
1787058517.369,unpaired,-0.06922,-0.01046,0.31338,2,0.500,single_line
1787058517.570,bad_width,-0.08435,-0.01025,0.34227,2,0.812,ok
1787058517.768,unpaired,0.06082,-0.40679,0.31916,3,0.188,single_line
1787058518.169,bad_width,-0.08340,-0.01110,0.33553,2,0.833,ok
1787058518.419,bad_width,-0.08062,-0.23116,0.17985,3,0.375,ok
1787058518.619,bad_width,-0.07389,-0.25393,0.19329,3,0.396,ok
1787058519.019,bad_width,-0.08177,-0.01318,0.33014,2,0.854,ok
1787058519.219,bad_width,-0.09874,-0.17059,0.16512,3,0.375,ok
1787058519.669,unpaired,-0.04202,-0.01531,0.25014,2,0.500,single_line
1787058519.869,unpaired,-0.04172,-0.01765,0.25014,2,0.500,single_line
1787058520.069,unpaired,-0.04258,-0.01193,0.25014,2,0.500,single_line
1787058520.269,unpaired,0.03127,-0.44111,0.25014,3,0.208,single_line
1787058520.469,unpaired,-0.04248,-0.01237,0.25014,2,0.500,single_line
1787058520.719,unpaired,-0.04192,-0.01608,0.25014,2,0.500,single_line
1787058520.918,bad_width,-0.09688,-0.18686,0.17742,3,0.375,ok
1787058521.119,bad_width,-0.08603,-0.01382,0.33756,2,0.792,ok
1787058521.219,bad_width,-0.08564,-0.01382,0.33760,2,0.854,ok
1787058521.519,bad_width,-0.06148,-0.30427,0.19774,3,0.396,ok
1787058521.769,unpaired,-0.04622,-0.01122,0.25740,2,0.500,single_line
1787058521.968,bad_width,0.00184,-0.01435,0.16244,3,0.646,ok
1787058522.068,bad_width,-0.06976,-0.28335,0.17378,3,0.292,ok
1787058522.618,bad_width,-0.07722,-0.01489,0.32147,2,0.792,ok
1787058523.018,bad_width,-0.05591,-0.32015,0.19388,3,0.312,ok
1787058523.219,bad_width,-0.05403,-0.32602,0.19763,3,0.375,ok
1787058523.669,bad_width,-0.08186,-0.01432,0.33346,2,0.833,ok
1787058523.919,bad_width,-0.08163,-0.01573,0.33351,2,0.833,ok
1787058524.119,bad_width,-0.07824,-0.01593,0.32543,2,0.854,ok
1787058524.519,bad_width,-0.07325,-0.01379,0.31893,2,0.812,ok
1787058524.968,unpaired,0.00170,-0.24043,0.27049,3,0.146,single_line
1787058525.069,bad_width,-0.07671,-0.01325,0.32410,2,0.812,ok
1787058525.368,unpaired,-0.05367,-0.01754,0.28121,3,0.500,single_line
1787058525.569,bad_width,-0.07534,-0.01514,0.32238,2,0.792,ok
1787058525.819,bad_width,-0.07307,-0.01514,0.31817,2,0.854,ok
1787058526.018,bad_width,-0.07180,-0.01346,0.31537,2,0.833,ok
1787058526.218,bad_width,-0.07404,-0.01436,0.32152,2,0.812,ok
1787058526.419,bad_width,-0.06820,-0.01320,0.31107,2,0.792,ok
1787058526.618,unpaired,-0.06692,-0.00985,0.30516,3,0.500,single_line
1787058526.869,bad_width,-0.07054,-0.01514,0.31274,2,0.833,ok
1787058527.019,bad_width,-0.07434,-0.01514,0.32240,2,0.812,ok
1787058527.269,bad_width,-0.07500,-0.01335,0.32234,2,0.854,ok
1787058527.468,bad_width,-0.07640,-0.01232,0.32507,2,0.812,ok
1787058527.670,bad_width,-0.07962,-0.22291,0.20405,3,0.354,ok
1787058527.919,unpaired,0.04425,-0.37992,0.29271,3,0.167,single_line
1787058528.119,bad_width,-0.06515,-0.01416,0.30517,2,0.792,ok
1787058528.519,bad_width,-0.09382,-0.19203,0.14886,3,0.396,ok
1787058528.719,unpaired,-0.04072,-0.02024,0.25832,3,0.500,single_line
1787058528.969,bad_width,0.00960,0.00141,0.16076,3,0.583,ok
1787058529.169,bad_width,-0.07555,-0.00154,0.33245,2,0.875,ok
1787058529.369,bad_width,-0.07602,0.00140,0.33517,2,0.917,ok
1787058529.569,bad_width,-0.07569,0.00087,0.33438,2,0.833,ok
1787058529.769,bad_width,-0.07411,0.00016,0.33366,2,0.917,ok
1787058529.969,bad_width,-0.07654,0.00216,0.33871,2,0.854,ok
1787058530.218,bad_width,-0.06441,0.00309,0.31596,2,0.854,ok
1787058530.418,bad_width,-0.06990,0.00442,0.33148,2,0.854,ok
1787058530.618,bad_width,-0.06822,0.00580,0.32578,2,0.854,ok
1787058530.819,bad_width,-0.06283,0.00518,0.31701,2,0.833,ok
1787058531.018,bad_width,-0.06530,0.00543,0.32345,2,0.854,ok
1787058531.218,bad_width,-0.17542,-0.20792,0.31685,3,0.417,ok
