episode,step,x,y,yaw,ey,epsi,s,speed,raw_steer,safe_steer,steer_correction,raw_throttle,safe_throttle,throttle_correction,interventions,emergency,joint_envelope_violated,oscillation_persistent,cv_ok,cv_state_available,cv_perception_invalid,cv_ey,cv_epsi,cv_confidence,cv_curvature,cv_lane_width,cv_n_lines,cv_reason
0,1,-0.835462,-1.629856,0.014036,-0.007356,0.014036,2.003474,0.058036,0.006377,0.006377,0.000000,0.500000,0.500000,0.000000,,0,0,0,1,1,0,0.000874,0.013735,0.8958,0.0428,0.2676,3,ok
0,2,-0.826744,-1.629744,0.013891,-0.007244,0.013891,2.012191,0.111033,-0.002902,-0.002902,0.000000,0.500000,0.500000,0.000000,,0,0,0,1,1,0,0.000696,0.013978,0.8958,0.0441,0.2677,3,ok
0,3,-0.809288,-1.629523,0.013206,-0.007023,0.013206,2.029648,0.174630,-0.029206,-0.029206,0.000000,0.500000,0.500000,0.000000,,0,0,0,1,1,0,0.000960,0.013808,0.8750,0.0442,0.2677,3,ok
0,4,-0.789778,-1.629356,0.006560,-0.006856,0.006560,2.049158,0.200001,-0.100909,-0.100909,0.000000,0.500000,0.500000,0.000000,,0,0,0,1,1,0,0.001127,0.013596,0.8958,0.0440,0.2676,3,ok
0,5,-0.765778,-1.629209,0.011064,-0.006709,0.011064,2.073157,0.199992,0.065313,0.065313,0.000000,0.500000,0.500000,0.000000,C-06,0,0,0,1,1,0,0.001267,0.007047,0.8125,0.0314,0.2652,3,ok
0,6,-0.745779,-1.628990,0.007440,-0.006490,0.007440,2.093156,0.200007,-0.064202,-0.064202,0.000000,0.500000,0.500000,0.000000,,0,0,0,1,1,0,0.001584,0.011417,0.7917,0.0321,0.2646,3,ok
0,7,-0.725780,-1.628832,0.006857,-0.006332,0.006857,2.113156,0.200001,-0.002749,-0.002749,0.000000,0.500000,0.500000,0.000000,,0,0,0,1,1,0,0.002006,0.008453,0.8750,0.0274,0.2654,3,ok
0,8,-0.701782,-1.628654,0.016585,-0.006154,0.016585,2.135135,0.199980,0.127076,0.127076,0.000000,0.500000,0.500000,0.000000,,0,0,0,1,1,0,0.000186,0.009337,0.9167,0.0517,0.2681,3,ok
0,9,-0.677785,-1.628256,0.016642,-0.005756,0.016642,2.161151,0.200002,-0.009656,-0.009656,0.000000,0.500000,0.500000,0.000000,,0,0,0,1,1,0,0.001950,0.010088,0.9375,0.0407,0.2666,3,ok
0,10,-0.657786,-1.627909,0.004091,-0.005409,0.004091,2.181149,0.200028,-0.203444,-0.203444,0.000000,0.500000,0.500000,0.000000,C-06,0,0,0,1,1,0,0.002829,0.015506,0.9583,0.0418,0.2672,3,ok
0,11,-0.637787,-1.627827,0.009017,-0.005327,0.009017,2.201149,0.199993,0.095968,0.095968,0.000000,0.500000,0.500000,0.000000,C-06,0,0,0,1,1,0,0.001829,0.007484,0.8958,0.0444,0.2669,3,ok
0,12,-0.617787,-1.627647,0.007460,-0.005147,0.007460,2.221148,0.200003,-0.034212,-0.034212,0.000000,0.500000,0.500000,0.000000,,0,0,0,1,1,0,0.002010,0.006429,0.8958,0.0421,0.2670,3,ok
0,13,-0.593788,-1.627416,-0.000339,-0.004916,-0.000339,2.245148,0.200009,-0.097066,-0.097066,0.000000,0.500000,0.500000,0.000000,,0,0,0,1,1,0,0.002065,0.008340,0.9167,0.0453,0.2667,3,ok
0,14,-0.573788,-1.627416,0.005476,-0.004916,0.005476,2.265148,0.199998,0.102615,0.102615,0.000000,0.500000,0.500000,0.000000,C-06,0,0,0,1,1,0,0.001380,0.002008,0.8750,0.0469,0.2676,3,ok
0,15,-0.553788,-1.627435,0.009998,-0.004935,0.009998,2.285147,0.199991,0.061764,0.061764,0.000000,0.500000,0.500000,0.000000,,0,0,0,1,1,0,0.002778,0.004783,0.7917,0.0318,0.2655,3,ok
0,16,-0.533789,-1.627245,-0.000399,-0.004745,-0.000399,2.305147,0.200011,-0.169152,-0.169152,0.000000,0.500000,0.500000,0.000000,C-06,0,0,0,1,1,0,0.003718,0.009953,0.7708,0.0284,0.2640,3,ok
0,17,-0.513789,-1.627252,0.006148,-0.004752,0.006148,2.325147,0.199997,0.118743,0.118743,0.000000,0.500000,0.500000,0.000000,C-06,0,0,0,1,1,0,0.002343,0.006236,0.8750,0.0373,0.2666,3,ok
0,18,-0.489791,-1.627284,0.019122,-0.004784,0.019122,2.349145,0.199966,0.156971,0.156971,0.000000,0.500000,0.500000,0.000000,,0,0,0,1,1,0,0.002227,0.003728,0.9583,0.0424,0.2667,3,ok
0,19,-0.465793,-1.626886,-0.004792,-0.004386,-0.004792,2.373143,0.200031,-0.337920,-0.337920,0.000000,0.500000,0.500000,0.000000,C-06,0,0,0,1,1,0,0.003945,0.019481,0.9375,0.0423,0.2670,3,ok
0,20,-0.445793,-1.626970,0.003944,-0.004470,0.003944,2.393143,0.200003,0.179423,0.179423,0.000000,0.500000,0.500000,0.000000,C-06,0,0,0,1,1,0,0.002476,0.001843,0.9167,0.0410,0.2665,3,ok
0,21,-0.425794,-1.627103,0.016348,-0.004603,0.016348,2.413141,0.199980,0.176106,0.176106,0.000000,0.500000,0.500000,0.000000,,0,0,0,1,1,0,0.002038,-0.001721,0.8958,0.0444,0.2666,3,ok
0,22,-0.405797,-1.626796,0.016187,-0.004296,0.016187,2.433139,0.200003,-0.018008,-0.018008,0.000000,0.500000,0.500000,0.000000,C-06,0,0,0,1,1,0,0.002835,0.006664,0.8958,0.0426,0.2664,3,ok
0,23,-0.381798,-1.626382,-0.010833,-0.003882,-0.010833,2.457138,0.200021,-0.357274,-0.357274,0.000000,0.500000,0.500000,0.000000,C-06,0,0,0,1,1,0,0.003813,0.018421,0.8958,0.0467,0.2674,3,ok
0,24,-0.361799,-1.626580,-0.004729,-0.004080,-0.004729,2.477137,0.200012,0.126429,0.126429,0.000000,0.500000,0.500000,0.000000,C-06,0,0,0,1,1,0,0.003493,0.001091,0.8125,0.0316,0.2650,3,ok
0,25,-0.341799,-1.626824,0.010381,-0.004324,0.010381,2.497136,0.200006,0.224015,0.224015,0.000000,0.500000,0.500000,0.000000,,0,0,0,1,1,0,0.002203,-0.006506,0.7917,0.0290,0.2651,3,ok
0,26,-0.321801,-1.626936,0.017827,-0.004436,0.017827,2.517134,0.199970,0.094334,0.094334,0.000000,0.500000,0.500000,0.000000,,0,0,0,1,1,0,0.002631,0.003200,0.8750,0.0418,0.2665,3,ok
0,27,-0.297803,-1.626547,0.004933,-0.004047,0.004933,2.541132,0.200027,-0.173631,-0.173631,0.000000,0.500000,0.500000,0.000000,C-06,0,0,0,1,1,0,0.003594,0.012854,0.8958,0.0403,0.2658,3,ok
0,28,-0.273804,-1.626428,0.013472,-0.003928,0.013472,2.565131,0.199985,0.123714,0.123714,0.000000,0.500000,0.500000,0.000000,C-06,0,0,0,1,1,0,0.003251,0.008957,0.9375,0.0447,0.2666,3,ok
