episode,step,x,y,yaw,ey,epsi,s,speed,raw_steer,safe_steer,steer_correction,raw_throttle,safe_throttle,throttle_correction,interventions,emergency,joint_envelope_violated,oscillation_persistent,cv_ok,cv_state_available,cv_perception_invalid,cv_ey,cv_epsi,cv_confidence,cv_curvature,cv_lane_width,cv_n_lines,cv_reason
0,1,-0.835635,-1.613555,-0.043296,0.008945,-0.043296,2.003301,0.057462,-0.534029,-0.534029,0.000000,0.500000,0.500000,0.000000,,0,0,0,1,1,0,0.016201,-0.004601,0.7292,0.0186,0.2708,3,ok
0,2,-0.824622,-1.613722,-0.075589,0.008778,-0.075589,2.014313,0.120785,0.297480,-0.384029,-0.681509,0.500000,0.500000,0.000000,C-06,0,0,0,1,1,0,0.011134,-0.039054,0.7500,0.0221,0.2711,3,ok
0,3,-0.809657,-1.613969,-0.100887,0.008531,-0.100887,2.029278,0.173242,0.371016,-0.234029,-0.605045,0.500000,0.500000,0.000000,C-06,0,0,0,1,1,0,0.008364,-0.068024,0.7292,0.0135,0.2694,3,ok
0,4,-0.786297,-1.616006,-0.108357,0.006494,-0.108357,2.052638,0.199685,0.538810,-0.084029,-0.622839,0.500000,0.500000,0.000000,C-06,0,0,0,1,1,0,0.004943,-0.092296,0.6875,0.0071,0.2687,3,ok
0,5,-0.766412,-1.618147,-0.105050,0.004353,-0.105050,2.072524,0.200076,0.555165,0.065971,-0.489194,0.500000,0.500000,0.000000,C-06,0,0,0,1,1,0,0.003033,-0.104427,0.6042,0.0017,0.2671,3,ok
0,6,-0.746510,-1.620320,-0.091923,0.002180,-0.091923,2.092425,0.200323,0.540206,0.215971,-0.324235,0.500000,0.500000,0.000000,C-06,0,0,0,1,1,0,0.000693,-0.104544,0.5625,0.0027,0.2664,3,ok
0,7,-0.726576,-1.622493,-0.068377,0.000007,-0.068377,2.112360,0.200694,0.397064,0.365971,-0.031093,0.500000,0.500000,0.000000,C-06,0,0,0,1,1,0,-0.001184,-0.097346,0.6458,0.0091,0.2677,3,ok
0,8,-0.702617,-1.624930,-0.049702,-0.002430,-0.049702,2.135135,0.200626,0.200822,0.215971,0.015149,0.500000,0.500000,0.000000,C-06,0,0,0,1,1,0,-0.001323,-0.079999,0.6875,0.0134,0.2681,3,ok
0,9,-0.678643,-1.626473,-0.042123,-0.003973,-0.042123,2.160293,0.200177,0.085297,0.085297,0.000000,0.500000,0.500000,0.000000,,0,0,0,1,1,0,-0.001360,-0.048815,0.6250,0.0130,0.2677,3,ok
0,10,-0.658660,-1.627334,-0.042658,-0.004834,-0.042658,2.180275,0.199992,-0.016037,-0.016037,0.000000,0.500000,0.500000,0.000000,,0,0,0,1,1,0,-0.001847,-0.044376,0.6250,0.0159,0.2690,3,ok
0,11,-0.638677,-1.628166,-0.039395,-0.005666,-0.039395,2.200258,0.200017,0.053459,0.053459,0.000000,0.500000,0.500000,0.000000,,0,0,0,1,1,0,-0.001974,-0.040462,0.5833,0.0155,0.2683,3,ok
0,12,-0.618689,-1.628999,-0.026457,-0.006499,-0.026457,2.220247,0.200099,0.212491,0.203459,-0.009032,0.500000,0.500000,0.000000,C-06,0,0,0,1,1,0,0.001109,-0.067891,0.5000,0.0162,0.2767,3,ok
0,13,-0.594694,-1.629999,-0.015805,-0.007499,-0.015805,2.244241,0.200146,0.121716,0.121716,0.000000,0.500000,0.500000,0.000000,,0,0,0,1,0,0,-0.265607,-0.030282,0.5000,-0.0576,0.2561,2,ok
0,14,-0.590301,-1.630097,-0.015060,-0.007597,-0.015060,2.248635,0.000000,0.054867,0.054867,0.000000,0.500000,-0.500000,-1.000000,C-05,1,0,0,1,0,1,-0.273731,-0.013940,0.4167,0.0112,0.2746,2,ok
