event,reason,trigger_time,frame_stamp,filename
1,perception_invalid,1788186537.090925,1788186536.711936,e01_1788186536.711936.png
1,perception_invalid,1788186537.090925,1788186536.760929,e01_1788186536.760929.png
1,perception_invalid,1788186537.090925,1788186536.812057,e01_1788186536.812057.png
1,perception_invalid,1788186537.090925,1788186536.862456,e01_1788186536.862456.png
1,perception_invalid,1788186537.090925,1788186536.911803,e01_1788186536.911803.png
1,perception_invalid,1788186537.090925,1788186536.962782,e01_1788186536.962782.png
1,perception_invalid,1788186537.090925,1788186537.011701,e01_1788186537.011701.png
1,perception_invalid,1788186537.090925,1788186537.061907,e01_1788186537.061907.png
1,perception_invalid,1788186537.090925,1788186537.112023,e01_1788186537.112023.png
1,perception_invalid,1788186537.090925,1788186537.161763,e01_1788186537.161763.png
1,perception_invalid,1788186537.090925,1788186537.212172,e01_1788186537.212172.png
1,perception_invalid,1788186537.090925,1788186537.261318,e01_1788186537.261318.png
1,perception_invalid,1788186537.090925,1788186537.361627,e01_1788186537.361627.png
1,perception_invalid,1788186537.090925,1788186537.511923,e01_1788186537.511923.png
1,perception_invalid,1788186537.090925,1788186537.561889,e01_1788186537.561889.png
1,perception_invalid,1788186537.090925,1788186537.611253,e01_1788186537.611253.png
1,perception_invalid,1788186537.090925,1788186537.711351,e01_1788186537.711351.png
1,perception_invalid,1788186537.090925,1788186537.762037,e01_1788186537.762037.png
1,perception_invalid,1788186537.090925,1788186537.811275,e01_1788186537.811275.png
1,perception_invalid,1788186537.090925,1788186537.861608,e01_1788186537.861608.png
1,perception_invalid,1788186537.090925,1788186537.911668,e01_1788186537.911668.png
1,perception_invalid,1788186537.090925,1788186537.963166,e01_1788186537.963166.png
1,perception_invalid,1788186537.090925,1788186538.011369,e01_1788186538.011369.png
1,perception_invalid,1788186537.090925,1788186538.061922,e01_1788186538.061922.png
1,perception_invalid,1788186537.090925,1788186538.111814,e01_1788186538.111814.png
1,perception_invalid,1788186537.090925,1788186538.162716,e01_1788186538.162716.png
1,perception_invalid,1788186537.090925,1788186538.211461,e01_1788186538.211461.png
1,perception_invalid,1788186537.090925,1788186538.261758,e01_1788186538.261758.png
1,perception_invalid,1788186537.090925,1788186538.311710,e01_1788186538.311710.png
1,perception_invalid,1788186537.090925,1788186538.361635,e01_1788186538.361635.png
1,perception_invalid,1788186537.090925,1788186538.411450,e01_1788186538.411450.png
1,perception_invalid,1788186537.090925,1788186538.461804,e01_1788186538.461804.png
1,perception_invalid,1788186537.090925,1788186538.511107,e01_1788186538.511107.png
1,perception_invalid,1788186537.090925,1788186538.568071,e01_1788186538.568071.png
1,perception_invalid,1788186537.090925,1788186538.611922,e01_1788186538.611922.png
1,perception_invalid,1788186537.090925,1788186538.661501,e01_1788186538.661501.png
1,perception_invalid,1788186537.090925,1788186538.711776,e01_1788186538.711776.png
1,perception_invalid,1788186537.090925,1788186538.812054,e01_1788186538.812054.png
1,perception_invalid,1788186537.090925,1788186538.861398,e01_1788186538.861398.png
1,perception_invalid,1788186537.090925,1788186538.911760,e01_1788186538.911760.png
1,perception_invalid,1788186537.090925,1788186538.962075,e01_1788186538.962075.png
1,perception_invalid,1788186537.090925,1788186539.011698,e01_1788186539.011698.png
1,perception_invalid,1788186537.090925,1788186539.061740,e01_1788186539.061740.png
1,perception_invalid,1788186537.090925,1788186539.111870,e01_1788186539.111870.png
1,perception_invalid,1788186537.090925,1788186539.161571,e01_1788186539.161571.png
1,perception_invalid,1788186537.090925,1788186539.211836,e01_1788186539.211836.png
1,perception_invalid,1788186537.090925,1788186539.311810,e01_1788186539.311810.png
1,perception_invalid,1788186537.090925,1788186539.361598,e01_1788186539.361598.png
1,perception_invalid,1788186537.090925,1788186539.411559,e01_1788186539.411559.png
1,perception_invalid,1788186537.090925,1788186539.462506,e01_1788186539.462506.png
1,perception_invalid,1788186537.090925,1788186539.511779,e01_1788186539.511779.png
1,perception_invalid,1788186537.090925,1788186539.561748,e01_1788186539.561748.png
1,perception_invalid,1788186537.090925,1788186539.611541,e01_1788186539.611541.png
1,perception_invalid,1788186537.090925,1788186539.661701,e01_1788186539.661701.png
1,perception_invalid,1788186537.090925,1788186539.711528,e01_1788186539.711528.png
1,perception_invalid,1788186537.090925,1788186539.763604,e01_1788186539.763604.png
1,perception_invalid,1788186537.090925,1788186539.811635,e01_1788186539.811635.png
1,perception_invalid,1788186537.090925,1788186539.862424,e01_1788186539.862424.png
2,perception_invalid,1788186541.791436,1788186539.911178,e02_1788186539.911178.png
2,perception_invalid,1788186541.791436,1788186539.964534,e02_1788186539.964534.png
2,perception_invalid,1788186541.791436,1788186540.011634,e02_1788186540.011634.png
2,perception_invalid,1788186541.791436,1788186540.064301,e02_1788186540.064301.png
2,perception_invalid,1788186541.791436,1788186540.112435,e02_1788186540.112435.png
2,perception_invalid,1788186541.791436,1788186540.161509,e02_1788186540.161509.png
2,perception_invalid,1788186541.791436,1788186540.261653,e02_1788186540.261653.png
2,perception_invalid,1788186541.791436,1788186540.311298,e02_1788186540.311298.png
2,perception_invalid,1788186541.791436,1788186540.361673,e02_1788186540.361673.png
2,perception_invalid,1788186541.791436,1788186540.411463,e02_1788186540.411463.png
2,perception_invalid,1788186541.791436,1788186540.511349,e02_1788186540.511349.png
2,perception_invalid,1788186541.791436,1788186540.561797,e02_1788186540.561797.png
2,perception_invalid,1788186541.791436,1788186540.610981,e02_1788186540.610981.png
2,perception_invalid,1788186541.791436,1788186540.662620,e02_1788186540.662620.png
2,perception_invalid,1788186541.791436,1788186540.712318,e02_1788186540.712318.png
2,perception_invalid,1788186541.791436,1788186540.761507,e02_1788186540.761507.png
2,perception_invalid,1788186541.791436,1788186540.811579,e02_1788186540.811579.png
2,perception_invalid,1788186541.791436,1788186540.863051,e02_1788186540.863051.png
2,perception_invalid,1788186541.791436,1788186540.911470,e02_1788186540.911470.png
2,perception_invalid,1788186541.791436,1788186541.010915,e02_1788186541.010915.png
2,perception_invalid,1788186541.791436,1788186541.110922,e02_1788186541.110922.png
2,perception_invalid,1788186541.791436,1788186541.161571,e02_1788186541.161571.png
2,perception_invalid,1788186541.791436,1788186541.211041,e02_1788186541.211041.png
2,perception_invalid,1788186541.791436,1788186541.266103,e02_1788186541.266103.png
2,perception_invalid,1788186541.791436,1788186541.311047,e02_1788186541.311047.png
2,perception_invalid,1788186541.791436,1788186541.362666,e02_1788186541.362666.png
2,perception_invalid,1788186541.791436,1788186541.412093,e02_1788186541.412093.png
2,perception_invalid,1788186541.791436,1788186541.462356,e02_1788186541.462356.png
2,perception_invalid,1788186541.791436,1788186541.512417,e02_1788186541.512417.png
2,perception_invalid,1788186541.791436,1788186541.563023,e02_1788186541.563023.png
2,perception_invalid,1788186541.791436,1788186541.612400,e02_1788186541.612400.png
2,perception_invalid,1788186541.791436,1788186541.661723,e02_1788186541.661723.png
2,perception_invalid,1788186541.791436,1788186541.711216,e02_1788186541.711216.png
2,perception_invalid,1788186541.791436,1788186541.762106,e02_1788186541.762106.png
2,perception_invalid,1788186541.791436,1788186541.813263,e02_1788186541.813263.png
2,perception_invalid,1788186541.791436,1788186541.861788,e02_1788186541.861788.png
2,perception_invalid,1788186541.791436,1788186541.911605,e02_1788186541.911605.png
2,perception_invalid,1788186541.791436,1788186541.961081,e02_1788186541.961081.png
2,perception_invalid,1788186541.791436,1788186542.011630,e02_1788186542.011630.png
2,perception_invalid,1788186541.791436,1788186542.111479,e02_1788186542.111479.png
2,perception_invalid,1788186541.791436,1788186542.165090,e02_1788186542.165090.png
2,perception_invalid,1788186541.791436,1788186542.261134,e02_1788186542.261134.png
2,perception_invalid,1788186541.791436,1788186542.310867,e02_1788186542.310867.png
2,perception_invalid,1788186541.791436,1788186542.410916,e02_1788186542.410916.png
2,perception_invalid,1788186541.791436,1788186542.461299,e02_1788186542.461299.png
2,perception_invalid,1788186541.791436,1788186542.511279,e02_1788186542.511279.png
2,perception_invalid,1788186541.791436,1788186542.563917,e02_1788186542.563917.png
2,perception_invalid,1788186541.791436,1788186542.611558,e02_1788186542.611558.png
2,perception_invalid,1788186541.791436,1788186542.662142,e02_1788186542.662142.png
2,perception_invalid,1788186541.791436,1788186542.711412,e02_1788186542.711412.png
2,perception_invalid,1788186541.791436,1788186542.761378,e02_1788186542.761378.png
2,perception_invalid,1788186541.791436,1788186542.810729,e02_1788186542.810729.png
2,perception_invalid,1788186541.791436,1788186542.861308,e02_1788186542.861308.png
2,perception_invalid,1788186541.791436,1788186542.911234,e02_1788186542.911234.png
2,perception_invalid,1788186541.791436,1788186542.963620,e02_1788186542.963620.png
2,perception_invalid,1788186541.791436,1788186543.011220,e02_1788186543.011220.png
2,perception_invalid,1788186541.791436,1788186543.061631,e02_1788186543.061631.png
2,perception_invalid,1788186541.791436,1788186543.111110,e02_1788186543.111110.png
2,perception_invalid,1788186541.791436,1788186543.161607,e02_1788186543.161607.png
2,perception_invalid,1788186541.791436,1788186543.211090,e02_1788186543.211090.png
2,perception_invalid,1788186541.791436,1788186543.262402,e02_1788186543.262402.png
2,perception_invalid,1788186541.791436,1788186543.311756,e02_1788186543.311756.png
2,perception_invalid,1788186541.791436,1788186543.362185,e02_1788186543.362185.png
2,perception_invalid,1788186541.791436,1788186543.411147,e02_1788186543.411147.png
2,perception_invalid,1788186541.791436,1788186543.462553,e02_1788186543.462553.png
2,perception_invalid,1788186541.791436,1788186543.511489,e02_1788186543.511489.png
2,perception_invalid,1788186541.791436,1788186543.562650,e02_1788186543.562650.png
2,perception_invalid,1788186541.791436,1788186543.611464,e02_1788186543.611464.png
2,perception_invalid,1788186541.791436,1788186543.661402,e02_1788186543.661402.png
2,perception_invalid,1788186541.791436,1788186543.711581,e02_1788186543.711581.png
2,perception_invalid,1788186541.791436,1788186543.762186,e02_1788186543.762186.png
2,perception_invalid,1788186541.791436,1788186543.811240,e02_1788186543.811240.png
2,perception_invalid,1788186541.791436,1788186543.862770,e02_1788186543.862770.png
2,perception_invalid,1788186541.791436,1788186543.911483,e02_1788186543.911483.png
2,perception_invalid,1788186541.791436,1788186543.961884,e02_1788186543.961884.png
2,perception_invalid,1788186541.791436,1788186544.010919,e02_1788186544.010919.png
2,perception_invalid,1788186541.791436,1788186544.062553,e02_1788186544.062553.png
2,perception_invalid,1788186541.791436,1788186544.111433,e02_1788186544.111433.png
2,perception_invalid,1788186541.791436,1788186544.211352,e02_1788186544.211352.png
2,perception_invalid,1788186541.791436,1788186544.264121,e02_1788186544.264121.png
2,perception_invalid,1788186541.791436,1788186544.311391,e02_1788186544.311391.png
2,perception_invalid,1788186541.791436,1788186544.362204,e02_1788186544.362204.png
2,perception_invalid,1788186541.791436,1788186544.411531,e02_1788186544.411531.png
2,perception_invalid,1788186541.791436,1788186544.511542,e02_1788186544.511542.png
2,perception_invalid,1788186541.791436,1788186544.611548,e02_1788186544.611548.png
2,perception_invalid,1788186541.791436,1788186544.661222,e02_1788186544.661222.png
2,perception_invalid,1788186541.791436,1788186544.711543,e02_1788186544.711543.png
2,perception_invalid,1788186541.791436,1788186544.761996,e02_1788186544.761996.png
2,perception_invalid,1788186541.791436,1788186544.862512,e02_1788186544.862512.png
2,perception_invalid,1788186541.791436,1788186544.911348,e02_1788186544.911348.png
2,perception_invalid,1788186541.791436,1788186544.962958,e02_1788186544.962958.png
3,perception_invalid,1788186546.187539,1788186545.011111,e03_1788186545.011111.png
3,perception_invalid,1788186546.187539,1788186545.111835,e03_1788186545.111835.png
3,perception_invalid,1788186546.187539,1788186545.162203,e03_1788186545.162203.png
3,perception_invalid,1788186546.187539,1788186545.363771,e03_1788186545.363771.png
3,perception_invalid,1788186546.187539,1788186545.412011,e03_1788186545.412011.png
3,perception_invalid,1788186546.187539,1788186545.512404,e03_1788186545.512404.png
3,perception_invalid,1788186546.187539,1788186545.611938,e03_1788186545.611938.png
3,perception_invalid,1788186546.187539,1788186545.665033,e03_1788186545.665033.png
3,perception_invalid,1788186546.187539,1788186545.711547,e03_1788186545.711547.png
3,perception_invalid,1788186546.187539,1788186545.766686,e03_1788186545.766686.png
3,perception_invalid,1788186546.187539,1788186545.812091,e03_1788186545.812091.png
3,perception_invalid,1788186546.187539,1788186545.912607,e03_1788186545.912607.png
3,perception_invalid,1788186546.187539,1788186545.963809,e03_1788186545.963809.png
3,perception_invalid,1788186546.187539,1788186546.011908,e03_1788186546.011908.png
3,perception_invalid,1788186546.187539,1788186546.063332,e03_1788186546.063332.png
3,perception_invalid,1788186546.187539,1788186546.163665,e03_1788186546.163665.png
3,perception_invalid,1788186546.187539,1788186546.211838,e03_1788186546.211838.png
3,perception_invalid,1788186546.187539,1788186546.263485,e03_1788186546.263485.png
3,perception_invalid,1788186546.187539,1788186546.311191,e03_1788186546.311191.png
3,perception_invalid,1788186546.187539,1788186546.363303,e03_1788186546.363303.png
3,perception_invalid,1788186546.187539,1788186546.461498,e03_1788186546.461498.png
3,perception_invalid,1788186546.187539,1788186546.511291,e03_1788186546.511291.png
3,perception_invalid,1788186546.187539,1788186546.562544,e03_1788186546.562544.png
3,perception_invalid,1788186546.187539,1788186546.611261,e03_1788186546.611261.png
3,perception_invalid,1788186546.187539,1788186546.663234,e03_1788186546.663234.png
3,perception_invalid,1788186546.187539,1788186546.710796,e03_1788186546.710796.png
3,perception_invalid,1788186546.187539,1788186546.762109,e03_1788186546.762109.png
3,perception_invalid,1788186546.187539,1788186546.811948,e03_1788186546.811948.png
3,perception_invalid,1788186546.187539,1788186546.911571,e03_1788186546.911571.png
