episode,step,x,y,yaw,ey,epsi,s,speed,raw_steer,safe_steer,steer_correction,interventions,emergency,joint_envelope_violated,oscillation_persistent,cv_ok,cv_state_available,cv_perception_invalid,cv_ey,cv_epsi,cv_confidence,cv_curvature,cv_lane_width,cv_n_lines,cv_reason
0,1,-0.837188,-1.486061,0.324345,0.136439,0.324345,2.001747,0.040387,0.179590,0.179590,0.000000,,0,0,0,1,1,0,-0.083218,0.315253,0.6875,-0.0182,0.2701,2,ok
0,2,-0.828558,-1.483626,0.336583,0.138874,0.336583,2.010377,0.103842,0.178009,0.178009,0.000000,,0,0,0,1,1,0,-0.082690,0.314448,0.6875,-0.0294,0.2689,2,ok
0,3,-0.812765,-1.478365,0.344618,0.144135,0.344618,2.026171,0.167903,0.113228,0.113228,0.000000,,0,0,0,1,1,0,-0.079336,0.327623,0.6875,-0.0363,0.2691,2,ok
0,4,-0.794665,-1.471923,0.344171,0.150577,0.344171,2.044270,0.199886,-0.017126,-0.017126,0.000000,,0,0,0,1,1,0,-0.072341,0.340351,0.6875,-0.0234,0.2680,2,ok
0,5,-0.772048,-1.463860,0.337761,0.158640,0.337761,2.066887,0.200287,-0.098473,-0.098473,0.000000,,0,0,0,1,1,0,-0.063723,0.339475,0.6458,-0.0556,0.2724,2,ok
0,6,-0.753170,-1.457157,0.335272,0.165343,0.335272,2.085135,0.200333,-0.040751,-0.040751,0.000000,,0,0,0,1,1,0,-0.057635,0.336360,0.6875,-0.0449,0.2698,2,ok
0,7,-0.734286,-1.450563,0.336461,0.171937,0.336461,2.104649,0.199957,0.024888,0.024888,0.000000,,0,0,0,1,1,0,-0.049327,0.330650,0.7708,-0.0722,0.2728,2,ok
0,8,-0.711617,-1.442639,0.332179,0.179861,0.332179,2.127319,0.200258,-0.068249,-0.068249,0.000000,,0,0,0,1,1,0,-0.044439,0.334009,0.7500,-0.0220,0.2684,2,ok
0,9,-0.692697,-1.436034,0.328070,0.186466,0.328070,2.146238,0.200500,-0.131652,-0.131652,0.000000,,0,0,0,1,1,0,-0.037355,0.332930,0.7292,-0.0280,0.2689,2,ok
0,10,-0.669946,-1.428109,0.319886,0.194391,0.319886,2.168989,0.200969,-0.117821,-0.117821,0.000000,,0,0,0,1,1,0,-0.028826,0.332451,0.7083,0.0108,0.2660,2,ok
0,11,-0.650957,-1.421798,0.319147,0.200702,0.319147,2.185235,0.200030,-0.003700,-0.003700,0.000000,,0,0,0,1,1,0,-0.022055,0.323931,0.7083,-0.0113,0.2665,2,ok
0,12,-0.631970,-1.415514,0.320161,0.206986,0.320161,2.206966,0.199972,0.019205,0.019205,0.000000,,0,0,0,1,1,0,-0.015171,0.320285,0.6458,-0.0108,0.2668,2,ok
