episode,step,x,y,yaw,ey,epsi,s,speed,raw_steer,safe_steer,steer_correction,interventions,emergency,joint_envelope_violated,oscillation_persistent,cv_ok,cv_state_available,cv_perception_invalid,cv_ey,cv_epsi,cv_confidence,cv_curvature,cv_lane_width,cv_n_lines,cv_reason
0,1,-0.837133,-1.605781,-0.006081,0.016719,-0.006081,2.001802,0.041609,-0.341245,-0.341245,0.000000,,0,0,0,1,1,0,0.028684,0.012662,0.7500,-0.0478,0.2669,2,ok
0,2,-0.828008,-1.605918,-0.020358,0.016582,-0.020358,2.010928,0.105196,-0.158511,-0.158511,0.000000,C-06,0,0,0,1,1,0,0.027107,0.000177,0.7292,-0.0339,0.2686,2,ok
0,3,-0.811254,-1.606172,-0.023616,0.016328,-0.023616,2.027682,0.168778,-0.032570,-0.032570,0.000000,,0,0,0,1,1,0,0.025321,-0.016650,0.7500,-0.0471,0.2679,2,ok
0,4,-0.792122,-1.606478,-0.053408,0.016022,-0.053408,2.046813,0.199760,-0.506359,-0.506359,0.000000,C-06,0,0,0,1,1,0,0.023648,-0.024908,0.7292,-0.0326,0.2678,2,ok
0,5,-0.768210,-1.606860,-0.116372,0.015640,-0.116372,2.070725,0.198740,-0.814275,-0.814275,0.000000,C-06,0,0,0,1,1,0,0.022683,-0.029986,0.7500,-0.0383,0.2678,2,ok
0,6,-0.748331,-1.609039,-0.093628,0.013461,-0.093628,2.090604,0.200513,0.513766,0.513766,0.000000,C-06,0,0,0,1,1,0,0.014768,-0.097291,0.6875,-0.0548,0.2674,2,ok
0,7,-0.728389,-1.611426,-0.055974,0.011074,-0.055974,2.110546,0.201084,0.563007,0.563007,0.000000,,0,0,0,1,1,0,0.011063,-0.108010,0.7292,-0.0403,0.2671,2,ok
0,8,-0.704405,-1.614289,-0.011051,0.008211,-0.011051,2.134531,0.201401,0.539445,0.539445,0.000000,,0,0,0,1,1,0,0.012898,-0.073085,0.7708,-0.0319,0.2671,2,ok
0,9,-0.684406,-1.616287,0.024983,0.006213,0.024983,2.154529,0.200067,-0.068436,-0.068436,0.000000,C-06,0,0,0,1,1,0,0.016327,-0.016164,0.7917,-0.0303,0.2683,2,ok
0,10,-0.660412,-1.615706,0.015370,0.006794,0.015370,2.178524,0.200034,-0.117758,-0.117758,0.000000,,0,0,0,1,1,0,0.018962,0.021752,0.7917,-0.0331,0.2673,2,ok
0,11,-0.640412,-1.615221,-0.008290,0.007279,-0.008290,2.198523,0.200054,-0.364702,-0.364702,0.000000,C-06,0,0,0,1,1,0,0.019336,0.014414,0.7917,-0.0520,0.2665,2,ok
0,12,-0.620415,-1.614738,-0.025129,0.007762,-0.025129,2.218520,0.199997,-0.230964,-0.230964,0.000000,,0,0,0,1,1,0,0.017271,-0.000387,0.7708,-0.0466,0.2670,2,ok
0,13,-0.600432,-1.614305,-0.055888,0.008195,-0.055888,2.238504,0.199754,-0.472133,-0.472133,0.000000,C-06,0,0,0,1,1,0,0.015316,-0.022541,0.7292,-0.0445,0.2670,2,ok
0,14,-0.576496,-1.614144,-0.088931,0.008356,-0.088931,2.262440,0.199245,-0.404766,-0.404766,0.000000,,0,0,0,1,1,0,0.012202,-0.048866,0.7083,-0.0396,0.2669,2,ok
0,15,-0.556554,-1.615758,-0.048769,0.006742,-0.048769,2.282382,0.200497,0.794099,0.794099,0.000000,C-06,0,0,0,1,1,0,0.008951,-0.078471,0.6875,-0.0440,0.2672,2,ok
0,16,-0.536564,-1.617508,-0.014158,0.004992,-0.014158,2.302371,0.200739,0.478904,0.478904,0.000000,C-06,0,0,0,1,1,0,0.008116,-0.077229,0.7083,-0.0410,0.2671,2,ok
0,17,-0.516565,-1.619016,0.011201,0.003484,0.011201,2.322371,0.200398,0.350587,0.350587,0.000000,,0,0,0,1,1,0,0.011928,-0.032910,0.7500,-0.0418,0.2667,2,ok
0,18,-0.492566,-1.618869,0.003804,0.003631,0.003804,2.346369,0.200011,-0.125577,-0.125577,0.000000,C-06,0,0,0,1,1,0,0.014249,-0.003772,0.7708,-0.0473,0.2666,2,ok
0,19,-0.468566,-1.618734,0.002208,0.003766,0.002208,2.370369,0.200002,-0.012176,-0.012176,0.000000,,0,0,0,1,1,0,0.013917,0.003912,0.7708,-0.0319,0.2671,2,ok
0,20,-0.448566,-1.618639,-0.000442,0.003861,-0.000442,2.390369,0.200002,-0.039364,-0.039364,0.000000,,0,0,0,1,1,0,0.014072,0.000498,0.7500,-0.0448,0.2669,2,ok
0,21,-0.428566,-1.618544,-0.006525,0.003956,-0.006525,2.410369,0.199998,-0.090434,-0.090434,0.000000,,0,0,0,1,1,0,0.013811,-0.002086,0.7708,-0.0398,0.2670,2,ok
0,22,-0.408566,-1.618667,0.003457,0.003833,0.003457,2.430369,0.200004,0.164533,0.164533,0.000000,C-06,0,0,0,1,1,0,0.013811,-0.002086,0.7708,-0.0398,0.2670,2,ok
0,23,-0.384567,-1.618585,-0.007929,0.003915,-0.007929,2.454369,0.199996,-0.157345,-0.157345,0.000000,C-06,0,0,0,1,1,0,0.013779,-0.003245,0.7292,-0.0425,0.2672,2,ok
0,24,-0.364571,-1.618504,-0.032982,0.003996,-0.032982,2.474364,0.199902,-0.384785,-0.384785,0.000000,C-06,0,0,0,1,1,0,0.012703,-0.009265,0.7083,-0.0355,0.2674,2,ok
0,25,-0.344577,-1.619114,0.017871,0.003386,0.017871,2.494359,0.200091,1.000000,1.000000,0.000000,C-06,0,0,0,1,1,0,0.010521,-0.031654,0.6875,-0.0480,0.2665,2,ok
0,26,-0.324607,-1.619782,0.086234,0.002718,0.086234,2.514328,0.199430,1.000000,1.000000,0.000000,,0,0,0,1,1,0,0.014587,0.009694,0.7500,-0.0350,0.2665,2,ok
0,27,-0.300710,-1.617883,0.093435,0.004617,0.093435,2.535635,0.199936,0.018313,0.018313,0.000000,C-06,0,0,0,1,1,0,0.022542,0.076344,0.7292,-0.0331,0.2672,3,ok
0,28,-0.276823,-1.615726,0.101142,0.006774,0.101142,2.562113,0.199796,0.102346,0.102346,0.000000,,0,0,0,1,1,0,0.025850,0.091602,0.7500,-0.0422,0.2666,3,ok
0,29,-0.256931,-1.613927,0.106939,0.008573,0.106939,2.582004,0.199679,0.087015,0.087015,0.000000,,0,0,0,1,1,0,0.027925,0.098429,0.7292,-0.0343,0.2660,3,ok
