episode,step,x,y,yaw,ey,epsi,s,speed,raw_steer,safe_steer,steer_correction,raw_throttle,safe_throttle,throttle_correction,interventions,emergency,joint_envelope_violated,oscillation_persistent,cv_ok,cv_state_available,cv_perception_invalid,cv_ey,cv_epsi,cv_confidence,cv_curvature,cv_lane_width,cv_n_lines,cv_reason
0,1,-0.835932,-1.640503,0.031083,-0.018003,0.031083,2.003004,0.053775,0.033494,0.033494,0.000000,0.500000,0.500000,0.000000,,0,0,0,1,1,0,-0.005533,0.027010,0.6667,-0.0279,0.2673,2,ok
0,2,-0.825348,-1.640303,0.033622,-0.017803,0.033622,2.013588,0.117360,0.030324,0.030324,0.000000,0.500000,0.500000,0.000000,,0,0,0,1,1,0,-0.005107,0.027663,0.6667,-0.0377,0.2661,2,ok
0,3,-0.810702,-1.639918,0.035717,-0.017418,0.035717,2.028233,0.170355,0.029029,0.029029,0.000000,0.500000,0.500000,0.000000,,0,0,0,1,1,0,-0.004931,0.029672,0.6458,-0.0214,0.2670,2,ok
0,4,-0.787404,-1.639217,0.038525,-0.016717,0.038525,2.051532,0.199951,0.034196,0.034196,0.000000,0.500000,0.500000,0.000000,,0,0,0,1,1,0,-0.004744,0.032339,0.6042,-0.0281,0.2661,2,ok
0,5,-0.767419,-1.638509,0.039809,-0.016009,0.039809,2.071516,0.199973,0.017457,0.017457,0.000000,0.500000,0.500000,0.000000,,0,0,0,1,1,0,-0.003307,0.035256,0.5625,-0.0277,0.2665,2,ok
0,6,-0.747434,-1.637768,0.038135,-0.015268,0.038135,2.091501,0.199991,-0.027563,-0.027563,0.000000,0.500000,0.500000,0.000000,,0,0,0,1,1,0,-0.003428,0.036202,0.5625,-0.0137,0.2670,2,ok
0,7,-0.723450,-1.636878,0.033338,-0.014378,0.033338,2.115486,0.200025,-0.059764,-0.059764,0.000000,0.500000,0.500000,0.000000,,0,0,0,1,1,0,-0.002098,0.038339,0.5000,-0.0185,0.2668,2,ok
0,8,-0.703461,-1.636211,0.033536,-0.013711,0.033536,2.135135,0.199997,0.007666,0.007666,0.000000,0.500000,0.500000,0.000000,,0,0,0,1,1,0,-0.000938,0.031524,0.5625,-0.0356,0.2649,2,ok
0,9,-0.679474,-1.635418,0.032339,-0.012918,0.032339,2.159461,0.200004,-0.015580,-0.015580,0.000000,0.500000,0.500000,0.000000,,0,0,0,1,1,0,-0.000717,0.030607,0.5417,-0.0207,0.2664,2,ok
0,10,-0.659484,-1.634758,0.031609,-0.012258,0.031609,2.179451,0.200009,-0.010161,-0.010161,0.000000,0.500000,0.500000,0.000000,,0,0,0,1,1,0,0.001041,0.023361,0.5208,-0.0232,0.2682,2,ok
0,11,-0.639494,-1.634097,0.029686,-0.011597,0.029686,2.199442,0.200020,-0.029060,-0.029060,0.000000,0.500000,0.500000,0.000000,,0,0,0,1,1,0,-0.000040,0.031312,0.4583,-0.0183,0.2655,2,ok
0,12,-0.619502,-1.633436,0.027617,-0.010936,0.027617,2.219434,0.200032,-0.029859,-0.029859,0.000000,0.500000,0.500000,0.000000,,0,0,0,1,1,0,0.000295,0.015706,0.3333,-0.0474,0.2650,1,single_line
0,13,-0.595510,-1.632643,0.023454,-0.010143,0.023454,2.243426,0.200053,-0.050917,-0.050917,0.000000,0.500000,0.500000,0.000000,,0,0,0,1,1,0,0.001237,0.008870,0.2917,-0.0662,0.2650,1,single_line
0,14,-0.575515,-1.632052,0.020948,-0.009552,0.020948,2.263421,0.200036,-0.034636,-0.034636,0.000000,0.500000,0.500000,0.000000,,0,0,0,1,1,0,0.001214,0.008304,0.2917,-0.0568,0.2650,1,single_line
0,15,-0.555519,-1.631589,0.021734,-0.009089,0.021734,2.283416,0.200005,0.014252,0.014252,0.000000,0.500000,0.500000,0.000000,,0,0,0,1,1,0,0.000965,0.010561,0.2500,-0.0412,0.2650,1,single_line
0,16,-0.535524,-1.631133,0.022786,-0.008633,0.022786,2.303411,0.200000,0.015163,0.015163,0.000000,0.500000,0.500000,0.000000,,0,0,0,1,1,0,0.002770,0.000753,0.2500,-0.0617,0.2650,1,single_line
0,17,-0.511531,-1.630586,0.024821,-0.008086,0.024821,2.327405,0.199991,0.025004,0.025004,0.000000,0.500000,0.500000,0.000000,,0,0,0,1,1,0,0.003380,-0.000002,0.3125,-0.0722,0.2650,1,single_line
