episode,step,sim_time_s,x,y,yaw,ey,epsi,s,speed,raw_steer,safe_steer,steer_correction,raw_throttle,safe_throttle,throttle_correction,interventions,emergency,joint_envelope_violated,oscillation_persistent,cv_ok,cv_state_available,cv_perception_invalid,cv_ey,cv_epsi,cv_confidence,cv_curvature,cv_lane_width,cv_n_lines,cv_reason
0,1,1.020000,-0.838935,-1.486779,0.323130,0.135721,0.323130,2.000000,0.000000,-0.187171,-0.497704,-0.310533,0.661564,-0.500000,-1.161564,C-02;C-05,1,1,0,1,1,0,-0.081639,0.497704,0.7083,-0.0401,0.2686,2,ok
