episode,step,x,y,yaw,ey,epsi,s,speed,raw_steer,safe_steer,steer_correction,interventions,emergency,joint_envelope_violated,oscillation_persistent,cv_ok,cv_state_available,cv_perception_invalid,cv_ey,cv_epsi,cv_confidence,cv_curvature,cv_lane_width,cv_n_lines,cv_reason
0,1,-3.897324,0.735273,-1.990408,0.000136,0.051335,17.074710,0.041903,0.029851,0.029851,0.000000,,0,0,0,1,1,0,-0.002204,-0.205100,0.7917,0.8012,0.2710,2,ok
0,2,-3.901020,0.726877,-1.989228,0.000103,0.006731,17.085755,0.105599,0.017311,0.017311,0.000000,,0,0,0,1,1,0,-0.002382,-0.204332,0.7917,0.8060,0.2695,2,ok
0,3,-3.907706,0.711495,-1.985804,0.000286,0.010155,17.102527,0.168898,0.055540,0.055540,0.000000,,0,0,0,1,1,0,-0.001932,-0.206461,0.7917,0.7903,0.2683,2,ok
0,4,-3.915087,0.693281,-1.970246,0.000993,0.025713,17.122166,0.219928,0.309727,0.309727,0.000000,C-06,0,0,0,1,1,0,-0.004041,-0.215400,0.7500,0.8339,0.2616,2,ok
0,5,-3.926008,0.664772,-1.950283,0.001775,0.002714,17.152739,0.283559,0.300970,0.300970,0.000000,,0,0,0,1,1,0,-0.003236,-0.210468,0.7708,0.8127,0.2607,2,ok
0,6,-3.936909,0.635422,-1.936313,0.002564,0.016684,17.184037,0.336967,0.246609,0.246609,0.000000,C-04;C-05,1,1,0,1,1,0,-0.002261,-0.218389,0.7708,0.7968,0.2608,2,ok
0,7,-3.949983,0.601036,-1.935760,0.001706,-0.023783,17.220923,0.391868,-0.008187,-0.008187,0.000000,C-06;C-04;C-05,1,1,0,1,1,0,-0.001785,-0.219920,0.7292,0.8120,0.2629,2,ok
0,8,-3.967606,0.553153,-1.925161,-0.000192,-0.050990,17.271956,0.454185,0.167451,0.167451,0.000000,C-06;C-04;C-05,1,1,0,1,1,0,-0.003009,-0.235466,0.7083,0.7800,0.2567,2,ok
0,9,-3.983818,0.507628,-1.914924,-0.003104,-0.076569,17.320144,0.506385,0.407904,0.407904,0.000000,C-06;C-04;C-05,1,1,0,1,1,0,-0.007132,-0.258556,0.7292,0.7936,0.2602,2,ok
0,10,-4.004137,0.448806,-1.871938,-0.008421,-0.067032,17.381976,0.522110,0.643033,0.643033,0.000000,C-06;C-04;C-05,1,1,0,1,1,0,-0.013899,-0.279573,0.7083,0.7827,0.2633,2,ok
