episode,step,x,y,yaw,ey,epsi,s,speed,raw_steer,safe_steer,steer_correction,raw_throttle,safe_throttle,throttle_correction,interventions,emergency,joint_envelope_violated,oscillation_persistent,cv_ok,cv_state_available,cv_perception_invalid,cv_ey,cv_epsi,cv_confidence,cv_curvature,cv_lane_width,cv_n_lines,cv_reason
0,1,-0.835626,-1.640351,0.035386,-0.017851,0.035386,2.003309,0.056948,0.333334,0.333334,0.000000,0.500000,0.500000,0.000000,,0,0,0,1,1,0,-0.010283,0.010795,0.8958,0.0411,0.2684,3,ok
0,2,-0.827024,-1.640154,0.034424,-0.017654,0.034424,2.011912,0.109923,-0.050698,-0.050698,0.000000,0.500000,0.500000,0.000000,C-06,0,0,0,1,1,0,-0.008287,0.025323,0.8958,0.0407,0.2674,3,ok
0,3,-0.809711,-1.639850,0.028289,-0.017350,0.028289,2.029224,0.173526,-0.209872,-0.209872,0.000000,0.500000,0.500000,0.000000,C-06,0,0,0,1,1,0,-0.007297,0.038244,0.8542,0.0470,0.2671,3,ok
0,4,-0.790262,-1.639359,0.033815,-0.016859,0.033815,2.048674,0.199955,0.112140,0.112140,0.000000,0.500000,0.500000,0.000000,C-06,0,0,0,1,1,0,-0.007645,0.031869,0.8958,0.0438,0.2673,3,ok
0,5,-0.766273,-1.638546,0.025760,-0.016046,0.025760,2.072663,0.200050,-0.116079,-0.116079,0.000000,0.500000,0.500000,0.000000,C-06,0,0,0,1,1,0,-0.006013,0.034738,0.7917,0.0337,0.2658,3,ok
0,6,-0.746278,-1.637866,0.021701,-0.015366,0.021701,2.092657,0.200060,-0.052543,-0.052543,0.000000,0.500000,0.500000,0.000000,,0,0,0,1,1,0,-0.005910,0.027693,0.7917,0.0357,0.2649,3,ok
0,7,-0.726286,-1.637414,0.033008,-0.014914,0.033008,2.112650,0.199943,0.188534,0.188534,0.000000,0.500000,0.500000,0.000000,C-06,0,0,0,1,1,0,-0.005366,0.025439,0.8333,0.0270,0.2651,3,ok
0,8,-0.702295,-1.636626,0.018724,-0.014126,0.018724,2.135135,0.200076,-0.208523,-0.208523,0.000000,0.500000,0.500000,0.000000,C-06,0,0,0,1,1,0,-0.005277,0.028488,0.8958,0.0428,0.2661,3,ok
0,9,-0.678301,-1.636178,0.027655,-0.013678,0.027655,2.160635,0.199957,0.136018,0.136018,0.000000,0.500000,0.500000,0.000000,C-06,0,0,0,1,1,0,-0.005016,0.025898,0.9375,0.0438,0.2667,3,ok
0,10,-0.658312,-1.635830,0.039034,-0.013330,0.039034,2.180624,0.199883,0.167221,0.167221,0.000000,0.500000,0.500000,0.000000,,0,0,0,1,1,0,-0.004404,0.025265,0.9583,0.0454,0.2674,3,ok
0,11,-0.638326,-1.635096,0.032890,-0.012596,0.032890,2.200610,0.200038,-0.117477,-0.117477,0.000000,0.500000,0.500000,0.000000,C-06,0,0,0,1,1,0,-0.003216,0.031200,0.8958,0.0428,0.2671,3,ok
0,12,-0.618332,-1.634324,0.014928,-0.011824,0.014928,2.220604,0.200123,-0.273796,-0.273796,0.000000,0.500000,0.500000,0.000000,C-06,0,0,0,1,1,0,-0.002229,0.033162,0.8958,0.0443,0.2668,3,ok
0,13,-0.594336,-1.633960,0.025275,-0.011460,0.025275,2.244599,0.199957,0.162361,0.162361,0.000000,0.500000,0.500000,0.000000,C-06,0,0,0,1,1,0,-0.003644,0.018320,0.8958,0.0472,0.2676,3,ok
0,14,-0.574345,-1.633697,0.032701,-0.011197,0.032701,2.264591,0.199913,0.102119,0.102119,0.000000,0.500000,0.500000,0.000000,,0,0,0,1,1,0,-0.002942,0.020789,0.8750,0.0465,0.2675,3,ok
0,15,-0.554351,-1.633120,0.011540,-0.010620,0.011540,2.284585,0.200074,-0.365083,-0.365083,0.000000,0.500000,0.500000,0.000000,C-06,0,0,0,1,1,0,-0.000777,0.030919,0.8125,0.0369,0.2655,3,ok
0,16,-0.534352,-1.632765,0.006611,-0.010265,0.006611,2.304584,0.200019,-0.040054,-0.040054,0.000000,0.500000,0.500000,0.000000,C-06,0,0,0,1,1,0,-0.000846,0.025520,0.7708,0.0289,0.2640,3,ok
0,17,-0.514355,-1.632600,0.028695,-0.010100,0.028695,2.324581,0.199931,0.378833,0.378833,0.000000,0.500000,0.500000,0.000000,C-06,0,0,0,1,1,0,-0.002542,0.009056,0.8958,0.0348,0.2657,3,ok
0,18,-0.490368,-1.632179,0.036386,-0.009679,0.036386,2.348568,0.199913,0.074341,0.074341,0.000000,0.500000,0.500000,0.000000,C-06,0,0,0,1,1,0,-0.001642,0.019782,0.9375,0.0459,0.2669,3,ok
0,19,-0.466375,-1.631324,0.002702,-0.008824,0.002702,2.372560,0.200133,-0.473210,-0.473210,0.000000,0.500000,0.500000,0.000000,C-06,0,0,0,1,1,0,0.001149,0.037006,0.9375,0.0419,0.2667,3,ok
0,20,-0.446376,-1.631237,0.017966,-0.008737,0.017966,2.392559,0.199972,0.315355,0.315355,0.000000,0.500000,0.500000,0.000000,C-06,0,0,0,1,1,0,-0.001170,0.013705,0.9167,0.0460,0.2669,3,ok
0,21,-0.426385,-1.631224,0.041847,-0.008724,0.041847,2.412550,0.199836,0.347100,0.347100,0.000000,0.500000,0.500000,0.000000,,0,0,0,1,1,0,-0.000786,0.009223,0.9167,0.0405,0.2668,3,ok
0,22,-0.406397,-1.630470,0.014685,-0.007970,0.014685,2.432539,0.200146,-0.522375,-0.522375,0.000000,0.500000,0.500000,0.000000,C-06,0,0,0,1,1,0,0.001984,0.036565,0.8750,0.0433,0.2665,3,ok
0,23,-0.382397,-1.629469,-0.009954,-0.006969,-0.009954,2.456538,0.200166,-0.271778,-0.271778,0.000000,0.500000,0.500000,0.000000,C-06,0,0,0,1,1,0,0.001569,0.024042,0.8958,0.0419,0.2664,3,ok
0,24,-0.362398,-1.629575,0.013095,-0.007075,0.013095,2.476537,0.199997,0.429191,0.429191,0.000000,0.500000,0.500000,0.000000,C-06,0,0,0,1,1,0,-0.000108,-0.000129,0.8125,0.0277,0.2645,3,ok
0,25,-0.342408,-1.629779,0.046354,-0.007279,0.046354,2.496528,0.199812,0.483950,0.483950,0.000000,0.500000,0.500000,0.000000,,0,0,0,1,1,0,-0.000286,-0.001513,0.7917,0.0378,0.2660,3,ok
0,26,-0.322423,-1.628966,0.021379,-0.006466,0.021379,2.516512,0.200160,-0.505683,-0.505683,0.000000,0.500000,0.500000,0.000000,C-06,0,0,0,1,1,0,0.003443,0.030020,0.8333,0.0355,0.2654,3,ok
0,27,-0.298426,-1.627853,-0.029706,-0.005353,-0.029706,2.540510,0.200140,-0.615261,-0.615261,0.000000,0.500000,0.500000,0.000000,,0,0,0,1,1,0,0.004787,0.039540,0.8750,0.0393,0.2658,3,ok
0,28,-0.274431,-1.628485,0.010530,-0.005985,0.010530,2.564504,0.200100,0.636013,0.636013,0.000000,0.500000,0.500000,0.000000,C-06,0,0,0,1,1,0,-0.001825,-0.020887,0.9375,0.0428,0.2673,3,ok
0,29,-0.254442,-1.629140,0.051071,-0.006640,0.051071,2.584494,0.199868,0.579457,0.579457,0.000000,0.500000,0.500000,0.000000,,0,0,0,1,1,0,-0.000657,-0.007313,0.9583,0.0473,0.2672,3,ok
0,30,-0.230463,-1.628035,0.019952,-0.005535,0.019952,2.608473,0.200238,-0.505428,-0.505428,0.000000,0.500000,0.500000,0.000000,C-06,0,0,0,1,1,0,0.004600,0.034774,0.9167,0.0431,0.2669,3,ok
0,31,-0.206464,-1.626751,-0.006836,-0.004251,-0.006836,2.632471,0.200283,-0.300966,-0.300966,0.000000,0.500000,0.500000,0.000000,C-06,0,0,0,1,1,0,0.003698,0.022319,0.8542,0.0425,0.2669,3,ok
0,32,-0.182466,-1.626817,0.024328,-0.004317,0.024328,2.656470,0.199955,0.464877,0.464877,0.000000,0.500000,0.500000,0.000000,C-06,0,0,0,1,1,0,0.001756,0.002145,0.8958,0.0447,0.2675,3,ok
0,33,-0.158483,-1.626999,0.050391,-0.004499,0.050391,2.680452,0.199763,0.300421,0.300421,0.000000,0.500000,0.500000,0.000000,C-06,0,0,0,1,1,0,0.003530,0.009438,0.8125,0.0400,0.2660,3,ok
0,34,-0.138499,-1.626092,0.014990,-0.003592,0.014990,2.700437,0.200222,-0.669541,-0.669541,0.000000,0.500000,0.500000,0.000000,C-06,0,0,0,1,1,0,0.009190,0.048165,0.7708,0.0275,0.2644,3,ok
0,35,-0.114500,-1.624884,-0.016164,-0.002384,-0.016164,2.724436,0.200231,-0.343202,-0.343202,0.000000,0.500000,0.500000,0.000000,C-06,0,0,0,1,1,0,0.006389,0.027433,0.8750,0.0329,0.2654,3,ok
0,36,-0.090502,-1.625164,0.022395,-0.002664,0.022395,2.748434,0.199982,0.554977,0.554977,0.000000,0.500000,0.500000,0.000000,C-06,0,0,0,1,1,0,0.002919,-0.005662,0.9583,0.0452,0.2668,3,ok
0,37,-0.066512,-1.625012,0.033408,-0.002512,0.033408,2.772424,0.199905,0.103805,0.103805,0.000000,0.500000,0.500000,0.000000,C-06,0,0,0,1,1,0,0.006308,0.017844,0.9375,0.0422,0.2664,3,ok
0,38,-0.042518,-1.624293,-0.004319,-0.001793,-0.004319,2.796418,0.200098,-0.538936,-0.538936,0.000000,0.500000,0.500000,0.000000,C-06,0,0,0,1,1,0,0.007833,0.029898,0.9167,0.0449,0.2671,3,ok
0,39,-0.022524,-1.623664,-0.040855,-0.001164,-0.040855,2.816412,0.199947,-0.522697,-0.522697,0.000000,0.500000,0.500000,0.000000,,0,0,0,1,1,0,0.008271,0.029874,0.9167,0.0412,0.2666,3,ok
0,40,0.001465,-1.624524,-0.006027,-0.002024,-0.006027,2.840400,0.200170,0.553216,0.553216,0.000000,0.500000,0.500000,0.000000,C-06,0,0,0,1,1,0,0.001994,-0.022463,0.9167,0.0439,0.2678,3,ok
0,41,0.025458,-1.625534,0.043844,-0.003034,0.043844,2.864393,0.200004,0.598378,0.598378,0.000000,0.500000,0.500000,0.000000,,0,0,0,1,1,0,0.002667,-0.012041,0.8750,0.0475,0.2677,3,ok
0,42,0.049443,-1.624592,0.014397,-0.002092,0.014397,2.886035,0.200195,-0.481518,-0.481518,0.000000,0.500000,0.500000,0.000000,C-06,0,0,0,1,1,0,0.008075,0.025561,0.8125,0.0324,0.2651,3,ok
0,43,0.073442,-1.623475,-0.006206,-0.000975,-0.006206,2.912378,0.200185,-0.230323,-0.230323,0.000000,0.500000,0.500000,0.000000,C-06,0,0,0,1,1,0,0.006987,0.020932,0.8333,0.0362,0.2661,3,ok
0,44,0.093441,-1.623537,0.021428,-0.001037,0.021428,2.932377,0.199968,0.512291,0.512291,0.000000,0.500000,0.500000,0.000000,C-06,0,0,0,1,1,0,0.004980,0.000269,0.9167,0.0441,0.2673,3,ok
0,45,0.117425,-1.623722,0.049110,-0.001222,0.049110,2.956361,0.199776,0.316618,0.316618,0.000000,0.500000,0.500000,0.000000,C-06,0,0,0,1,1,0,0.007051,0.013839,0.9375,0.0414,0.2660,3,ok
0,46,0.141410,-1.622639,0.006656,-0.000139,0.006656,2.980346,0.200229,-0.623510,-0.623510,0.000000,0.500000,0.500000,0.000000,C-06,0,0,0,1,1,0,0.010714,0.037747,0.9167,0.0367,0.2672,3,ok
0,47,0.161407,-1.621663,-0.033725,0.000837,-0.033725,3.000342,0.200138,-0.571306,-0.571306,0.000000,0.500000,0.500000,0.000000,,0,0,0,1,1,0,0.010502,0.037197,0.9167,0.0429,0.2662,3,ok
0,48,0.185400,-1.622354,0.005704,0.000146,0.005704,3.024335,0.200129,0.631272,0.631272,0.000000,0.500000,0.500000,0.000000,C-06,0,0,0,1,1,0,0.003901,-0.026611,0.8958,0.0431,0.2669,3,ok
0,49,0.209387,-1.623222,0.053952,-0.000722,0.053952,3.048322,0.199862,0.575699,0.575699,0.000000,0.500000,0.500000,0.000000,,0,0,0,1,1,0,0.004995,-0.012321,0.8958,0.0482,0.2669,3,ok
0,50,0.233367,-1.622041,0.009608,0.000459,0.009608,3.072302,0.200304,-0.700816,-0.700816,0.000000,0.500000,0.500000,0.000000,C-06,0,0,0,1,1,0,0.012547,0.049994,0.8333,0.0418,0.2664,3,ok
0,51,0.257364,-1.620683,-0.028135,0.001817,-0.028135,3.096300,0.200249,-0.428430,-0.428430,0.000000,0.500000,0.500000,0.000000,C-06,0,0,0,1,1,0,0.010979,0.024132,0.7917,0.0259,0.2642,3,ok
0,52,0.277360,-1.621100,-0.004559,0.001400,-0.004559,3.116295,0.200072,0.445954,0.445954,0.000000,0.500000,0.500000,0.000000,C-06,0,0,0,1,1,0,0.006259,-0.010420,0.8750,0.0399,0.2659,3,ok
0,53,0.301353,-1.621761,0.044521,0.000739,0.044521,3.140288,0.199897,0.603067,0.603067,0.000000,0.500000,0.500000,0.000000,C-06,0,0,0,1,1,0,0.005748,-0.017487,0.9167,0.0411,0.2672,3,ok
0,54,0.325333,-1.620791,0.030240,0.001709,0.030240,3.164269,0.200111,-0.239617,-0.239617,0.000000,0.500000,0.500000,0.000000,C-06,0,0,0,1,1,0,0.009835,0.015868,0.9375,0.0424,0.2667,3,ok
0,55,0.349330,-1.619697,-0.018188,0.002803,-0.018188,3.186435,0.200183,-0.623156,-0.623156,0.000000,0.500000,0.500000,0.000000,C-06,0,0,0,1,1,0,0.012489,0.037345,0.9583,0.0457,0.2671,3,ok
0,56,0.369328,-1.619973,0.006220,0.002527,0.006220,3.208263,0.200042,0.513686,0.513686,0.000000,0.500000,0.500000,0.000000,C-06,0,0,0,1,1,0,0.007594,-0.014213,0.8958,0.0424,0.2662,3,ok
0,57,0.393320,-1.620475,0.039917,0.002025,0.039917,3.232256,0.199896,0.395945,0.395945,0.000000,0.500000,0.500000,0.000000,,0,0,0,1,1,0,0.008791,0.001648,0.8750,0.0542,0.2658,3,ok
0,58,0.417310,-1.619605,0.000094,0.002895,0.000094,3.256246,0.200170,-0.610749,-0.610749,0.000000,0.500000,0.500000,0.000000,C-06,0,0,0,1,1,0,0.012240,0.031889,0.8958,0.0529,0.2659,3,ok
0,59,0.441308,-1.618655,-0.025476,0.003845,-0.025476,3.280243,0.200050,-0.277873,-0.277873,0.000000,0.500000,0.500000,0.000000,C-06,0,0,0,1,1,0,0.012311,0.021867,0.7917,0.0385,0.2651,3,ok
0,60,0.461305,-1.619059,0.002559,0.003441,0.002559,3.300240,0.200056,0.495495,0.495495,0.000000,0.500000,0.500000,0.000000,C-06,0,0,0,1,1,0,0.008626,-0.017283,0.7708,0.0310,0.2638,3,ok
0,61,0.485297,-1.619629,0.042577,0.002871,0.042577,3.324232,0.199890,0.476714,0.476714,0.000000,0.500000,0.500000,0.000000,,0,0,0,1,1,0,0.010716,-0.003762,0.8958,0.0269,0.2661,3,ok
0,62,0.509284,-1.618723,0.009844,0.003777,0.009844,3.348220,0.200169,-0.505031,-0.505031,0.000000,0.500000,0.500000,0.000000,C-06,0,0,0,1,1,0,0.014046,0.029807,0.8958,0.0330,0.2670,3,ok
0,63,0.533282,-1.618487,0.019218,0.004013,0.019218,3.372218,0.199970,0.172686,0.172686,0.000000,0.500000,0.500000,0.000000,C-06,0,0,0,1,1,0,0.012905,0.014299,0.9375,0.0306,0.2675,3,ok
