stamp_s,why,ey_m,epsi_rad,lane_width_m,n_lines,confidence,reason
1788183778.570,bad_width,-0.00501,-0.27941,0.29159,4,0.292,ok
1788183778.670,unpaired,0.01626,-0.25357,0.25052,3,0.167,single_line
1788183778.720,unpaired,0.02066,-0.27574,0.25052,3,0.208,single_line
1788183778.770,bad_width,-0.01882,-0.28333,0.31929,4,0.292,ok
1788183778.820,unpaired,0.00900,-0.25155,0.26428,3,0.167,single_line
1788183778.870,unpaired,0.00900,-0.25155,0.26428,3,0.167,single_line
1788183778.920,unpaired,0.01190,-0.26627,0.26428,3,0.188,single_line
1788183779.020,unpaired,0.01239,-0.26851,0.26428,3,0.188,single_line
1788183779.070,unpaired,0.00874,-0.25026,0.26428,3,0.167,single_line
1788183779.120,bad_width,-0.02399,-0.25357,0.32043,4,0.250,ok
1788183779.170,unpaired,0.00965,-0.28306,0.27551,3,0.208,single_line
1788183779.220,unpaired,0.00862,-0.27795,0.27551,3,0.208,single_line
1788183779.271,unpaired,0.00211,-0.24807,0.27551,3,0.208,single_line
1788183779.320,unpaired,0.00339,-0.25155,0.27551,3,0.167,single_line
1788183814.820,unpaired,0.02194,-0.26968,0.24500,3,0.208,single_line
1788183814.870,unpaired,0.02396,-0.27830,0.24500,3,0.188,single_line
1788183814.920,unpaired,0.01857,-0.25609,0.24500,3,0.229,single_line
1788183814.970,unpaired,0.02588,-0.28755,0.24500,3,0.208,single_line
1788183815.020,unpaired,0.02344,-0.27570,0.24500,3,0.188,single_line
1788183815.120,unpaired,0.01775,-0.24867,0.24500,3,0.208,single_line
1788183815.170,bad_width,-0.02335,-0.28054,0.32741,4,0.292,ok
1788183815.220,unpaired,0.01013,-0.25026,0.26148,3,0.167,single_line
1788183815.270,unpaired,0.01624,-0.28090,0.26148,3,0.188,single_line
1788183815.372,unpaired,0.01499,-0.27659,0.26148,3,0.229,single_line
1788183815.420,bad_width,-0.31585,0.68220,0.14314,4,0.250,ok
1788183815.470,unpaired,0.02808,-0.28090,0.23781,3,0.188,single_line
1788183815.520,unpaired,0.02894,-0.28522,0.23781,3,0.208,single_line
1788183815.570,unpaired,0.02443,-0.26266,0.23781,3,0.188,single_line
1788183815.720,unpaired,0.01862,-0.25059,0.24473,3,0.167,single_line
1788183815.770,unpaired,0.02666,-0.29090,0.24473,3,0.188,single_line
1788183815.820,unpaired,0.02549,-0.28522,0.24473,3,0.208,single_line
1788183815.870,unpaired,0.02358,-0.27570,0.24473,3,0.188,single_line
1788183815.970,unpaired,0.02666,-0.29090,0.24473,3,0.188,single_line
1788183816.020,unpaired,0.01825,-0.25422,0.24473,3,0.229,single_line
1788183816.070,unpaired,0.02462,-0.28056,0.24473,3,0.208,single_line
1788183816.120,unpaired,0.01737,-0.24755,0.24473,3,0.208,single_line
1788183816.170,bad_width,0.05813,-0.29650,0.17620,3,0.271,ok
1788183816.220,unpaired,0.03216,-0.28429,0.23103,3,0.188,single_line
1788183816.320,unpaired,0.02905,-0.27017,0.23103,3,0.229,single_line
1788183816.371,unpaired,0.02563,-0.25155,0.23103,3,0.167,single_line
1788183816.421,unpaired,0.02991,-0.27310,0.23103,3,0.188,single_line
1788183816.470,unpaired,0.03095,-0.27830,0.23103,3,0.188,single_line
1788183816.570,unpaired,0.02481,-0.26624,0.23781,3,0.208,single_line
1788183816.620,bad_width,0.05324,-0.29090,0.18354,3,0.292,ok
1788183816.720,unpaired,0.03350,-0.28090,0.22696,3,0.188,single_line
1788183816.770,unpaired,0.03379,-0.28201,0.22696,3,0.208,single_line
1788183816.820,unpaired,0.02028,-0.21818,0.22696,3,0.188,single_line
1788183816.920,unpaired,0.03454,-0.28607,0.22696,3,0.188,single_line
1788183816.970,unpaired,0.03038,-0.26528,0.22696,3,0.188,single_line
1788183817.020,unpaired,0.03038,-0.26528,0.22696,3,0.188,single_line
1788183817.070,unpaired,0.02028,-0.21818,0.22696,3,0.188,single_line
1788183817.170,unpaired,0.02025,-0.24613,0.23759,4,0.229,single_line
1788183817.270,unpaired,0.02507,-0.26528,0.23759,3,0.188,single_line
1788183817.320,bad_width,-0.31387,0.68442,0.11439,4,0.229,ok
1788183817.370,unpaired,0.03467,-0.25155,0.21295,3,0.167,single_line
1788183817.420,unpaired,0.03687,-0.26266,0.21295,3,0.188,single_line
1788183817.470,unpaired,0.04201,-0.28842,0.21295,3,0.208,single_line
1788183817.570,unpaired,0.03502,-0.26034,0.21295,3,0.229,single_line
1788183817.620,unpaired,0.03687,-0.26266,0.21295,3,0.188,single_line
1788183817.620,unpaired,0.03687,-0.26266,0.21295,3,0.188,single_line
1788183817.770,unpaired,0.03947,-0.27570,0.21295,3,0.188,single_line
1788183817.820,unpaired,0.03895,-0.27310,0.21295,3,0.188,single_line
1788183817.870,unpaired,0.04065,-0.28181,0.21295,3,0.208,single_line
1788183817.920,unpaired,0.04155,-0.28622,0.21295,3,0.208,single_line
1788183818.020,unpaired,0.03457,-0.25435,0.21295,3,0.208,single_line
1788183818.070,bad_width,-0.02727,-0.25251,0.32441,4,0.292,ok
1788183818.120,unpaired,0.02970,-0.28208,0.23524,3,0.208,single_line
1788183818.170,unpaired,0.02572,-0.26266,0.23524,3,0.188,single_line
1788183818.270,unpaired,0.02780,-0.27310,0.23524,3,0.188,single_line
1788183818.320,unpaired,0.02018,-0.23915,0.23524,4,0.208,single_line
1788183818.370,unpaired,0.03023,-0.28522,0.23524,3,0.208,single_line
1788183818.420,unpaired,0.03023,-0.28522,0.23524,3,0.208,single_line
1788183818.470,unpaired,0.02262,-0.24989,0.23524,3,0.208,single_line
1788183818.570,unpaired,0.02278,-0.25307,0.23524,3,0.208,single_line
1788183818.620,unpaired,0.02562,-0.26202,0.23524,3,0.188,single_line
1788183818.670,unpaired,0.02832,-0.27570,0.23524,3,0.188,single_line
1788183818.770,unpaired,0.02810,-0.28090,0.23776,3,0.188,single_line
1788183818.820,bad_width,0.05233,-0.24197,0.16832,3,0.271,ok
1788183818.920,unpaired,0.03153,-0.27964,0.22977,3,0.229,single_line
1788183818.971,unpaired,0.02610,-0.25059,0.22977,3,0.167,single_line
1788183819.070,unpaired,0.02534,-0.25162,0.22977,3,0.208,single_line
1788183819.120,unpaired,0.02406,-0.24571,0.22977,4,0.208,single_line
1788183819.170,unpaired,0.02846,-0.26266,0.22977,3,0.188,single_line
1788183819.220,unpaired,0.02850,-0.26781,0.22977,3,0.229,single_line
1788183819.270,unpaired,0.03303,-0.28553,0.22977,3,0.208,single_line
1788183819.320,unpaired,0.03537,-0.29650,0.22977,3,0.188,single_line
1788183819.420,bad_width,0.05423,-0.26004,0.17122,3,0.271,ok
1788183819.470,unpaired,0.03048,-0.24814,0.21806,4,0.208,single_line
1788183819.520,unpaired,0.03156,-0.25383,0.21806,3,0.229,single_line
1788183819.570,bad_width,-0.00820,-0.27965,0.29786,4,0.292,ok
1788183819.670,unpaired,0.02707,-0.26994,0.23402,3,0.208,single_line
1788183819.720,unpaired,0.02945,-0.27830,0.23402,3,0.188,single_line
1788183819.771,bad_width,0.05875,-0.25155,0.15960,4,0.250,ok
1788183819.820,unpaired,0.03543,-0.27052,0.21913,4,0.188,single_line
1788183819.870,unpaired,0.03077,-0.24727,0.21913,3,0.167,single_line
1788183819.920,unpaired,0.03634,-0.27537,0.21913,3,0.188,single_line
1788183820.020,unpaired,0.02844,-0.23766,0.21913,3,0.167,single_line
1788183820.070,unpaired,0.03638,-0.27570,0.21913,3,0.188,single_line
1788183820.120,unpaired,0.03325,-0.26004,0.21913,3,0.188,single_line
1788183820.220,unpaired,0.03484,-0.26782,0.21913,3,0.188,single_line
1788183820.270,unpaired,0.03377,-0.26266,0.21913,3,0.188,single_line
1788183820.320,unpaired,0.03214,-0.25602,0.21913,3,0.208,single_line
1788183820.370,unpaired,0.03638,-0.27570,0.21913,3,0.188,single_line
1788183820.420,unpaired,0.03690,-0.27830,0.21913,3,0.188,single_line
1788183820.470,unpaired,0.03572,-0.27240,0.21913,4,0.208,single_line
1788183820.520,unpaired,0.03484,-0.26782,0.21913,3,0.188,single_line
1788183820.570,unpaired,0.04151,-0.30009,0.21913,3,0.208,single_line
1788183820.670,unpaired,0.03050,-0.25056,0.21913,3,0.208,single_line
1788183820.720,bad_width,-0.02142,-0.27016,0.32052,4,0.271,ok
1788183820.770,unpaired,0.02164,-0.25781,0.23941,3,0.229,single_line
1788183820.870,unpaired,0.02936,-0.29123,0.23941,3,0.188,single_line
1788183820.920,unpaired,0.01707,-0.23432,0.23941,3,0.208,single_line
1788183821.020,bad_width,-0.05890,-0.31058,0.32804,4,0.292,ok
1788183821.120,unpaired,0.00380,-0.23204,0.26508,3,0.208,single_line
1788183821.170,unpaired,0.00523,-0.23904,0.26508,3,0.208,single_line
1788183821.220,bad_width,-0.00589,-0.27716,0.29267,4,0.292,ok
1788183821.270,unpaired,0.00874,-0.27101,0.27060,3,0.229,single_line
1788183821.320,unpaired,0.00580,-0.25649,0.27060,3,0.229,single_line
1788183821.420,unpaired,0.00306,-0.24238,0.27060,3,0.208,single_line
1788183821.470,unpaired,0.00127,-0.23282,0.27060,3,0.208,single_line
1788183821.520,bad_width,0.05133,-0.27310,0.18121,3,0.271,ok
1788183821.570,bad_width,0.05280,-0.28466,0.18218,3,0.312,ok
1788183821.720,unpaired,0.02823,-0.28349,0.23855,3,0.188,single_line
1788183821.770,unpaired,0.01713,-0.22991,0.23855,3,0.188,single_line
1788183821.820,unpaired,0.02667,-0.27570,0.23855,3,0.188,single_line
1788183821.870,unpaired,0.03048,-0.29389,0.23855,3,0.229,single_line
1788183821.970,bad_width,0.05392,-0.26050,0.16989,4,0.292,ok
1788183822.070,unpaired,0.02267,-0.23470,0.22947,3,0.167,single_line
1788183822.120,unpaired,0.03044,-0.27171,0.22947,4,0.208,single_line
1788183822.220,unpaired,0.02968,-0.26782,0.22947,3,0.188,single_line
1788183822.270,unpaired,0.02682,-0.25929,0.22947,3,0.208,single_line
1788183822.320,bad_width,0.04701,-0.25059,0.18208,3,0.271,ok
1788183822.370,unpaired,0.03525,-0.27203,0.21999,3,0.188,single_line
1788183822.420,unpaired,0.03813,-0.28635,0.21999,3,0.208,single_line
1788183822.520,bad_width,-0.00887,-0.27310,0.29716,4,0.271,ok
1788183822.570,unpaired,0.03362,-0.29821,0.23543,3,0.188,single_line
1788183822.620,unpaired,0.02401,-0.25751,0.23543,3,0.208,single_line
1788183822.670,unpaired,0.03101,-0.28946,0.23543,3,0.188,single_line
1788183822.770,unpaired,0.02343,-0.25155,0.23543,3,0.167,single_line
1788183822.820,unpaired,0.02917,-0.28043,0.23543,3,0.208,single_line
1788183822.870,unpaired,0.03132,-0.29090,0.23543,3,0.188,single_line
1788183822.970,unpaired,0.01728,-0.22419,0.23543,3,0.188,single_line
1788183823.020,unpaired,0.02375,-0.25792,0.23543,4,0.229,single_line
1788183823.070,bad_width,0.05579,-0.27570,0.17349,3,0.271,ok
1788183823.120,bad_width,-0.01914,-0.26870,0.31564,4,0.271,ok
1788183823.170,bad_width,-0.00855,-0.26069,0.29286,4,0.312,ok
1788183823.271,unpaired,0.02107,-0.28090,0.25182,4,0.188,single_line
1788183823.320,unpaired,0.01523,-0.25155,0.25182,3,0.167,single_line
1788183823.370,unpaired,0.02315,-0.29123,0.25182,3,0.188,single_line
1788183823.470,unpaired,0.01532,-0.25698,0.25182,3,0.229,single_line
1788183823.520,bad_width,0.05100,-0.26782,0.18017,3,0.271,ok
1788183823.570,unpaired,0.02087,-0.24889,0.23749,3,0.229,single_line
1788183823.621,unpaired,0.01467,-0.21659,0.23749,3,0.188,single_line
1788183823.670,unpaired,0.01732,-0.23178,0.23749,3,0.208,single_line
1788183823.770,unpaired,0.02460,-0.26266,0.23749,3,0.188,single_line
1788183823.820,unpaired,0.01946,-0.24132,0.23749,3,0.208,single_line
1788183823.870,unpaired,0.02240,-0.25155,0.23749,3,0.167,single_line
1788183823.920,bad_width,0.05108,-0.26949,0.18052,3,0.312,ok
1788183824.020,unpaired,0.03327,-0.27753,0.22609,3,0.208,single_line
1788183824.070,unpaired,0.03307,-0.27669,0.22609,3,0.188,single_line
1788183824.120,unpaired,0.02525,-0.24171,0.22609,3,0.208,single_line
1788183824.170,unpaired,0.02809,-0.25155,0.22609,3,0.167,single_line
1788183824.270,unpaired,0.03289,-0.27570,0.22609,3,0.188,single_line
1788183824.320,unpaired,0.02806,-0.25595,0.22609,3,0.229,single_line
1788183824.370,unpaired,0.03327,-0.27753,0.22609,3,0.208,single_line
1788183824.420,bad_width,-0.02257,-0.26782,0.32206,4,0.292,ok
1788183824.520,unpaired,0.02382,-0.27830,0.24529,4,0.188,single_line
1788183824.570,bad_width,0.05104,-0.25679,0.17581,3,0.312,ok
1788183824.620,unpaired,0.02529,-0.25059,0.23139,3,0.167,single_line
1788183824.670,unpaired,0.02755,-0.26202,0.23139,3,0.188,single_line
1788183824.770,unpaired,0.01756,-0.21559,0.23139,3,0.188,single_line
1788183824.820,unpaired,0.03233,-0.28607,0.23139,3,0.188,single_line
1788183824.870,bad_width,0.05324,-0.27974,0.17978,3,0.312,ok
1788183824.920,unpaired,0.03645,-0.28090,0.22107,3,0.188,single_line
1788183825.020,unpaired,0.03140,-0.25702,0.22107,4,0.208,single_line
1788183825.070,unpaired,0.03541,-0.27570,0.22107,3,0.188,single_line
1788183825.120,unpaired,0.03061,-0.25155,0.22107,3,0.167,single_line
1788183825.170,unpaired,0.03281,-0.26266,0.22107,3,0.188,single_line
1788183825.220,unpaired,0.03333,-0.26528,0.22107,4,0.188,single_line
1788183825.320,unpaired,0.03355,-0.26806,0.22107,3,0.229,single_line
1788183825.370,unpaired,0.03124,-0.26010,0.22107,3,0.229,single_line
1788183825.420,unpaired,0.02869,-0.24692,0.22107,3,0.208,single_line
1788183825.470,unpaired,0.03329,-0.26492,0.22107,3,0.188,single_line
1788183825.520,unpaired,0.03801,-0.28865,0.22107,3,0.188,single_line
1788183825.620,unpaired,0.02558,-0.22863,0.22107,3,0.188,single_line
1788183825.670,unpaired,0.03541,-0.27570,0.22107,3,0.188,single_line
1788183825.720,bad_width,-0.00529,-0.28633,0.29441,4,0.292,ok
1788183825.770,unpaired,0.02571,-0.26341,0.23574,3,0.188,single_line
1788183825.820,unpaired,0.02599,-0.26528,0.23574,4,0.188,single_line
1788183825.920,unpaired,0.02654,-0.26782,0.23574,3,0.188,single_line
1788183825.970,bad_width,-0.30260,0.59772,0.12398,4,0.229,ok
1788183826.020,unpaired,0.03925,-0.27570,0.21339,3,0.188,single_line
1788183826.070,unpaired,0.04029,-0.28090,0.21339,3,0.188,single_line
1788183826.220,unpaired,0.02593,-0.21659,0.21497,4,0.188,single_line
1788183826.270,bad_width,0.05398,-0.27570,0.17698,3,0.292,ok
1788183826.320,bad_width,0.05492,-0.26707,0.17223,3,0.271,ok
1788183826.370,unpaired,0.04652,-0.27965,0.20034,3,0.229,single_line
1788183826.520,unpaired,0.03954,-0.26782,0.20974,3,0.188,single_line
1788183826.570,bad_width,-0.01946,-0.26688,0.31373,4,0.312,ok
1788183826.620,unpaired,0.02819,-0.26781,0.23054,3,0.208,single_line
1788183826.670,bad_width,0.05011,-0.25970,0.17913,4,0.292,ok
1788183826.720,unpaired,0.03117,-0.25802,0.22026,4,0.229,single_line
1788183826.820,unpaired,0.03085,-0.25059,0.22026,3,0.167,single_line
1788183826.870,unpaired,0.03142,-0.25497,0.22026,3,0.208,single_line
1788183826.920,unpaired,0.03101,-0.25155,0.22026,3,0.167,single_line
1788183826.970,unpaired,0.03142,-0.25497,0.22026,3,0.208,single_line
1788183827.021,unpaired,0.03428,-0.26782,0.22026,3,0.188,single_line
1788183827.070,unpaired,0.03837,-0.28795,0.22026,4,0.188,single_line
1788183827.120,bad_width,-0.02711,-0.24834,0.32306,4,0.292,ok
1788183827.170,unpaired,0.01744,-0.23669,0.24082,3,0.167,single_line
1788183827.270,unpaired,0.02709,-0.28349,0.24082,3,0.188,single_line
1788183827.320,unpaired,0.01879,-0.24639,0.24082,4,0.229,single_line
1788183827.370,bad_width,0.05279,-0.28635,0.18292,4,0.312,ok
1788183827.420,bad_width,0.05097,-0.27974,0.18415,4,0.312,ok
1788183827.470,bad_width,-0.05364,-0.29987,0.32901,3,0.375,ok
1788183827.520,bad_width,0.04953,-0.25661,0.17787,3,0.292,ok
1788183827.570,unpaired,0.01988,-0.22137,0.22916,3,0.188,single_line
1788183827.620,unpaired,0.02980,-0.26789,0.22916,3,0.188,single_line
1788183827.720,unpaired,0.02925,-0.26492,0.22916,3,0.188,single_line
1788183827.770,unpaired,0.02427,-0.24099,0.22916,3,0.188,single_line
1788183827.820,unpaired,0.02842,-0.26069,0.22916,3,0.188,single_line
1788183827.870,unpaired,0.03131,-0.27530,0.22916,3,0.208,single_line
1788183828.020,unpaired,0.02172,-0.24649,0.23491,3,0.208,single_line
1788183828.070,unpaired,0.01685,-0.22038,0.23491,3,0.188,single_line
1788183828.120,unpaired,0.02234,-0.24935,0.23491,3,0.208,single_line
1788183828.170,unpaired,0.02019,-0.23889,0.23491,3,0.208,single_line
1788183828.320,unpaired,0.02267,-0.26803,0.24352,4,0.208,single_line
1788183828.370,bad_width,0.05043,-0.25155,0.17572,3,0.271,ok
1788183828.420,unpaired,0.02711,-0.25863,0.22996,3,0.188,single_line
1788183828.470,unpaired,0.02888,-0.26528,0.22996,3,0.188,single_line
1788183828.520,bad_width,0.05165,-0.28086,0.18248,3,0.312,ok
1788183828.620,unpaired,0.03571,-0.27570,0.22046,3,0.188,single_line
1788183828.670,unpaired,0.03608,-0.27753,0.22046,3,0.208,single_line
1788183828.720,unpaired,0.03371,-0.26700,0.22046,3,0.208,single_line
1788183828.770,unpaired,0.03091,-0.25155,0.22046,3,0.167,single_line
1788183828.870,unpaired,0.03247,-0.26069,0.22046,3,0.208,single_line
1788183828.920,unpaired,0.03467,-0.27050,0.22046,3,0.188,single_line
1788183828.970,unpaired,0.03027,-0.24823,0.22046,3,0.167,single_line
1788183829.020,unpaired,0.03571,-0.27570,0.22046,3,0.188,single_line
1788183829.070,unpaired,0.03363,-0.26528,0.22046,3,0.188,single_line
1788183829.170,unpaired,0.03593,-0.27647,0.22046,3,0.188,single_line
1788183829.220,unpaired,0.03091,-0.25155,0.22046,3,0.167,single_line
1788183829.270,unpaired,0.03015,-0.25317,0.22046,3,0.208,single_line
1788183829.320,bad_width,0.05320,-0.26789,0.17586,4,0.292,ok
1788183829.370,unpaired,0.04069,-0.27830,0.21154,3,0.188,single_line
1788183829.470,unpaired,0.03231,-0.24116,0.21154,3,0.208,single_line
1788183829.520,unpaired,0.03747,-0.26183,0.21154,3,0.188,single_line
1788183829.570,unpaired,0.04019,-0.27545,0.21154,3,0.208,single_line
1788183829.620,unpaired,0.03537,-0.25155,0.21154,3,0.167,single_line
1788183829.670,unpaired,0.03705,-0.26004,0.21154,3,0.188,single_line
1788183829.720,unpaired,0.03359,-0.24355,0.21154,3,0.188,single_line
1788183829.820,unpaired,0.02834,-0.21978,0.21154,4,0.188,single_line
1788183829.870,unpaired,0.03541,-0.25690,0.21154,3,0.229,single_line
1788183829.920,unpaired,0.04083,-0.27898,0.21154,3,0.208,single_line
1788183829.970,unpaired,0.04394,-0.29376,0.21154,3,0.208,single_line
1788183830.020,unpaired,0.03521,-0.25059,0.21154,3,0.167,single_line
1788183830.070,unpaired,0.04064,-0.27766,0.21154,4,0.208,single_line
1788183830.120,unpaired,0.04017,-0.27570,0.21154,3,0.188,single_line
1788183830.170,unpaired,0.03361,-0.24798,0.21154,3,0.208,single_line
1788183830.270,unpaired,0.04329,-0.29123,0.21154,3,0.188,single_line
1788183830.320,unpaired,0.04096,-0.27909,0.21154,3,0.208,single_line
