timestep,ep_rew_mean,ep_len_mean,explained_variance,value_loss,entropy,approx_kl,clip_fraction,std,intervention_rate,emergency_rate,int_rate_C-01,int_rate_C-02,int_rate_C-03,int_rate_C-04,int_rate_C-05,int_rate_C-06
206849,535.882391,590.820,nan,0.000997,0.005000,nan,nan,nan,0.861328,0.000000,0.000000,0.001953,0.000000,0.000000,0.000000,0.860352
207873,535.547733,590.820,nan,0.001724,0.005000,nan,nan,nan,0.848633,0.000000,0.000000,0.005859,0.000000,0.000000,0.000000,0.847656
208897,532.183329,588.360,nan,0.008058,0.005000,nan,nan,nan,0.847656,0.001953,0.000000,0.000977,0.006836,0.000000,0.001953,0.845703
209921,533.899772,591.110,nan,0.001634,0.005000,nan,nan,nan,0.845703,0.000977,0.000000,0.003906,0.007812,0.000000,0.000977,0.844727
210945,537.914627,595.720,nan,0.001437,0.005000,nan,nan,nan,0.844727,0.000000,0.000000,0.006836,0.000000,0.000000,0.000000,0.842773
211969,526.039389,583.430,nan,0.001155,0.005000,nan,nan,nan,0.842773,0.003906,0.000000,0.017578,0.002930,0.000000,0.002930,0.839844
212993,525.795979,583.430,nan,0.008055,0.005000,nan,nan,nan,0.893555,0.000000,0.000000,0.024414,0.000977,0.000000,0.000000,0.888672
214017,528.121262,586.230,nan,0.001900,0.005000,nan,nan,nan,0.847656,0.000000,0.000000,0.003906,0.000000,0.000000,0.000000,0.845703
215041,524.158376,582.300,nan,0.002140,0.005000,nan,nan,nan,0.844727,0.000977,0.000000,0.005859,0.000000,0.000000,0.000977,0.843750
216065,533.326614,592.530,nan,0.001968,0.005000,nan,nan,nan,0.845703,0.000000,0.000000,0.000000,0.005859,0.000000,0.000000,0.844727
217089,516.396457,575.140,nan,0.001296,0.005000,nan,nan,nan,0.833984,0.006836,0.000000,0.002930,0.000000,0.000000,0.001953,0.829102
218113,525.546628,585.370,nan,0.000793,0.005000,nan,nan,nan,0.852539,0.000000,0.000000,0.006836,0.001953,0.000000,0.000000,0.851562
219137,515.438615,574.330,nan,0.001230,0.005000,nan,nan,nan,0.838867,0.003906,0.000000,0.008789,0.000000,0.000000,0.003906,0.835938
220161,513.279880,571.930,nan,0.000620,0.005000,nan,nan,nan,0.850586,0.000977,0.008789,0.001953,0.003906,0.000000,0.000977,0.847656
221185,506.213823,564.330,nan,0.001298,0.005000,nan,nan,nan,0.863281,0.002930,0.000000,0.008789,0.000000,0.000000,0.002930,0.862305
222209,506.111096,564.330,nan,0.001117,0.005000,nan,nan,nan,0.858398,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.858398
223233,496.792279,554.100,nan,0.003574,0.005000,nan,nan,nan,0.862305,0.001953,0.000000,0.005859,0.000000,0.000000,0.000000,0.859375
224257,506.126624,564.330,nan,0.001492,0.005000,nan,nan,nan,0.859375,0.000000,0.000000,0.018555,0.000000,0.000000,0.000000,0.856445
225281,515.298552,574.560,nan,0.001484,0.005000,nan,nan,nan,0.862305,0.000000,0.000000,0.004883,0.000000,0.000000,0.000000,0.862305
226305,515.986265,575.530,nan,0.003835,0.005000,nan,nan,nan,0.851562,0.000000,0.002930,0.002930,0.000000,0.000000,0.000000,0.850586
