timestep,raw_steer,raw_throttle
10,-0.660761,0.500000
20,-0.349301,0.500000
30,-0.858236,0.500000
40,-0.841931,0.500000
50,-0.952255,0.500000
60,0.010319,0.500000
70,-0.517486,0.500000
80,-0.707211,0.500000
90,-0.440964,0.500000
100,0.240463,0.500000
110,-0.028430,0.500000
120,-0.722488,0.500000
130,-0.217192,0.500000
140,-0.701432,0.500000
150,0.327895,0.500000
160,0.678641,0.500000
170,0.190591,0.500000
180,-0.733028,0.500000
190,-0.432195,0.500000
200,-0.617914,0.500000
210,0.623901,0.500000
220,0.924978,0.500000
230,0.690295,0.500000
240,0.499503,0.500000
250,-0.505181,0.500000
260,0.386494,0.500000
270,0.240029,0.500000
280,-0.930638,0.500000
290,0.938294,0.500000
300,0.846868,0.500000
310,-0.001702,0.500000
320,-0.195902,0.500000
330,-0.532333,0.500000
340,-0.684329,0.500000
350,0.411376,0.500000
360,-0.376421,0.500000
370,-0.912092,0.500000
380,0.278063,0.500000
390,-0.898060,0.500000
400,0.378334,0.500000
410,-0.736389,0.500000
420,-0.182145,0.500000
430,-0.708853,0.500000
440,-0.865636,0.500000
450,-0.580660,0.500000
460,0.781410,0.500000
470,0.032648,0.500000
480,0.084146,0.500000
490,0.615784,0.500000
500,-0.029848,0.500000
510,0.636648,0.500000
520,-0.670726,0.500000
530,0.271599,0.500000
540,0.729152,0.500000
550,-0.285452,0.500000
560,0.666329,0.500000
570,0.586092,0.500000
580,-0.045141,0.500000
590,-0.589331,0.500000
600,0.280778,0.500000
610,0.142027,0.500000
620,-0.946387,0.500000
630,-0.601644,0.500000
640,0.576555,0.500000
650,0.250425,0.500000
660,-0.966311,0.500000
670,0.072147,0.500000
680,0.817154,0.500000
690,0.553185,0.500000
700,-0.320151,0.500000
710,0.831149,0.500000
720,0.839470,0.500000
730,-0.041729,0.500000
740,0.101369,0.500000
750,-0.383690,0.500000
760,-0.934120,0.500000
770,-0.039127,0.500000
780,0.357396,0.500000
790,-0.902852,0.500000
800,0.967768,0.500000
810,0.966920,0.500000
820,0.029654,0.500000
830,-0.147407,0.500000
840,-0.773946,0.500000
850,0.202889,0.500000
860,0.761513,0.500000
870,-0.317991,0.500000
880,-0.839621,0.500000
890,0.532897,0.500000
900,0.231610,0.500000
910,0.785049,0.500000
920,-0.917010,0.500000
930,0.067038,0.500000
940,0.364296,0.500000
950,0.110341,0.500000
960,-0.928312,0.500000
970,-0.034148,0.500000
980,0.958188,0.500000
990,-0.343907,0.500000
1000,-0.937244,0.500000
1010,0.508787,0.500000
1020,-0.272346,0.500000
1030,0.012736,0.500000
1040,-0.964111,0.500000
1050,0.192820,0.500000
1060,-0.652910,0.500000
1070,0.106362,0.500000
1080,-0.498708,0.500000
1090,0.809363,0.500000
1100,-0.532963,0.500000
1110,0.277077,0.500000
1120,-0.581206,0.500000
1130,0.632662,0.500000
1140,-0.120326,0.500000
1150,-0.248213,0.500000
1160,-0.905203,0.500000
1170,0.719974,0.500000
1180,0.237433,0.500000
1190,-0.505676,0.500000
1200,0.816655,0.500000
1210,0.436786,0.500000
1220,-0.459773,0.500000
1230,0.717215,0.500000
1240,0.343494,0.500000
1250,0.195156,0.500000
1260,-0.535784,0.500000
1270,0.753129,0.500000
1280,-0.407065,0.500000
1290,0.621904,0.500000
1300,-0.245658,0.500000
1310,0.046703,0.500000
1320,0.080098,0.500000
1330,0.540324,0.500000
1340,0.201052,0.500000
1350,0.530879,0.500000
1360,-0.936118,0.500000
1370,0.434111,0.500000
1380,0.841423,0.500000
1390,-0.934941,0.500000
1400,0.493612,0.500000
1410,-0.426337,0.500000
1420,0.176563,0.500000
1430,0.888968,0.500000
1440,0.795915,0.500000
1450,0.241951,0.500000
1460,-0.289209,0.500000
1470,0.847003,0.500000
1480,0.551472,0.500000
1490,-0.409617,0.500000
1500,-0.745034,0.500000
1510,0.822246,0.500000
1520,0.813512,0.500000
1530,0.054191,0.500000
1540,-0.547469,0.500000
1550,0.347403,0.500000
1560,0.008913,0.500000
1570,0.363154,0.500000
1580,-0.149857,0.500000
1590,-0.814201,0.500000
1600,-0.876989,0.500000
1610,-0.079834,0.500000
1620,0.398230,0.500000
1630,0.589899,0.500000
1640,-0.654610,0.500000
1650,-0.914953,0.500000
1660,0.513366,0.500000
1670,0.643509,0.500000
1680,-0.131359,0.500000
1690,-0.358339,0.500000
1700,-0.335733,0.500000
1710,-0.316895,0.500000
1720,0.263142,0.500000
1730,0.926497,0.500000
1740,0.907284,0.500000
1750,-0.280589,0.500000
1760,0.407702,0.500000
1770,0.219506,0.500000
1780,-0.330001,0.500000
1790,-0.904687,0.500000
1800,0.637465,0.500000
1810,0.810702,0.500000
1820,0.747121,0.500000
1830,0.480888,0.500000
1840,-0.028353,0.500000
1850,-0.421684,0.500000
1860,0.900277,0.500000
1870,-0.667359,0.500000
1880,-0.125819,0.500000
1890,0.278392,0.500000
1900,-0.605395,0.500000
1910,0.712041,0.500000
1920,-0.422453,0.500000
1930,0.986937,0.500000
1940,-0.557513,0.500000
1950,-0.594456,0.500000
1960,0.352050,0.500000
1970,0.872288,0.500000
1980,0.271024,0.500000
1990,0.790784,0.500000
2000,0.011515,0.500000
2010,-0.351335,0.500000
