episode,step,x,y,yaw,ey,epsi,s,speed,raw_steer,safe_steer,steer_correction,raw_throttle,safe_throttle,throttle_correction,interventions,emergency,joint_envelope_violated,oscillation_persistent,cv_ok,cv_state_available,cv_perception_invalid,cv_ey,cv_epsi,cv_confidence,cv_curvature,cv_lane_width,cv_n_lines,cv_reason
0,1,-0.836221,-1.640590,0.014945,-0.018090,0.014945,2.002714,0.051144,-0.200975,-0.200975,0.000000,0.500000,0.500000,0.000000,,0,0,0,1,1,0,-0.005385,0.026992,0.6667,-0.0317,0.2670,2,ok
0,2,-0.828193,-1.640694,0.010620,-0.018194,0.010620,2.010743,0.104143,0.004822,-0.050975,-0.055796,0.500000,0.500000,0.000000,C-06,0,0,0,1,1,0,-0.006735,0.016994,0.6458,-0.0282,0.2670,2,ok
0,3,-0.811565,-1.640763,0.008275,-0.018263,0.008275,2.027370,0.167743,0.070405,0.070405,0.000000,0.500000,0.500000,0.000000,,0,0,0,1,1,0,-0.007282,0.008181,0.6250,-0.0433,0.2656,2,ok
0,4,-0.792393,-1.640619,0.012295,-0.018119,0.012295,2.046542,0.199992,0.056029,0.056029,0.000000,0.500000,0.500000,0.000000,,0,0,0,1,1,0,-0.008811,0.006838,0.6250,-0.0216,0.2666,2,ok
0,5,-0.768395,-1.640324,0.011320,-0.017824,0.011320,2.070541,0.200003,-0.015893,-0.015893,0.000000,0.500000,0.500000,0.000000,,0,0,0,1,1,0,-0.007959,0.010822,0.5625,-0.0238,0.2662,2,ok
0,6,-0.748396,-1.640073,0.012425,-0.017573,0.012425,2.090539,0.200001,0.018170,0.018170,0.000000,0.500000,0.500000,0.000000,,0,0,0,1,1,0,-0.007570,0.010454,0.5625,-0.0264,0.2664,2,ok
0,7,-0.728398,-1.639821,0.014824,-0.017321,0.014824,2.110537,0.199994,0.035408,0.035408,0.000000,0.500000,0.500000,0.000000,,0,0,0,1,1,0,-0.007862,0.010533,0.5208,-0.0228,0.2665,2,ok
0,8,-0.704400,-1.639465,0.012526,-0.016965,0.012526,2.134535,0.200006,-0.031481,-0.031481,0.000000,0.500000,0.500000,0.000000,,0,0,0,1,1,0,-0.006813,0.012481,0.5625,-0.0366,0.2648,2,ok
0,9,-0.680402,-1.639105,0.008480,-0.016605,0.008480,2.158534,0.200015,-0.049625,-0.049625,0.000000,0.500000,0.500000,0.000000,,0,0,0,1,1,0,-0.006872,0.013252,0.5625,-0.0263,0.2654,2,ok
0,10,-0.660402,-1.638930,0.008515,-0.016430,0.008515,2.178533,0.200000,0.004907,0.004907,0.000000,0.500000,0.500000,0.000000,,0,0,0,1,1,0,-0.006658,0.007113,0.5208,-0.0341,0.2652,2,ok
0,11,-0.640403,-1.638766,0.007084,-0.016266,0.007084,2.198532,0.200002,-0.022213,-0.022213,0.000000,0.500000,0.500000,0.000000,,0,0,0,1,1,0,-0.007379,0.008237,0.4375,-0.0110,0.2665,2,ok
0,12,-0.620404,-1.638609,0.007250,-0.016109,0.007250,2.218532,0.200001,0.003922,0.003922,0.000000,0.500000,0.500000,0.000000,,0,0,0,1,1,0,-0.007599,-0.005426,0.3333,-0.0400,0.2645,1,single_line
0,13,-0.596405,-1.638422,0.011581,-0.015922,0.011581,2.242531,0.199993,0.054440,0.054440,0.000000,0.500000,0.500000,0.000000,,0,0,0,1,1,0,-0.007669,-0.004551,0.2917,-0.0377,0.2645,1,single_line
