episode,step,x,y,yaw,ey,epsi,s,speed,raw_steer,safe_steer,steer_correction,interventions,emergency
0,1,-0.001532,-0.040878,0.149805,0.081506,0.263215,8.789481,0.047415,-0.650321,-0.650321,0.000000,,0
0,2,0.008283,-0.041014,0.087301,0.081397,0.137946,0.012105,0.111122,-0.805161,-0.800321,0.004840,C-06,0
0,3,0.025772,-0.041266,0.033097,0.081163,0.083741,0.029594,0.175072,-0.662425,-0.662425,0.000000,,0
0,4,0.049304,-0.041608,-0.014561,0.080843,0.036084,0.053126,0.200006,-0.565216,-0.565216,0.000000,,0
0,5,0.069294,-0.041899,-0.046025,0.080571,0.004619,0.073117,0.199825,-0.452408,-0.452408,0.000000,,0
0,6,0.093250,-0.042248,-0.074332,0.080245,-0.023687,0.097073,0.199488,-0.345896,-0.345896,0.000000,,0
0,7,0.113182,-0.042962,-0.090501,0.079538,-0.077439,0.117082,0.199387,-0.240050,-0.240050,0.000000,,0
0,8,0.133094,-0.044481,-0.096606,0.078019,-0.083544,0.136994,0.199700,-0.063331,-0.090050,-0.026719,C-06,0
0,9,0.153002,-0.046408,-0.095481,0.076092,-0.082419,0.156902,0.200021,0.018191,0.018191,0.000000,,0
0,10,0.176898,-0.048724,-0.090331,0.073776,-0.077269,0.180799,0.200113,0.065037,0.065037,0.000000,,0
0,11,0.200807,-0.051040,-0.084205,0.071460,-0.071143,0.203900,0.200219,0.076553,0.076553,0.000000,,0
0,12,0.220740,-0.052945,-0.079463,0.069555,-0.079271,0.224640,0.200237,0.070699,0.070699,0.000000,,0
0,13,0.240682,-0.054803,-0.073151,0.067697,-0.072958,0.244582,0.200304,0.094097,0.094097,0.000000,,0
0,14,0.264624,-0.056902,-0.065719,0.065598,-0.065527,0.268524,0.200271,0.091648,0.091648,0.000000,,0
0,15,0.288577,-0.058767,-0.059508,0.063733,-0.059315,0.292477,0.200204,0.076139,0.076139,0.000000,,0
0,16,0.308544,-0.060148,-0.055558,0.062352,-0.055558,0.312444,0.200142,0.057827,0.057827,0.000000,,0
0,17,0.328514,-0.061404,-0.052572,0.061096,-0.052572,0.332414,0.200100,0.043606,0.043606,0.000000,,0
0,18,0.348488,-0.062565,-0.050322,0.059935,-0.050322,0.352388,0.200071,0.032806,0.032806,0.000000,,0
0,19,0.372459,-0.063869,-0.048251,0.058631,-0.048251,0.376359,0.200052,0.025137,0.025137,0.000000,,0
0,20,0.396432,-0.065103,-0.046636,0.057397,-0.046636,0.400332,0.200038,0.019589,0.019589,0.000000,,0
0,21,0.416410,-0.066089,-0.045539,0.056411,-0.045539,0.420311,0.200030,0.015954,0.015954,0.000000,,0
0,22,0.436390,-0.067046,-0.044584,0.055454,-0.044584,0.440290,0.200026,0.013895,0.013895,0.000000,,0
0,23,0.456371,-0.067981,-0.043704,0.054519,-0.043704,0.460271,0.200023,0.012798,0.012798,0.000000,,0
0,24,0.480348,-0.069077,-0.042693,0.053423,-0.042693,0.484248,0.200022,0.012247,0.012247,0.000000,,0
0,25,0.500330,-0.069971,-0.041870,0.052529,-0.041870,0.503900,0.200021,0.011965,0.011965,0.000000,,0
0,26,0.520313,-0.070848,-0.041058,0.051652,-0.041058,0.524213,0.200020,0.011808,0.011808,0.000000,,0
0,27,0.540297,-0.071708,-0.040253,0.050792,-0.040253,0.544197,0.200020,0.011690,0.011690,0.000000,,0
0,28,0.564278,-0.072719,-0.039296,0.049781,-0.039296,0.568178,0.200019,0.011570,0.011570,0.000000,,0
0,29,0.588260,-0.073707,-0.038352,0.048793,-0.038352,0.592160,0.200018,0.011407,0.011407,0.000000,,0
0,30,0.608245,-0.074512,-0.037579,0.047988,-0.037579,0.612145,0.200018,0.011205,0.011205,0.000000,,0
0,31,0.632229,-0.075456,-0.036669,0.047044,-0.036669,0.636129,0.200017,0.010991,0.010991,0.000000,,0
0,32,0.656213,-0.076378,-0.035778,0.046122,-0.035778,0.660113,0.200016,0.010754,0.010754,0.000000,,0
0,33,0.680198,-0.077278,-0.034907,0.045222,-0.034907,0.684098,0.200015,0.010502,0.010502,0.000000,,0
0,34,0.704184,-0.078156,-0.034057,0.044344,-0.034057,0.708084,0.200015,0.010246,0.010246,0.000000,,0
0,35,0.728170,-0.079009,-0.033288,0.043491,-0.033288,0.732070,0.200013,0.009247,0.009247,0.000000,,0
0,36,0.748159,-0.079705,-0.032677,0.042795,-0.032677,0.752059,0.200012,0.008833,0.008833,0.000000,,0
0,37,0.772147,-0.080523,-0.031954,0.041977,-0.031954,0.776047,0.200012,0.008704,0.008704,0.000000,,0
0,38,0.796135,-0.081324,-0.031231,0.041176,-0.031231,0.800035,0.200011,0.008694,0.008694,0.000000,,0
0,39,0.820123,-0.082108,-0.030508,0.040392,-0.030508,0.824023,0.200011,0.008695,0.008695,0.000000,,0
0,40,0.840114,-0.082738,-0.030098,0.039762,-0.030098,0.844014,0.200007,0.005881,0.005881,0.000000,,0
0,41,0.864103,-0.083481,-0.029679,0.039019,-0.029679,0.868003,0.200006,0.005035,0.005035,0.000000,,0
0,42,0.888093,-0.084214,-0.029238,0.038286,-0.029238,0.891993,0.200007,0.005303,0.005303,0.000000,,0
0,43,0.912083,-0.084938,-0.028739,0.037562,-0.028739,0.915983,0.200007,0.005992,0.005992,0.000000,,0
0,44,0.932075,-0.085517,-0.028659,0.036983,-0.028659,0.935975,0.200001,0.001117,0.001117,0.000000,,0
0,45,0.956065,-0.086205,-0.028667,0.036295,-0.028667,0.959965,0.200000,-0.000117,-0.000117,0.000000,,0
0,46,0.980055,-0.086894,-0.028597,0.035606,-0.028597,0.983955,0.200000,0.000850,0.000850,0.000000,,0
0,47,1.004045,-0.087582,-0.028376,0.034918,-0.028376,1.007945,0.200002,0.002675,0.002675,0.000000,,0
0,48,1.028035,-0.088270,-0.028720,0.034230,-0.028720,1.031935,0.200000,-0.004196,-0.004196,0.000000,,0
0,49,1.048027,-0.088843,-0.029095,0.033657,-0.029095,1.051927,0.199998,-0.005416,-0.005416,0.000000,,0
0,50,1.072017,-0.089532,-0.029423,0.032968,-0.029423,1.075917,0.199996,-0.003929,-0.003929,0.000000,,0
0,51,1.096006,-0.090234,-0.029502,0.032266,-0.029502,1.099906,0.199999,-0.000929,-0.000929,0.000000,,0
0,52,1.119996,-0.090937,-0.029314,0.031563,-0.029314,1.123896,0.200000,0.002286,0.002286,0.000000,,0
0,53,1.143985,-0.091641,-0.029777,0.030859,-0.029777,1.147886,0.199997,-0.005620,-0.005620,0.000000,,0
0,54,1.163976,-0.092227,-0.030290,0.030273,-0.030290,1.167877,0.199994,-0.007417,-0.007417,0.000000,,0
0,55,1.187965,-0.092932,-0.030793,0.029568,-0.030793,1.191865,0.199993,-0.006036,-0.006036,0.000000,,0
0,56,1.211954,-0.093660,-0.031021,0.028840,-0.031213,1.215854,0.199997,-0.002722,-0.002722,0.000000,,0
0,57,1.231945,-0.094269,-0.029319,0.028231,-0.029512,1.235845,0.200006,0.024813,0.024813,0.000000,,0
0,58,1.255935,-0.095000,-0.025993,0.027500,-0.026186,1.259836,0.200024,0.040023,0.040023,0.000000,,0
0,59,1.279928,-0.095731,-0.022269,0.026769,-0.022462,1.283829,0.200042,0.044600,0.044600,0.000000,,0
0,60,1.303923,-0.096431,-0.018779,0.026069,-0.031841,1.307823,0.200040,0.041639,0.041639,0.000000,,0
0,61,1.327921,-0.097090,-0.009688,0.025410,-0.022750,1.331821,0.200065,0.109014,0.109014,0.000000,,0
0,62,1.347921,-0.097639,0.000552,0.024861,-0.012510,1.351821,0.200075,0.145518,0.145518,0.000000,,0
0,63,1.371920,-0.098238,0.013895,0.024262,0.000833,1.375820,0.200022,0.157929,0.157929,0.000000,,0
0,64,1.395915,-0.098496,0.026300,0.024004,0.013238,1.399815,0.199936,0.147935,0.147935,0.000000,,0
