stamp_s,why,ey_m,epsi_rad,lane_width_m,n_lines,confidence,reason
1788183375.570,unpaired,-0.06069,-0.00032,0.24971,2,0.292,single_line
1788183375.670,unpaired,-0.06236,0.01143,0.24971,2,0.250,single_line
1788183375.720,unpaired,-0.06241,0.01149,0.24971,2,0.312,single_line
1788183375.770,unpaired,-0.06202,0.00855,0.24971,2,0.271,single_line
1788183375.820,bad_width,-0.01768,0.02138,0.16212,2,0.375,ok
1788183375.870,unpaired,-0.05054,-0.00769,0.23219,2,0.229,single_line
1788183375.920,unpaired,-0.03278,-0.45566,0.23219,2,0.083,single_line
1788183375.970,unpaired,-0.05105,-0.00547,0.23219,2,0.250,single_line
1788183376.070,unpaired,0.04630,-0.20571,0.23219,2,0.104,single_line
1788183376.120,unpaired,-0.05847,0.04147,0.23219,2,0.271,single_line
1788183376.170,unpaired,-0.05316,0.00756,0.23219,2,0.271,single_line
1788183376.220,unpaired,-0.05137,-0.00235,0.23219,2,0.271,single_line
1788183376.270,unpaired,-0.05441,0.01646,0.23219,2,0.292,single_line
1788183376.370,bad_width,-0.00946,0.01217,0.14552,2,0.396,ok
1788183376.420,unpaired,-0.04284,-0.00134,0.21486,2,0.271,single_line
1788183376.470,unpaired,-0.02341,-0.45646,0.21486,2,0.083,single_line
1788183376.520,unpaired,-0.04436,0.00735,0.21486,2,0.271,single_line
1788183376.570,unpaired,-0.04579,0.01594,0.21486,2,0.229,single_line
1788183376.670,unpaired,-0.04255,-0.00288,0.21486,2,0.250,single_line
1788183376.720,unpaired,-0.04456,0.00798,0.21486,2,0.271,single_line
1788183376.770,unpaired,-0.04205,-0.00655,0.21486,2,0.250,single_line
1788183376.820,unpaired,0.03554,-0.20364,0.21486,2,0.104,single_line
1788183376.870,unpaired,0.03526,-0.82449,0.21486,2,0.125,single_line
1788183376.970,unpaired,-0.04366,0.00363,0.21486,2,0.250,single_line
1788183377.020,unpaired,-0.04274,-0.00233,0.21486,2,0.292,single_line
1788183377.070,unpaired,-0.04339,-0.00050,0.21486,1,0.250,single_line
1788183377.120,unpaired,-0.04237,-0.00459,0.21486,2,0.271,single_line
1788183377.170,unpaired,-0.04317,0.00186,0.21486,2,0.312,single_line
1788183377.221,unpaired,-0.04254,-0.00372,0.21486,2,0.292,single_line
1788183377.320,unpaired,-0.04857,0.03389,0.21486,2,0.271,single_line
1788183377.370,bad_width,-0.03819,0.01487,0.19621,2,0.375,ok
1788183377.420,unpaired,-0.04166,0.00353,0.21113,2,0.271,single_line
1788183377.470,unpaired,-0.04254,0.00720,0.21113,2,0.271,single_line
1788183377.570,unpaired,-0.04410,0.01738,0.21113,2,0.250,single_line
1788183377.620,unpaired,-0.04291,0.00951,0.21113,2,0.292,single_line
1788183377.670,unpaired,-0.04375,0.01501,0.21113,2,0.312,single_line
1788183377.720,unpaired,0.02850,-0.18635,0.21113,2,0.104,single_line
1788183377.770,unpaired,-0.04266,0.00813,0.21113,2,0.271,single_line
1788183377.820,unpaired,-0.01897,-0.45929,0.21113,2,0.083,single_line
1788183377.920,unpaired,-0.04272,0.00831,0.21113,2,0.271,single_line
1788183377.970,unpaired,-0.04153,0.00046,0.21113,2,0.292,single_line
1788183378.020,unpaired,-0.04177,0.00471,0.21113,2,0.271,single_line
1788183378.070,unpaired,-0.04106,-0.00013,0.21113,2,0.250,single_line
1788183378.122,unpaired,-0.02106,-0.45690,0.21113,2,0.083,single_line
1788183378.221,unpaired,-0.04274,0.00922,0.21113,2,0.271,single_line
1788183378.320,unpaired,-0.02708,-0.45690,0.22317,2,0.083,single_line
1788183378.370,unpaired,-0.04712,0.00068,0.22317,2,0.250,single_line
1788183378.470,unpaired,0.03143,-0.17586,0.22317,2,0.104,single_line
1788183378.520,unpaired,-0.04837,0.00584,0.22317,2,0.271,single_line
1788183378.570,unpaired,-0.04603,-0.00725,0.22317,2,0.292,single_line
1788183378.620,unpaired,-0.04607,-0.00715,0.22317,2,0.271,single_line
1788183378.670,unpaired,-0.04755,0.00109,0.22317,2,0.292,single_line
1788183378.770,unpaired,-0.04603,-0.00769,0.22317,2,0.229,single_line
1788183378.821,unpaired,-0.04937,0.01253,0.22317,2,0.312,single_line
1788183378.870,unpaired,-0.02817,-0.45545,0.22317,2,0.083,single_line
1788183378.920,unpaired,-0.04841,0.00569,0.22317,2,0.271,single_line
1788183379.020,unpaired,0.04525,-0.23580,0.22317,2,0.125,single_line
1788183379.070,unpaired,-0.04757,0.00306,0.22317,2,0.271,single_line
1788183379.120,unpaired,-0.05338,0.03594,0.22317,1,0.271,single_line
1788183379.170,unpaired,-0.05135,0.02301,0.22317,2,0.271,single_line
1788183379.270,unpaired,-0.04651,-0.00426,0.22317,2,0.250,single_line
1788183379.320,unpaired,-0.04730,0.00095,0.22317,2,0.271,single_line
1788183379.370,unpaired,0.03971,-0.19977,0.22317,2,0.104,single_line
1788183379.420,unpaired,-0.04803,0.00371,0.22317,2,0.271,single_line
1788183379.470,unpaired,-0.05299,0.03364,0.22317,2,0.271,single_line
1788183379.570,unpaired,-0.05062,0.01718,0.22317,2,0.208,single_line
1788183379.621,unpaired,-0.04935,0.01253,0.22317,1,0.312,single_line
1788183379.621,unpaired,-0.04935,0.01253,0.22317,1,0.312,single_line
1788183379.720,unpaired,-0.04689,-0.00150,0.22317,2,0.250,single_line
1788183379.770,unpaired,-0.05374,0.03848,0.22317,2,0.271,single_line
1788183379.820,unpaired,-0.04670,-0.00269,0.22317,2,0.229,single_line
1788183379.920,bad_width,-0.00981,0.01484,0.14784,2,0.375,ok
1788183379.970,unpaired,-0.03989,0.00219,0.20810,2,0.271,single_line
1788183380.020,unpaired,-0.03997,0.00308,0.20810,2,0.250,single_line
1788183380.070,unpaired,-0.04108,0.00771,0.20810,2,0.271,single_line
1788183380.170,unpaired,-0.03945,-0.00038,0.20810,2,0.312,single_line
1788183380.220,unpaired,-0.03928,-0.00197,0.20810,2,0.250,single_line
1788183380.270,unpaired,0.03528,-0.21016,0.20810,2,0.104,single_line
1788183380.320,unpaired,-0.03921,-0.00311,0.20810,2,0.271,single_line
1788183380.370,unpaired,0.02856,-0.18904,0.20810,2,0.104,single_line
1788183380.470,bad_width,-0.01221,0.01048,0.15455,2,0.354,ok
1788183380.520,unpaired,0.02634,-0.19805,0.19739,2,0.104,single_line
1788183380.570,unpaired,-0.03333,-0.00576,0.19739,2,0.271,single_line
1788183380.620,unpaired,0.02634,-0.19805,0.19739,2,0.104,single_line
1788183380.670,unpaired,-0.03412,-0.00059,0.19739,2,0.250,single_line
1788183380.770,unpaired,-0.01109,-0.46025,0.19739,2,0.083,single_line
1788183380.820,unpaired,-0.03385,-0.00222,0.19739,2,0.271,single_line
1788183380.870,bad_width,-0.00991,0.00666,0.14974,2,0.396,ok
1788183380.920,unpaired,-0.02948,0.00014,0.18786,2,0.271,single_line
1788183380.970,unpaired,-0.02955,0.00104,0.18786,2,0.250,single_line
1788183381.020,unpaired,-0.02899,-0.00212,0.18786,2,0.292,single_line
1788183381.120,unpaired,-0.03004,0.00085,0.18786,2,0.271,single_line
1788183381.170,unpaired,0.02516,-0.21016,0.18786,2,0.104,single_line
1788183381.221,unpaired,-0.02924,-0.00150,0.18786,2,0.250,single_line
1788183381.270,unpaired,-0.03186,0.01371,0.18786,2,0.292,single_line
1788183381.370,unpaired,-0.03461,0.02891,0.18786,2,0.229,single_line
1788183381.420,unpaired,-0.02886,-0.00426,0.18786,2,0.250,single_line
1788183381.470,bad_width,-0.01060,0.01922,0.15153,2,0.417,ok
1788183381.520,bad_width,-0.01044,0.00100,0.15228,2,0.396,ok
1788183381.570,unpaired,-0.02280,-0.00093,0.17493,2,0.271,single_line
1788183381.620,unpaired,0.00150,-0.46303,0.17493,2,0.083,single_line
1788183381.720,unpaired,-0.02240,-0.00400,0.17493,2,0.250,single_line
1788183381.770,unpaired,-0.02397,0.00607,0.17493,2,0.271,single_line
1788183381.820,unpaired,0.01664,-0.20126,0.17493,2,0.104,single_line
1788183381.870,unpaired,-0.02289,-0.00059,0.17493,2,0.250,single_line
1788183381.920,unpaired,-0.02277,-0.00150,0.17493,2,0.250,single_line
1788183382.020,unpaired,-0.02791,0.02907,0.17493,2,0.250,single_line
1788183382.070,unpaired,-0.02210,-0.00511,0.17493,2,0.271,single_line
1788183382.120,bad_width,-0.01239,0.01088,0.15101,2,0.479,ok
1788183382.220,unpaired,-0.01987,-0.00382,0.17015,2,0.312,single_line
1788183382.220,unpaired,-0.01987,-0.00382,0.17015,2,0.312,single_line
1788183382.320,unpaired,-0.02182,0.00599,0.17015,2,0.271,single_line
1788183382.370,unpaired,-0.02115,0.00465,0.17015,2,0.292,single_line
1788183382.420,unpaired,-0.02382,0.01853,0.17015,2,0.250,single_line
1788183382.470,unpaired,-0.00141,-0.45461,0.17015,2,0.083,single_line
1788183382.570,unpaired,-0.02811,0.04556,0.17015,2,0.250,single_line
1788183382.620,unpaired,-0.02077,0.00150,0.17015,2,0.250,single_line
1788183382.670,unpaired,0.00499,-0.17388,0.17015,2,0.104,single_line
1788183382.721,unpaired,-0.02001,-0.00176,0.17015,2,0.312,single_line
1788183382.820,unpaired,-0.02329,0.01732,0.17015,2,0.292,single_line
1788183382.870,unpaired,-0.02020,-0.00103,0.17015,2,0.271,single_line
1788183382.920,unpaired,-0.01981,-0.00294,0.17015,2,0.271,single_line
1788183382.970,unpaired,-0.00141,-0.45461,0.17015,2,0.083,single_line
1788183383.070,unpaired,0.00118,-0.46160,0.17015,2,0.083,single_line
1788183383.120,unpaired,0.02180,-0.23907,0.17015,2,0.104,single_line
1788183383.170,unpaired,0.00083,-0.46264,0.17015,2,0.083,single_line
1788183383.220,unpaired,-0.02147,-0.00130,0.17015,2,0.250,single_line
1788183383.370,unpaired,-0.03506,0.03018,0.18873,2,0.250,single_line
1788183383.420,unpaired,-0.03333,0.02184,0.18873,2,0.208,single_line
