episode,step,x,y,yaw,ey,epsi,s,speed,raw_steer,safe_steer,steer_correction,interventions,emergency,joint_envelope_violated,oscillation_persistent,cv_ok,cv_state_available,cv_perception_invalid,cv_ey,cv_epsi,cv_confidence,cv_curvature,cv_lane_width,cv_n_lines,cv_reason
0,1,-0.836294,-1.519382,0.234571,0.103118,0.234571,2.002642,0.049869,0.276411,0.276411,0.000000,,0,0,0,1,1,0,-0.126439,0.208823,0.5625,-0.0502,0.2663,3,ok
0,2,-0.828502,-1.518283,0.251413,0.104217,0.251413,2.010434,0.102407,0.278674,0.278674,0.000000,,0,0,0,1,1,0,-0.126736,0.230414,0.5833,-0.0193,0.2688,3,ok
0,3,-0.812437,-1.514907,0.270418,0.107593,0.270418,2.026499,0.165894,0.264008,0.264008,0.000000,,0,0,0,1,1,0,-0.124276,0.247332,0.5833,-0.0167,0.2685,3,ok
0,4,-0.794012,-1.510503,0.289494,0.111997,0.289494,2.044923,0.197644,0.325022,0.325022,0.000000,,0,0,0,1,1,0,-0.119096,0.259646,0.6042,-0.0364,0.2680,3,ok
0,5,-0.771068,-1.504203,0.305490,0.118297,0.305490,2.067868,0.198317,0.221436,0.221436,0.000000,,0,0,0,1,1,0,-0.113417,0.277043,0.6042,-0.0271,0.2684,2,ok
0,6,-0.752029,-1.498596,0.316957,0.123904,0.316957,2.085135,0.198484,0.196097,0.196097,0.000000,,0,0,0,1,1,0,-0.100685,0.297599,0.5833,-0.0777,0.2727,2,ok
0,7,-0.733051,-1.492652,0.325295,0.129848,0.325295,2.105884,0.198892,0.140796,0.140796,0.000000,,0,0,0,1,1,0,-0.096084,0.312371,0.6458,-0.0318,0.2678,2,ok
0,8,-0.710373,-1.485359,0.341985,0.137141,0.341985,2.128563,0.198050,0.250677,0.250677,0.000000,,0,0,0,1,1,0,-0.089052,0.319102,0.7292,-0.0194,0.2669,2,ok
0,9,-0.687830,-1.477753,0.356910,0.144747,0.356910,2.151105,0.199237,0.095032,0.095032,0.000000,C-06,0,0,0,1,1,0,-0.081584,0.334259,0.7292,-0.0121,0.2676,2,ok
0,10,-0.669095,-1.470794,0.357890,0.151706,0.357890,2.169841,0.199906,0.011553,0.011553,0.000000,,0,0,0,1,1,0,-0.073131,0.349875,0.7292,-0.0226,0.2682,2,ok
