episode,step,sim_time_s,x,y,yaw,ey,epsi,s,speed,raw_steer,safe_steer,steer_correction,raw_throttle,safe_throttle,throttle_correction,interventions,emergency,joint_envelope_violated,oscillation_persistent,cv_ok,cv_state_available,cv_perception_invalid,cv_ey,cv_epsi,cv_confidence,cv_curvature,cv_lane_width,cv_n_lines,cv_reason
0,1,1.020000,-0.835445,-1.474491,0.353035,0.148009,0.353035,2.003490,0.058441,0.240238,0.240238,0.000000,1.000000,1.000000,0.000000,C-02;C-05,1,1,0,1,1,0,-0.068975,0.543038,0.6875,-0.0215,0.2700,2,ok
0,2,1.120000,-0.827081,-1.471717,0.361585,0.150783,0.361585,2.011854,0.112019,0.144794,0.144794,0.000000,1.000000,1.000000,0.000000,C-02;C-05,1,1,0,1,1,0,-0.066934,0.564548,0.6667,-0.0249,0.2694,2,ok
0,3,1.240000,-0.810545,-1.465723,0.367412,0.156777,0.367412,2.028390,0.176081,-0.083801,-0.083801,0.000000,0.877406,0.877406,0.000000,C-06;C-02;C-05,1,1,0,1,1,0,-0.062682,0.571760,0.6875,-0.0367,0.2689,2,ok
0,4,1.340000,-0.791439,-1.458734,0.360256,0.163766,0.360256,2.047496,0.219048,-0.130585,-0.130585,0.000000,1.000000,1.000000,0.000000,C-06;C-02;C-05,1,1,0,1,1,0,-0.056799,0.583463,0.6667,-0.0325,0.2709,2,ok
0,5,1.460000,-0.766766,-1.449544,0.368278,0.172956,0.368278,2.072169,0.219139,0.136145,0.136145,0.000000,1.000000,1.000000,0.000000,C-06;C-02;C-05,1,1,0,1,1,0,-0.050677,0.575921,0.6458,-0.0250,0.2701,2,ok
0,6,1.560000,-0.746204,-1.441694,0.357073,0.180806,0.357073,2.092731,0.220572,-0.232915,-0.232915,0.000000,1.000000,1.000000,0.000000,C-06;C-02;C-05,1,1,0,1,1,0,-0.036398,0.578880,0.7500,-0.0551,0.2707,2,ok
0,7,1.660000,-0.725527,-1.433828,0.339301,0.188672,0.339301,2.113408,0.221802,-0.321721,-0.321721,0.000000,1.000000,1.000000,0.000000,C-02;C-05,1,1,0,1,1,0,-0.035570,0.598525,0.7708,0.0046,0.2640,2,ok
0,8,1.780000,-0.700548,-1.424472,0.319810,0.198028,0.319810,2.138387,0.222369,-0.281175,-0.281175,0.000000,1.000000,1.000000,0.000000,C-02;C-05,1,1,0,1,1,0,-0.026279,0.564384,0.7083,0.0299,0.2611,2,ok
0,9,1.900000,-0.675415,-1.415589,0.301920,0.206911,0.301920,2.163521,0.222128,-0.255958,-0.255958,0.000000,1.000000,1.000000,0.000000,C-02;C-05,1,1,0,1,1,0,-0.019679,0.539534,0.6875,0.0333,0.2629,2,ok
0,10,2.000000,-0.654334,-1.408472,0.276853,0.214028,0.276853,2.184602,0.223162,-0.443180,-0.443180,0.000000,1.000000,1.000000,0.000000,C-06;C-02;C-05,1,1,0,1,1,0,-0.012234,0.509650,0.6458,0.0060,0.2652,2,ok
