episode,step,x,y,yaw,ey,epsi,s,speed,raw_steer,safe_steer,steer_correction,interventions,emergency
0,1,-0.001406,-0.024790,0.185899,0.097568,0.299309,8.788571,0.048679,-0.770347,-0.770347,0.000000,,0
0,2,0.008556,-0.024911,0.115757,0.097501,0.166401,0.012362,0.112363,-0.916138,-0.916138,0.000000,,0
0,3,0.026202,-0.025148,0.054072,0.097281,0.104717,0.030009,0.176484,-0.758979,-0.766138,-0.007159,C-06,0
0,4,0.049790,-0.025473,-0.000969,0.096979,0.049675,0.053597,0.200018,-0.658409,-0.658409,0.000000,,0
0,5,0.069785,-0.025749,-0.038556,0.096722,0.012089,0.073592,0.199885,-0.536694,-0.536694,0.000000,,0
0,6,0.093747,-0.026080,-0.073199,0.096414,-0.022554,0.097554,0.199506,-0.422274,-0.422274,0.000000,,0
0,7,0.113677,-0.026569,-0.093704,0.095931,-0.080642,0.117577,0.199261,-0.304795,-0.304795,0.000000,,0
0,8,0.133579,-0.027950,-0.104100,0.094550,-0.091038,0.137479,0.199482,-0.118695,-0.154795,-0.036100,C-06,0
0,9,0.153469,-0.029937,-0.106044,0.092563,-0.092982,0.157369,0.199891,-0.028109,-0.028109,0.000000,,0
0,10,0.177337,-0.032431,-0.103378,0.090069,-0.090316,0.181237,0.200012,0.034340,0.034340,0.000000,,0
0,11,0.201215,-0.034925,-0.098681,0.087575,-0.085619,0.203900,0.200105,0.059364,0.059364,0.000000,,0
0,12,0.221121,-0.037003,-0.094479,0.085497,-0.094286,0.225021,0.200186,0.063358,0.063358,0.000000,,0
0,13,0.241038,-0.039082,-0.088329,0.083418,-0.088136,0.244938,0.200296,0.092647,0.092647,0.000000,,0
0,14,0.264952,-0.041534,-0.080818,0.080966,-0.080626,0.268852,0.200326,0.093578,0.093578,0.000000,,0
0,15,0.288880,-0.043770,-0.074353,0.078730,-0.074160,0.292780,0.200257,0.080068,0.080068,0.000000,,0
0,16,0.308827,-0.045460,-0.070105,0.077040,-0.070105,0.312727,0.200188,0.062815,0.062815,0.000000,,0
0,17,0.328781,-0.047021,-0.066783,0.075479,-0.066783,0.332681,0.200139,0.049003,0.049003,0.000000,,0
0,18,0.348738,-0.048482,-0.064187,0.074018,-0.064187,0.352638,0.200103,0.038228,0.038228,0.000000,,0
0,19,0.372690,-0.050136,-0.061708,0.072364,-0.061708,0.376590,0.200078,0.030378,0.030378,0.000000,,0
0,20,0.396646,-0.051710,-0.059705,0.070790,-0.059705,0.400546,0.200061,0.024518,0.024518,0.000000,,0
0,21,0.416611,-0.052971,-0.058305,0.069529,-0.058305,0.420511,0.200049,0.020545,0.020545,0.000000,,0
0,22,0.436578,-0.054197,-0.057064,0.068303,-0.057064,0.440478,0.200043,0.018202,0.018202,0.000000,,0
0,23,0.456546,-0.055394,-0.055913,0.067106,-0.055913,0.460446,0.200039,0.016875,0.016875,0.000000,,0
0,24,0.480509,-0.056797,-0.054592,0.065703,-0.054592,0.484409,0.200036,0.016139,0.016139,0.000000,,0
0,25,0.500480,-0.057940,-0.053521,0.064560,-0.053521,0.503900,0.200035,0.015692,0.015692,0.000000,,0
0,26,0.520452,-0.059061,-0.052469,0.063439,-0.052469,0.524352,0.200033,0.015407,0.015407,0.000000,,0
0,27,0.540425,-0.060161,-0.051431,0.062339,-0.051431,0.544325,0.200032,0.015186,0.015186,0.000000,,0
0,28,0.564394,-0.061452,-0.050202,0.061048,-0.050202,0.568294,0.200031,0.014977,0.014977,0.000000,,0
0,29,0.588364,-0.062713,-0.048992,0.059787,-0.048992,0.592264,0.200030,0.014727,0.014727,0.000000,,0
0,30,0.608341,-0.063741,-0.048003,0.058759,-0.048003,0.612241,0.200029,0.014439,0.014439,0.000000,,0
0,31,0.632314,-0.064948,-0.046839,0.057552,-0.046839,0.636214,0.200028,0.014151,0.014151,0.000000,,0
0,32,0.656288,-0.066125,-0.045699,0.056375,-0.045699,0.660188,0.200026,0.013837,0.013837,0.000000,,0
0,33,0.680264,-0.067274,-0.044587,0.055226,-0.044587,0.684164,0.200025,0.013508,0.013508,0.000000,,0
0,34,0.704241,-0.068394,-0.043500,0.054106,-0.043500,0.708141,0.200024,0.013175,0.013175,0.000000,,0
0,35,0.728218,-0.069485,-0.042502,0.053015,-0.042502,0.732118,0.200021,0.012093,0.012093,0.000000,,0
0,36,0.748201,-0.070374,-0.041703,0.052126,-0.041703,0.752101,0.200020,0.011603,0.011603,0.000000,,0
0,37,0.772180,-0.071419,-0.040761,0.051081,-0.040761,0.776080,0.200019,0.011410,0.011410,0.000000,,0
0,38,0.796161,-0.072441,-0.039824,0.050059,-0.039824,0.800061,0.200019,0.011335,0.011335,0.000000,,0
0,39,0.820142,-0.073441,-0.038892,0.049059,-0.038892,0.824042,0.200018,0.011272,0.011272,0.000000,,0
0,40,0.840127,-0.074247,-0.038314,0.048253,-0.038314,0.844027,0.200013,0.008356,0.008356,0.000000,,0
0,41,0.864110,-0.075195,-0.037697,0.047305,-0.037697,0.868010,0.200012,0.007442,0.007442,0.000000,,0
0,42,0.888093,-0.076130,-0.037064,0.046370,-0.037064,0.891993,0.200012,0.007653,0.007653,0.000000,,0
0,43,0.912077,-0.077051,-0.036378,0.045449,-0.036378,0.915977,0.200013,0.008292,0.008292,0.000000,,0
0,44,0.932064,-0.077790,-0.036146,0.044710,-0.036146,0.935964,0.200005,0.003313,0.003313,0.000000,,0
0,45,0.956048,-0.078665,-0.035978,0.043835,-0.035978,0.959948,0.200003,0.002016,0.002016,0.000000,,0
0,46,0.980033,-0.079538,-0.035735,0.042962,-0.035735,0.983933,0.200004,0.002939,0.002939,0.000000,,0
0,47,1.004018,-0.080410,-0.035344,0.042090,-0.035344,1.007918,0.200007,0.004732,0.004732,0.000000,,0
0,48,1.028003,-0.081269,-0.035524,0.041231,-0.035524,1.031903,0.200002,-0.002224,-0.002224,0.000000,,0
0,49,1.047990,-0.081985,-0.035765,0.040515,-0.035765,1.051890,0.200000,-0.003507,-0.003507,0.000000,,0
0,50,1.071974,-0.082844,-0.035936,0.039656,-0.035936,1.075874,0.199999,-0.002060,-0.002060,0.000000,,0
