episode,step,x,y,yaw,ey,epsi,s,speed,raw_steer,safe_steer,steer_correction,interventions,emergency,cv_ok,cv_state_available,cv_perception_invalid,cv_ey,cv_epsi,cv_confidence
0,1,-0.001447,0.014903,0.287743,0.137177,0.401153,8.785977,0.047473,-1.000000,-1.000000,0.000000,,0,1,1,0,-0.094586,0.339343,0.7083
0,2,0.008324,0.014811,0.215594,0.137223,0.266239,0.012092,0.110460,-1.000000,-1.000000,0.000000,,0,1,1,0,-0.096130,0.290847,0.6458
0,3,0.025759,0.014603,0.140017,0.137032,0.190662,0.029528,0.174950,-1.000000,-1.000000,0.000000,,0,1,1,0,-0.098947,0.230209,0.6250
0,4,0.045243,0.014357,0.074114,0.136804,0.124759,0.049012,0.199410,-1.000000,-1.000000,0.000000,,0,1,1,0,-0.101919,0.167127,0.6042
0,5,0.069223,0.014055,-0.008912,0.136525,0.041733,0.072992,0.200013,-1.000000,-1.000000,0.000000,,0,1,1,0,-0.106879,0.106063,0.5417
0,6,0.089201,0.013803,-0.077677,0.136292,-0.027033,0.092969,0.199468,-1.000000,-1.000000,0.000000,,0,1,1,0,-0.113637,0.001235,0.4792
0,7,0.109085,0.013551,-0.134456,0.136051,-0.121394,0.112985,0.198291,-0.809468,-0.850000,-0.040532,C-06,0,1,1,0,-0.120148,-0.064653,0.3958
0,8,0.128837,0.012856,-0.179716,0.135356,-0.166653,0.132737,0.197207,-0.355945,-0.700000,-0.344055,C-06,0,1,1,0,-0.124230,-0.127929,0.3750
0,9,0.152464,0.008787,-0.168844,0.131287,-0.155782,0.156364,0.200283,0.066419,0.205398,0.138980,C-06;C-03,0,1,1,0,-0.129103,-0.175507,0.3542
0,10,0.176153,0.004540,-0.153151,0.127040,-0.140089,0.180053,0.200780,0.220670,0.205398,-0.015272,C-03,0,1,0,0,0.127885,-0.168515,0.5417
0,11,0.180402,0.004000,-0.152140,0.126500,-0.139078,0.184302,0.000000,0.011998,0.205398,0.193400,C-06;C-03;C-05,1,1,0,1,0.123883,-0.149548,0.6042
