episode,step,x,y,yaw,ey,epsi,s,speed,raw_steer,safe_steer,steer_correction,interventions,emergency
0,1,-0.001954,-0.105488,0.014459,0.017002,0.127869,8.792361,0.042665,-0.133414,-0.133414,0.000000,,0
0,2,0.007298,-0.105628,-0.002995,0.016783,0.047650,0.011182,0.106276,-0.207524,-0.207524,0.000000,,0
0,3,0.024183,-0.105883,-0.015901,0.016544,0.034744,0.028067,0.169864,-0.152417,-0.152417,0.000000,,0
0,4,0.047464,-0.106234,-0.028164,0.016216,0.022481,0.051349,0.199947,-0.146473,-0.146473,0.000000,,0
0,5,0.067453,-0.106535,-0.037519,0.015933,0.013125,0.071338,0.199886,-0.135014,-0.135014,0.000000,,0
0,6,0.091432,-0.107026,-0.046234,0.015465,0.004410,0.095317,0.199850,-0.105285,-0.105285,0.000000,,0
0,7,0.111409,-0.107718,-0.051005,0.014782,-0.037943,0.115309,0.199878,-0.069240,-0.069240,0.000000,,0
0,8,0.131384,-0.108735,-0.047220,0.013765,-0.034158,0.135284,0.200035,0.057304,0.057304,0.000000,,0
0,9,0.151365,-0.109756,-0.040204,0.012744,-0.027142,0.155265,0.200096,0.102703,0.102703,0.000000,,0
0,10,0.175350,-0.110980,-0.031456,0.011520,-0.018394,0.179250,0.200159,0.105528,0.105528,0.000000,,0
0,11,0.199340,-0.112078,-0.024221,0.010422,-0.011159,0.203240,0.200120,0.086637,0.086637,0.000000,,0
0,12,0.219335,-0.112779,-0.019852,0.009721,-0.019659,0.223235,0.200069,0.062407,0.062407,0.000000,,0
0,13,0.239332,-0.113426,-0.014523,0.009074,-0.014331,0.243232,0.200073,0.076297,0.076297,0.000000,,0
0,14,0.263331,-0.114055,-0.008649,0.008445,-0.008457,0.267231,0.200048,0.069635,0.069635,0.000000,,0
0,15,0.287330,-0.114478,-0.004160,0.008022,-0.003967,0.291230,0.200022,0.052935,0.052935,0.000000,,0
0,16,0.307330,-0.114686,-0.001663,0.007814,-0.001663,0.311230,0.200008,0.035155,0.035155,0.000000,,0
0,17,0.327330,-0.114798,-0.000088,0.007702,-0.000088,0.331230,0.200002,0.022134,0.022134,0.000000,,0
0,18,0.347330,-0.114845,0.000824,0.007655,0.000824,0.351230,0.200000,0.012794,0.012794,0.000000,,0
0,19,0.371330,-0.114853,0.001387,0.007647,0.001387,0.375230,0.200000,0.006590,0.006590,0.000000,,0
0,20,0.395330,-0.114830,0.001603,0.007670,0.001603,0.399230,0.200000,0.002523,0.002523,0.000000,,0
0,21,0.415330,-0.114798,0.001618,0.007702,0.001618,0.419230,0.200000,0.000194,0.000194,0.000000,,0
0,22,0.435330,-0.114767,0.001556,0.007733,0.001556,0.439230,0.200000,-0.000895,-0.000895,0.000000,,0
0,23,0.455330,-0.114735,0.001468,0.007765,0.001468,0.459230,0.200000,-0.001263,-0.001263,0.000000,,0
0,24,0.479330,-0.114697,0.001361,0.007803,0.001361,0.483230,0.200000,-0.001260,-0.001260,0.000000,,0
0,25,0.499330,-0.114666,0.001286,0.007834,0.001286,0.503230,0.200000,-0.001070,-0.001070,0.000000,,0
0,26,0.519330,-0.114638,0.001226,0.007862,0.001226,0.523230,0.200000,-0.000866,-0.000866,0.000000,,0
0,27,0.539330,-0.114611,0.001178,0.007889,0.001178,0.543230,0.200000,-0.000689,-0.000689,0.000000,,0
