stamp_s,why,ey_m,epsi_rad,lane_width_m,n_lines,confidence,reason
1788182998.220,unpaired,-0.04977,-0.05793,0.22485,2,0.312,single_line
1788182998.270,unpaired,-0.05134,-0.04984,0.22485,2,0.333,single_line
1788182998.320,unpaired,-0.05156,-0.05068,0.22485,3,0.312,single_line
1788182998.421,unpaired,-0.05497,-0.03762,0.22485,3,0.375,single_line
1788182998.570,unpaired,-0.05846,-0.00258,0.22262,3,0.312,single_line
1788182998.620,bad_width,-0.10028,0.85716,0.15848,3,0.354,ok
1788182998.720,bad_width,0.12427,-0.26129,0.16951,3,0.417,ok
1788182998.870,unpaired,-0.05744,-0.02112,0.21963,2,0.312,single_line
1788182998.970,bad_width,0.14599,-0.29275,0.17562,2,0.458,ok
1788182999.120,bad_width,-0.12221,-0.30188,0.32566,2,0.521,ok
1788182999.220,bad_width,-0.03950,-0.27865,0.15403,2,0.521,ok
1788182999.270,unpaired,-0.07494,0.01353,0.23040,2,0.375,single_line
1788182999.320,bad_width,-0.07116,-0.26256,0.20556,2,0.458,ok
1788182999.720,unpaired,0.01292,0.24489,0.24141,2,0.083,single_line
1788182999.770,bad_width,-0.13803,-0.24417,0.32125,2,0.458,ok
1788182999.820,unpaired,-0.00869,0.26565,0.25738,2,0.083,single_line
1788182999.870,unpaired,-0.00236,0.25810,0.25738,2,0.083,single_line
1788182999.970,unpaired,-0.09641,0.05712,0.25738,1,0.375,single_line
1788182999.970,unpaired,-0.09641,0.05712,0.25738,1,0.375,single_line
1788183000.070,unpaired,-0.03726,0.32610,0.25738,2,0.083,single_line
1788183000.120,unpaired,-0.09366,0.04246,0.25738,1,0.375,single_line
1788183000.220,unpaired,-0.09441,0.05161,0.25738,1,0.333,single_line
1788183000.270,unpaired,-0.09350,0.04848,0.25738,1,0.333,single_line
1788183000.320,unpaired,-0.09146,0.03783,0.25738,1,0.312,single_line
1788183000.370,unpaired,-0.09136,0.03451,0.25738,1,0.333,single_line
1788183000.420,unpaired,-0.09426,0.05558,0.25738,1,0.333,single_line
1788183000.470,unpaired,-0.09720,0.06918,0.25738,1,0.312,single_line
1788183000.570,unpaired,-0.10134,0.09804,0.25738,1,0.271,single_line
1788183000.620,unpaired,-0.09999,0.08300,0.25738,1,0.312,single_line
1788183000.670,unpaired,-0.10806,0.13717,0.25738,1,0.312,single_line
1788183000.720,unpaired,-0.11314,0.17362,0.25738,1,0.250,single_line
1788183000.770,unpaired,-0.10416,0.11962,0.25738,1,0.250,single_line
1788183000.870,unpaired,-0.10815,0.13810,0.25738,1,0.292,single_line
1788183000.920,unpaired,-0.10442,0.11140,0.25738,1,0.333,single_line
1788183000.970,unpaired,-0.11269,0.17265,0.25738,1,0.333,single_line
1788183001.020,unpaired,-0.11173,0.16754,0.25738,1,0.292,single_line
1788183001.070,unpaired,-0.11197,0.17618,0.25738,1,0.333,single_line
1788183001.170,unpaired,-0.08837,0.01097,0.25738,1,0.312,single_line
1788183001.220,unpaired,0.00000,0.00000,0.00000,1,0.000,fewer_than_two_lines
1788183001.270,unpaired,-0.09346,0.04552,0.25738,1,0.292,single_line
1788183001.320,unpaired,-0.11322,0.17919,0.25738,1,0.333,single_line
1788183001.420,unpaired,-0.11523,0.18659,0.25738,1,0.354,single_line
1788183001.470,unpaired,-0.11523,0.18217,0.25738,1,0.375,single_line
1788183001.520,unpaired,-0.11992,0.20930,0.25738,1,0.333,single_line
1788183001.570,unpaired,-0.11464,0.17566,0.25738,1,0.354,single_line
1788183001.670,unpaired,-0.11566,0.17570,0.25738,1,0.417,single_line
1788183001.720,unpaired,-0.11721,0.19074,0.25738,1,0.375,single_line
1788183001.720,unpaired,-0.11721,0.19074,0.25738,1,0.375,single_line
1788183001.870,unpaired,-0.11195,0.16588,0.25738,1,0.354,single_line
1788183001.920,unpaired,-0.11081,0.15196,0.25738,1,0.396,single_line
1788183001.970,unpaired,-0.11587,0.18655,0.25738,1,0.354,single_line
1788183002.020,unpaired,-0.11799,0.19020,0.25738,1,0.438,single_line
1788183002.070,unpaired,0.00000,0.00000,0.00000,1,0.000,fewer_than_two_lines
1788183002.170,unpaired,0.00000,0.00000,0.00000,1,0.000,fewer_than_two_lines
1788183002.220,unpaired,0.00000,0.00000,0.00000,1,0.000,fewer_than_two_lines
1788183002.270,unpaired,0.00000,0.00000,0.00000,1,0.000,fewer_than_two_lines
1788183002.370,unpaired,-0.09767,0.06076,0.25738,1,0.354,single_line
1788183002.420,unpaired,-0.11704,0.19712,0.25738,1,0.417,single_line
1788183002.470,unpaired,-0.09206,-0.67657,0.25738,2,0.083,single_line
1788183002.570,unpaired,0.00000,0.00000,0.00000,2,0.000,no_plausible_lane_pair
1788183002.670,bad_width,-0.15888,-0.19806,0.31148,2,0.500,ok
1788183002.720,bad_width,-0.15514,-0.21141,0.30012,2,0.562,ok
1788183002.770,bad_width,-0.16239,-0.21579,0.31701,2,0.500,ok
1788183002.870,bad_width,-0.17017,-0.20707,0.33282,2,0.500,ok
1788183002.920,unpaired,-0.07784,-0.20245,0.28968,2,0.229,single_line
1788183002.970,bad_width,-0.16096,-0.29457,0.31178,2,0.542,ok
1788183003.020,bad_width,-0.16056,-0.29757,0.31934,2,0.500,ok
1788183003.070,bad_width,-0.14230,-0.25882,0.29243,2,0.521,ok
1788183003.120,unpaired,0.00000,0.00000,0.00000,2,0.000,no_plausible_lane_pair
1788183003.270,unpaired,-0.11170,0.11309,0.29610,2,0.333,single_line
1788183003.320,bad_width,-0.15203,-0.13000,0.30558,2,0.542,ok
1788183003.370,unpaired,-0.11737,0.14143,0.29799,2,0.396,single_line
1788183003.370,unpaired,-0.11737,0.14143,0.29799,2,0.396,single_line
1788183003.520,unpaired,-0.11430,0.13109,0.29799,2,0.375,single_line
1788183003.570,unpaired,-0.10983,0.11519,0.29799,2,0.375,single_line
1788183003.620,bad_width,-0.13087,-0.21279,0.29061,2,0.625,ok
1788183003.670,bad_width,-0.14717,-0.22495,0.32421,2,0.625,ok
1788183003.770,bad_width,-0.12256,-0.22858,0.30317,2,0.583,ok
1788183003.920,unpaired,-0.11834,0.21374,0.29068,2,0.396,single_line
1788183004.070,bad_width,-0.14713,-0.24742,0.32980,2,0.604,ok
1788183004.270,bad_width,-0.13247,-0.25021,0.30454,2,0.688,ok
1788183004.370,bad_width,-0.12717,-0.25399,0.29756,2,0.729,ok
1788183004.420,bad_width,-0.12642,-0.25487,0.29653,2,0.729,ok
1788183004.470,bad_width,-0.12458,-0.26355,0.29684,2,0.729,ok
1788183004.520,bad_width,-0.12060,-0.26093,0.29331,2,0.729,ok
1788183004.620,bad_width,-0.12895,-0.26662,0.29532,2,0.750,ok
1788183004.670,bad_width,-0.12990,-0.25293,0.30207,2,0.708,ok
1788183004.770,bad_width,-0.12330,-0.25876,0.29942,2,0.688,ok
1788183005.120,unpaired,0.06134,-0.52577,0.28192,2,0.146,single_line
1788183006.170,unpaired,0.05054,-0.65687,0.24090,2,0.146,single_line
1788183006.370,unpaired,-0.06159,-0.07935,0.24023,2,0.479,single_line
1788183006.420,unpaired,-0.06144,-0.08468,0.24023,2,0.479,single_line
1788183006.470,unpaired,0.05266,-0.66436,0.24023,2,0.083,single_line
1788183006.520,unpaired,0.04896,-0.65783,0.24023,2,0.083,single_line
1788183007.120,bad_width,-0.00967,-0.33331,0.14615,2,0.604,ok
1788183007.370,bad_width,-0.08562,-0.35299,0.29345,2,0.604,ok
1788183007.570,bad_width,-0.08753,-0.34991,0.29388,2,0.562,ok
1788183007.670,bad_width,-0.03161,-0.35235,0.18499,2,0.583,ok
1788183007.720,unpaired,-0.06324,-0.16520,0.25776,1,0.479,single_line
1788183007.770,bad_width,-0.03037,-0.35263,0.17638,2,0.583,ok
1788183007.870,unpaired,-0.06063,-0.14332,0.24148,1,0.500,single_line
1788183007.920,bad_width,-0.02371,-0.34378,0.16364,2,0.562,ok
1788183008.020,unpaired,-0.05599,-0.16146,0.23541,1,0.479,single_line
1788183008.070,unpaired,-0.05780,-0.15742,0.23541,2,0.479,single_line
1788183008.170,unpaired,-0.05963,-0.14379,0.23541,1,0.479,single_line
1788183008.220,unpaired,-0.05946,-0.13958,0.23541,1,0.479,single_line
1788183008.270,unpaired,0.05317,-0.55811,0.23541,2,0.083,single_line
1788183008.320,bad_width,-0.10232,-0.31492,0.30346,2,0.583,ok
1788183008.370,bad_width,-0.02573,-0.30402,0.15736,2,0.583,ok
1788183008.470,unpaired,-0.05845,-0.13012,0.23069,1,0.500,single_line
1788183008.520,unpaired,-0.06009,-0.12365,0.23069,2,0.500,single_line
1788183008.570,unpaired,-0.05843,-0.13480,0.23069,1,0.479,single_line
1788183008.620,unpaired,-0.05895,-0.12949,0.23069,1,0.479,single_line
1788183008.670,unpaired,-0.06004,-0.11778,0.23069,1,0.500,single_line
1788183008.770,unpaired,-0.06026,-0.11677,0.23069,1,0.500,single_line
1788183008.820,unpaired,-0.05943,-0.12220,0.23069,1,0.500,single_line
1788183008.870,unpaired,-0.05963,-0.11991,0.23069,1,0.500,single_line
1788183008.920,unpaired,-0.06020,-0.11954,0.23069,1,0.500,single_line
1788183008.970,unpaired,-0.06102,-0.11326,0.23069,1,0.500,single_line
1788183009.070,unpaired,-0.06230,-0.09981,0.23069,1,0.500,single_line
1788183009.120,unpaired,-0.06348,-0.09359,0.23069,1,0.500,single_line
1788183009.170,unpaired,-0.06416,-0.09346,0.23069,1,0.500,single_line
1788183009.220,unpaired,-0.06493,-0.08617,0.23069,1,0.500,single_line
1788183009.270,unpaired,-0.06328,-0.08994,0.23069,1,0.500,single_line
1788183009.370,unpaired,-0.06253,-0.08993,0.23069,1,0.500,single_line
1788183009.420,unpaired,-0.06228,-0.09103,0.23069,1,0.500,single_line
1788183009.470,unpaired,-0.06367,-0.08623,0.23069,1,0.500,single_line
1788183009.520,unpaired,-0.06460,-0.08091,0.23069,1,0.500,single_line
1788183009.570,unpaired,-0.06569,-0.07434,0.23069,1,0.500,single_line
1788183009.670,unpaired,-0.06676,-0.06510,0.23069,1,0.500,single_line
1788183009.720,unpaired,-0.06704,-0.06421,0.23069,1,0.500,single_line
1788183009.770,unpaired,-0.06786,-0.05674,0.23069,1,0.500,single_line
1788183009.820,unpaired,-0.06718,-0.06088,0.23069,1,0.500,single_line
1788183009.870,unpaired,-0.06825,-0.04969,0.23069,1,0.500,single_line
1788183009.920,unpaired,-0.06884,-0.04709,0.23069,1,0.500,single_line
1788183009.970,unpaired,-0.06799,-0.04639,0.23069,1,0.500,single_line
1788183010.022,unpaired,-0.06731,-0.04389,0.23069,1,0.500,single_line
1788183010.070,unpaired,-0.06512,-0.04147,0.23069,1,0.500,single_line
1788183010.170,unpaired,-0.06453,-0.03266,0.23069,1,0.500,single_line
1788183010.220,unpaired,-0.06402,-0.03158,0.23069,1,0.500,single_line
1788183010.270,unpaired,-0.05779,-0.06735,0.23069,1,0.479,single_line
1788183010.320,unpaired,-0.05875,-0.06026,0.23069,1,0.479,single_line
1788183010.370,unpaired,-0.06967,0.00995,0.23069,1,0.500,single_line
1788183010.470,unpaired,-0.07038,0.02343,0.23069,1,0.500,single_line
1788183010.520,unpaired,-0.06997,0.02586,0.23069,1,0.500,single_line
1788183010.570,unpaired,-0.05735,-0.03801,0.23069,1,0.479,single_line
1788183010.620,unpaired,-0.06393,0.01168,0.23069,1,0.500,single_line
1788183010.670,unpaired,-0.06284,0.02167,0.23069,1,0.500,single_line
1788183010.770,unpaired,-0.06463,0.01752,0.24060,1,0.500,single_line
1788183010.870,unpaired,0.04547,-0.32040,0.24060,2,0.083,single_line
1788183010.970,unpaired,0.05048,-0.31558,0.24718,2,0.083,single_line
1788183011.020,unpaired,-0.06177,0.01440,0.24718,1,0.479,single_line
1788183011.070,bad_width,-0.08714,-0.13270,0.29674,2,0.604,ok
1788183011.120,unpaired,-0.06563,0.01661,0.25709,1,0.500,single_line
1788183011.370,unpaired,-0.07150,0.01768,0.27166,2,0.500,single_line
1788183011.420,unpaired,-0.07192,0.02548,0.27166,2,0.500,single_line
1788183011.470,bad_width,-0.10584,-0.14075,0.33543,2,0.604,ok
1788183011.520,unpaired,-0.07789,0.02115,0.28441,2,0.500,single_line
1788183011.570,bad_width,-0.10808,-0.14046,0.34089,2,0.625,ok
1788183011.620,unpaired,-0.08481,0.02361,0.29571,2,0.500,single_line
1788183011.720,unpaired,-0.08565,0.02700,0.29571,2,0.500,single_line
1788183011.770,unpaired,-0.08544,0.02577,0.29571,1,0.500,single_line
1788183011.820,unpaired,-0.08540,0.02346,0.29571,1,0.500,single_line
1788183011.871,unpaired,-0.08664,0.03308,0.29571,1,0.500,single_line
1788183011.921,bad_width,-0.02451,-0.14486,0.16999,2,0.583,ok
1788183012.020,unpaired,-0.07308,0.02892,0.27056,1,0.500,single_line
1788183012.070,unpaired,-0.07382,0.04066,0.27056,2,0.500,single_line
1788183012.120,unpaired,-0.07270,0.03510,0.27056,2,0.500,single_line
1788183012.170,unpaired,-0.07153,0.04450,0.27056,2,0.500,single_line
1788183012.221,unpaired,-0.07167,0.04757,0.27056,2,0.500,single_line
1788183012.270,bad_width,-0.08540,-0.11491,0.29960,2,0.604,ok
1788183012.321,bad_width,-0.02357,-0.11146,0.17955,2,0.562,ok
1788183012.420,bad_width,-0.01619,-0.10163,0.17138,2,0.542,ok
1788183012.470,bad_width,-0.08807,-0.10022,0.31675,2,0.583,ok
1788183012.520,bad_width,-0.07901,-0.10419,0.29835,2,0.625,ok
1788183012.620,bad_width,-0.09005,-0.10471,0.31712,2,0.583,ok
1788183012.670,bad_width,-0.08870,-0.10810,0.31007,2,0.562,ok
1788183012.720,bad_width,-0.08702,-0.10212,0.31131,2,0.562,ok
1788183012.770,bad_width,-0.08850,-0.10160,0.31304,2,0.562,ok
1788183012.822,bad_width,-0.08813,-0.10428,0.31601,2,0.583,ok
1788183012.920,bad_width,-0.08235,-0.10196,0.30348,2,0.542,ok
1788183012.970,unpaired,-0.07939,0.08513,0.29914,1,0.458,single_line
1788183013.020,unpaired,-0.08153,0.09468,0.29914,1,0.396,single_line
1788183013.070,bad_width,-0.01755,-0.10563,0.17793,2,0.542,ok
1788183013.120,bad_width,-0.01793,-0.11025,0.17920,2,0.542,ok
1788183013.170,bad_width,-0.08076,-0.11243,0.30284,2,0.542,ok
1788183013.270,bad_width,-0.00485,-0.12624,0.15996,2,0.521,ok
1788183013.320,unpaired,-0.04698,0.06849,0.24413,2,0.438,single_line
1788183013.370,unpaired,-0.04639,0.07055,0.24413,2,0.438,single_line
1788183013.420,unpaired,-0.04978,0.08816,0.24413,2,0.458,single_line
1788183013.470,unpaired,-0.04747,0.08318,0.24413,2,0.458,single_line
1788183013.521,unpaired,-0.04733,0.07897,0.24413,2,0.458,single_line
1788183013.571,unpaired,-0.04468,0.07378,0.24413,2,0.458,single_line
1788183013.670,unpaired,-0.04901,0.10405,0.24413,1,0.417,single_line
1788183013.720,unpaired,-0.04627,0.08991,0.24413,2,0.458,single_line
1788183013.770,unpaired,-0.04653,0.09654,0.24413,2,0.396,single_line
1788183013.820,unpaired,-0.04634,0.09518,0.24413,2,0.417,single_line
1788183014.070,unpaired,-0.03963,0.07701,0.24096,2,0.396,single_line
1788183014.120,unpaired,-0.04033,0.08140,0.24096,1,0.417,single_line
1788183014.170,bad_width,-0.00808,-0.11921,0.17766,2,0.500,ok
1788183014.220,bad_width,-0.00396,-0.13102,0.17196,2,0.542,ok
1788183014.420,unpaired,-0.03440,0.06759,0.23608,2,0.417,single_line
1788183014.520,unpaired,-0.03599,0.05889,0.24376,2,0.438,single_line
1788183014.570,unpaired,-0.03565,0.05935,0.24376,2,0.396,single_line
1788183014.770,bad_width,-0.01092,-0.12437,0.20032,2,0.521,ok
1788183014.870,bad_width,-0.00693,-0.12236,0.19702,2,0.500,ok
1788183014.920,bad_width,-0.00010,-0.12292,0.18779,2,0.479,ok
1788183014.970,bad_width,0.00030,-0.10813,0.19212,2,0.479,ok
1788183015.070,unpaired,-0.00425,0.01212,0.21576,2,0.396,single_line
1788183015.120,unpaired,-0.00234,0.00321,0.21576,2,0.396,single_line
1788183015.170,bad_width,0.02288,-0.12566,0.16919,2,0.521,ok
1788183015.220,bad_width,0.02283,-0.13888,0.17168,2,0.500,ok
1788183015.270,bad_width,0.01024,-0.13360,0.19581,2,0.562,ok
1788183015.320,bad_width,0.01287,-0.13625,0.19901,2,0.521,ok
1788183015.370,bad_width,0.01779,-0.13704,0.19109,2,0.500,ok
1788183015.470,bad_width,0.02820,-0.15787,0.17892,2,0.479,ok
1788183015.520,bad_width,0.03398,-0.14573,0.16504,2,0.438,ok
1788183015.570,bad_width,0.03030,-0.12813,0.17486,2,0.500,ok
1788183015.620,bad_width,0.02548,-0.14148,0.18564,2,0.500,ok
1788183015.670,bad_width,0.01613,-0.13285,0.20245,2,0.562,ok
1788183015.770,bad_width,0.03610,-0.16062,0.17545,2,0.479,ok
1788183015.820,bad_width,0.03745,-0.14560,0.16671,2,0.479,ok
1788183015.920,bad_width,0.03540,-0.16367,0.18202,2,0.479,ok
1788183015.970,bad_width,0.03302,-0.16207,0.18844,2,0.479,ok
1788183016.070,bad_width,0.03384,-0.17026,0.19791,2,0.458,ok
1788183016.120,bad_width,0.03360,-0.15114,0.19761,2,0.479,ok
1788183016.570,bad_width,0.04283,-0.17407,0.20293,2,0.458,ok
1788183016.670,bad_width,0.04331,-0.17470,0.20255,2,0.458,ok
1788183016.720,bad_width,0.04357,-0.17542,0.19802,2,0.479,ok
1788183016.820,bad_width,0.04483,-0.17042,0.19888,2,0.458,ok
1788183016.920,bad_width,0.04159,-0.18247,0.20386,2,0.562,ok
1788183016.970,bad_width,0.04353,-0.17592,0.20040,2,0.542,ok
1788183017.120,bad_width,0.04424,-0.20345,0.20179,2,0.479,ok
1788183017.320,bad_width,0.04639,-0.19826,0.20918,2,0.458,ok
1788183020.620,bad_width,0.07043,-0.03664,0.18763,3,0.458,ok
1788183020.671,bad_width,-0.20120,-0.24202,0.30696,4,0.333,ok
1788183020.720,bad_width,0.05676,-0.05948,0.20414,4,0.271,ok
1788183020.870,bad_width,0.07258,0.03690,0.19976,3,0.542,ok
1788183021.120,bad_width,0.07750,-0.08097,0.19069,3,0.500,ok
1788183021.521,bad_width,0.03840,-0.06520,0.29062,4,0.417,ok
1788183021.569,bad_width,0.03355,-0.06520,0.29977,4,0.417,ok
1788183021.771,bad_width,0.03269,-0.02041,0.29197,4,0.458,ok
1788183021.820,bad_width,0.08095,-0.06570,0.20394,4,0.542,ok
1788183022.070,bad_width,0.08035,-0.02473,0.19959,4,0.500,ok
1788183022.070,bad_width,0.08035,-0.02473,0.19959,4,0.500,ok
1788183022.270,bad_width,0.09596,-0.04927,0.18609,4,0.396,ok
1788183022.370,bad_width,0.05471,-0.10160,0.16328,4,0.271,ok
1788183022.470,bad_width,0.10640,-0.01548,0.17621,4,0.375,ok
1788183022.520,bad_width,-0.12554,-0.50206,0.20527,4,0.312,ok
1788183022.669,bad_width,0.04810,-0.03417,0.29753,3,0.417,ok
1788183022.720,bad_width,0.09229,-0.04052,0.19741,3,0.479,ok
1788183023.020,bad_width,-0.10360,-0.55369,0.14906,4,0.354,ok
1788183023.069,bad_width,0.09701,-0.02020,0.20774,3,0.500,ok
1788183023.120,bad_width,0.08051,-0.00768,0.19285,3,0.521,ok
1788183023.170,bad_width,-0.09144,-0.59399,0.12815,4,0.312,ok
1788183023.220,bad_width,-0.11017,0.12584,0.17304,4,0.396,ok
1788183023.570,bad_width,0.11374,0.00948,0.30362,3,0.542,ok
1788183024.220,bad_width,0.08142,0.03433,0.29717,3,0.521,ok
1788183026.470,bad_width,-0.04549,0.26394,0.19499,3,0.521,ok
1788183026.770,bad_width,-0.05338,0.21605,0.17784,3,0.375,ok
1788183027.470,bad_width,-0.06230,0.28508,0.16848,3,0.354,ok
1788183027.570,bad_width,-0.05291,0.27572,0.18458,3,0.333,ok
1788183027.620,bad_width,-0.05372,0.26960,0.18255,3,0.354,ok
1788183027.620,bad_width,-0.05372,0.26960,0.18255,3,0.354,ok
1788183027.770,bad_width,-0.04029,0.20357,0.20507,3,0.354,ok
1788183027.870,bad_width,-0.03716,0.24656,0.20604,3,0.354,ok
1788183032.470,bad_width,-0.06094,-0.01187,0.31003,2,0.479,ok
1788183032.520,unpaired,-0.03997,0.20795,0.27352,2,0.271,single_line
1788183032.570,bad_width,-0.05713,-0.07161,0.31381,2,0.479,ok
1788183032.820,bad_width,-0.05201,-0.04634,0.29888,2,0.521,ok
1788183033.070,bad_width,-0.05094,-0.10227,0.29615,2,0.521,ok
1788183033.120,bad_width,-0.05490,-0.09033,0.29598,2,0.479,ok
1788183033.170,unpaired,-0.00204,-0.02102,0.28165,2,0.250,single_line
1788183033.220,bad_width,-0.06574,-0.11558,0.31320,2,0.438,ok
1788183033.270,bad_width,-0.07117,-0.09623,0.31812,2,0.438,ok
1788183033.370,bad_width,-0.06847,-0.07285,0.31918,2,0.479,ok
1788183033.420,bad_width,-0.06844,-0.11081,0.31563,2,0.458,ok
1788183033.470,bad_width,-0.06089,-0.10113,0.29819,2,0.479,ok
1788183033.520,bad_width,-0.07208,-0.07349,0.33486,2,0.479,ok
1788183033.570,bad_width,-0.04967,-0.07006,0.31447,2,0.479,ok
1788183033.670,unpaired,-0.06528,0.22186,0.30944,2,0.292,single_line
1788183033.720,bad_width,-0.06591,-0.07645,0.31193,2,0.500,ok
1788183033.770,bad_width,-0.06040,-0.11990,0.29396,2,0.479,ok
1788183033.820,bad_width,-0.06269,-0.11125,0.29469,2,0.438,ok
1788183034.320,bad_width,-0.00111,-0.13758,0.19179,2,0.438,ok
1788183034.370,bad_width,-0.05470,-0.13273,0.29112,2,0.458,ok
1788183034.420,bad_width,-0.05980,-0.13017,0.31333,2,0.458,ok
1788183034.470,bad_width,-0.06066,-0.12429,0.30574,2,0.438,ok
1788183034.620,bad_width,-0.06125,-0.12722,0.29729,2,0.458,ok
1788183034.720,bad_width,-0.06878,-0.13648,0.30356,2,0.438,ok
1788183035.020,unpaired,0.02166,-0.15743,0.27048,2,0.167,single_line
1788183035.270,bad_width,0.01697,-0.11713,0.16487,2,0.396,ok
1788183035.621,bad_width,0.01468,-0.17406,0.18117,2,0.354,ok
1788183036.470,unpaired,-0.00498,0.13271,0.24300,2,0.292,single_line
1788183036.770,unpaired,-0.00337,0.12427,0.23892,2,0.250,single_line
1788183036.870,bad_width,0.04835,-0.21885,0.15395,2,0.375,ok
1788183036.920,bad_width,0.04865,-0.25023,0.15341,2,0.375,ok
1788183037.020,unpaired,0.01696,0.08639,0.20827,1,0.271,single_line
1788183037.070,unpaired,0.00969,0.11258,0.20827,1,0.271,single_line
1788183037.120,unpaired,0.01887,0.07177,0.20827,1,0.271,single_line
1788183037.170,bad_width,0.04451,-0.26384,0.16396,2,0.375,ok
1788183037.220,unpaired,0.02056,0.08154,0.19940,1,0.250,single_line
1788183037.320,unpaired,0.02041,0.07173,0.19940,1,0.250,single_line
1788183037.370,unpaired,0.02769,0.04041,0.19940,1,0.250,single_line
1788183037.420,unpaired,0.02974,0.03240,0.19940,1,0.250,single_line
1788183037.470,unpaired,0.02906,0.04492,0.19940,1,0.271,single_line
1788183037.570,bad_width,0.04387,-0.22312,0.16942,2,0.333,ok
1788183037.620,bad_width,0.04347,-0.19240,0.17537,2,0.417,ok
1788183037.670,unpaired,0.02632,0.05559,0.18980,2,0.271,single_line
1788183037.720,unpaired,0.02021,0.08099,0.18980,1,0.292,single_line
1788183037.770,unpaired,0.01647,0.08486,0.18980,1,0.312,single_line
1788183037.870,unpaired,0.01873,0.05603,0.18980,1,0.312,single_line
1788183037.920,unpaired,0.01912,0.04605,0.18980,1,0.312,single_line
1788183037.970,unpaired,0.01393,0.06114,0.18980,1,0.292,single_line
1788183038.020,unpaired,0.01703,0.03380,0.18980,1,0.312,single_line
1788183038.070,unpaired,0.01629,0.03140,0.18980,1,0.333,single_line
1788183038.170,unpaired,0.01452,0.02512,0.18980,1,0.333,single_line
1788183038.220,unpaired,0.01461,0.02093,0.18980,1,0.375,single_line
1788183038.270,unpaired,0.01030,0.02794,0.18980,1,0.354,single_line
1788183038.320,unpaired,0.01491,-0.00031,0.18980,1,0.333,single_line
1788183038.370,unpaired,0.02450,-0.05721,0.18980,1,0.271,single_line
1788183038.470,unpaired,0.01368,-0.00488,0.18980,1,0.354,single_line
1788183038.521,unpaired,0.01194,-0.00660,0.18980,1,0.375,single_line
1788183038.570,unpaired,0.01192,-0.01547,0.18980,1,0.354,single_line
1788183038.621,unpaired,0.01524,-0.03186,0.18980,1,0.375,single_line
1788183038.670,unpaired,0.01504,-0.02821,0.18980,1,0.333,single_line
1788183038.770,unpaired,0.01149,-0.00714,0.18980,1,0.333,single_line
1788183038.820,unpaired,0.01312,-0.01987,0.18980,1,0.354,single_line
1788183038.870,unpaired,0.00964,-0.00745,0.18980,1,0.312,single_line
1788183038.920,unpaired,0.01082,-0.01640,0.18980,1,0.354,single_line
1788183038.970,unpaired,0.00712,-0.00268,0.18980,1,0.312,single_line
1788183039.070,unpaired,0.00440,0.00305,0.18980,1,0.312,single_line
1788183039.120,unpaired,0.00612,-0.00443,0.18980,1,0.292,single_line
1788183039.120,unpaired,0.00612,-0.00443,0.18980,1,0.292,single_line
1788183039.220,unpaired,0.00009,0.03413,0.18980,1,0.250,single_line
1788183039.270,unpaired,0.00227,0.02426,0.18980,1,0.333,single_line
1788183039.320,unpaired,0.00305,0.01734,0.18980,1,0.354,single_line
1788183039.420,unpaired,0.00386,0.01832,0.18980,1,0.292,single_line
1788183039.470,unpaired,0.00512,0.02355,0.18980,1,0.271,single_line
1788183039.520,unpaired,0.00624,0.01365,0.18980,1,0.354,single_line
1788183039.570,unpaired,0.00248,0.03260,0.18980,1,0.375,single_line
1788183039.670,unpaired,0.01625,-0.04055,0.18980,1,0.312,single_line
1788183039.720,unpaired,0.02045,-0.06379,0.18980,1,0.312,single_line
1788183039.720,unpaired,0.02045,-0.06379,0.18980,1,0.312,single_line
1788183039.820,unpaired,0.01800,-0.05741,0.18980,1,0.354,single_line
1788183039.870,unpaired,0.01565,-0.04872,0.18980,1,0.312,single_line
1788183039.971,unpaired,0.00188,0.02891,0.18980,1,0.375,single_line
1788183040.020,unpaired,0.00059,0.03382,0.18980,1,0.354,single_line
1788183040.070,unpaired,-0.00713,0.06532,0.18980,1,0.333,single_line
1788183040.120,unpaired,-0.00442,0.04674,0.18980,1,0.312,single_line
1788183040.170,unpaired,-0.01123,0.07763,0.18980,1,0.375,single_line
1788183040.270,unpaired,-0.00978,0.05504,0.18980,1,0.354,single_line
1788183040.320,unpaired,-0.00448,0.01989,0.18980,1,0.354,single_line
1788183040.370,unpaired,-0.00463,0.01151,0.18980,1,0.396,single_line
1788183040.420,unpaired,0.00935,-0.07516,0.18980,1,0.312,single_line
1788183040.470,unpaired,0.00765,-0.07089,0.18980,1,0.312,single_line
1788183040.570,unpaired,-0.01981,0.09155,0.18980,1,0.354,single_line
1788183040.621,unpaired,0.00326,-0.04543,0.18980,1,0.312,single_line
1788183040.670,unpaired,-0.01719,0.07388,0.18980,1,0.333,single_line
1788183040.720,unpaired,-0.01767,0.07811,0.18980,1,0.375,single_line
1788183040.770,unpaired,-0.02050,0.10138,0.18980,1,0.312,single_line
1788183040.871,unpaired,-0.02369,0.12080,0.18980,1,0.312,single_line
1788183040.920,unpaired,-0.02759,0.13868,0.18980,1,0.354,single_line
1788183040.970,unpaired,-0.00135,-0.01548,0.18980,1,0.333,single_line
1788183041.070,unpaired,-0.00156,-0.01394,0.18980,1,0.333,single_line
1788183041.121,unpaired,-0.00131,-0.01108,0.18980,1,0.333,single_line
1788183041.170,unpaired,0.01041,-0.09036,0.18980,1,0.292,single_line
