event,reason,trigger_time,frame_stamp,filename
1,perception_invalid,1788188474.064434,1788188471.446263,e01_1788188471.446263.png
1,perception_invalid,1788188474.064434,1788188471.546809,e01_1788188471.546809.png
1,perception_invalid,1788188474.064434,1788188471.646203,e01_1788188471.646203.png
1,perception_invalid,1788188474.064434,1788188471.696021,e01_1788188471.696021.png
1,perception_invalid,1788188474.064434,1788188471.747646,e01_1788188471.747646.png
1,perception_invalid,1788188474.064434,1788188471.796336,e01_1788188471.796336.png
1,perception_invalid,1788188474.064434,1788188471.846533,e01_1788188471.846533.png
1,perception_invalid,1788188474.064434,1788188471.947336,e01_1788188471.947336.png
1,perception_invalid,1788188474.064434,1788188471.996163,e01_1788188471.996163.png
1,perception_invalid,1788188474.064434,1788188472.048961,e01_1788188472.048961.png
1,perception_invalid,1788188474.064434,1788188472.096436,e01_1788188472.096436.png
1,perception_invalid,1788188474.064434,1788188472.147970,e01_1788188472.147970.png
1,perception_invalid,1788188474.064434,1788188472.196426,e01_1788188472.196426.png
1,perception_invalid,1788188474.064434,1788188472.247736,e01_1788188472.247736.png
1,perception_invalid,1788188474.064434,1788188472.296237,e01_1788188472.296237.png
1,perception_invalid,1788188474.064434,1788188472.346487,e01_1788188472.346487.png
1,perception_invalid,1788188474.064434,1788188472.396446,e01_1788188472.396446.png
1,perception_invalid,1788188474.064434,1788188472.496269,e01_1788188472.496269.png
1,perception_invalid,1788188474.064434,1788188472.596256,e01_1788188472.596256.png
1,perception_invalid,1788188474.064434,1788188472.646919,e01_1788188472.646919.png
1,perception_invalid,1788188474.064434,1788188472.696352,e01_1788188472.696352.png
1,perception_invalid,1788188474.064434,1788188472.746663,e01_1788188472.746663.png
1,perception_invalid,1788188474.064434,1788188472.796318,e01_1788188472.796318.png
1,perception_invalid,1788188474.064434,1788188472.846806,e01_1788188472.846806.png
1,perception_invalid,1788188474.064434,1788188472.897876,e01_1788188472.897876.png
1,perception_invalid,1788188474.064434,1788188472.946559,e01_1788188472.946559.png
1,perception_invalid,1788188474.064434,1788188472.996327,e01_1788188472.996327.png
1,perception_invalid,1788188474.064434,1788188473.046580,e01_1788188473.046580.png
1,perception_invalid,1788188474.064434,1788188473.096252,e01_1788188473.096252.png
1,perception_invalid,1788188474.064434,1788188473.147529,e01_1788188473.147529.png
1,perception_invalid,1788188474.064434,1788188473.196334,e01_1788188473.196334.png
1,perception_invalid,1788188474.064434,1788188473.248866,e01_1788188473.248866.png
1,perception_invalid,1788188474.064434,1788188473.298046,e01_1788188473.298046.png
1,perception_invalid,1788188474.064434,1788188473.396313,e01_1788188473.396313.png
1,perception_invalid,1788188474.064434,1788188473.446834,e01_1788188473.446834.png
1,perception_invalid,1788188474.064434,1788188473.497693,e01_1788188473.497693.png
1,perception_invalid,1788188474.064434,1788188473.596943,e01_1788188473.596943.png
1,perception_invalid,1788188474.064434,1788188473.647195,e01_1788188473.647195.png
1,perception_invalid,1788188474.064434,1788188473.696848,e01_1788188473.696848.png
1,perception_invalid,1788188474.064434,1788188473.746693,e01_1788188473.746693.png
1,perception_invalid,1788188474.064434,1788188473.796984,e01_1788188473.796984.png
1,perception_invalid,1788188474.064434,1788188473.848176,e01_1788188473.848176.png
1,perception_invalid,1788188474.064434,1788188473.897114,e01_1788188473.897114.png
1,perception_invalid,1788188474.064434,1788188473.947052,e01_1788188473.947052.png
1,perception_invalid,1788188474.064434,1788188473.996199,e01_1788188473.996199.png
1,perception_invalid,1788188474.064434,1788188474.048149,e01_1788188474.048149.png
1,perception_invalid,1788188474.064434,1788188474.146537,e01_1788188474.146537.png
1,perception_invalid,1788188474.064434,1788188474.196311,e01_1788188474.196311.png
1,perception_invalid,1788188474.064434,1788188474.247063,e01_1788188474.247063.png
1,perception_invalid,1788188474.064434,1788188474.296132,e01_1788188474.296132.png
1,perception_invalid,1788188474.064434,1788188474.346470,e01_1788188474.346470.png
1,perception_invalid,1788188474.064434,1788188474.396300,e01_1788188474.396300.png
1,perception_invalid,1788188474.064434,1788188474.446408,e01_1788188474.446408.png
1,perception_invalid,1788188474.064434,1788188474.499230,e01_1788188474.499230.png
1,perception_invalid,1788188474.064434,1788188474.546651,e01_1788188474.546651.png
1,perception_invalid,1788188474.064434,1788188474.596378,e01_1788188474.596378.png
