timestamp,mode,cage_version,raw_steering,raw_throttle,safe_steering,safe_throttle,emergency,rules_fired,cycles_since_last_state,oscillation_persistent,osc_rate_c01,osc_rate_c02,osc_rate_c03,ey,epsi,speed,kappa_ahead
1788188479.998725,monitoring,0.6.1,-0.011854528449475765,0.8019833862781525,-0.011854528449475765,0.8019833862781525,0,,0,0,0.0,0.0,0.0,-0.005535437434488033,-0.08560298375501206,0.00012453613834243778,-0.037603873217077304
1788188480.102792,monitoring,0.6.1,-0.011567656882107258,0.802734911441803,-0.011567656882107258,0.802734911441803,0,,0,0,0.0,0.0,0.0,-0.005710711901812715,-0.08372762247040288,0.00011749270902022593,-0.034113096950583
1788188480.201751,monitoring,0.6.1,-0.009348638355731964,0.8002015054225922,-0.009348638355731964,0.8002015054225922,0,,0,0,0.0,0.0,0.0,-0.00880198127540019,-0.06873457787865614,4.433435923014191e-05,-0.00924326486695222
1788188480.293097,monitoring,0.6.1,-0.019864460453391075,0.8016365468502045,-0.019864460453391075,0.8016365468502045,0,,0,0,0.0,0.0,0.0,-0.00902418235065118,-0.06496678173036886,3.946128253095552e-05,0.017898393883146256
1788188480.392580,monitoring,0.6.1,-0.014570729807019234,0.7860296964645386,-0.014570729807019234,0.7860296964645386,0,,0,0,0.0,0.0,0.0,-0.003877916767355105,-0.08748134473619286,0.002126343609543657,-0.04446762299631984
1788188480.477127,monitoring,0.6.1,0.028665022924542427,0.7918166816234589,0.028665022924542427,0.7918166816234589,0,,0,0,0.0,0.0,0.0,-0.0034843053589826978,-0.07817961771165124,0.012564773867338966,-0.03735982017636183
1788188480.592375,monitoring,0.6.1,0.02714853174984455,0.783067375421524,0.02714853174984455,0.783067375421524,0,,0,0,0.0,0.0,0.0,-0.0043089647302630985,-0.08283747349142183,0.049625214404733026,-0.036235271165289996
1788188480.718765,monitoring,0.6.1,-0.04145737364888191,0.7555432617664337,-0.04145737364888191,0.7555432617664337,0,,0,0,0.0,0.0,0.0,-0.007834938292896693,-0.07819735806281676,0.051245290688209044,-0.020687333313197803
1788188480.792439,monitoring,0.6.1,-0.005855974741280079,0.8166731595993042,-0.005855974741280079,0.8166731595993042,0,,0,0,0.0,0.0,0.0,-0.007962643952931267,-0.07504321264101653,0.056534199010771745,-0.027002860259482873
1788188480.883986,monitoring,0.6.1,0.014934753067791462,0.8575595915317535,0.014934753067791462,0.8575595915317535,0,,0,0,0.0,0.0,0.0,0.02529247100321662,-0.06654487367765664,0.08442625829470195,-0.01124454220081255
1788188480.981929,monitoring,0.6.1,-0.014356277883052826,0.8443089127540588,-0.014356277883052826,0.8443089127540588,0,,0,0,0.0,0.0,0.0,0.02529247100321662,-0.06654487367765664,0.08442625829470195,-0.01124454220081255
1788188481.088749,monitoring,0.6.1,-0.039024777710437775,0.8166292011737823,-0.039024777710437775,0.8166292011737823,0,,0,0,0.0,0.0,0.0,-0.011172653431908555,-0.07501800409259797,0.10492736444023433,-0.018468456550776207
1788188481.292115,monitoring,0.6.1,-0.04090956598520279,0.8367837369441986,-0.04090956598520279,0.8367837369441986,0,,0,0,0.0,0.0,0.0,-0.0023483306084488703,-0.07488211551017032,0.12684180674242018,-0.010941844651741969
