timestep,raw_steer
10,-0.302682
20,0.935320
30,-0.863503
40,-0.947910
50,-0.144639
60,-1.000000
70,0.542549
80,0.193806
90,-0.160542
100,0.114099
110,-0.097119
120,1.000000
130,1.000000
140,-1.000000
150,-1.000000
160,0.193340
170,0.183483
180,0.742276
190,0.033318
200,-0.715880
210,1.000000
220,-0.456791
230,0.120949
240,-0.443509
250,1.000000
260,1.000000
270,0.222456
280,-1.000000
290,0.606621
300,-0.206151
310,-0.003494
320,0.445362
330,1.000000
340,-0.731306
350,-1.000000
360,0.154348
370,-0.013638
380,-1.000000
390,-0.104525
400,0.963625
410,0.165744
420,1.000000
430,1.000000
440,0.235422
450,0.050657
460,-0.233045
470,1.000000
480,-0.610468
490,-0.113306
500,1.000000
510,1.000000
520,-1.000000
530,0.244493
540,-1.000000
550,1.000000
560,1.000000
570,-0.485166
580,-0.041094
590,1.000000
600,0.938905
610,0.662094
620,1.000000
630,-0.803567
640,-0.132231
650,-0.932571
660,-0.460587
670,-0.111638
680,-0.025565
690,-0.716850
700,1.000000
710,-1.000000
720,-0.530076
730,-1.000000
740,0.348282
750,-1.000000
760,-1.000000
770,0.222229
780,0.886202
790,0.993539
800,-1.000000
810,0.722439
820,0.298441
830,-0.226279
840,0.361845
850,0.688920
860,0.108236
870,1.000000
880,-1.000000
890,1.000000
900,-0.552266
910,-0.587917
920,1.000000
930,0.946484
940,-1.000000
950,-0.517367
960,0.532079
970,0.061834
980,-0.609615
990,0.037011
1000,1.000000
1010,1.000000
1020,-0.542446
1030,0.513010
1040,-1.000000
1050,-1.000000
1060,-0.351925
1070,-1.000000
1080,0.446342
1090,-1.000000
1100,0.644617
1110,-0.450310
1120,-0.260448
1130,-0.717598
1140,-0.434565
1150,0.526632
1160,-0.564876
1170,0.864326
1180,0.906891
1190,-0.545092
1200,-0.893865
1210,-0.605976
1220,-0.593364
1230,-1.000000
1240,0.184739
1250,0.890566
1260,0.557270
1270,-1.000000
1280,1.000000
1290,-0.604024
1300,-1.000000
1310,0.706242
1320,1.000000
1330,1.000000
1340,-1.000000
1350,-1.000000
1360,-1.000000
1370,0.931875
1380,-0.381821
1390,0.778397
1400,-0.337458
1410,-0.679033
1420,-0.776071
1430,1.000000
1440,0.098063
1450,1.000000
1460,-0.950446
1470,1.000000
1480,0.068785
1490,1.000000
1500,-1.000000
1510,-0.807969
1520,-0.553327
1530,-0.260545
1540,-0.516084
1550,0.401422
1560,0.231157
1570,-0.932196
1580,-1.000000
1590,0.607827
1600,0.956691
1610,0.636891
1620,1.000000
1630,-1.000000
1640,0.659601
1650,-1.000000
1660,-1.000000
1670,0.184636
1680,0.434119
1690,-0.763250
1700,-0.204006
1710,0.352243
1720,0.253416
1730,-0.485382
1740,0.706513
1750,-0.423564
1760,-0.996302
1770,-0.980918
1780,-1.000000
1790,1.000000
1800,0.765794
1810,0.820495
1820,0.346298
1830,-0.697912
1840,-0.166379
1850,0.271253
1860,0.171090
1870,-0.168209
1880,0.058013
1890,0.475484
1900,1.000000
1910,0.480395
1920,-0.703611
1930,1.000000
1940,1.000000
1950,0.291093
1960,-0.985686
1970,0.830302
1980,-0.329266
1990,0.743450
2000,-1.000000
2010,1.000000
2020,0.536909
2030,-1.000000
2040,0.113378
2050,-0.911108
2060,-0.754333
2070,-1.000000
2080,-1.000000
2090,0.121692
2100,1.000000
2110,1.000000
2120,0.164634
2130,-0.606579
2140,0.679603
2150,-1.000000
2160,0.813820
2170,-0.309848
2180,0.552410
2190,-0.604528
2200,-0.342430
2210,-1.000000
2220,0.187574
2230,0.502659
2240,-0.702661
2250,-0.083919
2260,-0.146368
2270,-0.642665
2280,0.555842
2290,0.260812
2300,1.000000
2310,-1.000000
2320,0.020626
2330,0.816716
2340,-1.000000
2350,-0.585240
2360,0.654238
2370,-0.054951
2380,1.000000
2390,1.000000
2400,-1.000000
2410,-0.176688
2420,-0.423852
2430,-0.434857
2440,-0.392979
2450,-1.000000
2460,-1.000000
2470,-0.312224
2480,1.000000
2490,-0.189430
2500,0.352677
2510,0.342308
2520,0.369157
2530,0.441381
2540,0.771695
2550,0.724112
2560,0.160265
2570,0.277579
2580,-0.433031
2590,-0.656309
2600,-1.000000
2610,-1.000000
2620,0.068042
2630,-0.617482
2640,-1.000000
2650,1.000000
2660,0.019332
2670,-0.617365
2680,-1.000000
2690,-0.497774
2700,-0.111526
2710,1.000000
2720,-0.580849
2730,-1.000000
2740,-0.452187
2750,-0.443839
2760,-0.425869
2770,-0.514610
2780,-0.264026
2790,-1.000000
2800,0.230214
2810,-1.000000
2820,0.744841
2830,-0.861275
2840,-0.345096
2850,1.000000
2860,-0.852264
2870,0.959987
2880,-1.000000
2890,-0.105974
2900,-0.357065
2910,1.000000
2920,-1.000000
2930,0.896520
2940,0.416076
2950,-0.670951
2960,0.607541
2970,-1.000000
2980,-0.264367
2990,1.000000
3000,0.106490
3010,-0.495462
3020,-0.312258
3030,-0.230130
3040,-0.950563
3050,1.000000
3060,0.075920
3070,-0.836758
3080,-0.832317
3090,0.109543
3100,-0.223914
3110,-1.000000
3120,1.000000
3130,0.535322
3140,0.069915
3150,0.837771
3160,0.154361
3170,-1.000000
3180,1.000000
3190,0.012514
3200,-1.000000
3210,1.000000
3220,-0.000590
3230,0.765173
3240,-1.000000
3250,0.580172
3260,-1.000000
3270,0.477453
3280,0.741135
3290,0.243031
3300,-0.675593
3310,1.000000
3320,-0.146636
3330,-0.245952
3340,1.000000
3350,-0.877958
3360,-0.555336
3370,0.968946
3380,-0.737999
3390,-0.306319
3400,1.000000
3410,-0.778433
3420,-0.829436
3430,-0.296353
3440,-0.420662
3450,1.000000
3460,-1.000000
3470,-0.074535
3480,0.309240
3490,1.000000
3500,-0.625447
3510,1.000000
3520,-0.175372
3530,0.742658
3540,-1.000000
3550,-1.000000
3560,-0.970787
3570,-1.000000
3580,-0.151144
3590,-0.077833
3600,-0.443903
3610,0.440396
3620,-0.605782
3630,-1.000000
3640,0.189578
3650,-0.508748
3660,0.341634
3670,1.000000
3680,-0.521145
3690,-0.314669
3700,1.000000
3710,0.066559
3720,-0.195298
3730,-1.000000
3740,0.438022
3750,-1.000000
3760,-0.288231
3770,0.055804
3780,-0.939591
3790,-1.000000
3800,0.416250
3810,0.642152
3820,1.000000
3830,0.148446
3840,0.826087
3850,0.830830
3860,-1.000000
3870,-1.000000
3880,1.000000
3890,-0.275929
3900,-0.385688
3910,-0.468696
3920,0.801349
3930,-1.000000
3940,-1.000000
3950,1.000000
3960,-0.912386
3970,1.000000
3980,-0.395492
3990,-0.455767
4000,1.000000
4010,-0.807277
4020,-0.652688
4030,-0.172204
4040,-1.000000
4050,1.000000
4060,-0.572791
4070,-0.381952
4080,-0.363347
4090,0.337778
4100,-1.000000
4110,1.000000
4120,0.222294
4130,0.166663
4140,-0.812816
4150,-0.732052
4160,-1.000000
4170,1.000000
4180,1.000000
4190,0.073643
4200,-0.776123
4210,1.000000
4220,-0.168130
4230,1.000000
4240,0.322733
4250,-0.376993
4260,-1.000000
4270,-1.000000
4280,0.157311
4290,1.000000
4300,-0.669280
4310,-1.000000
4320,-0.036692
4330,-0.835528
4340,-0.353801
4350,0.576037
4360,0.546525
4370,1.000000
4380,-1.000000
4390,0.272562
4400,0.850687
4410,-1.000000
4420,0.437588
4430,-0.417402
4440,0.485041
4450,-0.371645
4460,0.230680
4470,-1.000000
4480,-0.794133
4490,-1.000000
4500,1.000000
4510,0.658087
4520,-1.000000
4530,-0.728804
4540,0.139052
4550,0.818567
4560,-0.274174
4570,-0.649376
4580,1.000000
4590,-1.000000
4600,-0.544823
4610,-1.000000
4620,0.085044
4630,0.874973
4640,-0.217904
