episode,step,x,y,yaw,ey,epsi,s,speed,raw_steer,safe_steer,steer_correction,raw_throttle,safe_throttle,throttle_correction,interventions,emergency,joint_envelope_violated,oscillation_persistent,cv_ok,cv_state_available,cv_perception_invalid,cv_ey,cv_epsi,cv_confidence,cv_curvature,cv_lane_width,cv_n_lines,cv_reason
0,1,-0.835479,-1.616425,0.055671,0.006075,0.055671,2.003456,0.060078,0.819927,0.819927,0.000000,0.500000,0.500000,0.000000,,0,0,0,1,1,0,0.014493,-0.003885,0.7917,-0.0101,0.2691,3,ok
0,2,-0.826579,-1.616290,0.101521,0.006210,0.101521,2.012356,0.112612,0.279443,0.669927,0.390485,0.500000,0.500000,0.000000,C-06,0,0,0,1,1,0,0.019692,0.031980,0.8125,-0.0221,0.2682,3,ok
0,3,-0.809021,-1.615927,0.151743,0.006573,0.151743,2.029914,0.174958,-0.565752,0.519927,1.085679,0.500000,0.500000,0.000000,C-06,0,0,0,1,1,0,0.025129,0.088287,0.7500,-0.0038,0.2658,3,ok
0,4,-0.789689,-1.614046,0.176145,0.008454,0.176145,2.049247,0.198202,-0.639244,0.369927,1.009171,0.500000,0.500000,0.000000,C-06,0,0,0,1,1,0,0.034353,0.149272,0.6875,-0.0074,0.2656,3,ok
0,5,-0.766099,-1.610550,0.193409,0.011950,0.193409,2.072837,0.198739,-0.292756,0.219927,0.512683,0.500000,0.500000,0.000000,C-06,0,0,0,1,1,0,0.036155,0.172130,0.6667,-0.0000,0.2649,3,ok
0,6,-0.746483,-1.606919,0.198525,0.015581,0.198525,2.092453,0.199563,-0.239328,0.069927,0.309255,0.500000,0.500000,0.000000,C-06,0,0,0,1,1,0,0.044746,0.193935,0.6250,-0.0200,0.2644,3,ok
0,7,-0.726900,-1.603180,0.211517,0.019320,0.211517,2.112035,0.199120,0.269538,0.219927,-0.049611,0.500000,0.500000,0.000000,C-06,0,0,0,1,1,0,0.048627,0.193390,0.5833,-0.0360,0.2651,3,ok
0,8,-0.703451,-1.598350,0.217342,0.024150,0.217342,2.135135,0.199536,-0.277143,0.069927,0.347070,0.500000,0.500000,0.000000,C-06,0,0,0,1,1,0,0.056195,0.204276,0.6042,-0.0294,0.2666,3,ok
0,9,-0.680016,-1.593193,0.216965,0.029307,0.216965,2.158919,0.200014,-0.010520,-0.010520,0.000000,0.500000,0.500000,0.000000,,0,0,0,1,1,0,0.061188,0.206488,0.6250,-0.0305,0.2682,3,ok
0,10,-0.660472,-1.588880,0.210564,0.033620,0.210564,2.178463,0.200265,-0.112170,-0.112170,0.000000,0.500000,0.500000,0.000000,,0,0,0,1,1,0,0.064940,0.246183,0.6250,0.0001,0.2602,3,ok
