episode,step,x,y,yaw,ey,epsi,s,speed,raw_steer,safe_steer,steer_correction,interventions,emergency
0,1,-0.000946,-0.109131,0.017989,0.013431,0.131398,8.792361,0.053262,-0.139417,-0.139417,0.000000,,0
0,2,0.009577,-0.109290,-0.000360,0.013123,0.050284,0.013464,0.116878,-0.218650,-0.218650,0.000000,,0
0,3,0.027734,-0.109564,-0.014206,0.012866,0.036439,0.031622,0.180469,-0.163306,-0.163306,0.000000,,0
0,4,0.051460,-0.109922,-0.027186,0.012531,0.023459,0.055348,0.199952,-0.154880,-0.154880,0.000000,,0
0,5,0.071450,-0.110224,-0.036365,0.012249,0.014280,0.075338,0.199894,-0.132249,-0.132249,0.000000,,0
0,6,0.095430,-0.110713,-0.044528,0.011783,0.006116,0.099319,0.199864,-0.098487,-0.098487,0.000000,,0
0,7,0.115408,-0.111393,-0.048822,0.011107,-0.035760,0.119308,0.199894,-0.062199,-0.062199,0.000000,,0
0,8,0.135386,-0.112363,-0.044628,0.010137,-0.031566,0.139286,0.200035,0.063265,0.063265,0.000000,,0
0,9,0.155369,-0.113335,-0.037301,0.009165,-0.024239,0.159269,0.200094,0.106993,0.106993,0.000000,,0
0,10,0.179356,-0.114502,-0.028314,0.007998,-0.015252,0.183256,0.200154,0.108183,0.108183,0.000000,,0
0,11,0.203349,-0.115531,-0.020960,0.006969,-0.020768,0.207249,0.200111,0.087858,0.087858,0.000000,,0
0,12,0.223346,-0.116280,-0.014228,0.006220,-0.014036,0.227246,0.200099,0.096322,0.096322,0.000000,,0
0,13,0.243345,-0.116859,-0.008320,0.005641,-0.008127,0.247245,0.200062,0.083978,0.083978,0.000000,,0
0,14,0.267344,-0.117322,-0.002828,0.005178,-0.002636,0.271244,0.200027,0.064727,0.064727,0.000000,,0
0,15,0.291344,-0.117568,0.000868,0.004932,0.001061,0.295244,0.200007,0.043363,0.043363,0.000000,,0
0,16,0.311344,-0.117640,0.002668,0.004860,0.002668,0.315244,0.200000,0.025274,0.025274,0.000000,,0
0,17,0.331344,-0.117635,0.003639,0.004865,0.003639,0.335244,0.199999,0.013626,0.013626,0.000000,,0
0,18,0.351344,-0.117585,0.004080,0.004915,0.004080,0.355244,0.199999,0.006172,0.006172,0.000000,,0
0,19,0.375344,-0.117494,0.004232,0.005006,0.004232,0.379244,0.200000,0.001765,0.001765,0.000000,,0
0,20,0.399343,-0.117396,0.004175,0.005104,0.004175,0.403244,0.200000,-0.000699,-0.000699,0.000000,,0
0,21,0.419343,-0.117314,0.004048,0.005186,0.004048,0.423243,0.200000,-0.001816,-0.001816,0.000000,,0
0,22,0.439343,-0.117233,0.003897,0.005267,0.003897,0.443243,0.200000,-0.002144,-0.002144,0.000000,,0
0,23,0.459343,-0.117151,0.003751,0.005349,0.003751,0.463243,0.200000,-0.002079,-0.002079,0.000000,,0
0,24,0.483343,-0.117053,0.003593,0.005447,0.003593,0.487243,0.200000,-0.001861,-0.001861,0.000000,,0
0,25,0.503343,-0.116976,0.003482,0.005524,0.003482,0.507243,0.200000,-0.001587,-0.001587,0.000000,,0
0,26,0.523343,-0.116902,0.003386,0.005598,0.003386,0.527243,0.200000,-0.001363,-0.001363,0.000000,,0
0,27,0.543342,-0.116830,0.003302,0.005670,0.003302,0.547243,0.200000,-0.001193,-0.001193,0.000000,,0
0,28,0.567342,-0.116746,0.003212,0.005754,0.003212,0.571242,0.200000,-0.001073,-0.001073,0.000000,,0
0,29,0.591342,-0.116665,0.003129,0.005835,0.003129,0.595242,0.200000,-0.000984,-0.000984,0.000000,,0
0,30,0.611342,-0.116599,0.003064,0.005901,0.003064,0.615242,0.200000,-0.000922,-0.000922,0.000000,,0
0,31,0.635342,-0.116522,0.002989,0.005978,0.002989,0.639242,0.200000,-0.000892,-0.000892,0.000000,,0
0,32,0.659342,-0.116447,0.002917,0.006053,0.002917,0.663242,0.200000,-0.000866,-0.000866,0.000000,,0
0,33,0.683342,-0.116373,0.002846,0.006127,0.002846,0.687242,0.200000,-0.000843,-0.000843,0.000000,,0
0,34,0.707342,-0.116302,0.002777,0.006198,0.002777,0.711242,0.200000,-0.000822,-0.000822,0.000000,,0
0,35,0.731342,-0.116231,0.002650,0.006269,0.002650,0.735242,0.200000,-0.001509,-0.001509,0.000000,,0
0,36,0.751342,-0.116173,0.002535,0.006327,0.002535,0.755242,0.200000,-0.001637,-0.001637,0.000000,,0
0,37,0.775342,-0.116105,0.002406,0.006395,0.002406,0.779242,0.200000,-0.001530,-0.001530,0.000000,,0
0,38,0.799341,-0.116042,0.002296,0.006458,0.002296,0.803241,0.200000,-0.001305,-0.001305,0.000000,,0
0,39,0.823341,-0.115983,0.002206,0.006517,0.002206,0.827241,0.200000,-0.001071,-0.001071,0.000000,,0
0,40,0.843341,-0.115934,0.001961,0.006566,0.001961,0.847241,0.200000,-0.003489,-0.003489,0.000000,,0
0,41,0.867341,-0.115876,0.001618,0.006624,0.001618,0.871241,0.200000,-0.004062,-0.004062,0.000000,,0
0,42,0.891341,-0.115823,0.001314,0.006677,0.001314,0.895241,0.200000,-0.003578,-0.003578,0.000000,,0
0,43,0.915341,-0.115780,0.001084,0.006720,0.001084,0.919241,0.200000,-0.002713,-0.002713,0.000000,,0
0,44,0.935341,-0.115747,0.000579,0.006753,0.000579,0.939241,0.200000,-0.007188,-0.007188,0.000000,,0
0,45,0.959341,-0.115707,-0.000113,0.006793,-0.000113,0.963241,0.200000,-0.008162,-0.008162,0.000000,,0
0,46,0.983341,-0.115681,-0.000709,0.006819,-0.000709,0.987241,0.200000,-0.007023,-0.007023,0.000000,,0
0,47,1.007341,-0.115677,-0.001141,0.006823,-0.001141,1.011241,0.200000,-0.005077,-0.005077,0.000000,,0
0,48,1.031341,-0.115679,-0.002119,0.006821,-0.002119,1.035241,0.200000,-0.011577,-0.011577,0.000000,,0
0,49,1.051341,-0.115681,-0.003008,0.006819,-0.003008,1.055241,0.199999,-0.012598,-0.012598,0.000000,,0
0,50,1.075341,-0.115708,-0.003944,0.006792,-0.003944,1.079241,0.199999,-0.011031,-0.011031,0.000000,,0
0,51,1.099341,-0.115771,-0.004623,0.006729,-0.004623,1.103241,0.199999,-0.007988,-0.007988,0.000000,,0
0,52,1.123340,-0.115862,-0.005025,0.006638,-0.005025,1.127241,0.199999,-0.004719,-0.004719,0.000000,,0
0,53,1.147340,-0.115959,-0.006059,0.006541,-0.006059,1.151240,0.199998,-0.012287,-0.012287,0.000000,,0
0,54,1.167340,-0.116040,-0.007035,0.006460,-0.007035,1.171240,0.199997,-0.013872,-0.013872,0.000000,,0
0,55,1.191339,-0.116158,-0.008083,0.006342,-0.008083,1.195239,0.199996,-0.012385,-0.012385,0.000000,,0
0,56,1.215338,-0.116316,-0.008846,0.006184,-0.009038,1.219238,0.199997,-0.009005,-0.009005,0.000000,,0
0,57,1.235337,-0.116455,-0.007488,0.006045,-0.007680,1.239238,0.199999,0.019573,0.019573,0.000000,,0
0,58,1.259337,-0.116622,-0.004515,0.005878,-0.004707,1.263237,0.200003,0.035270,0.035270,0.000000,,0
0,59,1.283337,-0.116788,-0.001140,0.005712,-0.001333,1.287237,0.200005,0.039835,0.039835,0.000000,,0
0,60,1.307337,-0.116950,0.001963,0.005550,-0.011099,1.311237,0.200003,0.036529,0.036529,0.000000,,0
0,61,1.331336,-0.117089,0.010758,0.005411,-0.002304,1.335236,0.199993,0.104946,0.104946,0.000000,,0
0,62,1.351334,-0.117204,0.020674,0.005296,0.007611,1.355234,0.199963,0.142012,0.142012,0.000000,,0
0,63,1.375325,-0.117291,0.033575,0.005209,0.020513,1.379225,0.199891,0.154787,0.154787,0.000000,,0
0,64,1.399306,-0.117052,0.045578,0.005448,0.032516,1.403206,0.199822,0.145043,0.145043,0.000000,,0
0,65,1.423275,-0.116417,0.055379,0.006060,0.004735,1.427181,0.199795,0.119163,0.119163,0.000000,,0
0,66,1.447227,-0.115660,0.071636,0.006794,0.020991,1.451133,0.199598,0.201018,0.201018,0.000000,,0
0,67,1.471147,-0.114802,0.091225,0.007630,0.040580,1.475055,0.199374,0.243982,0.243982,0.000000,,0
0,68,1.495024,-0.113521,0.111306,0.008887,0.060661,1.498933,0.199182,0.252967,0.252967,0.000000,,0
0,69,1.518850,-0.111673,0.129708,0.009743,0.016299,1.523409,0.199084,0.234519,0.234519,0.000000,,0
0,70,1.538656,-0.109903,0.149048,0.010236,0.035638,1.543288,0.198711,0.300599,0.300599,0.000000,,0
0,71,1.562343,-0.107401,0.174236,0.011208,0.060827,1.567086,0.198375,0.330023,0.330023,0.000000,,0
0,72,1.585926,-0.104252,0.198644,0.012834,0.085235,1.590824,0.198191,0.324579,0.324579,0.000000,,0
0,73,1.609401,-0.100387,0.220330,0.015181,0.106920,1.614499,0.198201,0.292373,0.292373,0.000000,,0
0,74,1.632774,-0.095832,0.237995,0.015811,0.036451,1.640227,0.198404,0.240806,0.240806,0.000000,,0
0,75,1.652171,-0.091764,0.254495,0.016178,0.052951,1.660043,0.198127,0.273746,0.273746,0.000000,,0
0,76,1.675336,-0.086464,0.274612,0.017049,0.073068,1.683790,0.197994,0.281059,0.281059,0.000000,,0
0,77,1.698375,-0.080621,0.293282,0.018477,0.091738,1.707516,0.198047,0.263807,0.263807,0.000000,,0
0,78,1.721294,-0.074232,0.309251,0.020463,0.107706,1.731226,0.198263,0.227919,0.227919,0.000000,,0
