episode,step,x,y,yaw,ey,epsi,s,speed,raw_steer,safe_steer,steer_correction,interventions,emergency,cv_ok,cv_state_available,cv_perception_invalid,cv_ey,cv_epsi,cv_confidence
0,1,-0.000872,-0.122448,-0.042884,-0.000045,0.007760,0.003028,0.055345,-0.617134,-0.617134,0.000000,,0,1,1,0,0.005352,-0.001147,0.7708
0,2,0.009884,-0.122610,-0.081685,-0.000197,-0.031040,0.013784,0.118618,-0.048212,-0.467134,-0.418922,C-06,0,1,1,0,0.002844,-0.028109,0.7917
0,3,0.028211,-0.123046,-0.107703,-0.000616,-0.057058,0.032112,0.181705,0.556833,-0.317134,-0.873967,C-06,0,1,1,0,0.000605,-0.067790,0.7708
0,4,0.047877,-0.124641,-0.119210,-0.002191,-0.068565,0.051779,0.199365,1.000000,-0.167134,-1.167134,C-06,0,1,1,0,-0.002657,-0.103548,0.7292
0,5,0.071703,-0.127412,-0.121246,-0.004939,-0.070601,0.075607,0.199925,1.000000,-0.017134,-1.017134,C-06,0,1,1,0,-0.004576,-0.120602,0.6875
0,6,0.091564,-0.129823,-0.113398,-0.007331,-0.062753,0.095471,0.200166,1.000000,0.132866,-0.867134,C-06,0,1,1,0,-0.007398,-0.123686,0.6667
0,7,0.111454,-0.132237,-0.095607,-0.009737,-0.082545,0.115354,0.200526,0.946334,0.282866,-0.663468,C-06,0,1,1,0,-0.010588,-0.114397,0.6667
0,8,0.135377,-0.135135,-0.061630,-0.012635,-0.048568,0.139277,0.201055,0.738381,0.432866,-0.305515,C-06,0,1,1,0,-0.012922,-0.095819,0.7083
0,9,0.155351,-0.137345,-0.040742,-0.014845,-0.027680,0.159251,0.200861,0.295598,0.295598,0.000000,,0,1,1,0,-0.012588,-0.061709,0.7500
0,10,0.179337,-0.138918,-0.028001,-0.016418,-0.014939,0.183237,0.200261,0.070140,0.145598,0.075458,C-06,0,1,1,0,-0.012565,-0.044518,0.7500
0,11,0.199329,-0.139579,-0.025840,-0.017079,-0.012778,0.203230,0.200026,0.022403,0.022403,0.000000,,0,1,1,0,-0.013112,-0.033036,0.7708
0,12,0.219325,-0.140187,-0.014541,-0.017687,-0.014349,0.223225,0.200069,0.214180,0.172403,-0.041777,C-06,0,1,1,0,-0.013990,-0.025132,0.7917
0,13,0.239324,-0.140795,0.001487,-0.018295,0.001680,0.243224,0.200092,0.231917,0.231917,0.000000,,0,1,1,0,-0.014025,-0.017107,0.7708
0,14,0.263324,-0.141313,0.013641,-0.018813,0.013833,0.267224,0.200008,0.138321,0.138321,0.000000,,0,1,1,0,-0.013620,-0.001681,0.7292
0,15,0.283320,-0.141442,0.021737,-0.018942,0.021929,0.287220,0.199955,0.114798,0.114798,0.000000,,0,1,1,0,-0.012806,0.007287,0.7292
0,16,0.303315,-0.141081,0.023291,-0.018581,0.023291,0.307215,0.199985,0.016333,0.016333,0.000000,,0,1,1,0,-0.012410,0.016586,0.6875
0,17,0.323308,-0.140682,0.030130,-0.018182,0.030130,0.327208,0.199951,0.104549,0.104549,0.000000,,0,1,1,0,-0.010827,0.015663,0.6667
0,18,0.347295,-0.140171,0.035043,-0.017671,0.035043,0.351195,0.199933,0.056295,0.056295,0.000000,,0,1,1,0,-0.011714,0.028120,0.6875
0,19,0.371283,-0.139349,0.028099,-0.016849,0.028099,0.375183,0.200041,-0.173205,-0.093705,0.079499,C-06,0,1,1,0,-0.009998,0.032827,0.7292
0,20,0.391278,-0.138651,0.016343,-0.016151,0.016343,0.395178,0.200093,-0.174145,-0.174145,0.000000,,0,1,1,0,-0.009603,0.029215,0.7500
0,21,0.411276,-0.138149,0.012229,-0.015649,0.012229,0.415176,0.200037,-0.049828,-0.049828,0.000000,,0,1,1,0,-0.009624,0.019927,0.7917
0,22,0.431274,-0.137875,0.016588,-0.015375,0.016588,0.435174,0.199990,0.071788,0.071788,0.000000,,0,1,1,0,-0.009629,0.013033,0.7917
0,23,0.455268,-0.137562,0.026719,-0.015062,0.026719,0.459168,0.199948,0.124272,0.124272,0.000000,,0,1,1,0,-0.009370,0.015043,0.7708
0,24,0.475260,-0.137266,0.031934,-0.014766,0.031934,0.479160,0.199929,0.071415,0.071415,0.000000,,0,1,1,0,-0.008051,0.025319,0.6875
0,25,0.495246,-0.136915,0.041164,-0.014415,0.041164,0.499146,0.199866,0.138835,0.138835,0.000000,,0,1,1,0,-0.006370,0.025112,0.7292
0,26,0.515227,-0.136326,0.046133,-0.013826,0.046133,0.519127,0.199894,0.067242,0.067242,0.000000,,0,1,1,0,-0.005759,0.036180,0.6875
0,27,0.539201,-0.135264,0.047164,-0.012764,0.047164,0.543101,0.199983,0.009130,0.009130,0.000000,,0,1,1,0,-0.005569,0.045294,0.7083
0,28,0.563176,-0.134176,0.043673,-0.011676,0.043673,0.567076,0.200013,-0.045787,-0.045787,0.000000,,0,1,1,0,-0.004031,0.044144,0.6875
0,29,0.583159,-0.133269,0.037818,-0.010769,0.037818,0.587059,0.200060,-0.087660,-0.087660,0.000000,,0,1,1,0,-0.003558,0.044925,0.7292
0,30,0.607145,-0.132181,0.031643,-0.009681,0.031643,0.611045,0.200104,-0.073848,-0.073848,0.000000,,0,1,1,0,-0.003070,0.040600,0.7500
0,31,0.631133,-0.131367,0.030398,-0.008867,0.030398,0.635033,0.200015,-0.011870,-0.011870,0.000000,,0,1,1,0,-0.002691,0.035865,0.7500
0,32,0.655122,-0.130629,0.030209,-0.008129,0.030209,0.659022,0.200002,-0.001945,-0.001945,0.000000,,0,1,1,0,-0.003647,0.042947,0.7708
0,33,0.679110,-0.129895,0.033951,-0.007395,0.033951,0.683010,0.199980,0.048113,0.048113,0.000000,,0,1,1,0,-0.003141,0.044971,0.7292
