timestep,ep_rew_mean,ep_len_mean,explained_variance,value_loss,entropy,approx_kl,clip_fraction,std,intervention_rate,emergency_rate,int_rate_C-01,int_rate_C-02,int_rate_C-03,int_rate_C-04,int_rate_C-05,int_rate_C-06
61440,438.695274,475.690,0.241119,0.085820,0.029084,0.814200,0.445131,0.246446,0.876953,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.876953
62464,442.146421,478.250,-1.139767,0.006122,0.016124,0.251228,0.360705,0.245536,0.851562,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.851562
63488,448.308593,483.750,-0.823940,0.004488,0.004876,0.365340,0.552637,0.239206,0.851562,0.000977,0.000000,0.013672,0.000000,0.000000,0.000000,0.850586
64512,457.920852,492.750,0.467951,0.007744,-0.024498,0.372412,0.527734,0.230143,0.850586,0.000977,0.000000,0.000000,0.000000,0.000000,0.000000,0.849609
65536,464.803415,499.140,0.660946,0.004324,-0.065419,0.337038,0.529102,0.221511,0.853516,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.853516
66560,472.901714,506.700,-1.159457,0.006108,-0.091031,0.590734,0.320982,0.220692,0.761719,0.000000,0.000000,0.018555,0.000000,0.000000,0.000000,0.755859
67584,483.418489,516.930,0.865212,0.006825,-0.097156,0.263110,0.474219,0.215534,0.776367,0.000000,0.000000,0.008789,0.000000,0.000000,0.000000,0.776367
68608,490.998711,523.960,0.885838,0.003975,-0.130774,0.294336,0.491992,0.206735,0.832031,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.832031
69632,491.065432,522.400,-2.205874,0.002751,-0.165409,0.418001,0.472656,0.202804,0.833984,0.000977,0.000000,0.000977,0.000000,0.000000,0.000977,0.833008
70656,493.734930,525.410,0.897886,0.009788,-0.180958,0.390540,0.490932,0.200176,0.844727,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.844727
71680,500.937316,533.310,-1.049328,0.003183,-0.190455,0.660838,0.318548,0.199939,0.860352,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.860352
72704,509.019295,542.200,-0.726881,0.002567,-0.198175,0.430074,0.529922,0.195166,0.737305,0.000000,0.000000,0.004883,0.000000,0.000000,0.000000,0.737305
73728,511.983413,545.300,0.934150,0.005033,-0.216520,0.358838,0.368336,0.194705,0.740234,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.740234
74752,521.027794,555.530,0.916271,0.004951,-0.220702,0.408849,0.464654,0.192563,0.868164,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.868164
75776,530.168351,565.760,-1.166350,0.003344,-0.238568,0.428917,0.555859,0.187440,0.851562,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.851562
76800,536.960155,573.310,-1.608184,0.003062,-0.265035,0.397145,0.539648,0.182763,0.858398,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.858398
77824,536.981261,573.310,-1.552323,0.003617,-0.283523,0.335500,0.408203,0.181667,0.884766,0.000000,0.000000,0.025391,0.000000,0.000000,0.000000,0.881836
78848,546.164415,583.470,-0.830130,0.002678,-0.295587,0.483714,0.541366,0.176739,0.869141,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.869141
79872,547.157454,584.780,-0.398495,0.002336,-0.324884,0.383738,0.539062,0.171523,0.847656,0.000000,0.000000,0.008789,0.000000,0.000000,0.000000,0.847656
80896,556.393481,594.970,-0.335695,0.002938,-0.346105,0.578067,0.426164,0.171093,0.883789,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.883789
81920,556.270401,594.970,-0.243710,0.003815,-0.351795,0.409549,0.548633,0.167530,0.877930,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.877930
82944,565.484518,605.170,-0.723586,0.003576,-0.370161,0.364338,0.425537,0.166682,0.863281,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.863281
83968,565.286805,605.170,0.055110,0.003123,-0.376036,0.342192,0.484212,0.165226,0.871094,0.000000,0.000000,0.018555,0.000000,0.000000,0.000000,0.869141
84992,571.587002,611.860,-0.602620,0.003330,-0.384453,0.510411,0.464232,0.163811,0.817383,0.000977,0.000000,0.000000,0.003906,0.000000,0.000977,0.817383
86016,580.817458,622.090,0.959073,0.008824,-0.402923,0.345093,0.477344,0.157768,0.865234,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.865234
87040,586.725593,628.440,-0.434512,0.003704,-0.429696,0.173044,0.338542,0.157359,0.852539,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.852539
88064,595.969604,638.670,-0.271175,0.003386,-0.439829,0.413309,0.565918,0.152893,0.830078,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.830078
89088,605.356360,648.900,0.929730,0.004896,-0.469124,0.349353,0.528906,0.148356,0.860352,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.860352
90112,614.633349,659.130,0.913673,0.004388,-0.504523,0.456567,0.514941,0.142330,0.880859,0.000977,0.000000,0.000000,0.000000,0.000000,0.000000,0.879883
91136,614.451470,659.130,0.670060,0.007690,-0.534455,0.775226,0.532909,0.141078,0.690430,0.000000,0.000000,0.020508,0.000000,0.000000,0.000000,0.687500
92160,622.856720,668.180,0.954942,0.016131,-0.540202,0.522834,0.425781,0.140858,0.548828,0.000000,0.000000,0.013672,0.000000,0.000000,0.000000,0.541992
93184,625.973583,671.250,0.925310,0.007881,-0.546489,0.151589,0.378027,0.138797,0.860352,0.000977,0.000000,0.001953,0.000000,0.000000,0.000977,0.859375
94208,635.118572,681.110,0.572901,0.084956,-0.558149,0.758690,0.423032,0.137897,0.669922,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.669922
95232,644.756625,691.340,0.888025,0.003439,-0.563588,0.394263,0.370994,0.137344,0.859375,0.000000,0.000000,0.038086,0.000000,0.000000,0.000000,0.854492
96256,644.794299,691.340,0.853233,0.006207,-0.567435,0.432548,0.443824,0.137168,0.897461,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.897461
97280,654.052727,701.490,-1.865964,0.003151,-0.567751,0.417707,0.311756,0.137147,0.905273,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.905273
98304,663.174879,711.480,-2.389618,0.003458,-0.567642,1.225644,0.382523,0.137176,0.676758,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.676758
99328,672.714356,721.650,0.792770,0.005575,-0.574316,0.335338,0.472656,0.134099,0.865234,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.865234
100352,680.373484,730.200,0.702122,0.005181,-0.590983,0.409050,0.446875,0.133950,0.710938,0.000977,0.000000,0.000977,0.000000,0.000000,0.000977,0.709961
101376,686.279223,736.680,0.838855,0.044113,-0.591678,0.840543,0.471488,0.133734,0.901367,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.901367
102400,695.501523,746.860,-1.899148,0.006367,-0.593540,0.654445,0.447768,0.133661,0.887695,0.000977,0.000000,0.019531,0.000000,0.000000,0.000000,0.884766
103424,701.297879,753.280,0.399641,0.010882,-0.593383,0.518285,0.482922,0.133725,0.888672,0.000977,0.000000,0.000000,0.000000,0.000000,0.000000,0.887695
104448,708.871432,761.250,0.344969,0.007893,-0.592570,0.455239,0.474888,0.133857,0.875000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.875000
105472,711.756626,764.050,0.859588,0.008760,-0.591330,0.473792,0.458059,0.133985,0.800781,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.800781
106496,717.892128,770.500,0.751038,0.005157,-0.596620,0.380574,0.510840,0.131113,0.803711,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.803711
107520,720.469857,773.320,0.644733,0.004524,-0.613940,0.169449,0.268466,0.130840,0.919922,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.919922
108544,720.322822,773.320,-3.887496,0.008369,-0.615361,0.584327,0.338542,0.130745,0.912109,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.912109
109568,729.419588,783.550,-4.785011,0.006758,-0.615750,0.507888,0.509527,0.130704,0.918945,0.000000,0.000000,0.010742,0.000000,0.000000,0.000000,0.917969
110592,729.567806,783.550,-1.683114,0.005066,-0.615227,0.476499,0.501453,0.130937,0.898438,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.898438
111616,735.559837,790.100,-3.415187,0.004216,-0.613928,0.463519,0.356250,0.130973,0.897461,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.897461
112640,735.116422,790.100,-3.332657,0.006224,-0.613672,0.428641,0.485352,0.130990,0.897461,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.897461
113664,735.150687,790.100,-3.164311,0.006140,-0.613506,0.280287,0.388542,0.131034,0.891602,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.891602
114688,740.948805,796.570,-2.747462,0.003408,-0.613687,0.489315,0.472551,0.130673,0.903320,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.903320
115712,730.747170,786.340,-1.912972,0.003281,-0.616512,0.524476,0.455625,0.130641,0.878906,0.000977,0.000000,0.000000,0.000000,0.000000,0.000000,0.877930
116736,740.067951,796.570,0.353090,0.014615,-0.615885,0.333585,0.478125,0.130803,0.729492,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.729492
117760,744.172881,800.910,0.920852,0.005133,-0.615454,0.481728,0.411458,0.130509,0.741211,0.000977,0.000000,0.011719,0.000000,0.000000,0.000977,0.736328
118784,743.713217,800.910,0.681393,0.055721,-0.624911,0.434954,0.482422,0.127664,0.911133,0.000000,0.000000,0.008789,0.000000,0.000000,0.000000,0.911133
119808,737.309267,794.820,-3.154403,0.005378,-0.641087,0.368976,0.387019,0.127374,0.903320,0.001953,0.000000,0.001953,0.000000,0.000000,0.000977,0.902344
120832,736.734461,794.820,0.085303,0.112806,-0.641097,0.373695,0.464949,0.127476,0.897461,0.000000,0.000000,0.020508,0.000000,0.000000,0.000000,0.897461
121856,736.318942,794.820,0.163114,0.009121,-0.640331,0.348721,0.461207,0.127646,0.911133,0.000000,0.000000,0.003906,0.000000,0.000000,0.000000,0.911133
122880,739.961982,799.040,-0.328380,0.007091,-0.639115,0.787601,0.536458,0.127743,0.907227,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.907227
123904,749.267488,809.270,0.152872,0.005806,-0.639565,0.569825,0.512104,0.127371,0.825195,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.825195
124928,754.846612,815.600,0.881881,0.004238,-0.642442,0.485287,0.425145,0.127232,0.799805,0.000977,0.000000,0.000000,0.003906,0.000000,0.000977,0.799805
125952,754.298822,815.600,0.695773,0.051328,-0.651408,0.362959,0.503516,0.123626,0.907227,0.000000,0.000000,0.015625,0.000000,0.000000,0.000000,0.906250
126976,743.736729,805.370,-0.824722,0.006575,-0.673281,0.801412,0.451705,0.123405,0.901367,0.000977,0.000000,0.000000,0.000000,0.000000,0.000000,0.900391
128000,750.684840,813.240,0.372602,0.013047,-0.673280,0.358728,0.360677,0.123414,0.907227,0.000000,0.000000,0.004883,0.000000,0.000000,0.000000,0.905273
129024,756.679113,820.270,-1.683758,0.009157,-0.672731,0.482635,0.511787,0.123486,0.896484,0.000000,0.000000,0.031250,0.000000,0.000000,0.000000,0.895508
130048,751.470826,815.870,-0.668159,0.004508,-0.672776,0.877839,0.404830,0.123500,0.644531,0.000977,0.000000,0.013672,0.000000,0.000000,0.000977,0.635742
131072,760.663375,826.100,0.764245,0.063821,-0.672719,0.367323,0.370678,0.123358,0.902344,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.902344
132096,769.786080,836.330,-0.657660,0.011302,-0.673908,0.377666,0.468750,0.123369,0.912109,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.912109
133120,769.204727,836.330,-1.260820,0.004343,-0.673390,0.381850,0.392756,0.123445,0.916992,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.916992
134144,776.182309,844.130,-1.305166,0.005733,-0.672203,0.417576,0.496449,0.123651,0.912109,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.912109
135168,785.419796,854.260,-0.433287,0.005953,-0.670820,0.302412,0.392137,0.123756,0.898438,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.898438
136192,784.683123,854.260,-0.259223,0.006076,-0.670174,0.423458,0.380388,0.123798,0.875977,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.875977
137216,784.032840,854.260,-0.671879,0.006736,-0.669619,0.667710,0.417739,0.123924,0.880859,0.000000,0.000000,0.006836,0.000000,0.000000,0.000000,0.878906
138240,783.249226,854.260,-0.478307,0.006087,-0.668769,0.525900,0.449324,0.123973,0.898438,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.898438
139264,787.085612,858.910,-0.704333,0.004625,-0.668676,0.289985,0.355769,0.124016,0.897461,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.897461
140288,776.150063,848.680,-0.379659,0.006095,-0.667890,0.452599,0.476283,0.123957,0.717773,0.000977,0.000000,0.000000,0.000000,0.000000,0.000000,0.716797
141312,755.799346,828.220,0.517878,0.011212,-0.678679,0.281207,0.520801,0.119769,0.889648,0.001953,0.000000,0.000000,0.000000,0.000000,0.000000,0.887695
142336,755.062285,828.220,0.495711,0.016532,-0.706026,0.403419,0.435268,0.119332,0.884766,0.000000,0.000000,0.019531,0.000000,0.000000,0.000000,0.884766
143360,764.235090,838.450,-0.272201,0.006603,-0.706636,0.578305,0.489732,0.119473,0.889648,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.889648
144384,773.422547,848.680,-0.692536,0.003925,-0.704942,0.400777,0.436161,0.119657,0.892578,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.892578
145408,782.663285,858.910,-0.487053,0.007759,-0.703202,0.433901,0.494681,0.119838,0.903320,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.903320
146432,779.908815,856.220,0.863103,0.010128,-0.702402,33.359646,0.347426,0.119917,0.866211,0.000977,0.000000,0.000000,0.000000,0.000000,0.000977,0.865234
147456,779.311624,856.220,0.912586,0.021100,-0.699897,0.842104,0.446875,0.120091,0.919922,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.919922
148480,779.473551,856.220,-0.291373,0.004710,-0.700662,0.624662,0.441518,0.120142,0.916992,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.916992
149504,776.838091,853.280,-0.429009,0.005603,-0.699743,0.313155,0.360453,0.120209,0.918945,0.002930,0.000000,0.000977,0.000000,0.000000,0.000977,0.916992
150528,776.993929,853.280,0.161723,0.142134,-0.698071,0.437835,0.427802,0.120263,0.916016,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.916016
151552,776.997915,853.280,-0.443340,0.013635,-0.699596,0.477678,0.496528,0.120159,0.885742,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.885742
152576,771.861679,848.590,0.833728,0.008415,-0.699306,0.506210,0.503289,0.119982,0.881836,0.000977,0.000000,0.000000,0.000000,0.000000,0.000977,0.880859
153600,771.696278,848.590,0.536855,0.085618,-0.703240,0.449219,0.453926,0.119146,0.907227,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.907227
154624,771.521881,848.590,-1.075109,0.008753,-0.709797,0.620598,0.449074,0.118790,0.900391,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.900391
155648,781.471022,858.670,-0.523575,0.005760,-0.711506,0.479847,0.524639,0.118683,0.884766,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.884766
156672,782.233744,858.670,-0.603012,0.006179,-0.713744,0.574278,0.460658,0.118382,0.885742,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.885742
157696,783.133863,858.670,0.009359,0.004983,-0.715075,0.361481,0.441236,0.118318,0.832031,0.000000,0.000000,0.003906,0.000000,0.000000,0.000000,0.831055
158720,784.072089,858.670,0.232331,0.009155,-0.715732,0.564966,0.384191,0.118310,0.886719,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.886719
159744,775.542981,848.440,-1.095348,0.004623,-0.715888,0.539087,0.460648,0.118035,0.927734,0.000977,0.000000,0.000000,0.000000,0.000000,0.000000,0.926758
160768,754.802013,823.940,0.597747,0.008257,-0.719651,0.462999,0.506250,0.117548,0.627930,0.002930,0.000000,0.024414,0.000000,0.000000,0.000977,0.615234
161792,755.557078,823.940,0.923101,0.050856,-0.721410,0.421839,0.424386,0.117733,0.896484,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.896484
162816,756.300834,823.940,-0.196891,0.005399,-0.720123,0.272473,0.332386,0.117811,0.915039,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.915039
163840,757.061468,823.940,-0.507918,0.010685,-0.719530,0.437626,0.421875,0.117864,0.906250,0.000000,0.000000,0.025391,0.000000,0.000000,0.000000,0.906250
164864,753.367585,819.340,-0.074120,0.006110,-0.718998,0.284490,0.436942,0.117946,0.672852,0.000977,0.000000,0.000977,0.000000,0.000000,0.000977,0.672852
165888,750.128957,815.050,0.532736,0.120378,-0.718934,0.402419,0.344828,0.117834,0.856445,0.000977,0.000000,0.000000,0.006836,0.000000,0.000977,0.855469
166912,750.773081,815.050,0.905094,0.026864,-0.719074,0.480764,0.306743,0.117988,0.916992,0.000000,0.000000,0.002930,0.000000,0.000000,0.000000,0.916992
167936,760.068279,824.460,-0.591941,0.008642,-0.716692,0.430793,0.443216,0.118222,0.896484,0.000000,0.000000,0.016602,0.000000,0.000000,0.000000,0.896484
168960,760.757376,824.460,-1.227768,0.007083,-0.716453,0.432746,0.421494,0.118185,0.499023,0.000000,0.000000,0.015625,0.000000,0.000000,0.000000,0.492188
169984,761.699619,824.460,0.724892,0.030358,-0.723312,0.347716,0.426783,0.115483,0.875977,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.875977
171008,743.619488,804.000,0.893742,0.010836,-0.741096,0.314120,0.401495,0.115304,0.587891,0.001953,0.000000,0.000000,0.000000,0.000000,0.000000,0.585938
172032,749.809966,809.530,0.744240,0.017615,-0.741168,0.231594,0.362103,0.115179,0.862305,0.000977,0.000000,0.007812,0.000000,0.000000,0.000977,0.861328
173056,750.282524,809.530,0.079925,0.165257,-0.742202,0.445901,0.383464,0.115271,0.910156,0.000000,0.000000,0.030273,0.000000,0.000000,0.000000,0.909180
174080,754.412731,813.680,-8.004956,0.022448,-0.741206,0.323804,0.375000,0.115339,0.736328,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.736328
175104,741.138637,798.710,0.887679,0.010307,-0.739860,0.535639,0.413393,0.115605,0.833984,0.001953,0.000000,0.001953,0.000000,0.000000,0.000977,0.832031
176128,741.669818,798.710,0.596626,0.072000,-0.737690,0.537975,0.464420,0.115327,0.895508,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.895508
177152,718.649555,772.670,-2.978773,0.007216,-0.741778,0.628139,0.487132,0.115319,0.904297,0.002930,0.000000,0.001953,0.000000,0.000000,0.000977,0.902344
178176,724.689239,778.660,0.139454,0.137231,-0.741184,0.323892,0.483553,0.115278,0.899414,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.899414
179200,716.364846,768.640,-0.139302,0.007751,-0.741496,0.572141,0.490809,0.115329,0.907227,0.001953,0.000000,0.000000,0.001953,0.000000,0.000977,0.904297
180224,717.088207,768.640,0.842300,0.032941,-0.741068,0.454741,0.386719,0.115348,0.924805,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.924805
181248,727.120133,778.870,-0.013435,0.007202,-0.740431,0.423285,0.446250,0.115475,0.920898,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.920898
182272,722.042394,772.370,-0.130228,0.007362,-0.739328,0.519936,0.457933,0.115577,0.905273,0.000977,0.000000,0.000977,0.000000,0.000000,0.000977,0.905273
183296,722.569223,772.370,0.076314,0.134911,-0.738981,0.340859,0.370151,0.115540,0.912109,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.912109
184320,714.178860,762.140,-0.623832,0.008924,-0.738387,0.492913,0.476902,0.115679,0.909180,0.000977,0.000000,0.000000,0.000000,0.000000,0.000000,0.908203
