episode,step,x,y,yaw,ey,epsi,s,speed,raw_steer,safe_steer,steer_correction,raw_throttle,safe_throttle,throttle_correction,interventions,emergency,joint_envelope_violated,oscillation_persistent,cv_ok,cv_state_available,cv_perception_invalid,cv_ey,cv_epsi,cv_confidence,cv_curvature,cv_lane_width,cv_n_lines,cv_reason
0,1,-0.835646,-1.641726,0.014908,-0.019226,0.014908,2.003290,0.056445,0.108523,0.108523,0.000000,0.500000,0.500000,0.000000,,0,0,0,1,1,0,-0.009187,0.002913,0.6250,-0.0422,0.2666,2,ok
0,2,-0.827088,-1.641597,0.021090,-0.019097,0.021090,2.011848,0.109434,0.086881,0.086881,0.000000,0.500000,0.500000,0.000000,,0,0,0,1,1,0,-0.009371,0.004943,0.6250,-0.0257,0.2675,2,ok
0,3,-0.809829,-1.641289,0.025404,-0.018789,0.025404,2.029107,0.173036,-0.173241,-0.063119,0.110122,0.500000,0.500000,0.000000,C-06,0,0,0,1,1,0,-0.007548,0.014884,0.6250,-0.0408,0.2657,2,ok
0,4,-0.790398,-1.640913,0.011599,-0.018413,0.011599,2.048537,0.200018,-0.314799,-0.213119,0.101680,0.500000,0.500000,0.000000,C-06,0,0,0,1,1,0,-0.006584,0.022905,0.6250,-0.0313,0.2660,2,ok
0,5,-0.766399,-1.640472,0.005622,-0.017972,0.005622,2.072536,0.200030,0.129430,-0.063119,-0.192550,0.500000,0.500000,0.000000,C-06,0,0,0,1,1,0,-0.008179,0.010773,0.5625,-0.0225,0.2663,2,ok
0,6,-0.746400,-1.640343,0.010881,-0.017843,0.010881,2.092536,0.199992,0.098090,0.086881,-0.011210,0.500000,0.500000,0.000000,C-06,0,0,0,1,1,0,-0.008385,0.005131,0.5417,-0.0251,0.2664,2,ok
0,7,-0.726401,-1.640124,0.010388,-0.017624,0.010388,2.112534,0.200002,-0.012079,-0.012079,0.000000,0.500000,0.500000,0.000000,,0,0,0,1,1,0,-0.008076,0.008262,0.5208,-0.0285,0.2652,2,ok
0,8,-0.702402,-1.639871,0.010397,-0.017371,0.010397,2.135135,0.200000,0.000870,0.000870,0.000000,0.500000,0.500000,0.000000,,0,0,0,1,1,0,-0.008233,0.011036,0.5417,-0.0148,0.2661,2,ok
0,9,-0.678404,-1.639619,0.011973,-0.017119,0.011973,2.160532,0.199997,0.019791,0.019791,0.000000,0.500000,0.500000,0.000000,,0,0,0,1,1,0,-0.007996,0.009678,0.5625,-0.0158,0.2664,2,ok
0,10,-0.658405,-1.639409,0.008252,-0.016909,0.008252,2.180531,0.200004,-0.057458,-0.057458,0.000000,0.500000,0.500000,0.000000,,0,0,0,1,1,0,-0.007433,0.011005,0.5000,-0.0235,0.2654,2,ok
