timestamp,mode,cage_version,raw_steering,raw_throttle,safe_steering,safe_throttle,emergency,rules_fired,cycles_since_last_state,oscillation_persistent,osc_rate_c01,osc_rate_c02,osc_rate_c03
0.050000,,0.5.0,-0.0,0.5,-0.0,0.5,0,,0,0,0.0,0.0,0.0
0.100000,,0.5.0,-6.5620559034408316e-21,0.5,-6.5620559034408316e-21,0.5,0,,0,0,0.0,0.0,0.0
0.150000,,0.5.0,-1.1284705206504482e-21,0.5,-1.1284705206504482e-21,0.5,0,,0,0,0.0,0.0,0.0
0.200000,,0.5.0,-1.1655944896711009e-21,0.5,-1.1655944896711009e-21,0.5,0,,0,0,0.0,0.0,0.0
0.250000,,0.5.0,-1.0820567432858487e-16,0.5,-1.0820567432858487e-16,0.5,0,,0,0,0.0,0.0,0.0
0.300000,,0.5.0,-2.1403793558536156e-17,0.5,-2.1403793558536156e-17,0.5,0,,0,0,0.0,0.0,0.0
0.350000,,0.5.0,-1.356714200458681e-16,0.5,-1.356714200458681e-16,0.5,0,,0,0,0.0,0.0,0.0
0.400000,,0.5.0,-4.871197266328233e-17,0.5,-4.871197266328233e-17,0.5,0,,0,0,0.0,0.0,0.0
0.451000,,0.5.0,1.8418434917381002e-16,0.5,1.8418434917381002e-16,0.5,0,,0,0,0.0,0.0,0.0
0.500000,,0.5.0,-9.269784975801694e-16,0.5,-9.269784975801694e-16,0.5,0,,0,0,0.0,0.0,0.0
0.550000,,0.5.0,1.0726224637465726e-15,0.5,1.0726224637465726e-15,0.5,0,,0,0,0.0,0.0,0.0
0.600000,,0.5.0,5.4014727077512645e-15,0.5,5.4014727077512645e-15,0.5,0,,0,0,0.0,0.0,0.0
0.650000,,0.5.0,1.3589125067834981e-15,0.5,1.3589125067834981e-15,0.5,0,,0,0,0.0,0.0,0.0
0.700000,,0.5.0,1.279322591554522e-15,0.5,1.279322591554522e-15,0.5,0,,0,0,0.0,0.0,0.0
0.750000,,0.5.0,1.4901926098188402e-15,0.5,1.4901926098188402e-15,0.5,0,,0,0,0.0,0.0,0.0
0.800000,,0.5.0,1.411035249015044e-15,0.5,1.411035249015044e-15,0.5,0,,0,0,0.0,0.0,0.0
0.850000,,0.5.0,1.6132541787755898e-15,0.5,1.6132541787755898e-15,0.5,0,,0,0,0.0,0.0,0.0
0.900000,,0.5.0,1.5408014115621671e-15,0.5,1.5408014115621671e-15,0.5,0,,0,0,0.0,0.0,0.0
0.950000,,0.5.0,1.7769758636994033e-15,0.5,1.7769758636994033e-15,0.5,0,,0,0,0.0,0.0,0.0
1.000000,,0.5.0,1.732422856909996e-15,0.5,1.732422856909996e-15,0.5,0,,0,0,0.0,0.0,0.0
1.050000,,0.5.0,1.9755181798499817e-15,0.5,1.9755181798499817e-15,0.5,0,,0,0,0.0,0.0,0.0
1.100000,,0.5.0,-8.870219572307414e-15,0.5,-8.870219572307414e-15,0.5,0,,0,0,0.0,0.0,0.0
1.150000,,0.5.0,1.2871901450955894e-14,0.5,1.2871901450955894e-14,0.5,0,,0,0,0.0,0.0,0.0
1.200000,,0.5.0,-1.1182195565308341e-14,0.5,-1.1182195565308341e-14,0.5,0,,0,0,0.0,0.0,0.0
