episode,step,sim_time_s,x,y,yaw,ey,epsi,s,speed,raw_steer,safe_steer,steer_correction,raw_throttle,safe_throttle,throttle_correction,interventions,emergency,joint_envelope_violated,oscillation_persistent,cv_ok,cv_state_available,cv_perception_invalid,cv_ey,cv_epsi,cv_confidence,cv_curvature,cv_lane_width,cv_n_lines,cv_reason
0,1,1.020000,-0.838935,-1.542500,0.300812,0.080000,0.300812,2.000000,0.000000,-0.715999,0.035356,0.751355,0.415251,-0.500000,-0.915251,C-02;C-01;C-05,1,1,0,1,1,0,-0.143571,0.479115,0.5625,-0.0398,0.2668,2,ok
