episode,step,x,y,yaw,ey,epsi,s,speed,raw_steer,safe_steer,steer_correction,raw_throttle,safe_throttle,throttle_correction,interventions,emergency,joint_envelope_violated,oscillation_persistent,cv_ok,cv_state_available,cv_perception_invalid,cv_ey,cv_epsi,cv_confidence,cv_curvature,cv_lane_width,cv_n_lines,cv_reason
0,1,-0.835495,-1.612139,-0.042521,0.010361,-0.042521,2.003441,0.059584,-0.743350,-0.743350,0.000000,0.500000,0.500000,0.000000,,0,0,0,1,1,0,0.021542,0.010858,0.8125,-0.0251,0.2687,3,ok
0,2,-0.826643,-1.612408,-0.040847,0.010092,-0.040847,2.012292,0.112558,0.115453,0.115453,0.000000,0.500000,0.500000,0.000000,C-06,0,0,0,1,1,0,0.016841,-0.023269,0.7708,-0.0164,0.2683,2,ok
0,3,-0.809139,-1.612656,-0.026138,0.009844,-0.026138,2.029797,0.166963,0.916153,0.916153,0.000000,0.500000,0.500000,0.000000,C-06,0,0,0,1,1,0,0.013717,-0.044309,0.7917,-0.0141,0.2675,2,ok
0,4,-0.789870,-1.613051,-0.041250,0.009449,-0.041250,2.049065,0.199886,-0.357389,-0.357389,0.000000,0.500000,0.500000,0.000000,C-06,0,0,0,1,1,0,0.014807,-0.031797,0.7500,-0.0024,0.2674,2,ok
0,5,-0.765898,-1.613576,-0.054434,0.008924,-0.054434,2.073037,0.199771,-0.145841,-0.145841,0.000000,0.500000,0.500000,0.000000,C-06,0,0,0,1,1,0,0.013795,-0.039419,0.7500,-0.0124,0.2676,2,ok
0,6,-0.745915,-1.614611,-0.009175,0.007889,-0.009175,2.093021,0.200274,0.831445,0.831445,0.000000,0.500000,0.500000,0.000000,C-06,0,0,0,1,1,0,0.011014,-0.052034,0.7083,-0.0014,0.2690,2,ok
0,7,-0.725917,-1.614803,-0.029480,0.007697,-0.029480,2.113018,0.199925,-0.438627,-0.438627,0.000000,0.500000,0.500000,0.000000,C-06,0,0,0,1,1,0,0.014515,-0.027579,0.7708,-0.0227,0.2666,2,ok
0,8,-0.701950,-1.614921,-0.072694,0.007579,-0.072694,2.135135,0.199502,-0.532856,-0.532856,0.000000,0.500000,0.500000,0.000000,,0,0,0,1,1,0,0.014472,-0.022091,0.8125,-0.0214,0.2667,2,ok
0,9,-0.677990,-1.616586,-0.023160,0.005914,-0.023160,2.160946,0.200491,0.783589,0.783589,0.000000,0.500000,0.500000,0.000000,C-06,0,0,0,1,1,0,0.010890,-0.055736,0.8333,-0.0380,0.2657,2,ok
0,10,-0.657992,-1.617448,-0.011141,0.005052,-0.011141,2.180943,0.200120,0.119106,0.119106,0.000000,0.500000,0.500000,0.000000,C-06,0,0,0,1,1,0,0.011257,-0.034966,0.8125,-0.0220,0.2666,2,ok
0,11,-0.637999,-1.617731,-0.044986,0.004769,-0.044986,2.200936,0.199833,-0.603529,-0.603529,0.000000,0.500000,0.500000,0.000000,C-06,0,0,0,1,1,0,0.012637,-0.014408,0.8125,-0.0153,0.2667,2,ok
0,12,-0.618012,-1.618603,-0.008481,0.003897,-0.008481,2.220924,0.200203,0.722548,0.722548,0.000000,0.500000,0.500000,0.000000,C-06,0,0,0,1,1,0,0.008887,-0.036492,0.7708,-0.0109,0.2670,2,ok
0,13,-0.594016,-1.618798,-0.033119,0.003702,-0.033119,2.244920,0.199902,-0.411811,-0.411811,0.000000,0.500000,0.500000,0.000000,C-06,0,0,0,1,1,0,0.011319,-0.019911,0.7917,-0.0269,0.2674,2,ok
0,14,-0.574047,-1.618889,-0.077921,0.003611,-0.077921,2.264888,0.199434,-0.684512,-0.684512,0.000000,0.500000,0.500000,0.000000,C-06,0,0,0,1,1,0,0.012395,-0.007602,0.7917,-0.0282,0.2660,2,ok
0,15,-0.554088,-1.620351,-0.032095,0.002149,-0.032095,2.284847,0.200482,0.900433,0.900433,0.000000,0.500000,0.500000,0.000000,C-06,0,0,0,1,1,0,0.005620,-0.060606,0.7292,-0.0220,0.2671,2,ok
0,16,-0.534091,-1.621912,0.024990,0.000588,0.024990,2.304845,0.200560,0.807492,0.807492,0.000000,0.500000,0.500000,0.000000,,0,0,0,1,1,0,0.004101,-0.057807,0.7292,0.0008,0.2687,2,ok
0,17,-0.514095,-1.621523,-0.009076,0.000977,-0.009076,2.324841,0.200083,-0.714801,-0.714801,0.000000,0.500000,0.500000,0.000000,C-06,0,0,0,1,1,0,0.011493,0.000268,0.7917,-0.0345,0.2660,3,ok
0,18,-0.490117,-1.620813,-0.069604,0.001687,-0.069604,2.348819,0.199640,-0.732645,-0.732645,0.000000,0.500000,0.500000,0.000000,,0,0,0,1,1,0,0.011898,0.009039,0.8542,-0.0286,0.2657,3,ok
0,19,-0.466151,-1.622367,-0.013052,0.000133,-0.013052,2.372784,0.200496,0.916903,0.916903,0.000000,0.500000,0.500000,0.000000,C-06,0,0,0,1,1,0,0.003062,-0.066241,0.8333,-0.0295,0.2666,2,ok
0,20,-0.446152,-1.623802,0.018033,-0.001302,0.018033,2.392784,0.200426,0.401446,0.401446,0.000000,0.500000,0.500000,0.000000,C-06,0,0,0,1,1,0,0.005782,-0.034130,0.8333,-0.0247,0.2665,2,ok
0,21,-0.426154,-1.623577,-0.018834,-0.001077,-0.018834,2.412782,0.200008,-0.721014,-0.721014,0.000000,0.500000,0.500000,0.000000,C-06,0,0,0,1,1,0,0.009780,0.005466,0.8125,-0.0236,0.2662,3,ok
0,22,-0.406168,-1.623204,-0.052009,-0.000704,-0.052009,2.432768,0.199782,-0.460106,-0.460106,0.000000,0.500000,0.500000,0.000000,C-06,0,0,0,1,1,0,0.007386,-0.005343,0.7917,-0.0214,0.2672,2,ok
0,23,-0.382184,-1.624344,0.005677,-0.001844,0.005677,2.456752,0.200273,0.889165,0.889165,0.000000,0.500000,0.500000,0.000000,C-06,0,0,0,1,1,0,0.002729,-0.043603,0.7500,-0.0144,0.2670,2,ok
0,24,-0.362184,-1.624280,0.002181,-0.001780,0.002181,2.476751,0.200009,-0.156539,-0.156539,0.000000,0.500000,0.500000,0.000000,C-06,0,0,0,1,1,0,0.003838,-0.026120,0.7500,-0.0034,0.2684,2,ok
0,25,-0.342189,-1.624081,-0.043081,-0.001581,-0.043081,2.496746,0.199848,-0.755276,-0.755276,0.000000,0.500000,0.500000,0.000000,C-06,0,0,0,1,1,0,0.008094,0.006654,0.7292,-0.0119,0.2676,3,ok
0,26,-0.322205,-1.624862,-0.029593,-0.002362,-0.029593,2.516730,0.200104,0.316849,0.316849,0.000000,0.500000,0.500000,0.000000,C-06,0,0,0,1,1,0,0.004442,-0.016797,0.7708,0.0029,0.2699,2,ok
0,27,-0.298210,-1.625933,0.035782,-0.003433,0.035782,2.540725,0.200093,0.852665,0.852665,0.000000,0.500000,0.500000,0.000000,C-06,0,0,0,1,1,0,0.002361,-0.042466,0.8125,-0.0284,0.2662,2,ok
0,28,-0.274218,-1.625135,-0.010616,-0.002635,-0.010616,2.564717,0.200153,-0.754371,-0.754371,0.000000,0.500000,0.500000,0.000000,C-06,0,0,0,1,1,0,0.009642,0.021486,0.8333,-0.0373,0.2660,3,ok
0,29,-0.254231,-1.624336,-0.056106,-0.001836,-0.056106,2.584704,0.199872,-0.649713,-0.649713,0.000000,0.500000,0.500000,0.000000,,0,0,0,1,1,0,0.008294,0.009750,0.8333,-0.0379,0.2664,3,ok
0,30,-0.230252,-1.625542,-0.000155,-0.003042,-0.000155,2.608683,0.200337,0.910105,0.910105,0.000000,0.500000,0.500000,0.000000,C-06,0,0,0,1,1,0,0.002188,-0.040041,0.8125,-0.0239,0.2662,2,ok
0,31,-0.206255,-1.625556,-0.029529,-0.003056,-0.029529,2.632681,0.199926,-0.495359,-0.495359,0.000000,0.500000,0.500000,0.000000,C-06,0,0,0,1,1,0,0.004800,-0.006607,0.7917,-0.0128,0.2676,2,ok
0,32,-0.182276,-1.625455,-0.052268,-0.002955,-0.052268,2.656660,0.199737,-0.262804,-0.262804,0.000000,0.500000,0.500000,0.000000,C-06,0,0,0,1,1,0,0.003408,-0.018770,0.7708,-0.0164,0.2675,2,ok
0,33,-0.158291,-1.626608,0.004908,-0.004108,0.004908,2.680644,0.200267,0.865081,0.865081,0.000000,0.500000,0.500000,0.000000,C-06,0,0,0,1,1,0,0.000033,-0.044963,0.7500,-0.0077,0.2679,2,ok
0,34,-0.138292,-1.626570,-0.020541,-0.004070,-0.020541,2.700643,0.199973,-0.564299,-0.564299,0.000000,0.500000,0.500000,0.000000,C-06,0,0,0,1,1,0,0.004109,-0.009239,0.7083,-0.0134,0.2677,2,ok
0,35,-0.114309,-1.626371,-0.050749,-0.003871,-0.050749,2.724627,0.199762,-0.348947,-0.348947,0.000000,0.500000,0.500000,0.000000,C-06,0,0,0,1,1,0,0.003949,-0.012355,0.7917,-0.0316,0.2657,2,ok
0,36,-0.090323,-1.627509,0.008215,-0.005009,0.008215,2.748612,0.200261,0.891097,0.891097,0.000000,0.500000,0.500000,0.000000,C-06,0,0,0,1,1,0,0.000401,-0.042426,0.8333,-0.0307,0.2661,2,ok
0,37,-0.066325,-1.627339,-0.022719,-0.004839,-0.022719,2.772611,0.199974,-0.529198,-0.529198,0.000000,0.500000,0.500000,0.000000,C-06,0,0,0,1,1,0,0.004664,0.000214,0.8333,-0.0273,0.2665,2,ok
0,38,-0.042341,-1.627030,-0.049460,-0.004530,-0.049460,2.796594,0.199783,-0.308852,-0.308852,0.000000,0.500000,0.500000,0.000000,C-06,0,0,0,1,1,0,0.002469,-0.013872,0.8125,-0.0178,0.2668,2,ok
0,39,-0.022355,-1.627922,-0.002921,-0.005422,-0.002921,2.816580,0.200246,0.908724,0.908724,0.000000,0.500000,0.500000,0.000000,C-06,0,0,0,1,1,0,-0.000614,-0.038338,0.8125,-0.0207,0.2668,2,ok
0,40,0.001629,-1.629124,0.064668,-0.006624,0.064668,2.840564,0.199870,0.804531,0.804531,0.000000,0.500000,0.500000,0.000000,,0,0,0,1,1,0,-0.000419,-0.035234,0.7708,-0.0172,0.2669,2,ok
0,41,0.025601,-1.627722,0.012487,-0.005222,0.012487,2.864536,0.200388,-0.798832,-0.798832,0.000000,0.500000,0.500000,0.000000,C-06,0,0,0,1,1,0,0.006617,0.024061,0.7917,-0.0264,0.2663,3,ok
0,42,0.049590,-1.626179,-0.056766,-0.003679,-0.056766,2.886035,0.200125,-0.830571,-0.830571,0.000000,0.500000,0.500000,0.000000,,0,0,0,1,1,0,0.007153,0.031665,0.7500,-0.0015,0.2680,3,ok
0,43,0.073568,-1.627376,-0.000547,-0.004876,-0.000547,2.912504,0.200351,0.928483,0.928483,0.000000,0.500000,0.500000,0.000000,C-06,0,0,0,1,1,0,-0.002330,-0.050253,0.7708,0.0051,0.2686,2,ok
0,44,0.093567,-1.627842,0.014258,-0.005342,0.014258,2.932503,0.200004,0.137312,0.137312,0.000000,0.500000,0.500000,0.000000,C-06,0,0,0,1,1,0,0.002456,-0.022382,0.7917,-0.0282,0.2659,2,ok
0,45,0.117564,-1.627596,-0.034277,-0.005096,-0.034277,2.956499,0.199914,-0.707908,-0.707908,0.000000,0.500000,0.500000,0.000000,C-06,0,0,0,1,1,0,0.005054,0.004254,0.8125,-0.0271,0.2674,2,ok
0,46,0.141548,-1.628392,-0.035122,-0.005892,-0.035122,2.980483,0.200014,0.047848,0.047848,0.000000,0.500000,0.500000,0.000000,C-06,0,0,0,1,1,0,0.003046,-0.010540,0.8333,-0.0303,0.2665,2,ok
0,47,0.161542,-1.629137,0.014347,-0.006637,0.014347,3.000478,0.200126,0.876498,0.876498,0.000000,0.500000,0.500000,0.000000,C-06,0,0,0,1,1,0,-0.001026,-0.037147,0.8125,-0.0275,0.2660,2,ok
0,48,0.185541,-1.628835,-0.017499,-0.006335,-0.017499,3.024476,0.200005,-0.523258,-0.523258,0.000000,0.500000,0.500000,0.000000,C-06,0,0,0,1,1,0,0.002720,0.001713,0.8125,-0.0199,0.2672,2,ok
0,49,0.209519,-1.628428,-0.064224,-0.005928,-0.064224,3.048454,0.199643,-0.568520,-0.568520,0.000000,0.500000,0.500000,0.000000,,0,0,0,1,1,0,0.002166,-0.003909,0.7917,-0.0205,0.2673,2,ok
0,50,0.233492,-1.629884,-0.005907,-0.007384,-0.005907,3.072427,0.200433,0.915563,0.915563,0.000000,0.500000,0.500000,0.000000,C-06,0,0,0,1,1,0,-0.002791,-0.042405,0.7292,-0.0081,0.2685,2,ok
0,51,0.257487,-1.631474,0.036647,-0.008974,0.036647,3.096422,0.200277,0.478706,0.478706,0.000000,0.500000,0.500000,0.000000,C-06,0,0,0,1,1,0,-0.000724,-0.026357,0.7083,-0.0244,0.2661,2,ok
0,52,0.277479,-1.630899,-0.001661,-0.008399,-0.001661,3.116415,0.200141,-0.763832,-0.763832,0.000000,0.500000,0.500000,0.000000,C-06,0,0,0,1,1,0,0.002561,0.020341,0.7292,-0.0068,0.2682,3,ok
0,53,0.301463,-1.629994,-0.062408,-0.007494,-0.062408,3.140399,0.199786,-0.728589,-0.728589,0.000000,0.500000,0.500000,0.000000,,0,0,0,1,1,0,0.003668,0.024905,0.7708,-0.0266,0.2654,3,ok
0,54,0.325437,-1.631387,-0.005304,-0.008887,-0.005304,3.164372,0.200424,0.923727,0.923727,0.000000,0.500000,0.500000,0.000000,C-06,0,0,0,1,1,0,-0.005080,-0.053102,0.8125,-0.0268,0.2662,2,ok
0,55,0.349429,-1.632967,0.045573,-0.010467,0.045573,3.186435,0.200245,0.582548,0.582548,0.000000,0.500000,0.500000,0.000000,C-06,0,0,0,1,1,0,-0.003253,-0.032561,0.8125,-0.0213,0.2671,2,ok
0,56,0.369416,-1.632250,0.005222,-0.009750,0.005222,3.208352,0.200210,-0.836055,-0.836055,0.000000,0.500000,0.500000,0.000000,C-06,0,0,0,1,1,0,0.004108,0.040011,0.8125,-0.0264,0.2658,3,ok
0,57,0.393409,-1.631130,-0.044999,-0.008630,-0.044999,3.232344,0.200034,-0.583142,-0.583142,0.000000,0.500000,0.500000,0.000000,C-06,0,0,0,1,1,0,0.000518,0.010256,0.7708,-0.0196,0.2666,2,ok
0,58,0.417397,-1.632121,0.014149,-0.009621,0.014149,3.256333,0.200219,0.931396,0.931396,0.000000,0.500000,0.500000,0.000000,C-06,0,0,0,1,1,0,-0.004654,-0.034621,0.7708,-0.0029,0.2689,2,ok
0,59,0.441388,-1.632439,0.034515,-0.009939,0.034515,3.280324,0.199887,0.180608,0.180608,0.000000,0.500000,0.500000,0.000000,C-06,0,0,0,1,1,0,-0.002898,-0.019306,0.7292,-0.0119,0.2681,2,ok
0,60,0.461383,-1.631821,-0.005976,-0.009321,-0.005976,3.300318,0.200111,-0.732955,-0.732955,0.000000,0.500000,0.500000,0.000000,C-06,0,0,0,1,1,0,0.000967,0.012211,0.7500,-0.0178,0.2673,2,ok
0,61,0.485372,-1.631017,-0.048688,-0.008517,-0.048688,3.324307,0.199893,-0.497201,-0.497201,0.000000,0.500000,0.500000,0.000000,C-06,0,0,0,1,1,0,0.000731,0.003223,0.7917,-0.0353,0.2647,2,ok
0,62,0.509358,-1.632082,0.010154,-0.009582,0.010154,3.348293,0.200247,0.914901,0.914901,0.000000,0.500000,0.500000,0.000000,C-06,0,0,0,1,1,0,-0.004029,-0.036084,0.8333,-0.0311,0.2665,2,ok
0,63,0.533334,-1.633287,0.070806,-0.010787,0.070806,3.372270,0.199788,0.721574,0.721574,0.000000,0.500000,0.500000,0.000000,C-06,0,0,0,1,1,0,-0.003251,-0.029049,0.8125,-0.0325,0.2666,2,ok
0,64,0.557298,-1.631733,0.016734,-0.009233,0.016734,3.396233,0.200508,-0.873543,-0.873543,0.000000,0.500000,0.500000,0.000000,C-06,0,0,0,1,1,0,0.005439,0.053445,0.8333,-0.0221,0.2664,3,ok
0,65,0.581290,-1.629953,-0.050867,-0.007453,-0.050867,3.420225,0.200320,-0.802967,-0.802967,0.000000,0.500000,0.500000,0.000000,,0,0,0,1,1,0,0.004810,0.045172,0.8125,-0.0189,0.2662,3,ok
0,66,0.605273,-1.630993,0.006166,-0.008493,0.006166,3.444209,0.200281,0.938727,0.938727,0.000000,0.500000,0.500000,0.000000,C-06,0,0,0,1,1,0,-0.003999,-0.041060,0.7708,-0.0167,0.2670,2,ok
0,67,0.629244,-1.632270,0.082233,-0.009770,0.082233,3.468179,0.199662,0.921228,0.921228,0.000000,0.500000,0.500000,0.000000,,0,0,0,1,1,0,-0.005710,-0.053028,0.7500,-0.0036,0.2674,2,ok
0,68,0.653189,-1.630539,0.029692,-0.008039,0.029692,3.492124,0.200600,-0.909459,-0.909459,0.000000,0.500000,0.500000,0.000000,C-06,0,0,0,1,1,0,0.007934,0.075023,0.7292,0.0063,0.2677,3,ok
0,69,0.677184,-1.628515,-0.038640,-0.006015,-0.038640,3.516119,0.200583,-0.806778,-0.806778,0.000000,0.500000,0.500000,0.000000,,0,0,0,1,1,0,0.006709,0.046608,0.7083,-0.0150,0.2662,3,ok
