episode,step,x,y,yaw,ey,epsi,s,speed,raw_steer,safe_steer,steer_correction,interventions,emergency
0,1,-0.001127,-0.024103,0.099078,0.098272,0.212488,8.788806,0.051415,-0.572981,-0.572981,0.000000,,0
0,2,0.009176,-0.024250,0.040924,0.098163,0.091569,0.012981,0.115177,-0.721773,-0.721773,0.000000,,0
0,3,0.027139,-0.024511,-0.008488,0.097919,0.042157,0.030944,0.178890,-0.587298,-0.587298,0.000000,,0
0,4,0.050805,-0.024859,-0.049565,0.097594,0.001079,0.054611,0.199794,-0.492250,-0.492250,0.000000,,0
0,5,0.070765,-0.025152,-0.075841,0.097319,-0.025196,0.074572,0.199468,-0.385794,-0.385794,0.000000,,0
0,6,0.094673,-0.025916,-0.099015,0.096578,-0.048371,0.098480,0.199228,-0.288132,-0.288132,0.000000,,0
0,7,0.114562,-0.027289,-0.111878,0.095211,-0.098816,0.118462,0.199329,-0.193672,-0.193672,0.000000,,0
0,8,0.134433,-0.029384,-0.114855,0.093116,-0.101792,0.138333,0.199821,-0.025727,-0.043672,-0.017946,C-06,0
0,9,0.154305,-0.031657,-0.111688,0.090843,-0.098626,0.158205,0.200048,0.049616,0.049616,0.000000,,0
0,10,0.178164,-0.034388,-0.104941,0.088112,-0.091879,0.182064,0.200190,0.085715,0.085715,0.000000,,0
0,11,0.202041,-0.037118,-0.097841,0.085382,-0.084779,0.203900,0.200333,0.089456,0.089456,0.000000,,0
0,12,0.221950,-0.039320,-0.092603,0.083180,-0.092410,0.225850,0.200301,0.078763,0.078763,0.000000,,0
0,13,0.241870,-0.041461,-0.085978,0.081039,-0.085785,0.245770,0.200367,0.099555,0.099555,0.000000,,0
0,14,0.265789,-0.043876,-0.078267,0.078624,-0.078075,0.269689,0.200327,0.095874,0.095874,0.000000,,0
0,15,0.289722,-0.046050,-0.071804,0.076450,-0.071611,0.293622,0.200250,0.079887,0.079887,0.000000,,0
0,16,0.309673,-0.047686,-0.067640,0.074814,-0.067640,0.313573,0.200179,0.061466,0.061466,0.000000,,0
0,17,0.329630,-0.049193,-0.064431,0.073307,-0.064431,0.333530,0.200129,0.047253,0.047253,0.000000,,0
0,18,0.349590,-0.050601,-0.061949,0.071899,-0.061949,0.353490,0.200095,0.036475,0.036475,0.000000,,0
0,19,0.373545,-0.052196,-0.059596,0.070304,-0.059596,0.377445,0.200072,0.028801,0.028801,0.000000,,0
0,20,0.397504,-0.053714,-0.057697,0.068786,-0.057697,0.401404,0.200056,0.023201,0.023201,0.000000,,0
0,21,0.417471,-0.054932,-0.056368,0.067568,-0.056368,0.421372,0.200045,0.019480,0.019480,0.000000,,0
0,22,0.437440,-0.056117,-0.055186,0.066383,-0.055186,0.441340,0.200039,0.017326,0.017326,0.000000,,0
0,23,0.457411,-0.057273,-0.054084,0.065227,-0.054084,0.461311,0.200036,0.016132,0.016132,0.000000,,0
0,24,0.481376,-0.058630,-0.052815,0.063870,-0.052815,0.485276,0.200034,0.015487,0.015487,0.000000,,0
0,25,0.501349,-0.059736,-0.051783,0.062764,-0.051783,0.503900,0.200032,0.015105,0.015105,0.000000,,0
0,26,0.521323,-0.060821,-0.050767,0.061679,-0.050767,0.525223,0.200031,0.014860,0.014860,0.000000,,0
0,27,0.541297,-0.061885,-0.049764,0.060615,-0.049764,0.545197,0.200030,0.014664,0.014664,0.000000,,0
0,28,0.565268,-0.063135,-0.048574,0.059365,-0.048574,0.569168,0.200029,0.014473,0.014473,0.000000,,0
0,29,0.589241,-0.064355,-0.047404,0.058145,-0.047404,0.593141,0.200028,0.014236,0.014236,0.000000,,0
0,30,0.609219,-0.065350,-0.046446,0.057150,-0.046446,0.613119,0.200027,0.013959,0.013959,0.000000,,0
0,31,0.633193,-0.066517,-0.045320,0.055983,-0.045320,0.637093,0.200026,0.013681,0.013681,0.000000,,0
0,32,0.657169,-0.067656,-0.044217,0.054844,-0.044217,0.661069,0.200025,0.013377,0.013377,0.000000,,0
0,33,0.681146,-0.068768,-0.043140,0.053732,-0.043140,0.685046,0.200024,0.013058,0.013058,0.000000,,0
0,34,0.705125,-0.069852,-0.042089,0.052648,-0.042089,0.709025,0.200022,0.012736,0.012736,0.000000,,0
0,35,0.729104,-0.070907,-0.041125,0.051593,-0.041125,0.733004,0.200020,0.011666,0.011666,0.000000,,0
0,36,0.749087,-0.071768,-0.040355,0.050732,-0.040355,0.752987,0.200019,0.011187,0.011187,0.000000,,0
0,37,0.773068,-0.072779,-0.039445,0.049721,-0.039445,0.776968,0.200018,0.011003,0.011003,0.000000,,0
0,38,0.797050,-0.073768,-0.038540,0.048732,-0.038540,0.800950,0.200018,0.010938,0.010938,0.000000,,0
0,39,0.821032,-0.074735,-0.037640,0.047765,-0.037640,0.824933,0.200017,0.010885,0.010885,0.000000,,0
0,40,0.841019,-0.075515,-0.037087,0.046985,-0.037087,0.844919,0.200012,0.007984,0.007984,0.000000,,0
0,41,0.865002,-0.076433,-0.036500,0.046067,-0.036500,0.868902,0.200011,0.007080,0.007080,0.000000,,0
0,42,0.888987,-0.077337,-0.035895,0.045163,-0.035895,0.892887,0.200011,0.007300,0.007300,0.000000,,0
0,43,0.912971,-0.078229,-0.035237,0.044271,-0.035237,0.916871,0.200012,0.007947,0.007947,0.000000,,0
0,44,0.932959,-0.078944,-0.035027,0.043556,-0.035027,0.936859,0.200004,0.002983,0.002983,0.000000,,0
0,45,0.956944,-0.079791,-0.034885,0.042709,-0.034885,0.960844,0.200002,0.001696,0.001696,0.000000,,0
0,46,0.980930,-0.080636,-0.034668,0.041864,-0.034668,0.984830,0.200004,0.002623,0.002623,0.000000,,0
0,47,1.004916,-0.081481,-0.034303,0.041019,-0.034303,1.008816,0.200006,0.004420,0.004420,0.000000,,0
0,48,1.028901,-0.082317,-0.034507,0.040183,-0.034507,1.032801,0.200002,-0.002522,-0.002522,0.000000,,0
0,49,1.048889,-0.083013,-0.034768,0.039487,-0.034768,1.052789,0.200000,-0.003791,-0.003791,0.000000,,0
0,50,1.072875,-0.083848,-0.034962,0.038652,-0.034962,1.076775,0.199999,-0.002332,-0.002332,0.000000,,0
0,51,1.096860,-0.084684,-0.034911,0.037816,-0.034911,1.100760,0.199999,0.000655,0.000655,0.000000,,0
0,52,1.120846,-0.085520,-0.034594,0.036980,-0.034594,1.124746,0.200002,0.003845,0.003845,0.000000,,0
0,53,1.144831,-0.086355,-0.034932,0.036145,-0.034932,1.148731,0.199999,-0.004143,-0.004143,0.000000,,0
0,54,1.164819,-0.087052,-0.035345,0.035448,-0.035345,1.168719,0.199997,-0.005990,-0.005990,0.000000,,0
0,55,1.188804,-0.087888,-0.035729,0.034612,-0.035729,1.192704,0.199994,-0.004633,-0.004633,0.000000,,0
0,56,1.212788,-0.088740,-0.035841,0.033760,-0.036034,1.216688,0.199998,-0.001325,-0.001325,0.000000,,0
0,57,1.232776,-0.089451,-0.034064,0.033049,-0.034256,1.236676,0.200010,0.025989,0.025989,0.000000,,0
0,58,1.256763,-0.090305,-0.030659,0.032195,-0.030852,1.260664,0.200032,0.041094,0.041094,0.000000,,0
0,59,1.280754,-0.091158,-0.026858,0.031342,-0.027050,1.284654,0.200053,0.045670,0.045670,0.000000,,0
0,60,1.304746,-0.091972,-0.023283,0.030528,-0.036345,1.308646,0.200049,0.042778,0.042778,0.000000,,0
0,61,1.328742,-0.092744,-0.014143,0.029756,-0.027205,1.332642,0.200082,0.109920,0.109920,0.000000,,0
0,62,1.348741,-0.093387,-0.003878,0.029113,-0.016940,1.352641,0.200101,0.146320,0.146320,0.000000,,0
0,63,1.372740,-0.094099,0.009563,0.028401,-0.003499,1.376641,0.200052,0.158732,0.158732,0.000000,,0
0,64,1.396737,-0.094467,0.022072,0.028033,0.009010,1.400637,0.199963,0.148743,0.148743,0.000000,,0
0,65,1.420728,-0.094424,0.032331,0.028056,-0.018314,1.424655,0.199903,0.122785,0.122785,0.000000,,0
0,66,1.444708,-0.094253,0.049050,0.028204,-0.001594,1.448636,0.199772,0.203587,0.203587,0.000000,,0
0,67,1.468666,-0.093970,0.069075,0.028464,0.018431,1.472594,0.199575,0.245737,0.245737,0.000000,,0
0,68,1.492590,-0.093253,0.089544,0.029158,0.038899,1.496519,0.199374,0.254167,0.254167,0.000000,,0
0,69,1.516473,-0.091955,0.108280,0.029574,-0.005130,1.522305,0.199248,0.235441,0.235441,0.000000,,0
0,70,1.536334,-0.090638,0.127927,0.029610,0.014517,1.542210,0.198909,0.301229,0.301229,0.000000,,0
0,71,1.560096,-0.088679,0.153494,0.030036,0.040084,1.566049,0.198570,0.330533,0.330533,0.000000,,0
0,72,1.583766,-0.086061,0.178265,0.031126,0.064855,1.589838,0.198358,0.325139,0.325139,0.000000,,0
0,73,1.607337,-0.082714,0.200285,0.032950,0.086875,1.613576,0.198330,0.293130,0.293130,0.000000,,0
0,74,1.630814,-0.078662,0.218254,0.033045,0.016710,1.641515,0.198492,0.241908,0.241908,0.000000,,0
0,75,1.650302,-0.075009,0.235076,0.032986,0.033532,1.661343,0.198210,0.275713,0.275713,0.000000,,0
0,76,1.673583,-0.070202,0.255633,0.033351,0.054089,1.685112,0.198059,0.283785,0.283785,0.000000,,0
0,77,1.696744,-0.064839,0.274765,0.034285,0.073220,1.708868,0.198086,0.267198,0.267198,0.000000,,0
0,78,1.719790,-0.058913,0.291198,0.035793,0.089654,1.732615,0.198276,0.231901,0.231901,0.000000,,0
0,79,1.742735,-0.052470,0.304097,0.034926,-0.010401,1.760954,0.198597,0.183469,0.183469,0.000000,,0
0,80,1.761772,-0.046950,0.318981,0.034289,0.004483,1.780765,0.198025,0.258136,0.258136,0.000000,,0
0,81,1.784483,-0.040077,0.339625,0.033803,0.025127,1.804489,0.197679,0.300646,0.300646,0.000000,,0
0,82,1.807026,-0.032731,0.360769,0.033818,0.046271,1.828199,0.197576,0.311624,0.311624,0.000000,,0
0,83,1.825680,-0.026188,0.377386,0.034272,0.062888,1.847961,0.197680,0.297146,0.297146,0.000000,,0
0,84,1.847912,-0.017837,0.395126,0.032513,-0.044634,1.875970,0.197916,0.267091,0.267091,0.000000,,0
0,85,1.869952,-0.009149,0.418928,0.030976,-0.020831,1.899611,0.197225,0.364847,0.364847,0.000000,,0
0,86,1.891745,-0.000007,0.445573,0.029952,0.005813,1.923221,0.196954,0.413887,0.413887,0.000000,,0
0,87,1.913261,0.009771,0.472378,0.029623,0.032618,1.946853,0.197023,0.423060,0.423060,0.000000,,0
0,88,1.930975,0.018444,0.493302,0.029915,0.053542,1.966573,0.197296,0.402119,0.402119,0.000000,,0
0,89,1.951985,0.029441,0.515721,0.027815,-0.049807,1.993928,0.197700,0.364012,0.364012,0.000000,,0
0,90,1.972702,0.040933,0.542771,0.026428,-0.022756,2.017578,0.197448,0.447777,0.447777,0.000000,,0
0,91,1.993074,0.053032,0.571345,0.025739,0.005818,2.041262,0.197620,0.481022,0.481022,0.000000,,0
0,92,2.013080,0.065816,0.599106,0.025824,0.033579,2.065004,0.198042,0.475996,0.475996,0.000000,,0
0,93,2.029477,0.076975,0.620330,0.026046,-0.070685,2.088131,0.198491,0.443811,0.443811,0.000000,,0
0,94,2.048797,0.090924,0.650040,0.024491,-0.040975,2.111909,0.198783,0.528334,0.528334,0.000000,,0
0,95,2.067678,0.105561,0.680742,0.023746,-0.010273,2.135787,0.199418,0.557147,0.557147,0.000000,,0
0,96,2.083065,0.118298,0.705366,0.023762,0.014351,2.155762,0.200041,0.546707,0.546707,0.000000,,0
0,97,2.101204,0.134109,0.733477,0.024394,0.042462,2.179817,0.200943,0.515097,0.515097,0.000000,,0
0,98,2.118984,0.150404,0.759505,0.024800,-0.057059,2.207096,0.200753,0.463941,0.463941,0.000000,,0
0,99,2.136196,0.167186,0.789909,0.023733,-0.026655,2.231112,0.199904,0.528844,0.528844,0.000000,,0
0,100,2.152824,0.184384,0.820955,0.023377,0.004391,2.255031,0.198884,0.543800,0.543800,0.000000,,0
0,101,2.166276,0.199036,0.845226,0.023595,0.028662,2.274921,0.199212,0.523864,0.523864,0.000000,,0
0,102,2.181966,0.217150,0.871555,0.024550,0.054991,2.298865,0.200053,0.485537,0.485537,0.000000,,0
0,103,2.197255,0.235695,0.894913,0.024893,-0.047634,2.326033,0.200496,0.430200,0.430200,0.000000,,0
0,104,2.212178,0.254619,0.922253,0.023960,-0.020293,2.350115,0.201131,0.495529,0.495529,0.000000,,0
0,105,2.226698,0.273951,0.951211,0.023592,0.008664,2.374290,0.201743,0.513883,0.513883,0.000000,,0
0,106,2.238452,0.290368,0.975031,0.023746,0.032484,2.394481,0.202105,0.497667,0.497667,0.000000,,0
0,107,2.252122,0.310411,1.002035,0.024484,0.059489,2.418730,0.202353,0.461908,0.461908,0.000000,,0
0,108,2.265304,0.330786,1.026284,0.024046,-0.042001,2.446116,0.202358,0.407457,0.407457,0.000000,,0
0,109,2.276008,0.348013,1.050054,0.022964,-0.018231,2.466369,0.203034,0.473126,0.473126,0.000000,,0
0,110,2.288446,0.369008,1.080534,0.022177,0.012249,2.490760,0.203524,0.495918,0.495918,0.000000,,0
0,111,2.300337,0.390347,1.110744,0.022035,0.042459,2.515187,0.203692,0.481643,0.481643,0.000000,,0
0,112,2.311625,0.411998,1.138929,0.022572,0.070644,2.539598,0.203552,0.440803,0.440803,0.000000,,0
0,113,2.322288,0.433915,1.163727,0.021408,-0.030041,2.566809,0.203160,0.381114,0.381114,0.000000,,0
0,114,2.330892,0.452374,1.188095,0.020181,-0.005673,2.587137,0.203792,0.444039,0.444039,0.000000,,0
0,115,2.340772,0.474773,1.219310,0.019212,0.025541,2.611599,0.204048,0.465033,0.465033,0.000000,,0
0,116,2.350017,0.497427,1.250054,0.018929,0.056286,2.636066,0.203908,0.448945,0.448945,0.000000,,0
0,117,2.358549,0.520306,1.278382,0.019390,0.084614,2.660480,0.203467,0.405863,0.405863,0.000000,,0
0,118,2.366345,0.543369,1.302782,0.017670,-0.016777,2.687177,0.202836,0.343523,0.343523,0.000000,,0
0,119,2.372564,0.562717,1.327177,0.016460,0.007619,2.707464,0.203316,0.407688,0.407688,0.000000,,0
0,120,2.379585,0.586094,1.358678,0.015478,0.039120,2.731853,0.203341,0.430282,0.430282,0.000000,,0
0,121,2.385908,0.609630,1.389698,0.015210,0.070140,2.756223,0.202987,0.415150,0.415150,0.000000,,0
0,122,2.390555,0.629343,1.413290,0.015614,0.093732,2.776472,0.202450,0.372000,0.372000,0.000000,,0
0,123,2.395374,0.653089,1.437565,0.013914,-0.007758,2.802599,0.201829,0.313893,0.313893,0.000000,,0
0,124,2.399829,0.676920,1.467356,0.012496,0.022034,2.826801,0.201996,0.380292,0.380292,0.000000,,0
0,125,2.403766,0.700827,1.499357,0.011601,0.054035,2.851013,0.201743,0.399610,0.399610,0.000000,,0
0,126,2.406938,0.724788,1.530575,0.011472,0.085253,2.875183,0.201242,0.381468,0.381468,0.000000,,0
0,127,2.408895,0.744780,1.553890,0.012048,0.108568,2.894090,0.200741,0.335148,0.335148,0.000000,,0
0,128,2.410414,0.768779,1.577088,0.010286,0.006292,2.920769,0.200274,0.273796,0.273796,0.000000,,0
