episode,step,x,y,yaw,ey,epsi,s,speed,raw_steer,safe_steer,steer_correction,raw_throttle,safe_throttle,throttle_correction,interventions,emergency,joint_envelope_violated,oscillation_persistent,cv_ok,cv_state_available,cv_perception_invalid,cv_ey,cv_epsi,cv_confidence,cv_curvature,cv_lane_width,cv_n_lines,cv_reason
0,1,-0.835393,-1.620835,0.022778,0.001665,0.022778,2.003542,0.059088,0.371031,0.371031,0.000000,0.500000,0.500000,0.000000,,0,0,0,1,1,0,0.005998,0.001303,0.9167,0.0727,0.2623,3,ok
0,2,-0.826575,-1.620702,0.046071,0.001798,0.046071,2.012361,0.111995,0.332927,0.332927,0.000000,0.500000,0.500000,0.000000,,0,0,0,1,1,0,0.006786,0.004997,0.9167,0.0700,0.2627,3,ok
0,3,-0.809159,-1.620250,0.062953,0.002250,0.062953,2.029777,0.166755,-0.730807,-0.730807,0.000000,0.500000,0.500000,0.000000,C-06,0,0,0,1,1,0,0.011222,0.041774,0.9167,0.0778,0.2615,3,ok
0,4,-0.789709,-1.619179,0.009785,0.003321,0.009785,2.049227,0.200266,-0.788555,-0.788555,0.000000,0.500000,0.500000,0.000000,,0,0,0,1,1,0,0.016275,0.075237,0.9167,0.0664,0.2586,3,ok
0,5,-0.765709,-1.618649,-0.002322,0.003851,-0.002322,2.073227,0.200025,-0.084376,-0.084376,0.000000,0.500000,0.500000,0.000000,C-06,0,0,0,1,1,0,0.010464,0.020578,0.8958,0.0724,0.2611,3,ok
0,6,-0.745709,-1.618674,0.014716,0.003826,0.014716,2.093226,0.199982,0.291623,0.291623,0.000000,0.500000,0.500000,0.000000,C-06,0,0,0,1,1,0,0.009122,0.004742,0.8333,0.0766,0.2601,3,ok
0,7,-0.725713,-1.618700,0.022858,0.003800,0.022858,2.113222,0.199950,0.100929,0.100929,0.000000,0.500000,0.500000,0.000000,C-06,0,0,0,1,1,0,0.010283,0.016463,0.8958,0.0760,0.2605,3,ok
0,8,-0.701716,-1.618238,-0.005501,0.004262,-0.005501,2.135135,0.200041,-0.397651,-0.397651,0.000000,0.500000,0.500000,0.000000,C-06,0,0,0,1,1,0,0.012262,0.028562,0.9167,0.0655,0.2593,3,ok
0,9,-0.677716,-1.618366,0.004882,0.004134,0.004882,2.161220,0.200004,0.167486,0.167486,0.000000,0.500000,0.500000,0.000000,C-06,0,0,0,1,1,0,0.010607,0.014728,0.9375,0.0719,0.2606,3,ok
0,10,-0.657718,-1.618515,0.023927,0.003985,0.023927,2.181217,0.199953,0.285238,0.285238,0.000000,0.500000,0.500000,0.000000,,0,0,0,1,1,0,0.009298,0.008609,0.9583,0.0787,0.2609,3,ok
0,11,-0.637722,-1.618063,0.005081,0.004437,0.005081,2.201214,0.200062,-0.351913,-0.351913,0.000000,0.500000,0.500000,0.000000,C-06,0,0,0,1,1,0,0.012057,0.024394,0.9375,0.0674,0.2605,3,ok
0,12,-0.617722,-1.617961,0.003819,0.004539,0.003819,2.221214,0.199999,0.016665,0.016665,0.000000,0.500000,0.500000,0.000000,C-06,0,0,0,1,1,0,0.010946,0.016074,0.8958,0.0730,0.2603,3,ok
0,13,-0.593724,-1.617894,0.021816,0.004606,0.021816,2.245212,0.199957,0.236219,0.236219,0.000000,0.500000,0.500000,0.000000,C-06,0,0,0,1,1,0,0.011050,0.009521,0.8958,0.0621,0.2597,3,ok
0,14,-0.573727,-1.617484,0.011731,0.005016,0.011731,2.265208,0.200033,-0.186129,-0.186129,0.000000,0.500000,0.500000,0.000000,C-06,0,0,0,1,1,0,0.012328,0.020936,0.8958,0.0659,0.2593,3,ok
0,15,-0.553728,-1.617042,-0.009482,0.005458,-0.009482,2.285208,0.200042,-0.313060,-0.313060,0.000000,0.500000,0.500000,0.000000,,0,0,0,1,1,0,0.012667,0.023382,0.8750,0.0714,0.2599,3,ok
