episode,step,x,y,yaw,ey,epsi,s,speed,raw_steer,safe_steer,steer_correction,interventions,emergency,cv_ok,cv_state_available,cv_perception_invalid,cv_ey,cv_epsi,cv_confidence
0,1,-0.001350,-0.124795,-0.028164,-0.002393,0.022481,0.002552,0.052194,-0.860504,-0.860504,0.000000,,0,1,1,0,0.005080,0.022166,0.7917
0,2,0.009026,-0.124949,-0.086879,-0.002537,-0.036235,0.012929,0.115406,-0.104207,-0.710504,-0.606297,C-06,0,1,1,0,0.001599,-0.023862,0.7917
0,3,0.026944,-0.125222,-0.131815,-0.002792,-0.081170,0.030846,0.177920,0.668352,-0.560504,-1.228856,C-06,0,1,1,0,-0.002486,-0.073433,0.7708
0,4,0.046429,-0.126592,-0.158721,-0.004143,-0.108076,0.050333,0.198263,1.000000,-0.410504,-1.410504,C-06,0,1,1,0,-0.005425,-0.116099,0.7083
0,5,0.070086,-0.129532,-0.178978,-0.007061,-0.128334,0.073993,0.198631,1.000000,-0.260504,-1.260504,C-06,0,1,1,0,-0.006006,-0.158877,0.6667
0,6,0.089752,-0.132766,-0.186598,-0.010276,-0.135953,0.093662,0.199351,1.000000,-0.110504,-1.110504,C-06,0,1,1,0,-0.015705,-0.170696,0.6875
0,7,0.109407,-0.136441,-0.184803,-0.013941,-0.171741,0.113307,0.200039,1.000000,0.039496,-0.960504,C-06,0,1,1,0,-0.018901,-0.184052,0.6875
0,8,0.129085,-0.140140,-0.173525,-0.017640,-0.160463,0.132986,0.200417,1.000000,0.189496,-0.810504,C-06,0,1,1,0,-0.020485,-0.194826,0.7292
0,9,0.152773,-0.144579,-0.148146,-0.022079,-0.135083,0.156673,0.201203,1.000000,0.339496,-0.660504,C-06,0,1,1,0,-0.023854,-0.183047,0.6875
0,10,0.176570,-0.149017,-0.110658,-0.026517,-0.097596,0.180470,0.202150,1.000000,0.489496,-0.510504,C-06,0,1,1,0,-0.026058,-0.165621,0.6875
0,11,0.196486,-0.152716,-0.068826,-0.030216,-0.055764,0.200386,0.202893,1.000000,0.639496,-0.360504,C-06,0,1,1,0,-0.029352,-0.116560,0.6667
0,12,0.216459,-0.155744,-0.034680,-0.033244,-0.034488,0.220359,0.201723,0.451424,0.489496,0.038072,C-06,0,1,1,0,-0.030035,-0.076110,0.6875
0,13,0.240453,-0.157947,-0.005856,-0.035447,-0.005663,0.244353,0.200614,0.014846,0.339496,0.324650,C-06,0,1,1,0,-0.030628,-0.039649,0.6875
0,14,0.264453,-0.158886,0.010976,-0.036386,0.011168,0.268353,0.200077,-0.153163,0.189496,0.342659,C-06,0,1,1,0,-0.029782,-0.021200,0.6875
0,15,0.284451,-0.158835,0.014494,-0.036335,0.014686,0.288351,0.199983,-0.081831,0.039496,0.121328,C-06,0,1,1,0,-0.030623,0.002334,0.6875
0,16,0.304447,-0.158708,0.024648,-0.036208,0.024648,0.308347,0.199946,0.152646,0.152646,0.000000,,0,1,1,0,-0.030577,0.012382,0.6458
0,17,0.324440,-0.158390,0.028434,-0.035890,0.028434,0.328340,0.199952,0.050284,0.050284,0.000000,,0,1,1,0,-0.029742,0.016507,0.6667
0,18,0.348430,-0.157789,0.030193,-0.035289,0.030193,0.352330,0.199978,0.019305,0.019305,0.000000,,0,1,1,0,-0.029627,0.027455,0.6875
0,19,0.372418,-0.157154,0.032237,-0.034654,0.032237,0.376318,0.199970,0.024855,0.024855,0.000000,,0,1,1,0,-0.028875,0.032641,0.7500
0,20,0.392405,-0.156610,0.040221,-0.034110,0.040221,0.396305,0.199916,0.122619,0.122619,0.000000,,0,1,1,0,-0.028041,0.033216,0.7500
0,21,0.412383,-0.156066,0.054525,-0.033566,0.054525,0.416283,0.199786,0.215164,0.215164,0.000000,,0,1,1,0,-0.025987,0.031683,0.7917
0,22,0.432349,-0.155252,0.060758,-0.032752,0.060758,0.436249,0.199830,0.081986,0.081986,0.000000,,0,1,1,0,-0.024834,0.045039,0.7917
