episode,step,x,y,yaw,ey,epsi,s,speed,raw_steer,safe_steer,steer_correction,interventions,emergency
0,1,1.497973,-0.133500,0.029646,-0.011094,-0.020999,1.501862,0.042122,0.276695,0.276695,0.000000,,0
0,2,1.507141,-0.133362,0.065373,-0.010965,0.014728,1.507800,0.105532,0.439182,0.439182,0.000000,C-06,0
0,3,1.523899,-0.133108,0.104479,-0.011972,-0.008931,1.527069,0.168461,0.487834,0.487834,0.000000,,0
0,4,1.546970,-0.132467,0.147228,-0.012817,0.033818,1.550134,0.198121,0.547819,0.547819,0.000000,,0
0,5,1.566700,-0.131052,0.181374,-0.012674,0.067964,1.569914,0.197573,0.537243,0.537243,0.000000,,0
0,6,1.590221,-0.128230,0.218422,-0.011371,0.105012,1.593568,0.197220,0.496528,0.496528,0.000000,,0
0,7,1.609688,-0.124968,0.244636,-0.009368,0.131226,1.613203,0.197284,0.429454,0.429454,0.000000,,0
0,8,1.629040,-0.120957,0.265753,-0.008171,0.064209,1.631857,0.197592,0.350692,0.350692,0.000000,,0
0,9,1.652115,-0.115566,0.291101,-0.007193,0.089557,1.655534,0.197425,0.357191,0.357191,0.000000,,0
0,10,1.671217,-0.110535,0.310602,-0.005826,0.109058,1.675239,0.197507,0.334114,0.334114,0.000000,,0
0,11,1.693993,-0.103871,0.330936,-0.003543,0.129392,1.698860,0.197743,0.293813,0.293813,0.000000,,0
0,12,1.712863,-0.097829,0.344502,-0.001139,0.142958,1.718528,0.198143,0.237311,0.237311,0.000000,,0
0,13,1.731655,-0.091398,0.354392,0.001662,0.152848,1.735681,0.198619,0.174001,0.174001,0.000000,,0
0,14,1.750391,-0.084653,0.360505,0.001953,0.046007,1.758283,0.199136,0.107755,0.107755,0.000000,,0
0,15,1.772799,-0.076471,0.372149,0.002805,0.057651,1.782123,0.198617,0.174120,0.174120,0.000000,,0
0,16,1.791387,-0.069542,0.383957,0.003647,0.069459,1.801943,0.198321,0.212889,0.212889,0.000000,,0
0,17,1.809883,-0.062419,0.396612,0.004702,0.082114,1.821735,0.198201,0.229606,0.229606,0.000000,,0
0,18,1.828282,-0.055044,0.409070,0.006025,0.094572,1.841513,0.198230,0.227638,0.227638,0.000000,,0
0,19,1.850236,-0.045844,0.422799,0.006189,-0.016961,1.866131,0.198378,0.210659,0.210659,0.000000,,0
0,20,1.872022,-0.036377,0.443401,0.005464,0.003641,1.889873,0.197602,0.322393,0.322393,0.000000,,0
0,21,1.890000,-0.028258,0.463774,0.005142,0.024014,1.909597,0.197237,0.385343,0.385343,0.000000,,0
0,22,1.907791,-0.019768,0.485246,0.005236,0.045486,1.929310,0.197184,0.410923,0.410923,0.000000,,0
0,23,1.925383,-0.010840,0.506248,0.005811,0.066489,1.949030,0.197357,0.407206,0.407206,0.000000,,0
0,24,1.946236,0.000450,0.529548,0.006407,-0.035980,1.973550,0.197703,0.381747,0.381747,0.000000,,0
0,25,1.963378,0.010250,0.553019,0.005506,-0.012508,1.993275,0.197442,0.470188,0.470188,0.000000,,0
0,26,1.980265,0.020478,0.578077,0.005103,0.012549,2.013013,0.197579,0.509218,0.509218,0.000000,,0
0,27,1.996879,0.031207,0.602837,0.005268,0.037310,2.032790,0.197958,0.511341,0.511341,0.000000,,0
0,28,2.016457,0.044731,0.630678,0.006208,0.065151,2.056566,0.198521,0.487685,0.487685,0.000000,,0
0,29,2.035664,0.058896,0.655434,0.007888,0.089907,2.080373,0.199080,0.441525,0.441525,0.000000,,0
0,30,2.051413,0.071119,0.672940,0.007558,-0.018075,2.101309,0.199483,0.380107,0.380107,0.000000,,0
0,31,2.069998,0.086241,0.697271,0.007375,0.006256,2.125268,0.199864,0.448434,0.448434,0.000000,,0
0,32,2.088237,0.101880,0.722801,0.007812,0.031786,2.149290,0.200559,0.472224,0.472224,0.000000,,0
0,33,2.106181,0.117982,0.748443,0.008792,0.057428,2.173379,0.201069,0.462376,0.462376,0.000000,,0
0,34,2.123674,0.134524,0.772772,0.010399,0.081757,2.197401,0.200347,0.427815,0.427815,0.000000,,0
0,35,2.140689,0.151456,0.794540,0.009693,-0.022024,2.222716,0.199821,0.375545,0.375545,0.000000,,0
0,36,2.154550,0.165801,0.815766,0.009402,-0.000797,2.242662,0.199219,0.446932,0.446932,0.000000,,0
0,37,2.170765,0.183331,0.842342,0.009575,0.025778,2.266540,0.199203,0.476532,0.476532,0.000000,,0
0,38,2.186512,0.201380,0.867904,0.010443,0.051341,2.290478,0.199964,0.470212,0.470212,0.000000,,0
0,39,2.201854,0.219872,0.891636,0.011911,0.075072,2.314460,0.200443,0.438404,0.438404,0.000000,,0
0,40,2.214368,0.235544,0.909455,0.010966,-0.033092,2.335979,0.200688,0.388788,0.388788,0.000000,,0
