episode,step,x,y,yaw,ey,epsi,s,speed,raw_steer,safe_steer,steer_correction,interventions,emergency,joint_envelope_violated,oscillation_persistent,cv_ok,cv_state_available,cv_perception_invalid,cv_ey,cv_epsi,cv_confidence,cv_curvature,cv_lane_width,cv_n_lines,cv_reason
0,1,2.161096,-1.675244,-0.042547,-0.007189,0.007937,5.001928,0.042630,0.085076,0.085076,0.000000,,0,0,0,1,1,0,0.004836,-0.099383,0.6667,0.2545,0.2495,2,ok
0,2,2.170343,-1.675154,-0.034543,-0.006609,0.015942,5.011158,0.106200,0.097548,0.097548,0.000000,,0,0,0,1,1,0,0.005683,-0.097602,0.6667,0.2461,0.2500,2,ok
0,3,2.187221,-1.675085,-0.024013,-0.005646,0.026471,5.028008,0.169817,0.128555,0.128555,0.000000,,0,0,0,1,1,0,0.006905,-0.090308,0.6875,0.2468,0.2496,2,ok
0,4,2.206504,-1.675080,-0.017037,-0.004769,0.023523,5.047216,0.199970,0.097417,0.097417,0.000000,,0,0,0,1,1,0,-0.002602,-0.084903,0.7292,0.6450,0.2685,2,ok
0,5,2.230502,-1.675139,-0.011267,-0.003803,0.029293,5.071194,0.199987,0.066786,0.066786,0.000000,,0,0,0,1,1,0,-0.001118,-0.089478,0.6875,0.6721,0.2682,2,ok
0,6,2.250501,-1.675212,-0.008699,-0.003116,0.019337,5.091136,0.199994,0.034247,0.034247,0.000000,,0,0,0,1,1,0,0.000036,-0.101173,0.6667,0.6959,0.2676,2,ok
0,7,2.270500,-1.675287,0.003349,-0.002610,0.031385,5.111130,0.200001,0.318302,0.184247,-0.134055,C-06,0,0,0,1,1,0,-0.000702,-0.113066,0.6875,0.7336,0.2727,2,ok
0,8,2.294499,-1.675377,0.018878,-0.002002,0.046914,5.135120,0.199968,0.184160,0.184160,0.000000,,0,0,0,1,1,0,0.002258,-0.115526,0.7083,0.7109,0.2683,2,ok
0,9,2.314492,-1.675426,0.031174,-0.001695,0.044436,5.155088,0.199914,0.087914,0.087914,0.000000,,0,0,0,1,1,0,0.003717,-0.108987,0.7708,0.7599,0.2688,2,ok
0,10,2.338476,-1.675103,0.043111,-0.000956,0.056373,5.179063,0.199837,0.147853,0.147853,0.000000,,0,0,0,1,1,0,0.005274,-0.105813,0.7708,0.7717,0.2658,2,ok
0,11,2.358454,-1.674605,0.050594,-0.000326,0.046644,5.199025,0.199831,0.106116,0.106116,0.000000,,0,0,0,1,1,0,0.006505,-0.105718,0.7500,0.7877,0.2657,2,ok
0,12,2.378421,-1.674012,0.064231,0.000229,0.060281,5.218993,0.199686,0.208704,0.208704,0.000000,,0,0,0,1,1,0,0.007254,-0.104088,0.7292,0.8071,0.2683,2,ok
0,13,2.398376,-1.672943,0.069028,0.001260,0.065079,5.238950,0.199855,0.007074,0.058704,0.051629,C-06,0,0,0,1,1,0,0.009154,-0.120339,0.7083,0.8058,0.2637,2,ok
0,14,2.422321,-1.671308,0.065578,0.002418,0.042328,5.262948,0.200043,-0.050239,-0.050239,0.000000,,0,0,0,1,1,0,0.012609,-0.130459,0.7292,0.7509,0.2661,2,ok
0,15,2.442275,-1.669997,0.071591,0.003312,0.048341,5.282925,0.199920,0.219863,0.099761,-0.120102,C-06,0,0,0,1,1,0,0.012594,-0.145439,0.6875,0.7665,0.2623,2,ok
0,16,2.462212,-1.668690,0.087349,0.003976,0.040514,5.302977,0.199681,0.520325,0.249761,-0.270564,C-06,0,0,0,1,1,0,0.012594,-0.145439,0.6875,0.7665,0.2623,2,ok
0,17,2.482112,-1.667384,0.112931,0.004418,0.066096,5.322915,0.199187,0.506839,0.399761,-0.107077,C-06,0,0,0,1,1,0,0.018348,-0.175269,0.6875,0.6787,0.2578,2,ok
0,18,2.505915,-1.665789,0.143089,0.004979,0.096254,5.345933,0.198525,0.385486,0.385486,0.000000,,0,0,0,1,1,0,0.018407,-0.169087,0.7083,0.7199,0.2635,2,ok
