step,sim_t,x,y,yaw,s,ey,epsi,raw_steer,safe_steer,rules_fired
272,13.6000,2.4117,0.6235,1.3900,10.5278,-0.1286,0.0703,0.5243,0.5243,
273,13.6500,2.4135,0.6333,1.4003,10.5278,-0.1278,0.0807,0.5030,0.5030,
274,13.7000,2.4151,0.6432,1.4102,10.6283,-0.1292,-0.0351,0.7251,0.6530,C-06
275,13.7500,2.4166,0.6531,1.4231,10.6283,-0.1294,-0.0222,0.6861,0.6861,
276,13.8000,2.4180,0.6630,1.4367,10.6283,-0.1296,-0.0086,0.6638,0.6638,
277,13.8500,2.4193,0.6729,1.4498,10.6283,-0.1296,0.0046,0.6415,0.6415,
278,13.9000,2.4205,0.6828,1.4625,10.6283,-0.1295,0.0173,0.6194,0.6194,
279,13.9500,2.4215,0.6928,1.4748,10.6283,-0.1293,0.0295,0.5973,0.5973,
280,14.0000,2.4224,0.7027,1.4865,10.6283,-0.1289,0.0413,0.5755,0.5755,
281,14.0500,2.4232,0.7127,1.4979,10.6283,-0.1284,0.0526,0.5538,0.5538,
282,14.1000,2.4238,0.7227,1.5088,10.6283,-0.1279,0.0636,0.5323,0.5323,
283,14.1500,2.4244,0.7326,1.5193,10.6283,-0.1272,0.0740,0.5110,0.5110,
284,14.2000,2.4249,0.7426,1.5293,10.6283,-0.1264,0.0841,0.4899,0.4899,
285,14.2500,2.4252,0.7526,1.5389,10.7288,-0.1268,-0.0319,0.6913,0.6399,C-06
286,14.3000,2.4255,0.7626,1.5516,10.7288,-0.1271,-0.0192,0.6694,0.6694,
287,14.3500,2.4256,0.7726,1.5648,10.7288,-0.1272,-0.0059,0.6476,0.6476,
288,14.4000,2.4256,0.7826,1.5777,10.7288,-0.1272,0.0069,0.6257,0.6257,
289,14.4500,2.4255,0.7926,1.5900,10.7288,-0.1271,0.0192,0.6040,0.6040,
290,14.5000,2.4252,0.8026,1.6019,10.7288,-0.1268,0.0312,0.5824,0.5824,
291,14.5500,2.4249,0.8126,1.6134,10.7288,-0.1265,0.0426,0.5610,0.5610,
292,14.6000,2.4244,0.8226,1.6245,10.7288,-0.1260,0.0537,0.5398,0.5398,
293,14.6500,2.4238,0.8326,1.6351,10.7288,-0.1254,0.0643,0.5187,0.5187,
294,14.7000,2.4231,0.8426,1.6453,10.7288,-0.1247,0.0745,0.4979,0.4979,
295,14.7500,2.4223,0.8525,1.6551,10.7288,-0.1239,0.0843,0.4773,0.4773,
296,14.8000,2.4214,0.8625,1.6645,10.7288,-0.1230,0.0937,0.4569,0.4569,
297,14.8500,2.4204,0.8724,1.6734,10.8292,-0.1239,-0.0229,0.6707,0.6069,C-06
298,14.9000,2.4194,0.8824,1.6854,10.8292,-0.1240,-0.0110,0.6400,0.6400,
299,14.9500,2.4182,0.8923,1.6980,10.8292,-0.1241,0.0017,0.6188,0.6188,
300,15.0000,2.4168,0.9022,1.7103,10.8292,-0.1240,0.0139,0.5976,0.5976,
301,15.0500,2.4154,0.9121,1.7221,10.8292,-0.1238,0.0257,0.5766,0.5766,
302,15.1000,2.4138,0.9220,1.7334,10.8292,-0.1235,0.0371,0.5556,0.5556,
303,15.1500,2.4121,0.9318,1.7444,10.8292,-0.1231,0.0480,0.5349,0.5349,
304,15.2000,2.4104,0.9417,1.7549,10.8292,-0.1225,0.0585,0.5143,0.5143,
305,15.2500,2.4085,0.9515,1.7650,10.8292,-0.1219,0.0687,0.4939,0.4939,
306,15.3000,2.4065,0.9613,1.7747,10.8292,-0.1212,0.0784,0.4737,0.4737,
307,15.3500,2.4044,0.9711,1.7840,10.8292,-0.1204,0.0877,0.4537,0.4537,
308,15.4000,2.4023,0.9809,1.7929,10.9297,-0.1205,-0.0291,0.6493,0.6037,C-06
309,15.4500,2.4000,0.9906,1.8048,10.9297,-0.1207,-0.0171,0.6341,0.6341,
310,15.5000,2.3976,1.0003,1.8174,10.9297,-0.1209,-0.0046,0.6134,0.6134,
311,15.5500,2.3951,1.0100,1.8295,10.9297,-0.1208,0.0075,0.5927,0.5927,
312,15.6000,2.3925,1.0196,1.8412,10.9297,-0.1207,0.0192,0.5722,0.5722,
313,15.6500,2.3898,1.0293,1.8524,10.9297,-0.1205,0.0305,0.5517,0.5517,
314,15.7000,2.3870,1.0389,1.8633,10.9297,-0.1201,0.0413,0.5314,0.5314,
315,15.7500,2.3840,1.0484,1.8738,10.9297,-0.1197,0.0518,0.5113,0.5113,
316,15.8000,2.3810,1.0580,1.8838,10.9297,-0.1191,0.0618,0.4914,0.4914,
317,15.8500,2.3779,1.0675,1.8935,10.9297,-0.1184,0.0715,0.4716,0.4716,
318,15.9000,2.3747,1.0769,1.9027,10.9297,-0.1177,0.0807,0.4521,0.4521,
319,15.9500,2.3714,1.0864,1.9116,10.9297,-0.1168,0.0896,0.4327,0.4327,
320,16.0000,2.3680,1.0958,1.9201,11.0302,-0.1175,-0.0277,0.6432,0.5827,C-06
321,16.0500,2.3645,1.1051,1.9315,11.0302,-0.1177,-0.0162,0.6173,0.6173,
322,16.1000,2.3609,1.1145,1.9437,11.0302,-0.1178,-0.0040,0.5971,0.5971,
323,16.1500,2.3572,1.1238,1.9555,11.0302,-0.1178,0.0077,0.5769,0.5769,
324,16.2000,2.3534,1.1330,1.9669,11.0302,-0.1177,0.0191,0.5568,0.5568,
325,16.2500,2.3495,1.1422,1.9779,11.0302,-0.1174,0.0301,0.5369,0.5369,
326,16.3000,2.3455,1.1514,1.9884,11.0302,-0.1170,0.0406,0.5171,0.5171,
327,16.3500,2.3414,1.1605,1.9986,11.0302,-0.1166,0.0508,0.4974,0.4974,
328,16.4000,2.3372,1.1696,2.0084,11.0302,-0.1160,0.0606,0.4780,0.4780,
329,16.4500,2.3329,1.1786,2.0177,11.0302,-0.1154,0.0700,0.4587,0.4587,
330,16.5000,2.3286,1.1876,2.0267,11.0302,-0.1146,0.0789,0.4396,0.4396,
331,16.5500,2.3241,1.1966,2.0354,11.1306,-0.1148,-0.0380,0.6345,0.5896,C-06
332,16.6000,2.3196,1.2055,2.0470,11.1306,-0.1151,-0.0264,0.6215,0.6215,
333,16.6500,2.3149,1.2144,2.0593,11.1306,-0.1153,-0.0141,0.6017,0.6017,
334,16.7000,2.3102,1.2232,2.0711,11.1306,-0.1154,-0.0023,0.5819,0.5819,
335,16.7500,2.3053,1.2319,2.0826,11.1306,-0.1153,0.0092,0.5622,0.5622,
336,16.8000,2.3004,1.2406,2.0937,11.1306,-0.1152,0.0203,0.5425,0.5425,
337,16.8500,2.2954,1.2492,2.1044,11.1306,-0.1149,0.0310,0.5231,0.5231,
338,16.9000,2.2902,1.2578,2.1146,11.1306,-0.1146,0.0413,0.5037,0.5037,
339,16.9500,2.2850,1.2663,2.1245,11.1306,-0.1141,0.0511,0.4845,0.4845,
340,17.0000,2.2797,1.2748,2.1341,11.1306,-0.1135,0.0607,0.4655,0.4655,
341,17.0500,2.2743,1.2833,2.1432,11.1306,-0.1129,0.0698,0.4467,0.4467,
342,17.1000,2.2689,1.2916,2.1519,11.1306,-0.1121,0.0786,0.4281,0.4281,
343,17.1500,2.2634,1.3000,2.1603,11.2311,-0.1130,-0.0387,0.6396,0.5781,C-06
344,17.2000,2.2578,1.3083,2.1717,11.2311,-0.1133,-0.0273,0.6144,0.6144,
345,17.2500,2.2520,1.3165,2.1839,11.2311,-0.1135,-0.0152,0.5949,0.5949,
346,17.3000,2.2462,1.3246,2.1956,11.2311,-0.1136,-0.0035,0.5755,0.5755,
347,17.3500,2.2403,1.3327,2.2069,11.2311,-0.1136,0.0079,0.5561,0.5561,
348,17.4000,2.2344,1.3407,2.2179,11.2311,-0.1135,0.0188,0.5368,0.5368,
349,17.4500,2.2283,1.3486,2.2285,11.2311,-0.1133,0.0294,0.5176,0.5176,
350,17.5000,2.2221,1.3565,2.2386,11.2311,-0.1129,0.0396,0.4986,0.4986,
351,17.5500,2.2159,1.3644,2.2484,11.2311,-0.1125,0.0494,0.4798,0.4798,
352,17.6000,2.2096,1.3721,2.2578,11.2311,-0.1120,0.0588,0.4610,0.4610,
353,17.6500,2.2032,1.3798,2.2669,11.2311,-0.1113,0.0678,0.4425,0.4425,
354,17.7000,2.1968,1.3875,2.2756,11.3315,-0.1117,-0.0493,0.6394,0.5925,C-06
355,17.7500,2.1903,1.3950,2.2873,11.3315,-0.1121,-0.0377,0.6257,0.6257,
356,17.8000,2.1836,1.4025,2.2996,11.3315,-0.1124,-0.0253,0.6063,0.6063,
357,17.8500,2.1769,1.4100,2.3116,11.3315,-0.1126,-0.0133,0.5869,0.5869,
358,17.9000,2.1701,1.4173,2.3232,11.3315,-0.1127,-0.0018,0.5675,0.5675,
359,17.9500,2.1633,1.4246,2.3343,11.3315,-0.1126,0.0094,0.5483,0.5483,
360,18.0000,2.1563,1.4318,2.3451,11.3315,-0.1125,0.0202,0.5291,0.5291,
361,18.0500,2.1493,1.4389,2.3555,11.3315,-0.1122,0.0306,0.5101,0.5101,
362,18.1000,2.1422,1.4459,2.3656,11.3315,-0.1119,0.0407,0.4912,0.4912,
363,18.1500,2.1350,1.4529,2.3752,11.3315,-0.1114,0.0503,0.4725,0.4725,
364,18.2000,2.1278,1.4598,2.3845,11.3315,-0.1109,0.0596,0.4539,0.4539,
365,18.2500,2.1205,1.4666,2.3934,11.3315,-0.1102,0.0685,0.4355,0.4355,
366,18.3000,2.1131,1.4734,2.4019,11.4321,-0.1113,-0.0487,0.6499,0.5855,C-06
367,18.3500,2.1057,1.4801,2.4135,11.4321,-0.1117,-0.0371,0.6227,0.6227,
368,18.4000,2.0982,1.4867,2.4258,11.4321,-0.1120,-0.0248,0.6034,0.6034,
369,18.4500,2.0906,1.4932,2.4377,11.4321,-0.1122,-0.0129,0.5841,0.5841,
370,18.5000,2.0829,1.4996,2.4492,11.4321,-0.1123,-0.0014,0.5648,0.5648,
371,18.5500,2.0752,1.5060,2.4603,11.4321,-0.1122,0.0097,0.5456,0.5456,
372,18.6000,2.0674,1.5122,2.4711,11.4321,-0.1121,0.0205,0.5266,0.5266,
373,18.6500,2.0595,1.5184,2.4814,11.4321,-0.1118,0.0308,0.5077,0.5077,
374,18.7000,2.0516,1.5245,2.4914,11.4321,-0.1115,0.0408,0.4889,0.4889,
375,18.7500,2.0436,1.5305,2.5010,11.4321,-0.1110,0.0504,0.4703,0.4703,
376,18.8000,2.0356,1.5365,2.5102,11.4321,-0.1104,0.0596,0.4518,0.4518,
377,18.8500,2.0275,1.5423,2.5191,11.5325,-0.1110,-0.0569,0.6515,0.6018,C-06
378,18.9000,2.0193,1.5481,2.5310,11.5325,-0.1115,-0.0450,0.6353,0.6353,
379,18.9500,2.0111,1.5538,2.5435,11.5325,-0.1119,-0.0324,0.6160,0.6160,
380,19.0000,2.0028,1.5594,2.5557,11.5325,-0.1122,-0.0203,0.5966,0.5966,
381,19.0500,1.9944,1.5648,2.5675,11.5325,-0.1123,-0.0085,0.5773,0.5773,
382,19.1000,1.9860,1.5702,2.5788,11.5325,-0.1124,0.0029,0.5580,0.5580,
383,19.1500,1.9775,1.5755,2.5898,11.5325,-0.1123,0.0139,0.5389,0.5389,
384,19.2000,1.9690,1.5807,2.6004,11.5325,-0.1121,0.0245,0.5199,0.5199,
385,19.2500,1.9604,1.5858,2.6107,11.5325,-0.1118,0.0347,0.5010,0.5010,
386,19.3000,1.9517,1.5908,2.6205,11.5325,-0.1114,0.0446,0.4823,0.4823,
387,19.3500,1.9430,1.5958,2.6300,11.5325,-0.1109,0.0540,0.4637,0.4637,
388,19.4000,1.9343,1.6006,2.6391,11.5325,-0.1103,0.0631,0.4453,0.4453,
389,19.4500,1.9255,1.6054,2.6478,11.6329,-0.1115,-0.0539,0.6631,0.5953,C-06
390,19.5000,1.9167,1.6101,2.6595,11.6329,-0.1120,-0.0422,0.6330,0.6330,
391,19.5500,1.9078,1.6147,2.6721,11.6329,-0.1124,-0.0297,0.6135,0.6135,
392,19.6000,1.8988,1.6191,2.6842,11.6329,-0.1126,-0.0175,0.5941,0.5941,
393,19.6500,1.8898,1.6235,2.6959,11.6329,-0.1127,-0.0058,0.5747,0.5747,
394,19.7000,1.8808,1.6278,2.7072,11.6329,-0.1127,0.0055,0.5554,0.5554,
395,19.7500,1.8717,1.6319,2.7182,11.6329,-0.1126,0.0164,0.5362,0.5362,
396,19.8000,1.8626,1.6360,2.7287,11.6329,-0.1124,0.0270,0.5171,0.5171,
397,19.8500,1.8534,1.6400,2.7389,11.6329,-0.1121,0.0372,0.4982,0.4982,
398,19.9000,1.8442,1.6438,2.7487,11.6329,-0.1117,0.0470,0.4794,0.4794,
399,19.9500,1.8349,1.6476,2.7581,11.6329,-0.1111,0.0564,0.4608,0.4608,
400,20.0000,1.8256,1.6513,2.7671,11.7334,-0.1119,-0.0602,0.6643,0.6108,C-06
401,20.0500,1.8163,1.6549,2.7792,11.7334,-0.1124,-0.0482,0.6450,0.6450,
402,20.1000,1.8069,1.6584,2.7919,11.7334,-0.1128,-0.0354,0.6254,0.6254,
403,20.1500,1.7975,1.6618,2.8043,11.7334,-0.1131,-0.0231,0.6058,0.6058,
404,20.2000,1.7880,1.6650,2.8163,11.7334,-0.1133,-0.0111,0.5863,0.5863,
405,20.2500,1.7786,1.6682,2.8278,11.7334,-0.1133,0.0005,0.5668,0.5668,
406,20.3000,1.7690,1.6712,2.8390,11.7334,-0.1132,0.0116,0.5475,0.5475,
407,20.3500,1.7595,1.6741,2.8498,11.7334,-0.1131,0.0224,0.5282,0.5282,
408,20.4000,1.7499,1.6770,2.8602,11.7334,-0.1128,0.0328,0.5091,0.5091,
409,20.4500,1.7402,1.6797,2.8702,11.7334,-0.1124,0.0428,0.4901,0.4901,
410,20.5000,1.7306,1.6823,2.8798,11.7334,-0.1119,0.0524,0.4713,0.4713,
411,20.5500,1.7209,1.6849,2.8890,11.7334,-0.1113,0.0617,0.4527,0.4527,
412,20.6000,1.7112,1.6873,2.8979,11.8338,-0.1127,-0.0427,0.6551,0.6027,C-06
413,20.6500,1.7015,1.6897,2.9098,11.8338,-0.1132,-0.0308,0.6221,0.6221,
414,20.7000,1.6918,1.6919,2.9221,11.8338,-0.1136,-0.0185,0.6031,0.6031,
415,20.7500,1.6820,1.6940,2.9340,11.8338,-0.1138,-0.0066,0.5841,0.5841,
416,20.8000,1.6722,1.6960,2.9455,11.8338,-0.1140,0.0050,0.5652,0.5652,
417,20.8500,1.6624,1.6979,2.9567,11.8338,-0.1140,0.0161,0.5463,0.5463,
418,20.9000,1.6525,1.6997,2.9674,11.8338,-0.1139,0.0268,0.5276,0.5276,
419,20.9500,1.6427,1.7014,2.9778,11.8338,-0.1137,0.0372,0.5089,0.5089,
420,21.0000,1.6328,1.7030,2.9878,11.8338,-0.1134,0.0472,0.4904,0.4904,
421,21.0500,1.6229,1.7045,2.9974,11.8338,-0.1130,0.0569,0.4721,0.4721,
422,21.1000,1.6130,1.7059,3.0067,11.8338,-0.1126,0.0661,0.4539,0.4539,
423,21.1500,1.6031,1.7072,3.0156,11.9343,-0.1134,-0.0130,0.6037,0.6037,
424,21.2000,1.5932,1.7084,3.0275,11.9343,-0.1140,-0.0011,0.5830,0.5830,
425,21.2500,1.5832,1.7094,3.0390,11.9343,-0.1144,0.0104,0.5657,0.5657,
426,21.3000,1.5733,1.7104,3.0501,11.9343,-0.1148,0.0215,0.5485,0.5485,
427,21.3500,1.5633,1.7113,3.0609,11.9343,-0.1150,0.0323,0.5312,0.5312,
428,21.4000,1.5533,1.7120,3.0714,11.9343,-0.1151,0.0428,0.5141,0.5141,
429,21.4500,1.5434,1.7127,3.0815,11.9343,-0.1152,0.0529,0.4970,0.4970,
430,21.5000,1.5334,1.7132,3.0913,11.9343,-0.1151,0.0626,0.4800,0.4800,
431,21.5500,1.5234,1.7137,3.1007,11.9343,-0.1149,0.0721,0.4631,0.4631,
432,21.6000,1.5134,1.7140,3.1098,11.9343,-0.1147,0.0811,0.4463,0.4463,
433,21.6500,1.5034,1.7143,3.1185,11.9343,-0.1143,0.0899,0.4296,0.4296,
434,21.7000,1.4934,1.7145,3.1269,12.0348,-0.1145,0.0355,0.5233,0.5233,
435,21.7500,1.4834,1.7146,3.1372,12.0348,-0.1146,0.0457,0.5063,0.5063,
436,21.8000,1.4734,1.7146,-3.1360,12.0348,-0.1146,0.0557,0.4893,0.4893,
437,21.8500,1.4634,1.7145,-3.1264,12.0348,-0.1145,0.0653,0.4724,0.4724,
438,21.9000,1.4534,1.7143,-3.1171,12.0348,-0.1143,0.0746,0.4556,0.4556,
439,21.9500,1.4434,1.7140,-3.1082,12.0348,-0.1140,0.0835,0.4389,0.4389,
440,22.0000,1.4334,1.7136,-3.0996,12.0348,-0.1136,0.0921,0.4224,0.4224,
441,22.0500,1.4234,1.7132,-3.0913,12.0348,-0.1132,0.1004,0.4060,0.4060,
442,22.1000,1.4134,1.7126,-3.0834,12.0348,-0.1126,0.1083,0.3897,0.3897,
443,22.1500,1.4035,1.7120,-3.0757,12.0348,-0.1120,0.1160,0.3737,0.3737,
444,22.2000,1.3935,1.7113,-3.0684,12.1348,-0.1113,0.0857,0.4141,0.4141,
445,22.2500,1.3835,1.7105,-3.0603,12.1348,-0.1105,0.0938,0.3965,0.3965,
446,22.3000,1.3736,1.7097,-3.0526,12.1348,-0.1097,0.1016,0.3791,0.3791,
447,22.3500,1.3636,1.7088,-3.0452,12.1348,-0.1088,0.1090,0.3618,0.3618,
448,22.4000,1.3536,1.7078,-3.0381,12.1348,-0.1078,0.1160,0.3448,0.3448,
449,22.4500,1.3437,1.7067,-3.0314,12.1348,-0.1067,0.1228,0.3279,0.3279,
450,22.5000,1.3338,1.7056,-3.0249,12.1348,-0.1056,0.1292,0.3114,0.3114,
451,22.5500,1.3238,1.7044,-3.0189,12.1348,-0.1044,0.1353,0.2950,0.2950,
452,22.6000,1.3139,1.7031,-3.0131,12.1348,-0.1031,0.1410,0.2790,0.2790,
453,22.6500,1.3040,1.7018,-3.0077,12.1348,-0.1018,0.1465,0.2632,0.2632,
454,22.7000,1.2941,1.7004,-3.0025,12.2348,-0.1004,0.1391,0.2664,0.2664,
455,22.7500,1.2842,1.6990,-2.9973,12.2348,-0.0990,0.1443,0.2505,0.2505,
456,22.8000,1.2743,1.6976,-2.9925,12.2348,-0.0976,0.1491,0.2349,0.2349,
457,22.8500,1.2644,1.6961,-2.9879,12.2348,-0.0961,0.1537,0.2196,0.2196,
458,22.9000,1.2545,1.6945,-2.9836,12.2348,-0.0945,0.1580,0.2045,0.2045,
459,22.9500,1.2447,1.6929,-2.9796,12.2348,-0.0929,0.1620,0.1898,0.1898,
460,23.0000,1.2348,1.6913,-2.9759,12.2348,-0.0913,0.1657,0.1753,0.1753,
461,23.0500,1.2249,1.6896,-2.9725,12.2348,-0.0896,0.1691,0.1612,0.1612,
462,23.1000,1.2151,1.6879,-2.9694,12.2348,-0.0879,0.1722,0.1473,0.1473,
463,23.1500,1.2052,1.6862,-2.9665,12.2348,-0.0862,0.1751,0.1338,0.1338,
464,23.2000,1.1954,1.6844,-2.9639,12.3348,-0.0844,0.1777,0.1206,0.1206,
465,23.2500,1.1856,1.6827,-2.9616,12.3348,-0.0827,0.1800,0.1077,0.1077,
466,23.3000,1.1757,1.6809,-2.9595,12.3348,-0.0809,0.1821,0.0951,0.0951,
467,23.3500,1.1659,1.6790,-2.9576,12.3348,-0.0790,0.1840,0.0828,0.0828,
468,23.4000,1.1561,1.6772,-2.9560,12.3348,-0.0772,0.1856,0.0709,0.0709,
469,23.4500,1.1462,1.6753,-2.9546,12.3348,-0.0753,0.1870,0.0592,0.0592,
470,23.5000,1.1364,1.6735,-2.9535,12.3348,-0.0735,0.1881,0.0479,0.0479,
471,23.5500,1.1266,1.6716,-2.9525,12.3348,-0.0716,0.1891,0.0370,0.0370,
472,23.6000,1.1168,1.6697,-2.9518,12.3348,-0.0697,0.1898,0.0263,0.0263,
473,23.6500,1.1069,1.6678,-2.9513,12.3348,-0.0678,0.1903,0.0160,0.0160,
474,23.7000,1.0971,1.6659,-2.9510,12.4348,-0.0659,0.1906,0.0060,0.0060,
475,23.7500,1.0873,1.6640,-2.9509,12.4348,-0.0640,0.1907,-0.0037,-0.0037,
476,23.8000,1.0775,1.6622,-2.9510,12.4348,-0.0622,0.1906,-0.0131,-0.0131,
477,23.8500,1.0677,1.6603,-2.9512,12.4348,-0.0603,0.1904,-0.0221,-0.0221,
478,23.9000,1.0578,1.6584,-2.9516,12.4348,-0.0584,0.1900,-0.0309,-0.0309,
479,23.9500,1.0480,1.6565,-2.9522,12.4348,-0.0565,0.1894,-0.0393,-0.0393,
480,24.0000,1.0382,1.6546,-2.9530,12.4348,-0.0546,0.1886,-0.0474,-0.0474,
481,24.0500,1.0284,1.6527,-2.9539,12.4348,-0.0527,0.1877,-0.0552,-0.0552,
482,24.1000,1.0186,1.6509,-2.9550,12.4348,-0.0509,0.1866,-0.0627,-0.0627,
483,24.1500,1.0087,1.6490,-2.9562,12.4348,-0.0490,0.1854,-0.0699,-0.0699,
484,24.2000,0.9989,1.6472,-2.9576,12.5348,-0.0472,0.1840,-0.0768,-0.0768,
485,24.2500,0.9891,1.6454,-2.9591,12.5348,-0.0454,0.1825,-0.0834,-0.0834,
486,24.3000,0.9792,1.6436,-2.9607,12.5348,-0.0436,0.1809,-0.0897,-0.0897,
487,24.3500,0.9694,1.6418,-2.9624,12.5348,-0.0418,0.1792,-0.0957,-0.0957,
488,24.4000,0.9595,1.6400,-2.9643,12.5348,-0.0400,0.1773,-0.1014,-0.1014,
489,24.4500,0.9497,1.6382,-2.9663,12.5348,-0.0382,0.1753,-0.1068,-0.1068,
490,24.5000,0.9399,1.6365,-2.9684,12.5348,-0.0365,0.1732,-0.1120,-0.1120,
491,24.5500,0.9300,1.6348,-2.9705,12.5348,-0.0348,0.1711,-0.1169,-0.1169,
492,24.6000,0.9201,1.6331,-2.9728,12.5348,-0.0331,0.1688,-0.1215,-0.1215,
493,24.6500,0.9103,1.6314,-2.9752,12.5348,-0.0314,0.1664,-0.1258,-0.1258,
494,24.7000,0.9004,1.6298,-2.9776,12.5348,-0.0298,0.1640,-0.1299,-0.1299,
495,24.7500,0.8906,1.6282,-2.9801,12.6348,-0.0282,0.1614,-0.1337,-0.1337,
496,24.8000,0.8807,1.6266,-2.9827,12.6348,-0.0266,0.1588,-0.1373,-0.1373,
497,24.8500,0.8708,1.6250,-2.9854,12.6348,-0.0250,0.1562,-0.1406,-0.1406,
498,24.9000,0.8609,1.6235,-2.9882,12.6348,-0.0235,0.1534,-0.1437,-0.1437,
499,24.9500,0.8510,1.6220,-2.9909,12.6348,-0.0220,0.1506,-0.1465,-0.1465,
500,25.0000,0.8412,1.6205,-2.9938,12.6348,-0.0205,0.1478,-0.1491,-0.1491,
501,25.0500,0.8313,1.6190,-2.9967,12.6348,-0.0190,0.1449,-0.1515,-0.1515,
502,25.1000,0.8214,1.6176,-2.9996,12.6348,-0.0176,0.1419,-0.1536,-0.1536,
503,25.1500,0.8115,1.6162,-3.0026,12.6348,-0.0162,0.1390,-0.1555,-0.1555,
504,25.2000,0.8016,1.6148,-3.0057,12.6348,-0.0148,0.1359,-0.1572,-0.1572,
505,25.2500,0.7916,1.6135,-3.0087,12.7348,-0.0135,0.1329,-0.1588,-0.1588,
506,25.3000,0.7817,1.6122,-3.0118,12.7348,-0.0122,0.1298,-0.1601,-0.1601,
507,25.3500,0.7718,1.6109,-3.0149,12.7348,-0.0109,0.1267,-0.1612,-0.1612,
508,25.4000,0.7619,1.6096,-3.0181,12.7348,-0.0096,0.1235,-0.1621,-0.1621,
509,25.4500,0.7520,1.6084,-3.0212,12.7348,-0.0084,0.1204,-0.1628,-0.1628,
510,25.5000,0.7420,1.6072,-3.0244,12.7348,-0.0072,0.1172,-0.1633,-0.1633,
511,25.5500,0.7321,1.6061,-3.0276,12.7348,-0.0061,0.1140,-0.1637,-0.1637,
512,25.6000,0.7222,1.6050,-3.0308,12.7348,-0.0050,0.1108,-0.1639,-0.1639,
513,25.6500,0.7122,1.6039,-3.0339,12.7348,-0.0039,0.1076,-0.1639,-0.1639,
514,25.7000,0.7023,1.6028,-3.0371,12.7348,-0.0028,0.1045,-0.1638,-0.1638,
515,25.7500,0.6923,1.6018,-3.0403,12.8348,-0.0018,0.1013,-0.1635,-0.1635,
516,25.8000,0.6824,1.6008,-3.0435,12.8348,-0.0008,0.0981,-0.1631,-0.1631,
517,25.8500,0.6724,1.5998,-3.0467,12.8348,0.0002,0.0949,-0.1625,-0.1625,
518,25.9000,0.6625,1.5989,-3.0498,12.8348,0.0011,0.0917,-0.1618,-0.1618,
519,25.9500,0.6525,1.5980,-3.0530,12.8348,0.0020,0.0886,-0.1609,-0.1609,
520,26.0000,0.6426,1.5971,-3.0561,12.8348,0.0029,0.0855,-0.1600,-0.1600,
521,26.0500,0.6326,1.5963,-3.0592,12.8348,0.0037,0.0823,-0.1589,-0.1589,
522,26.1000,0.6226,1.5955,-3.0623,12.8348,0.0045,0.0793,-0.1576,-0.1576,
523,26.1500,0.6126,1.5947,-3.0654,12.8348,0.0053,0.0762,-0.1563,-0.1563,
524,26.2000,0.6027,1.5940,-3.0684,12.8348,0.0060,0.0731,-0.1549,-0.1549,
525,26.2500,0.5927,1.5932,-3.0715,12.9348,0.0068,0.0701,-0.1533,-0.1533,
526,26.3000,0.5827,1.5926,-3.0744,12.9348,0.0074,0.0671,-0.1517,-0.1517,
527,26.3500,0.5727,1.5919,-3.0774,12.9348,0.0081,0.0642,-0.1499,-0.1499,
528,26.4000,0.5628,1.5913,-3.0803,12.9348,0.0087,0.0613,-0.1481,-0.1481,
529,26.4500,0.5528,1.5907,-3.0832,12.9348,0.0093,0.0584,-0.1462,-0.1462,
530,26.5000,0.5428,1.5901,-3.0860,12.9348,0.0099,0.0555,-0.1442,-0.1442,
531,26.5500,0.5328,1.5896,-3.0889,12.9348,0.0104,0.0527,-0.1421,-0.1421,
532,26.6000,0.5228,1.5890,-3.0916,12.9348,0.0110,0.0500,-0.1400,-0.1400,
533,26.6500,0.5128,1.5886,-3.0943,12.9348,0.0114,0.0473,-0.1378,-0.1378,
534,26.7000,0.5029,1.5881,-3.0970,12.9348,0.0119,0.0446,-0.1355,-0.1355,
535,26.7500,0.4929,1.5877,-3.0997,13.0348,0.0123,0.0419,-0.1332,-0.1332,
536,26.8000,0.4829,1.5873,-3.1023,13.0348,0.0127,0.0393,-0.1308,-0.1308,
537,26.8500,0.4729,1.5869,-3.1048,13.0348,0.0131,0.0368,-0.1284,-0.1284,
538,26.9000,0.4629,1.5865,-3.1073,13.0348,0.0135,0.0343,-0.1259,-0.1259,
539,26.9500,0.4529,1.5862,-3.1097,13.0348,0.0138,0.0318,-0.1234,-0.1234,
540,27.0000,0.4429,1.5859,-3.1121,13.0348,0.0141,0.0294,-0.1208,-0.1208,
541,27.0500,0.4329,1.5856,-3.1145,13.0348,0.0144,0.0271,-0.1183,-0.1183,
542,27.1000,0.4229,1.5853,-3.1168,13.0348,0.0147,0.0248,-0.1156,-0.1156,
543,27.1500,0.4129,1.5851,-3.1190,13.0348,0.0149,0.0225,-0.1130,-0.1130,
544,27.2000,0.4029,1.5849,-3.1212,13.0348,0.0151,0.0203,-0.1103,-0.1103,
545,27.2500,0.3929,1.5847,-3.1234,13.1348,0.0153,0.0182,-0.1076,-0.1076,
546,27.3000,0.3829,1.5845,-3.1255,13.1348,0.0155,0.0161,-0.1049,-0.1049,
547,27.3500,0.3729,1.5844,-3.1275,13.1348,0.0156,0.0141,-0.1022,-0.1022,
548,27.4000,0.3629,1.5843,-3.1295,13.1348,0.0157,0.0121,-0.0995,-0.0995,
549,27.4500,0.3529,1.5841,-3.1315,13.1348,0.0159,0.0101,-0.0967,-0.0967,
