episode,step,x,y,yaw,ey,epsi,s,speed,raw_steer,safe_steer,steer_correction,interventions,emergency,cv_ok,cv_state_available,cv_perception_invalid,cv_ey,cv_epsi,cv_confidence
0,1,-0.003901,-0.123551,0.523082,-0.001151,0.573727,0.000000,0.000000,-1.000000,0.194172,1.194172,C-02;C-01;C-05,1,1,1,0,-0.249448,0.516613,0.5208
