episode,step,x,y,yaw,ey,epsi,s,speed,raw_steer,safe_steer,steer_correction,interventions,emergency
0,1,-0.001480,-0.115203,0.022601,0.007337,0.136011,8.792361,0.047957,-0.085331,-0.085331,0.000000,,0
0,2,0.008408,-0.115352,0.011496,0.007059,0.062141,0.012301,0.111569,-0.132830,-0.132830,0.000000,,0
0,3,0.025929,-0.115617,-0.000771,0.006812,0.049874,0.029823,0.175185,-0.145023,-0.145023,0.000000,,0
0,4,0.049462,-0.115972,-0.018325,0.006480,0.032320,0.053356,0.199992,-0.208918,-0.208918,0.000000,,0
0,5,0.069458,-0.116273,-0.022399,0.006197,0.028246,0.073352,0.199974,-0.056664,-0.056664,0.000000,C-06,0
0,6,0.093450,-0.116635,-0.027939,0.005858,0.022706,0.097345,0.199946,-0.066416,-0.066416,0.000000,,0
0,7,0.113441,-0.116986,-0.032158,0.005514,-0.019096,0.117341,0.199936,-0.060774,-0.060774,0.000000,,0
0,8,0.133429,-0.117379,-0.038698,0.005121,-0.025635,0.137329,0.199892,-0.095007,-0.095007,0.000000,,0
0,9,0.153414,-0.118149,-0.038789,0.004351,-0.025727,0.157314,0.199999,-0.000387,-0.000387,0.000000,,0
0,10,0.177398,-0.119078,-0.033609,0.003422,-0.020547,0.181298,0.200035,0.063348,0.063348,0.000000,,0
0,11,0.201390,-0.120007,-0.016379,0.002493,-0.003317,0.203900,0.200120,0.209949,0.209949,0.000000,,0
0,12,0.221388,-0.120554,-0.011855,0.001946,-0.011662,0.225288,0.200049,0.062871,0.062871,0.000000,,0
0,13,0.241387,-0.121055,0.001417,0.001445,0.001609,0.245287,0.200063,0.191668,0.191668,0.000000,,0
0,14,0.265385,-0.121656,0.024101,0.000844,0.024294,0.269285,0.200009,0.270572,0.270572,0.000000,,0
0,15,0.289376,-0.121334,0.029566,0.001166,0.029759,0.293276,0.199940,0.063478,0.063478,0.000000,C-06,0
0,16,0.309365,-0.121004,0.036287,0.001496,0.036287,0.313265,0.199898,0.097462,0.097462,0.000000,,0
0,17,0.329354,-0.120300,0.030699,0.002200,0.030699,0.333254,0.200029,-0.084209,-0.084209,0.000000,C-06,0
0,18,0.349345,-0.119668,0.030274,0.002832,0.030274,0.353245,0.200007,-0.005338,-0.005338,0.000000,,0
0,19,0.373337,-0.118915,0.021511,0.003585,0.021511,0.377237,0.200050,-0.106893,-0.106893,0.000000,,0
0,20,0.397333,-0.118163,0.012418,0.004337,0.012418,0.401233,0.200082,-0.108292,-0.108292,0.000000,,0
0,21,0.417332,-0.117812,0.010345,0.004688,0.010345,0.421232,0.200016,-0.028692,-0.028692,0.000000,,0
0,22,0.437331,-0.117589,0.010006,0.004911,0.010006,0.441231,0.200002,-0.004577,-0.004577,0.000000,,0
