episode,step,x,y,yaw,ey,epsi,s,speed,raw_steer,safe_steer,steer_correction,interventions,emergency,cv_ok,cv_state_available,cv_perception_invalid,cv_ey,cv_epsi,cv_confidence
0,1,-0.000497,-0.112937,-0.040925,0.009466,0.009720,0.003394,0.057465,-0.217300,-0.217300,0.000000,,0,1,1,0,0.013207,-0.023988,0.7917
0,2,0.010526,-0.113139,-0.047106,0.009275,0.003538,0.014417,0.121008,0.023678,-0.067300,-0.090978,C-06,0,1,1,0,0.011993,-0.038495,0.7917
0,3,0.029170,-0.113793,-0.041021,0.008639,0.009624,0.033062,0.184619,0.126542,0.082700,-0.043842,C-06,0,1,1,0,0.011496,-0.045939,0.7708
0,4,0.049003,-0.114515,-0.039551,0.007936,0.011093,0.052896,0.199977,0.019427,0.019427,0.000000,,0,1,1,0,0.010995,-0.042760,0.7708
0,5,0.072983,-0.115408,-0.042233,0.007066,0.008411,0.076877,0.199962,-0.034913,-0.034913,0.000000,,0,1,1,0,0.010629,-0.039223,0.7292
0,6,0.092968,-0.116240,-0.035879,0.006254,0.014766,0.096862,0.200044,0.102378,0.102378,0.000000,,0,1,1,0,0.009671,-0.042645,0.6667
0,7,0.112957,-0.117077,-0.030699,0.005423,-0.017637,0.116857,0.200079,0.073080,0.073080,0.000000,,0,1,1,0,0.008935,-0.036863,0.6875
0,8,0.132949,-0.117889,-0.026565,0.004611,-0.013503,0.136849,0.200080,0.058833,0.058833,0.000000,,0,1,1,0,0.008576,-0.031558,0.6875
0,9,0.156942,-0.118760,-0.021669,0.003740,-0.008607,0.160842,0.200068,0.058582,0.058582,0.000000,,0,1,1,0,0.008200,-0.027735,0.7292
0,10,0.180936,-0.119308,-0.021936,0.003192,-0.008874,0.184836,0.200001,-0.007047,-0.007047,0.000000,,0,1,1,0,0.007533,-0.022725,0.7292
0,11,0.200931,-0.119752,-0.024237,0.002748,-0.011175,0.203900,0.199991,-0.034974,-0.034974,0.000000,,0,1,1,0,0.007030,-0.022728,0.7917
