episode,step,x,y,yaw,ey,epsi,s,speed,raw_steer,safe_steer,steer_correction,interventions,emergency,cv_ok,cv_state_available,cv_perception_invalid,cv_ey,cv_epsi,cv_confidence
0,1,-0.003904,-0.127003,0.576299,-0.004603,0.626944,0.000000,0.000000,-1.000000,0.209076,1.209076,C-02;C-01;C-05,1,1,1,0,-0.259384,0.574501,0.5208
