episode,step,x,y,yaw,ey,epsi,s,speed,raw_steer,safe_steer,steer_correction,interventions,emergency
0,1,-0.003908,-0.131096,0.531338,-0.008696,0.581982,0.000000,0.000000,-1.000000,-0.581982,0.418018,C-02;C-05,1
