timestep,ep_rew_mean,ep_len_mean,explained_variance,value_loss,entropy,approx_kl,clip_fraction,std,intervention_rate,emergency_rate,int_rate_C-01,int_rate_C-02,int_rate_C-03,int_rate_C-04,int_rate_C-05,int_rate_C-06,mirror_rate
1134528,712.332515,683.920,0.305826,0.116812,-4.347476,0.483897,0.566667,0.028189,0.259766,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.259766,1.000000
1135552,728.383762,699.310,0.615307,0.012654,-4.344931,1.093256,0.515625,0.028209,0.200195,0.003906,0.004883,0.004883,0.000977,0.000000,0.002930,0.193359,0.980469
1136576,691.640894,664.470,0.676789,0.160566,-4.338920,0.836269,0.532670,0.028342,0.136719,0.007812,0.005859,0.009766,0.009766,0.000000,0.003906,0.121094,0.511719
1137600,656.202930,631.330,0.594524,0.303764,-4.331978,0.351911,0.474330,0.028403,0.153320,0.003906,0.000000,0.001953,0.000000,0.000000,0.001953,0.149414,0.999023
1138624,656.202930,631.330,0.641769,0.108716,-4.329329,0.513690,0.575324,0.028266,0.253906,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.253906,1.000000
1139648,656.500762,631.330,0.735322,0.016663,-4.340891,0.591866,0.476974,0.028219,0.242188,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.242188,1.000000
1140672,650.255739,625.000,0.836925,0.009638,-4.341622,0.391828,0.536099,0.028234,0.257812,0.002930,0.000000,0.001953,0.000000,0.000000,0.001953,0.254883,0.994141
1141696,650.255739,625.000,0.480114,0.123787,-4.339566,0.423023,0.576637,0.028262,0.262695,0.000000,0.000000,0.001953,0.000000,0.000000,0.000000,0.261719,1.000000
1142720,651.773671,626.450,0.793530,0.011493,-4.338318,0.514674,0.521484,0.028277,0.099609,0.000977,0.000000,0.005859,0.000000,0.000000,0.000977,0.094727,0.741211
1143744,657.698792,632.150,0.356308,0.084155,-4.329503,0.298873,0.594531,0.028404,0.164062,0.003906,0.002930,0.010742,0.017578,0.000000,0.003906,0.157227,0.782227
1144768,661.548467,636.130,0.839670,0.135816,-4.324827,0.320289,0.485912,0.028467,0.044922,0.000977,0.007812,0.001953,0.015625,0.000000,0.000000,0.039062,0.118164
1145792,661.548467,636.130,0.834016,0.064032,-4.316413,0.321728,0.574023,0.028601,0.022461,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.022461,0.000000
1146816,679.644303,653.410,0.627994,0.005176,-4.316122,0.269084,0.581543,0.028459,0.243164,0.000000,0.000000,0.000977,0.000000,0.000000,0.000000,0.242188,0.881836
1147840,679.644303,653.410,0.816949,0.012338,-4.325318,0.390333,0.503472,0.028464,0.210938,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.210938,1.000000
1148864,686.288712,659.080,0.824703,0.013200,-4.323437,0.399182,0.546250,0.028512,0.121094,0.003906,0.000000,0.000000,0.000000,0.000000,0.000000,0.117188,0.121094
1149888,686.288712,659.080,0.782723,0.019764,-4.320639,0.377897,0.547363,0.028543,0.109375,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.109375,0.000000
1150912,702.441932,673.920,0.605494,0.008472,-4.318853,0.414832,0.462358,0.028563,0.234375,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.234375,0.877930
1151936,702.441932,673.920,0.838844,0.011255,-4.316852,1.365476,0.568474,0.028606,0.237305,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.237305,1.000000
1152960,700.760286,671.930,0.852062,0.010402,-4.313487,0.372749,0.464286,0.028657,0.135742,0.002930,0.002930,0.005859,0.009766,0.000000,0.002930,0.126953,0.788086
1153984,700.760286,671.930,0.853403,0.101397,-4.309317,0.420152,0.551011,0.028602,0.034180,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.034180,0.000000
1155008,722.488865,692.400,0.855364,0.003127,-4.311662,0.225600,0.570703,0.028665,0.055664,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.055664,0.000000
1156032,661.722147,634.790,0.816982,0.002665,-4.313088,0.219400,0.548926,0.028535,0.083008,0.003906,0.006836,0.006836,0.008789,0.000000,0.003906,0.072266,0.579102
1157056,631.396006,606.320,0.769025,0.160197,-4.326240,0.315961,0.585156,0.028263,0.088867,0.003906,0.005859,0.005859,0.005859,0.000000,0.000977,0.077148,0.672852
1158080,619.641438,595.090,0.884361,0.101846,-4.344403,0.411968,0.477679,0.028171,0.057617,0.000977,0.000000,0.000977,0.000000,0.000000,0.000977,0.056641,0.000000
1159104,619.641438,595.090,0.252786,0.116097,-4.348121,0.864501,0.430556,0.028178,0.120117,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.120117,0.000000
1160128,622.510341,597.640,0.390901,0.010079,-4.344830,0.516884,0.529762,0.028237,0.079102,0.002930,0.000000,0.005859,0.000000,0.000000,0.001953,0.075195,0.287109
1161152,623.599913,599.150,0.814394,0.106644,-4.336215,0.530532,0.582353,0.028339,0.243164,0.000000,0.004883,0.000977,0.010742,0.000000,0.000000,0.240234,1.000000
1162176,623.599913,599.150,0.894097,0.039647,-4.334713,0.413262,0.522177,0.028383,0.257812,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.257812,1.000000
1163200,644.600288,619.620,0.831281,0.012946,-4.331337,0.852706,0.503289,0.028416,0.036133,0.000977,0.000000,0.001953,0.000000,0.000000,0.000000,0.034180,0.020508
1164224,644.600288,619.620,0.852361,0.006330,-4.332106,0.287025,0.601465,0.028219,0.027344,0.000000,0.000000,0.001953,0.000000,0.000000,0.000000,0.026367,0.000000
1165248,662.494985,637.490,0.900485,0.003163,-4.352031,0.312903,0.598437,0.027836,0.077148,0.000977,0.000000,0.006836,0.000000,0.000000,0.000977,0.074219,0.978516
1166272,654.870143,631.500,0.609229,0.032912,-4.365864,0.498619,0.654247,0.027883,0.037109,0.002930,0.000000,0.003906,0.000000,0.000000,0.001953,0.034180,0.439453
1167296,654.870143,631.500,0.316634,0.179238,-4.364237,0.607804,0.515325,0.027942,0.003906,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.003906,0.000000
1168320,653.766516,631.370,0.824298,0.005329,-4.358920,0.106188,0.513672,0.027952,0.052734,0.001953,0.000000,0.000977,0.000000,0.000000,0.001953,0.050781,0.396484
1169344,643.929071,622.710,0.716958,0.078049,-4.355890,0.293914,0.565430,0.027908,0.093750,0.001953,0.000000,0.001953,0.004883,0.000000,0.001953,0.092773,1.000000
1170368,624.264266,604.430,0.896962,0.065698,-4.362788,0.197845,0.491918,0.027904,0.176758,0.002930,0.000000,0.001953,0.000000,0.000000,0.001953,0.173828,0.764648
1171392,624.264266,604.430,0.772915,0.101920,-4.361428,0.370808,0.520739,0.027938,0.239258,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.239258,1.000000
1172416,619.057751,599.730,0.716787,0.011964,-4.360454,0.940673,0.417279,0.027955,0.107422,0.002930,0.000000,0.009766,0.002930,0.000000,0.001953,0.103516,0.698242
1173440,617.241979,598.670,0.885365,0.047806,-4.358484,0.361288,0.506494,0.027941,0.057617,0.001953,0.000000,0.003906,0.000000,0.000000,0.001953,0.054688,0.329102
1174464,596.919311,579.660,0.722531,0.115910,-4.363218,0.223173,0.551074,0.027700,0.042969,0.000977,0.000000,0.004883,0.000000,0.000000,0.000977,0.041016,0.040039
1175488,596.919311,579.660,0.396505,0.078786,-4.378392,0.235518,0.477196,0.027657,0.021484,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.021484,0.000000
1176512,616.655988,598.600,0.815529,0.004715,-4.380977,0.341228,0.617871,0.027557,0.035156,0.000000,0.000000,0.001953,0.000000,0.000000,0.000000,0.034180,0.000000
1177536,616.655988,598.600,0.676343,0.010747,-4.389030,0.352853,0.536830,0.027542,0.036133,0.000000,0.000000,0.001953,0.000000,0.000000,0.000000,0.035156,0.000000
1178560,642.338664,624.050,0.761494,0.005143,-4.386972,0.255173,0.609668,0.027552,0.102539,0.001953,0.000977,0.001953,0.000000,0.000000,0.001953,0.100586,0.539062
1179584,642.338664,624.050,0.648125,0.127697,-4.390216,0.483502,0.453776,0.027551,0.220703,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.220703,1.000000
1180608,639.134210,621.430,0.803530,0.009889,-4.387748,0.839546,0.592371,0.027626,0.192383,0.000977,0.000000,0.000000,0.000000,0.000000,0.000000,0.191406,0.797852
1181632,639.134210,621.430,0.748337,0.015454,-4.384863,0.164862,0.407292,0.027631,0.020508,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.020508,0.000000
1182656,648.867028,631.650,0.838905,0.003582,-4.385293,0.329713,0.633887,0.027441,0.083008,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.083008,0.202148
1183680,630.671613,614.640,0.881165,0.008351,-4.399508,0.319329,0.469151,0.027419,0.029297,0.000977,0.000000,0.000000,0.000000,0.000000,0.000977,0.028320,0.136719
1184704,630.671613,614.640,0.875217,0.037677,-4.399341,0.301934,0.378750,0.027434,0.031250,0.000000,0.000000,0.001953,0.000000,0.000000,0.000000,0.030273,0.000000
1185728,640.482325,623.910,0.837542,0.002636,-4.397399,0.390932,0.483686,0.027439,0.044922,0.002930,0.000000,0.008789,0.000000,0.000000,0.001953,0.041016,0.387695
1186752,640.482325,623.910,0.500034,0.141699,-4.397426,0.268072,0.545117,0.027288,0.010742,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.010742,0.000000
1187776,619.900094,604.540,0.862752,0.003459,-4.407650,0.221435,0.572461,0.027258,0.019531,0.000977,0.000000,0.000977,0.000000,0.000000,0.000977,0.018555,0.000000
1188800,619.900094,604.540,0.401022,0.081266,-4.415560,0.254949,0.550488,0.027056,0.019531,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.019531,0.000000
1189824,611.654735,597.120,0.879431,0.003846,-4.426505,0.252633,0.598535,0.026998,0.097656,0.000977,0.000000,0.000977,0.000000,0.000000,0.000977,0.096680,0.000000
1190848,611.654735,597.120,0.404092,0.094878,-4.430960,0.535111,0.547526,0.027045,0.099609,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.099609,0.000000
1191872,572.213817,560.590,0.682461,0.008685,-4.426834,0.432673,0.562500,0.027086,0.090820,0.006836,0.000000,0.005859,0.002930,0.000000,0.002930,0.084961,0.863281
1192896,582.386385,570.840,0.790001,0.128390,-4.423416,0.390079,0.377131,0.027137,0.088867,0.001953,0.000000,0.013672,0.008789,0.000000,0.001953,0.086914,0.472656
1193920,582.386385,570.840,0.947616,0.024295,-4.419190,0.529338,0.544846,0.027138,0.016602,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.016602,0.000000
1194944,602.325432,591.120,0.884613,0.002927,-4.420615,0.301661,0.602637,0.026995,0.080078,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.080078,0.000000
1195968,616.181091,604.710,0.688498,0.006109,-4.432018,0.351160,0.540551,0.027013,0.121094,0.000977,0.000000,0.000977,0.000000,0.000000,0.000977,0.120117,0.132812
1196992,616.181091,604.710,0.237330,0.096923,-4.428548,0.650280,0.609189,0.027012,0.225586,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.225586,1.000000
1198016,632.127391,620.330,0.737717,0.017201,-4.431202,0.769845,0.505515,0.027008,0.182617,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.182617,0.867188
1199040,631.556334,620.670,0.738114,0.015690,-4.429276,0.599922,0.526042,0.027043,0.072266,0.006836,0.000000,0.013672,0.000977,0.000000,0.002930,0.063477,0.351562
1200064,609.701047,600.510,0.842227,0.092005,-4.422691,0.334153,0.529772,0.027122,0.058594,0.005859,0.000000,0.003906,0.000000,0.000000,0.003906,0.053711,0.470703
1201088,596.324794,588.690,0.522788,0.251809,-4.420828,0.512029,0.424342,0.027151,0.092773,0.003906,0.000000,0.003906,0.000000,0.000000,0.002930,0.087891,0.050781
1202112,591.979698,584.570,0.542032,0.138595,-4.417046,0.388183,0.481497,0.027219,0.041016,0.000977,0.000000,0.000977,0.001953,0.000000,0.000977,0.039062,0.000000
1203136,591.979698,584.570,0.902155,0.030278,-4.409950,0.410316,0.655859,0.027150,0.039062,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.039062,0.000000
1204160,605.742062,599.810,0.776957,0.006362,-4.421437,0.470254,0.529447,0.027141,0.137695,0.001953,0.000000,0.005859,0.005859,0.000000,0.000977,0.136719,0.697266
1205184,605.742062,599.810,0.906495,0.034913,-4.419592,0.430538,0.513184,0.027172,0.160156,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.160156,1.000000
1206208,607.560644,602.290,0.727543,0.013265,-4.414956,0.322380,0.560417,0.027266,0.120117,0.001953,0.000000,0.006836,0.001953,0.000000,0.000977,0.116211,0.934570
1207232,587.187402,583.370,0.875134,0.035770,-4.404923,0.420269,0.581414,0.027390,0.105469,0.000977,0.000000,0.000977,0.000000,0.000000,0.000977,0.104492,0.912109
1208256,587.187402,583.370,0.700673,0.075443,-4.401464,0.292574,0.608594,0.027355,0.110352,0.000000,0.000000,0.001953,0.000000,0.000000,0.000000,0.109375,1.000000
1209280,593.502093,591.390,0.792190,0.031508,-4.406362,0.759192,0.540123,0.027342,0.110352,0.002930,0.005859,0.008789,0.017578,0.000000,0.000977,0.100586,0.873047
1210304,573.650765,572.700,0.791877,0.102464,-4.414210,0.441697,0.544583,0.027007,0.101562,0.001953,0.000000,0.002930,0.000000,0.000000,0.000977,0.098633,0.879883
1211328,577.000675,576.130,0.851703,0.048051,-4.432107,0.334957,0.494877,0.027008,0.164062,0.001953,0.000000,0.001953,0.000000,0.000000,0.001953,0.162109,0.122070
1212352,577.000675,576.130,0.430087,0.162951,-4.431585,0.557457,0.447917,0.027027,0.129883,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.129883,0.000000
1213376,560.687490,562.250,0.732380,0.009981,-4.428747,0.801545,0.533617,0.027067,0.170898,0.005859,0.009766,0.007812,0.015625,0.000000,0.004883,0.159180,0.451172
1214400,560.687490,562.250,0.843703,0.154351,-4.425231,0.406534,0.533019,0.027109,0.142578,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.142578,0.000000
1215424,580.918782,582.720,0.594320,0.010294,-4.424362,0.679287,0.540625,0.027124,0.105469,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.105469,0.000000
1216448,586.391741,588.690,0.778223,0.015617,-4.421781,0.334662,0.446759,0.027168,0.126953,0.000000,0.006836,0.000000,0.008789,0.000000,0.000000,0.120117,0.000000
1217472,586.391741,588.690,0.955116,0.026775,-4.415292,0.363813,0.588631,0.027291,0.148438,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.148438,0.000000
1218496,576.657038,581.110,0.570657,0.011216,-4.410014,0.557767,0.539621,0.027306,0.058594,0.001953,0.000000,0.003906,0.000000,0.000000,0.000977,0.055664,0.000977
1219520,576.657038,581.110,0.854426,0.044941,-4.409150,0.382599,0.542843,0.027243,0.031250,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.031250,0.000000
1220544,599.079665,603.880,0.775262,0.004068,-4.424240,0.346546,0.629980,0.026869,0.039062,0.001953,0.000000,0.002930,0.000000,0.000000,0.000977,0.036133,0.006836
1221568,578.377991,583.780,0.635236,0.074743,-4.444127,0.267210,0.463889,0.026855,0.068359,0.001953,0.000000,0.004883,0.000977,0.000000,0.000977,0.065430,0.030273
1222592,578.377991,583.780,0.874961,0.029889,-4.442577,0.300701,0.423340,0.026896,0.051758,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.051758,0.000000
1223616,576.970840,583.780,0.731426,0.004023,-4.441021,0.278833,0.607422,0.026791,0.183594,0.000977,0.000000,0.000977,0.000000,0.000000,0.000977,0.182617,0.968750
1224640,576.970840,583.780,0.539309,0.032418,-4.451601,0.641425,0.606005,0.026748,0.189453,0.000000,0.000000,0.001953,0.000000,0.000000,0.000000,0.188477,1.000000
1225664,583.346463,590.180,0.670299,0.021951,-4.451187,0.474667,0.539062,0.026787,0.011719,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.011719,0.032227
1226688,583.346463,590.180,0.771046,0.010602,-4.447501,0.231931,0.552441,0.026765,0.008789,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.008789,0.000000
1227712,551.203708,559.320,0.816277,0.003681,-4.447092,0.182861,0.538770,0.026834,0.047852,0.009766,0.000000,0.007812,0.001953,0.000000,0.005859,0.036133,0.418945
1228736,546.304550,555.270,0.567777,0.290199,-4.459813,0.227568,0.531250,0.026306,0.115234,0.002930,0.000000,0.000977,0.015625,0.000000,0.001953,0.109375,0.458984
1229760,524.024356,534.020,0.473738,0.230872,-4.488309,0.426750,0.539062,0.026304,0.033203,0.002930,0.006836,0.002930,0.015625,0.000000,0.001953,0.028320,0.054688
1230784,524.024356,534.020,0.948191,0.031023,-4.490318,0.260612,0.527930,0.026088,0.011719,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.011719,0.000000
1231808,522.649695,534.020,0.897360,0.002117,-4.500259,0.231139,0.596582,0.026192,0.062500,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.062500,0.000000
1232832,522.649695,534.020,0.810770,0.005881,-4.497413,0.303876,0.428571,0.026212,0.087891,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.087891,0.000000
1233856,516.406971,529.090,0.740351,0.007010,-4.494917,0.558264,0.543997,0.026251,0.082031,0.001953,0.000000,0.002930,0.000000,0.000000,0.001953,0.080078,0.275391
1234880,522.197221,535.150,0.717457,0.097961,-4.492050,0.372065,0.496875,0.026306,0.013672,0.000977,0.000000,0.000977,0.000000,0.000000,0.000977,0.012695,0.000000
1235904,522.197221,535.150,0.416375,0.063444,-4.485490,0.314511,0.451116,0.026371,0.008789,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.008789,0.000000
1236928,465.283536,479.240,0.697200,0.003772,-4.484071,0.231235,0.573438,0.026289,0.079102,0.007812,0.000000,0.010742,0.002930,0.000000,0.004883,0.068359,0.576172
1237952,448.715756,462.600,0.571072,0.222790,-4.492202,0.486165,0.558802,0.026220,0.114258,0.001953,0.000000,0.004883,0.009766,0.000000,0.001953,0.112305,0.302734
1238976,461.679909,475.500,0.856048,0.049740,-4.499634,0.371194,0.557753,0.026151,0.107422,0.000977,0.000000,0.002930,0.000000,0.000000,0.000977,0.107422,0.000000
1240000,461.679909,475.500,0.382244,0.090332,-4.502861,0.316948,0.524771,0.026154,0.054688,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.054688,0.000000
1241024,481.846012,495.900,0.706838,0.019270,-4.499552,0.350252,0.620117,0.026180,0.067383,0.000977,0.000000,0.002930,0.000000,0.000000,0.000000,0.065430,0.000000
1242048,423.822024,437.730,0.785053,0.011722,-4.501312,0.356337,0.489236,0.026179,0.091797,0.008789,0.000000,0.008789,0.000977,0.000000,0.006836,0.083008,0.884766
1243072,423.822024,437.730,0.647278,0.249306,-4.506502,0.335033,0.562207,0.025880,0.003906,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.003906,0.000000
1244096,443.649603,458.200,0.793561,0.005640,-4.530320,0.152163,0.525488,0.025678,0.020508,0.000977,0.000000,0.000000,0.000000,0.000000,0.000000,0.019531,0.044922
1245120,444.175064,459.210,0.875719,0.020287,-4.538087,0.329672,0.429116,0.025730,0.100586,0.002930,0.016602,0.015625,0.045898,0.000000,0.002930,0.078125,0.155273
1246144,444.175064,459.210,0.936606,0.065072,-4.534947,0.552852,0.401339,0.025741,0.015625,0.000000,0.000000,0.001953,0.000000,0.000000,0.000000,0.014648,0.000000
1247168,464.068940,479.680,0.773397,0.004104,-4.537121,0.203003,0.569434,0.025603,0.050781,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.050781,0.000000
1248192,464.068940,479.680,0.704032,0.009180,-4.545252,0.342967,0.426136,0.025602,0.037109,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.037109,0.000000
1249216,478.059328,494.180,0.737776,0.007335,-4.541427,0.907932,0.616587,0.025658,0.074219,0.002930,0.000000,0.004883,0.000000,0.000000,0.002930,0.071289,0.448242
1250240,484.285106,500.480,0.798592,0.101115,-4.538157,0.394882,0.519597,0.025715,0.083008,0.001953,0.000000,0.001953,0.000000,0.000000,0.001953,0.081055,0.526367
1251264,484.285106,500.480,0.606697,0.113083,-4.534803,0.418677,0.544667,0.025677,0.158203,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.158203,1.000000
1252288,494.005984,509.640,0.722933,0.020656,-4.539523,0.678408,0.473958,0.025673,0.197266,0.000977,0.000000,0.000000,0.000000,0.000000,0.000000,0.196289,1.000000
1253312,494.005984,509.640,0.782942,0.018488,-4.538912,0.480814,0.522017,0.025690,0.200195,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.200195,1.000000
1254336,511.125747,526.420,0.841259,0.012613,-4.536438,0.482086,0.532500,0.025733,0.208984,0.001953,0.014648,0.010742,0.010742,0.000000,0.001953,0.188477,1.000000
1255360,480.114686,494.830,0.529008,0.148754,-4.532133,0.513531,0.566518,0.025816,0.160156,0.003906,0.006836,0.009766,0.025391,0.000000,0.003906,0.151367,0.605469
1256384,480.114686,494.830,0.847622,0.136040,-4.522695,0.429107,0.541166,0.025814,0.137695,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.137695,0.000000
1257408,494.121268,508.840,0.829777,0.007239,-4.529250,0.610403,0.583854,0.025826,0.077148,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.077148,0.000000
1258432,494.121268,508.840,0.814108,0.005977,-4.530849,0.646354,0.627682,0.025672,0.015625,0.000000,0.000000,0.001953,0.000000,0.000000,0.000000,0.014648,0.000000
1259456,493.002979,508.440,0.827928,0.002766,-4.533103,0.177389,0.541406,0.025790,0.055664,0.002930,0.000000,0.003906,0.002930,0.000000,0.002930,0.051758,0.218750
1260480,493.002979,508.440,0.696582,0.124343,-4.529500,0.294960,0.556250,0.025591,0.029297,0.000000,0.000000,0.005859,0.000000,0.000000,0.000000,0.027344,0.000000
1261504,499.236702,515.020,0.754636,0.004287,-4.549935,0.278181,0.613379,0.025416,0.046875,0.002930,0.000000,0.001953,0.000000,0.000000,0.001953,0.043945,0.076172
1262528,499.236702,515.020,0.281294,0.168006,-4.559112,0.363493,0.554025,0.025425,0.032227,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.032227,0.000000
1263552,509.101965,525.520,0.724957,0.006701,-4.559680,0.302466,0.511719,0.025427,0.031250,0.002930,0.000000,0.000977,0.001953,0.000000,0.000977,0.027344,0.207031
1264576,509.101965,525.520,0.893073,0.024853,-4.555122,0.261911,0.481554,0.025496,0.026367,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.026367,0.000000
1265600,511.596086,528.190,0.715389,0.005424,-4.556231,0.328334,0.614092,0.025345,0.037109,0.003906,0.000977,0.005859,0.005859,0.000000,0.001953,0.031250,0.018555
1266624,519.523632,535.950,0.500031,0.175720,-4.567613,0.191047,0.510938,0.025271,0.037109,0.002930,0.000000,0.007812,0.007812,0.000000,0.002930,0.031250,0.000000
1267648,519.523632,535.950,0.674894,0.089151,-4.577677,0.221945,0.513574,0.025042,0.006836,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.006836,0.000000
1268672,538.665946,556.270,0.751468,0.003470,-4.591658,0.233629,0.585547,0.024976,0.018555,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.018555,0.000000
1269696,538.665946,556.270,0.755182,0.002879,-4.603891,0.291817,0.574512,0.024660,0.048828,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.048828,0.000000
1270720,537.657848,556.270,0.815475,0.006327,-4.622252,0.462982,0.602823,0.024625,0.059570,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.059570,0.098633
1271744,518.048125,536.030,0.792776,0.006410,-4.622345,0.346668,0.533984,0.024661,0.135742,0.002930,0.000000,0.007812,0.009766,0.000000,0.002930,0.129883,0.606445
1272768,518.048125,536.030,0.583774,0.184237,-4.618147,0.439914,0.484375,0.024724,0.113281,0.000000,0.000000,0.001953,0.000000,0.000000,0.000000,0.111328,1.000000
1273792,537.918641,556.500,0.731586,0.019925,-4.614043,0.539393,0.563058,0.024760,0.088867,0.000000,0.000000,0.002930,0.000000,0.000000,0.000000,0.085938,0.806641
1274816,524.185759,543.120,0.797403,0.021300,-4.609856,0.601641,0.561161,0.024833,0.079102,0.000977,0.010742,0.001953,0.016602,0.000000,0.000977,0.069336,0.499023
1275840,524.185759,543.120,0.881540,0.064610,-4.603382,0.322302,0.594141,0.024758,0.103516,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.103516,1.000000
1276864,539.143409,558.160,0.812125,0.009026,-4.611475,0.473867,0.516984,0.024786,0.105469,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.105469,1.000000
1277888,546.521678,565.510,0.752257,0.016755,-4.607644,0.489139,0.526155,0.024833,0.156250,0.000977,0.000000,0.004883,0.000000,0.000000,0.000977,0.153320,1.000000
1278912,546.521678,565.510,0.888940,0.037502,-4.605675,0.587100,0.421007,0.024841,0.178711,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.178711,1.000000
1279936,549.058635,566.740,0.794822,0.009816,-4.603783,0.556824,0.618134,0.024858,0.047852,0.001953,0.000000,0.000977,0.000000,0.000000,0.000977,0.045898,0.255859
1280960,549.058635,566.740,0.660767,0.056338,-4.607284,0.247204,0.573535,0.024656,0.024414,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.024414,0.000000
1281984,528.567765,546.270,0.873043,0.002542,-4.621150,0.182221,0.571484,0.024578,0.011719,0.000977,0.000000,0.000000,0.000000,0.000000,0.000000,0.010742,0.000000
1283008,528.567765,546.270,0.861929,0.005040,-4.623225,0.158572,0.512891,0.024618,0.005859,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.005859,0.000000
1284032,543.110794,561.570,0.908975,0.002343,-4.629097,0.148101,0.494238,0.024413,0.074219,0.000977,0.000000,0.000000,0.000000,0.000000,0.000000,0.073242,0.620117
1285056,556.999366,575.490,0.756995,0.016849,-4.639947,0.408085,0.547794,0.024393,0.099609,0.000977,0.000000,0.010742,0.011719,0.000000,0.000977,0.098633,0.740234
1286080,556.999366,575.490,0.764113,0.059342,-4.639063,0.747479,0.532500,0.024449,0.028320,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.028320,0.000000
1287104,570.696575,589.970,0.829136,0.007253,-4.633450,0.263129,0.541126,0.024492,0.033203,0.000977,0.000000,0.000977,0.000000,0.000000,0.000977,0.032227,0.000000
1288128,570.696575,589.970,0.508998,0.075248,-4.632314,0.302350,0.617383,0.024422,0.037109,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.037109,0.000000
1289152,591.482933,611.340,0.775642,0.004532,-4.636813,0.626459,0.544310,0.024511,0.065430,0.000977,0.000000,0.004883,0.000000,0.000000,0.000977,0.062500,0.293945
1290176,591.482933,611.340,0.911083,0.040145,-4.633344,0.664613,0.512500,0.024524,0.016602,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.016602,0.000000
1291200,610.360441,631.230,0.896960,0.002361,-4.634867,0.213570,0.568164,0.024363,0.039062,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.039062,0.550781
1292224,610.360441,631.230,0.795913,0.012291,-4.644890,0.347709,0.494792,0.024376,0.072266,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.072266,1.000000
