timestamp,mode,cage_version,raw_steering,raw_throttle,safe_steering,safe_throttle,emergency,rules_fired,cycles_since_last_state,oscillation_persistent,osc_rate_c01,osc_rate_c02,osc_rate_c03
0.050000,,0.5.0,-0.0,0.5,-0.0,0.5,0,,0,0,0.0,0.0,0.0
0.101000,,0.5.0,-0.0,0.5,-0.0,0.5,0,,0,0,0.0,0.0,0.0
0.150000,,0.5.0,-0.0,0.5,-0.0,0.5,0,,0,0,0.0,0.0,0.0
0.200000,,0.5.0,1.1041979803273308e-31,0.5,1.1041979803273308e-31,0.5,0,,0,0,0.0,0.0,0.0
0.250000,,0.5.0,-4.087720026064576e-19,0.5,-4.087720026064576e-19,0.5,0,,0,0,0.0,0.0,0.0
0.300000,,0.5.0,-2.5158174740771072e-17,0.5,-2.5158174740771072e-17,0.5,0,,0,0,0.0,0.0,0.0
0.350000,,0.5.0,1.9375382356453735e-17,0.5,1.9375382356453735e-17,0.5,0,,0,0,0.0,0.0,0.0
0.400000,,0.5.0,-7.355355364813339e-19,0.5,-7.355355364813339e-19,0.5,0,,0,0,0.0,0.0,0.0
0.450000,,0.5.0,-2.686218896976694e-17,0.5,-2.686218896976694e-17,0.5,0,,0,0,0.0,0.0,0.0
0.500000,,0.5.0,-5.47241545159112e-18,0.5,-5.47241545159112e-18,0.5,0,,0,0,0.0,0.0,0.0
0.550000,,0.5.0,-5.817256495384055e-18,0.5,-5.817256495384055e-18,0.5,0,,0,0,0.0,0.0,0.0
0.600000,,0.5.0,2.0113584448438134e-17,0.5,2.0113584448438134e-17,0.5,0,,0,0,0.0,0.0,0.0
0.650000,,0.5.0,-1.1141833312913749e-18,0.5,-1.1141833312913749e-18,0.5,0,,0,0,0.0,0.0,0.0
0.700000,,0.5.0,-1.3754613950600101e-18,0.5,-1.3754613950600101e-18,0.5,0,,0,0,0.0,0.0,0.0
0.750000,,0.5.0,-3.8592789629052375e-18,0.5,-3.8592789629052375e-18,0.5,0,,0,0,0.0,0.0,0.0
0.800000,,0.5.0,-2.521888227863101e-17,0.5,-2.521888227863101e-17,0.5,0,,0,0,0.0,0.0,0.0
