episode,step,x,y,yaw,ey,epsi,s,speed,raw_steer,safe_steer,steer_correction,interventions,emergency,joint_envelope_violated,oscillation_persistent,cv_ok,cv_state_available,cv_perception_invalid,cv_ey,cv_epsi,cv_confidence,cv_curvature,cv_lane_width,cv_n_lines,cv_reason
0,1,-0.837083,-1.604509,-0.034317,0.017991,-0.034317,2.001852,0.042116,-0.317514,-0.317514,0.000000,,0,0,0,1,1,0,0.026481,-0.017505,0.7292,-0.0493,0.2684,2,ok
0,2,-0.827904,-1.604648,-0.060442,0.017852,-0.060442,2.011031,0.105561,-0.317514,-0.317514,0.000000,,0,0,0,1,1,0,0.026481,-0.017505,0.7292,-0.0493,0.2684,2,ok
0,3,-0.811145,-1.604901,-0.097074,0.017599,-0.097074,2.027791,0.168584,-0.612045,-0.467514,0.144531,C-06,0,0,0,1,1,0,0.022331,-0.052146,0.7292,-0.0511,0.2667,2,ok
0,4,-0.792000,-1.605777,-0.118837,0.016723,-0.118837,2.046935,0.198964,-0.145671,-0.317514,-0.171843,C-06,0,0,0,1,1,0,0.015862,-0.091924,0.7500,-0.0306,0.2673,2,ok
0,5,-0.768191,-1.608019,-0.132653,0.014481,-0.132653,2.070745,0.199292,0.574036,-0.167514,-0.741550,C-06,0,0,0,1,1,0,0.012725,-0.116754,0.7083,-0.0425,0.2667,2,ok
0,6,-0.748370,-1.610587,-0.134475,0.011913,-0.134475,2.090566,0.199916,0.110522,-0.017514,-0.128036,C-06,0,0,0,1,1,0,0.006997,-0.125064,0.6875,-0.0022,0.2726,2,ok
0,7,-0.728541,-1.613265,-0.126812,0.009235,-0.126812,2.110394,0.200188,0.155774,0.132486,-0.023288,C-06,0,0,0,1,1,0,0.006081,-0.135724,0.7292,-0.0377,0.2668,2,ok
0,8,-0.704719,-1.616484,-0.116395,0.006016,-0.116395,2.134217,0.200439,0.132976,0.132976,0.000000,,0,0,0,1,1,0,0.003453,-0.131103,0.7917,-0.0313,0.2663,2,ok
0,9,-0.684844,-1.619164,-0.107590,0.003336,-0.107590,2.154091,0.200601,0.153528,0.153528,0.000000,,0,0,0,1,1,0,0.001681,-0.119290,0.7917,-0.0501,0.2671,2,ok
0,10,-0.660973,-1.622076,-0.099999,0.000424,-0.099999,2.177962,0.200378,0.092060,0.092060,0.000000,,0,0,0,1,1,0,-0.000801,-0.110929,0.7500,-0.0289,0.2672,2,ok
0,11,-0.641060,-1.624414,-0.084785,-0.001914,-0.084785,2.197876,0.200633,0.267876,0.242060,-0.025815,C-06,0,0,0,1,1,0,-0.002525,-0.102323,0.7292,-0.0216,0.2679,2,ok
0,12,-0.621114,-1.626752,-0.060891,-0.004252,-0.060891,2.217821,0.200977,0.364973,0.364973,0.000000,,0,0,0,1,1,0,-0.002880,-0.089696,0.7292,-0.0424,0.2669,2,ok
0,13,-0.601142,-1.628694,-0.045447,-0.006194,-0.045447,2.235335,0.200589,0.175816,0.214973,0.039158,C-06,0,0,0,1,1,0,-0.002620,-0.070411,0.7292,-0.0422,0.2670,2,ok
0,14,-0.577160,-1.630496,-0.030335,-0.007996,-0.030335,2.261776,0.200367,0.180441,0.180441,0.000000,,0,0,0,1,1,0,-0.002661,-0.051752,0.7083,-0.0364,0.2668,2,ok
0,15,-0.557168,-1.631267,-0.026868,-0.008767,-0.026868,2.281768,0.200049,0.038442,0.038442,0.000000,,0,0,0,1,1,0,-0.002258,-0.038566,0.6875,-0.0385,0.2676,2,ok
0,16,-0.537174,-1.631956,-0.023521,-0.009456,-0.023521,2.301761,0.200059,0.049059,0.049059,0.000000,,0,0,0,1,1,0,-0.002935,-0.028670,0.6875,-0.0319,0.2674,2,ok
0,17,-0.517180,-1.632461,-0.024194,-0.009961,-0.024194,2.321756,0.200002,-0.014866,-0.014866,0.000000,,0,0,0,1,1,0,-0.002712,-0.029372,0.6875,-0.0385,0.2669,2,ok
0,18,-0.493185,-1.633049,-0.018295,-0.010549,-0.018295,2.345750,0.200025,0.077439,0.077439,0.000000,,0,0,0,1,1,0,-0.002530,-0.027104,0.7708,-0.0532,0.2666,2,ok
0,19,-0.469188,-1.633637,-0.009866,-0.011137,-0.009866,2.369748,0.200049,0.101378,0.101378,0.000000,,0,0,0,1,1,0,-0.003118,-0.021532,0.7708,-0.0441,0.2678,2,ok
0,20,-0.449188,-1.634120,-0.003494,-0.011620,-0.003494,2.389747,0.200050,0.089460,0.089460,0.000000,,0,0,0,1,1,0,-0.003555,-0.015072,0.7500,-0.0262,0.2675,2,ok
0,21,-0.429188,-1.634409,0.000907,-0.011909,0.000907,2.409747,0.200015,0.060163,0.060163,0.000000,,0,0,0,1,1,0,-0.002633,-0.009897,0.7708,-0.0388,0.2665,2,ok
0,22,-0.409188,-1.634413,-0.001969,-0.011913,-0.001969,2.429747,0.200000,-0.047719,-0.047719,0.000000,,0,0,0,1,1,0,-0.001811,-0.004183,0.7292,-0.0542,0.2671,2,ok
0,23,-0.385190,-1.634399,-0.017589,-0.011899,-0.017589,2.453746,0.199972,-0.254267,-0.197719,0.056548,C-06,0,0,0,1,1,0,-0.001768,-0.003406,0.7292,-0.0557,0.2671,2,ok
0,24,-0.365194,-1.634587,-0.021666,-0.012087,-0.021666,2.473742,0.199967,0.016287,-0.047719,-0.064006,C-06,0,0,0,1,1,0,-0.004592,-0.019526,0.7083,-0.0396,0.2672,2,ok
0,25,-0.345197,-1.634993,-0.015392,-0.012493,-0.015392,2.493738,0.200019,0.133681,0.102281,-0.031400,C-06,0,0,0,1,1,0,-0.005264,-0.022161,0.6667,-0.0387,0.2672,2,ok
