episode,step,x,y,yaw,ey,epsi,s,speed,raw_steer,safe_steer,steer_correction,interventions,emergency
0,1,-0.001535,-0.122364,0.002458,0.000038,0.053103,0.002365,0.047440,0.051753,0.051753,0.000000,,0
0,2,0.008292,-0.122217,0.004711,0.000195,0.055355,0.012191,0.111045,0.026367,0.026367,0.000000,,0
0,3,0.025748,-0.122150,0.001282,0.000278,0.051927,0.029648,0.174634,-0.041355,-0.041355,0.000000,,0
0,4,0.049259,-0.122176,-0.008074,0.000276,0.042571,0.053159,0.199994,-0.111502,-0.111502,0.000000,,0
0,5,0.069258,-0.122203,-0.017588,0.000268,0.033056,0.073158,0.199971,-0.135807,-0.135807,0.000000,,0
0,6,0.093252,-0.122238,-0.027698,0.000256,0.022946,0.097151,0.199926,-0.120719,-0.120719,0.000000,,0
0,7,0.113242,-0.122489,-0.033833,0.000011,-0.020771,0.117142,0.199912,-0.088120,-0.088120,0.000000,,0
0,8,0.133231,-0.123163,-0.031225,-0.000663,-0.018163,0.137131,0.200016,0.039385,0.039385,0.000000,,0
0,9,0.157222,-0.123976,-0.023977,-0.001476,-0.010915,0.161122,0.200056,0.087494,0.087494,0.000000,,0
0,10,0.177218,-0.124654,-0.017670,-0.002154,-0.004608,0.181118,0.200082,0.090395,0.090395,0.000000,,0
0,11,0.201215,-0.125386,-0.011212,-0.002886,0.001850,0.203900,0.200063,0.076648,0.076648,0.000000,,0
0,12,0.221214,-0.125806,-0.007279,-0.003306,-0.007086,0.225114,0.200031,0.055706,0.055706,0.000000,,0
0,13,0.241214,-0.126182,-0.002248,-0.003682,-0.002056,0.245114,0.200031,0.071441,0.071441,0.000000,,0
0,14,0.261214,-0.126460,0.002403,-0.003960,0.002596,0.265114,0.200013,0.065692,0.065692,0.000000,,0
0,15,0.285214,-0.126613,0.006795,-0.004113,0.006988,0.289114,0.199998,0.051741,0.051741,0.000000,,0
0,16,0.305213,-0.126599,0.009252,-0.004099,0.009252,0.309113,0.199992,0.034724,0.034724,0.000000,,0
0,17,0.325212,-0.126490,0.010780,-0.003990,0.010780,0.329112,0.199992,0.021596,0.021596,0.000000,,0
0,18,0.345211,-0.126317,0.011623,-0.003817,0.011623,0.349111,0.199995,0.011806,0.011806,0.000000,,0
0,19,0.369209,-0.126058,0.012054,-0.003558,0.012054,0.373109,0.199998,0.005065,0.005065,0.000000,,0
0,20,0.393207,-0.125771,0.012097,-0.003271,0.012097,0.397108,0.200000,0.000486,0.000486,0.000000,,0
0,21,0.413206,-0.125531,0.011943,-0.003031,0.011943,0.417106,0.200000,-0.002233,-0.002233,0.000000,,0
0,22,0.433205,-0.125291,0.011696,-0.002791,0.011696,0.437105,0.200001,-0.003537,-0.003537,0.000000,,0
0,23,0.453203,-0.125051,0.011415,-0.002551,0.011415,0.457103,0.200001,-0.004004,-0.004004,0.000000,,0
0,24,0.477202,-0.124763,0.011075,-0.002263,0.011075,0.481102,0.200002,-0.004032,-0.004032,0.000000,,0
0,25,0.497201,-0.124529,0.010806,-0.002029,0.010806,0.501101,0.200002,-0.003836,-0.003836,0.000000,,0
