iso,uptime_s,load1,mem_used_mb,mem_avail_mb,swap_used_mb,train_rss_mb,gz_rss_mb,n_gz,gpu_mem_mb,gpu_util,gpu_temp,disk_avail_gb,timestep
2026-08-21T09:18:22+02:00,165244,1.02,9594,21598,0,2089,1903,1,1230,2,54,354,631744
2026-08-21T09:19:22+02:00,165304,0.82,9618,21574,0,2089,1903,1,1230,3,54,354,631744
2026-08-21T09:20:22+02:00,165364,0.74,9637,21555,0,2095,1903,1,1230,3,54,354,632768
2026-08-21T09:21:22+02:00,165424,0.69,9630,21562,0,2107,1903,1,1230,3,54,354,632768
2026-08-21T09:22:22+02:00,165484,2.48,9603,21590,0,2067,1903,1,1230,3,54,354,633792
2026-08-21T09:23:22+02:00,165544,1.72,9608,21584,0,2067,1903,1,1230,2,54,354,633792
2026-08-21T09:24:22+02:00,165604,1.44,9599,21593,0,2067,1903,1,1230,3,54,354,634816
2026-08-21T09:25:22+02:00,165664,0.84,9603,21590,0,2079,1903,1,1230,3,54,354,634816
2026-08-21T09:26:22+02:00,165724,0.64,9649,21543,0,2091,1903,1,1230,3,54,354,635840
2026-08-21T09:27:22+02:00,165784,0.78,9634,21558,0,2104,1903,1,1230,3,54,354,635840
2026-08-21T09:28:22+02:00,165844,2.23,9653,21539,0,2117,1903,1,1230,2,54,354,636864
2026-08-21T09:29:22+02:00,165904,1.60,9656,21536,0,2117,1903,1,1230,3,54,354,636864
2026-08-21T09:30:22+02:00,165964,1.13,9582,21610,0,2067,1903,1,1230,2,54,354,637888
2026-08-21T09:31:22+02:00,166024,0.75,9609,21584,0,2075,1903,1,1230,3,54,354,637888
2026-08-21T09:32:22+02:00,166084,0.77,9623,21569,0,2075,1903,1,1230,0,54,354,637888
2026-08-21T09:33:22+02:00,166144,2.11,9591,21602,0,2075,1903,1,1230,3,54,354,638912
2026-08-21T09:34:22+02:00,166204,1.32,9610,21583,0,2080,1903,1,1230,2,54,354,638912
2026-08-21T09:35:22+02:00,166264,1.00,9632,21560,0,2091,1904,1,1230,3,54,354,639936
2026-08-21T09:36:22+02:00,166324,2.18,9618,21574,0,2104,1904,1,1230,3,54,354,639936
2026-08-21T09:37:22+02:00,166384,1.40,9643,21549,0,2116,1904,1,1230,3,54,354,639936
2026-08-21T09:38:22+02:00,166444,0.58,9612,21580,0,2077,1904,1,1230,2,54,354,640960
2026-08-21T09:39:22+02:00,166504,2.67,9587,21605,0,2077,1904,1,1230,3,54,354,640960
2026-08-21T09:40:22+02:00,166564,1.40,9622,21570,0,2085,1904,1,1230,3,54,354,641984
2026-08-21T09:41:23+02:00,166625,1.40,9623,21569,0,2099,1904,1,1230,3,54,353,641984
2026-08-21T09:42:23+02:00,166685,1.10,9634,21558,0,2101,1904,1,1230,3,54,353,643008
2026-08-21T09:43:23+02:00,166745,0.73,9663,21529,0,2101,1904,1,1230,2,54,353,643008
