episode,step,x,y,yaw,ey,epsi,s,speed,raw_steer,safe_steer,steer_correction,interventions,emergency,cv_ok,cv_state_available,cv_perception_invalid,cv_ey,cv_epsi,cv_confidence
0,1,-0.000417,0.033103,-0.029382,0.155405,0.084028,8.785834,0.059080,-0.830191,-0.830191,0.000000,,0,1,1,0,-0.092895,0.025576,0.6042
0,2,0.010786,0.032937,-0.086307,0.155351,-0.035663,0.014536,0.122278,-0.688017,-0.688017,0.000000,,0,1,1,0,-0.096012,-0.029503,0.5833
0,3,0.029523,0.032652,-0.133282,0.155084,-0.082638,0.033274,0.184720,-0.589390,-0.589390,0.000000,,0,1,1,0,-0.101459,-0.072234,0.5417
0,4,0.049182,0.031533,-0.167054,0.153984,-0.116409,0.052934,0.197835,-0.523626,-0.523626,0.000000,,0,1,1,0,-0.104405,-0.119365,0.4792
0,5,0.072783,0.028803,-0.197447,0.151277,-0.146802,0.076537,0.197884,-0.395308,-0.395308,0.000000,,0,1,1,0,-0.108747,-0.150922,0.4375
0,6,0.092361,0.025545,-0.213251,0.148038,-0.162607,0.096119,0.198499,-0.034701,-0.245308,-0.210607,C-06,0,1,1,0,-0.115358,-0.193618,0.3750
0,7,0.111917,0.021405,-0.207425,0.143905,-0.194362,0.115817,0.200122,0.298750,0.118962,-0.179788,C-06;C-03,0,1,1,0,-0.120888,-0.211063,0.3333
0,8,0.131526,0.017220,-0.187282,0.139720,-0.174220,0.135426,0.200867,0.160990,0.346553,0.185563,C-03,0,1,1,0,-0.126861,-0.201664,0.3542
0,9,0.155158,0.012198,-0.162792,0.134698,-0.149729,0.159058,0.201709,-0.005499,0.322202,0.327701,C-06;C-03,0,1,1,0,-0.129257,-0.183468,0.3750
0,10,0.178863,0.007841,-0.151507,0.130341,-0.138445,0.182763,0.200790,-0.263486,0.137761,0.401247,C-06;C-03,0,1,1,0,-0.127184,-0.175628,0.4167
0,11,0.198647,0.004421,-0.142658,0.126921,-0.129596,0.202547,0.200759,-0.385481,0.137761,0.523242,C-06;C-03,0,1,0,0,0.126662,-0.145849,0.5833
0,12,0.202689,0.003947,-0.142050,0.126447,-0.128988,0.203900,0.000000,-0.386391,0.137761,0.524152,C-06;C-03;C-05,1,1,0,1,0.124207,-0.139881,0.6042
