episode,step,sim_time_s,x,y,yaw,ey,epsi,s,speed,raw_steer,safe_steer,steer_correction,raw_throttle,safe_throttle,throttle_correction,interventions,emergency,joint_envelope_violated,oscillation_persistent,cv_ok,cv_state_available,cv_perception_invalid,cv_ey,cv_epsi,cv_confidence,cv_curvature,cv_lane_width,cv_n_lines,cv_reason
0,1,0.980000,-0.838935,-1.627898,0.374423,-0.005398,0.374423,2.000000,0.000000,-0.373421,-0.574247,-0.200826,0.835448,-0.500000,-1.335448,C-02;C-05,1,1,0,1,1,0,0.056074,0.574247,0.4792,-0.0658,0.2713,3,ok
