timestep,ep_rew_mean,ep_len_mean,explained_variance,value_loss,entropy,approx_kl,clip_fraction,std,intervention_rate,emergency_rate,int_rate_C-01,int_rate_C-02,int_rate_C-03,int_rate_C-04,int_rate_C-05,int_rate_C-06
203776,15.689841,18.520,0.631494,0.194733,0.728885,0.261575,0.540332,0.347546,0.923828,0.047852,0.013672,0.078125,0.058594,0.011719,0.039062,0.900391
204800,18.974930,20.360,0.678118,0.152217,0.713303,0.333949,0.505977,0.342902,0.926758,0.042969,0.027344,0.027344,0.058594,0.012695,0.037109,0.908203
205824,24.636145,24.460,0.577321,0.232700,0.689951,0.608648,0.426610,0.341384,0.924805,0.032227,0.013672,0.034180,0.028320,0.014648,0.027344,0.915039
206848,27.019556,25.350,0.624692,0.206616,0.686002,0.307828,0.481039,0.341427,0.925781,0.033203,0.002930,0.039062,0.020508,0.009766,0.029297,0.911133
207872,28.096112,27.700,0.716329,0.145095,0.684801,0.208833,0.408967,0.341257,0.928711,0.034180,0.077148,0.058594,0.051758,0.011719,0.032227,0.896484
208896,23.872037,25.790,0.671730,0.229384,0.665843,0.396331,0.574805,0.333260,0.928711,0.037109,0.027344,0.071289,0.041992,0.007812,0.030273,0.911133
209920,19.040821,21.750,0.678312,0.276720,0.634904,0.422213,0.428309,0.332955,0.918945,0.051758,0.003906,0.078125,0.064453,0.014648,0.045898,0.900391
210944,18.638995,20.970,0.650113,0.234419,0.620669,0.283918,0.543066,0.326274,0.929688,0.031250,0.001953,0.024414,0.032227,0.010742,0.027344,0.920898
211968,21.130978,21.840,0.540571,0.248513,0.591162,0.331967,0.497003,0.325401,0.898438,0.057617,0.006836,0.081055,0.052734,0.015625,0.050781,0.875977
212992,22.949245,22.690,0.075132,0.300070,0.584820,0.305390,0.590039,0.322480,0.901367,0.032227,0.003906,0.025391,0.023438,0.009766,0.029297,0.889648
214016,26.026419,25.730,0.675942,0.118172,0.565590,0.268995,0.513477,0.318501,0.933594,0.038086,0.004883,0.026367,0.035156,0.014648,0.033203,0.919922
215040,29.875589,28.820,0.565266,0.160133,0.539213,0.549020,0.559211,0.315381,0.940430,0.028320,0.003906,0.008789,0.009766,0.015625,0.027344,0.934570
216064,33.360224,32.280,0.622576,0.142882,0.510429,0.249852,0.534863,0.308891,0.932617,0.025391,0.003906,0.058594,0.053711,0.005859,0.022461,0.922852
217088,25.587016,26.090,0.813041,0.073700,0.484354,0.382685,0.500265,0.308544,0.928711,0.047852,0.007812,0.041992,0.049805,0.011719,0.039062,0.909180
218112,21.345595,24.090,0.702728,0.177859,0.479257,0.305281,0.582617,0.305938,0.924805,0.030273,0.012695,0.032227,0.056641,0.006836,0.025391,0.911133
219136,24.955332,27.310,0.649343,0.237878,0.464438,0.296080,0.403017,0.305889,0.940430,0.024414,0.000977,0.035156,0.011719,0.007812,0.022461,0.929688
220160,23.663536,25.500,0.637878,0.207223,0.469923,0.268483,0.556445,0.305606,0.908203,0.055664,0.004883,0.040039,0.065430,0.023438,0.049805,0.892578
221184,14.429205,18.700,0.351504,0.350681,0.462326,0.455858,0.308333,0.305364,0.899414,0.040039,0.014648,0.053711,0.053711,0.008789,0.034180,0.882812
222208,13.129230,19.430,0.558707,0.176567,0.454596,0.365402,0.539782,0.300746,0.916992,0.044922,0.015625,0.027344,0.072266,0.014648,0.037109,0.892578
223232,17.604104,22.670,0.518816,0.153936,0.427881,0.305603,0.528613,0.299024,0.916992,0.030273,0.010742,0.055664,0.032227,0.009766,0.027344,0.899414
224256,20.836240,25.160,0.538893,0.170482,0.418022,0.273208,0.525098,0.296767,0.927734,0.032227,0.006836,0.037109,0.017578,0.005859,0.025391,0.913086
225280,27.779045,31.310,0.604397,0.154080,0.403476,0.345030,0.474743,0.296322,0.932617,0.025391,0.000000,0.039062,0.015625,0.008789,0.021484,0.923828
226304,30.472865,32.770,0.864849,0.050332,0.393199,0.296770,0.573926,0.292637,0.945312,0.025391,0.005859,0.070312,0.020508,0.004883,0.020508,0.930664
227328,31.164058,38.580,0.907319,0.054216,0.374775,0.944518,0.467461,0.291909,0.841797,0.024414,0.000000,0.064453,0.020508,0.004883,0.022461,0.827148
228352,32.843714,39.910,0.848057,0.119441,0.371902,0.184622,0.494727,0.290876,0.936523,0.026367,0.002930,0.010742,0.020508,0.008789,0.020508,0.925781
229376,25.993912,33.820,0.715678,0.133678,0.355119,0.319101,0.471926,0.286960,0.904297,0.034180,0.006836,0.032227,0.068359,0.011719,0.030273,0.890625
230400,31.309564,33.170,0.735187,0.173027,0.336128,0.347739,0.532895,0.286824,0.871094,0.022461,0.001953,0.023438,0.017578,0.006836,0.021484,0.864258
231424,24.331744,33.660,0.796756,0.110078,0.338282,0.365250,0.610352,0.286168,0.859375,0.026367,0.038086,0.016602,0.034180,0.004883,0.023438,0.842773
232448,25.381293,32.880,0.883671,0.074919,0.321919,0.332729,0.490430,0.282414,0.928711,0.027344,0.002930,0.012695,0.010742,0.010742,0.025391,0.919922
233472,23.556489,33.800,0.681841,0.133495,0.304348,0.272172,0.513273,0.282038,0.884766,0.036133,0.004883,0.055664,0.033203,0.006836,0.029297,0.866211
234496,34.440099,35.880,0.856802,0.119232,0.303166,1.747858,0.389678,0.282348,0.945312,0.023438,0.006836,0.077148,0.044922,0.006836,0.022461,0.927734
235520,34.675597,35.970,0.843751,0.081751,0.301304,0.359627,0.609473,0.279934,0.916016,0.021484,0.016602,0.019531,0.023438,0.005859,0.017578,0.906250
236544,31.144522,32.590,0.782432,0.105871,0.280180,0.298174,0.539746,0.276152,0.921875,0.046875,0.002930,0.047852,0.032227,0.008789,0.036133,0.903320
237568,26.213581,25.190,0.748572,0.171046,0.253340,0.367507,0.585840,0.273158,0.926758,0.036133,0.004883,0.012695,0.046875,0.014648,0.029297,0.913086
238592,16.418344,20.790,0.803304,0.137063,0.234167,0.421160,0.564189,0.271266,0.862305,0.052734,0.033203,0.106445,0.048828,0.013672,0.047852,0.827148
239616,14.339193,21.550,0.705612,0.289436,0.223013,0.658707,0.419744,0.270965,0.920898,0.040039,0.015625,0.041016,0.051758,0.011719,0.033203,0.898438
240640,18.210522,22.260,0.711284,0.278688,0.222050,0.327322,0.446484,0.271037,0.936523,0.029297,0.005859,0.025391,0.041992,0.008789,0.025391,0.929688
241664,25.052826,31.320,0.839309,0.087107,0.220918,0.263083,0.574707,0.269615,0.880859,0.026367,0.007812,0.023438,0.028320,0.006836,0.024414,0.868164
242688,23.709511,29.310,0.731810,0.153485,0.210975,0.259835,0.445801,0.269439,0.929688,0.041992,0.004883,0.030273,0.035156,0.015625,0.038086,0.912109
243712,16.359856,20.420,0.389207,0.428180,0.211782,0.225514,0.451172,0.269826,0.925781,0.045898,0.019531,0.059570,0.050781,0.012695,0.039062,0.901367
244736,14.081990,18.470,0.637235,0.219413,0.215915,0.214449,0.401250,0.270517,0.881836,0.053711,0.003906,0.070312,0.042969,0.011719,0.042969,0.858398
245760,12.799433,17.830,0.366172,0.131981,0.218466,0.342705,0.497352,0.269801,0.918945,0.044922,0.007812,0.066406,0.081055,0.012695,0.038086,0.892578
246784,14.746991,19.630,0.584772,0.150942,0.215416,0.449685,0.477328,0.270409,0.894531,0.043945,0.005859,0.055664,0.069336,0.013672,0.034180,0.872070
247808,19.646763,24.040,0.749857,0.090807,0.220850,0.355192,0.455966,0.271030,0.918945,0.037109,0.004883,0.029297,0.041016,0.007812,0.032227,0.904297
248832,20.050539,25.410,0.643109,0.137893,0.219655,0.653935,0.522936,0.269347,0.914062,0.037109,0.018555,0.020508,0.086914,0.010742,0.032227,0.894531
249856,22.359399,27.340,0.650425,0.145817,0.204450,0.288084,0.561035,0.266418,0.937500,0.024414,0.013672,0.020508,0.066406,0.008789,0.020508,0.926758
250880,17.824141,25.820,0.746901,0.079673,0.183815,0.492212,0.547385,0.265134,0.901367,0.038086,0.020508,0.059570,0.041016,0.013672,0.034180,0.875977
251904,25.416597,32.740,0.527412,0.223394,0.180502,0.361056,0.411381,0.265666,0.926758,0.018555,0.000977,0.014648,0.003906,0.004883,0.016602,0.918945
