timestep,raw_steer,raw_throttle
10,-0.293543,0.275940
20,0.943202,1.000000
30,-0.856162,0.168134
40,-0.939408,0.171766
50,-0.137083,1.000000
60,-1.000000,0.796911
70,0.547097,0.652727
80,0.201736,0.939837
90,-0.152889,0.000000
100,0.121336,1.000000
110,-0.087899,0.357128
120,1.000000,0.177462
130,1.000000,0.064616
140,-1.000000,0.306562
150,-1.000000,0.153232
160,0.203457,0.274422
170,0.192186,1.000000
180,0.750326,0.667811
190,0.040652,0.350085
200,-0.708478,0.474632
210,1.000000,0.102866
220,-0.449676,0.545651
230,0.125781,0.548247
240,-0.434944,0.000000
250,1.000000,0.000000
260,1.000000,1.000000
270,0.230483,0.473833
280,-1.000000,0.208443
290,0.612676,0.714899
300,-0.201049,0.000000
310,0.004697,1.000000
320,0.452557,0.000000
330,1.000000,0.270586
340,-0.721807,0.989045
350,-1.000000,0.371594
360,0.162210,0.164441
370,-0.004056,1.000000
380,-1.000000,0.444263
390,-0.096858,1.000000
400,0.973996,0.000000
410,0.171566,0.373596
420,1.000000,0.017691
430,1.000000,0.000000
440,0.244047,0.295653
450,0.059100,0.468200
460,-0.222376,0.272368
470,1.000000,0.539020
480,-0.602843,0.557776
490,-0.103083,1.000000
500,1.000000,0.280636
510,1.000000,0.789826
520,-1.000000,1.000000
530,0.252160,0.000000
540,-1.000000,0.155975
550,1.000000,0.501819
560,1.000000,1.000000
570,-0.479579,0.845075
580,-0.033715,0.736402
590,1.000000,0.523436
600,0.946599,1.000000
610,0.669070,0.479400
620,1.000000,0.238459
630,-0.794828,0.325727
640,-0.124936,0.728958
650,-0.924495,0.554977
660,-0.452466,0.646812
670,-0.103525,1.000000
680,-0.017942,0.271701
690,-0.710633,1.000000
700,1.000000,0.000000
710,-1.000000,1.000000
720,-0.520145,1.000000
730,-1.000000,0.000000
740,0.357747,0.290315
750,-1.000000,0.026758
760,-1.000000,0.742208
770,0.229259,1.000000
780,0.894451,0.233220
790,1.000000,0.465673
800,-1.000000,1.000000
810,0.729098,0.599156
820,0.305215,0.600640
830,-0.220532,0.277536
840,0.370454,0.145571
850,0.696441,0.071645
860,0.117236,0.000000
