episode,step,x,y,yaw,ey,epsi,s,speed,raw_steer,safe_steer,steer_correction,interventions,emergency,joint_envelope_violated,oscillation_persistent,cv_ok,cv_state_available,cv_perception_invalid,cv_ey,cv_epsi,cv_confidence,cv_curvature,cv_lane_width,cv_n_lines,cv_reason
0,1,-0.838935,-1.628909,0.558431,-0.006409,0.558431,2.000000,0.000000,0.156355,0.163891,0.007536,C-02;C-01;C-05,1,1,0,1,1,0,-0.229260,0.534456,0.5833,-0.0795,0.2658,2,ok
