timestamp,mode,cage_version,raw_steering,raw_throttle,safe_steering,safe_throttle,emergency,rules_fired,cycles_since_last_state,oscillation_persistent,osc_rate_c01,osc_rate_c02,osc_rate_c03,ey,epsi,speed,kappa_ahead
1786995633.919632,monitoring,0.6.1,0.13899636268615723,0.7164775729179382,0.13899636268615723,0.7164775729179382,1,C-02;C-05,0,0,0.0,0.0,0.0,-0.01358244546795135,0.7635116504004236,0.00027008488026602985,0.0
1786995634.063169,monitoring,0.6.1,0.13829240202903748,0.7104488164186478,0.13829240202903748,0.7104488164186478,1,C-02;C-05,0,0,0.0,0.0,0.0,0.005835986639879331,0.6606718062796235,0.0002694198489342621,0.0
1786995634.171663,monitoring,0.6.1,0.13400350511074066,0.7077757716178894,0.13400350511074066,0.7077757716178894,1,C-02;C-05,0,0,0.0,0.0,0.0,-0.02649613258388217,0.7717845219300448,0.00011624534269071657,0.0
1786995634.403995,monitoring,0.6.1,0.1385425329208374,0.7065263539552689,0.1385425329208374,0.7065263539552689,1,C-02;C-05,0,0,0.0,0.0,0.0,-0.02649613258388217,0.7717845219300448,0.00011624534269071657,0.0
1786995634.445502,monitoring,0.6.1,0.1459655612707138,0.7118001878261566,0.1459655612707138,0.7118001878261566,1,C-02;C-05,0,0,0.0,0.0,0.0,-0.02649613258388217,0.7717845219300448,0.00011624534269071657,0.0
1786995634.547391,monitoring,0.6.1,0.14479690790176392,0.7133238464593887,0.14479690790176392,0.7133238464593887,1,C-02;C-05,0,0,0.0,0.0,0.0,-0.02649613258388217,0.7717845219300448,0.00011624534269071657,0.0
1786995634.669284,monitoring,0.6.1,0.150950625538826,0.7147314101457596,0.150950625538826,0.7147314101457596,1,C-02;C-05,0,0,0.0,0.0,0.0,-0.02391859947424515,0.7605334384007657,0.00026801048253578445,0.0
1786995634.794688,monitoring,0.6.1,0.14700263738632202,0.715990886092186,0.14700263738632202,0.715990886092186,1,C-02;C-05,0,0,0.0,0.0,0.0,-0.017709710367211286,0.7585613369151516,0.0002823945875856091,0.0
1786995634.873209,monitoring,0.6.1,0.14853820204734802,0.7149135917425156,0.14853820204734802,0.7149135917425156,1,C-02;C-05,0,0,0.0,0.0,0.0,-0.017709710367211286,0.7585613369151516,0.0002823945875856091,0.0
1786995634.982767,monitoring,0.6.1,0.14984379708766937,0.7137299180030823,0.14984379708766937,0.7137299180030823,1,C-02;C-05,0,0,0.0,0.0,0.0,-0.017931390752187762,0.7354634070252898,6.921615390998462e-05,0.0
1786995635.052428,monitoring,0.6.1,0.15624819695949554,0.7139195501804352,0.15624819695949554,0.7139195501804352,1,C-02;C-05,0,0,0.0,0.0,0.0,-0.015677810086537493,0.7508395295653849,0.00017492880547162947,0.0
1786995635.155864,monitoring,0.6.1,0.15184584259986877,0.7159856557846069,0.15184584259986877,0.7159856557846069,1,C-02;C-05,0,0,0.0,0.0,0.0,-0.015677810086537493,0.7508395295653849,0.00017492880547162947,0.0
1786995635.272701,monitoring,0.6.1,0.15594522655010223,0.7143020033836365,0.15594522655010223,0.7143020033836365,1,C-02;C-05,0,0,0.0,0.0,0.0,-0.015677810086537493,0.7508395295653849,0.00017492880547162947,0.0
1786995635.368975,monitoring,0.6.1,0.1582418531179428,0.7132955491542816,0.1582418531179428,0.7132955491542816,1,C-02;C-05,0,0,0.0,0.0,0.0,-0.017615962107150607,0.7161316430110558,7.513420869333631e-05,0.0
1786995635.473904,monitoring,0.6.1,0.15898063778877258,0.7140910774469376,0.15898063778877258,0.7140910774469376,1,C-02;C-05,0,0,0.0,0.0,0.0,-0.017615962107150607,0.7161316430110558,7.513420869333631e-05,0.0
1786995635.564292,monitoring,0.6.1,0.15527395904064178,0.71556755900383,0.15527395904064178,0.71556755900383,1,C-02;C-05,0,0,0.0,0.0,0.0,-0.017615962107150607,0.7161316430110558,7.513420869333631e-05,0.0
1786995635.664390,monitoring,0.6.1,0.15366481244564056,0.7166135162115097,0.15366481244564056,0.7166135162115097,1,C-02;C-05,0,0,0.0,0.0,0.0,-0.017615962107150607,0.7161316430110558,7.513420869333631e-05,0.0
1786995635.759273,monitoring,0.6.1,0.1470746397972107,0.7145103961229324,0.1470746397972107,0.7145103961229324,1,C-02;C-05,0,0,0.0,0.0,0.0,-0.017615962107150607,0.7161316430110558,7.513420869333631e-05,0.0
1786995635.847587,monitoring,0.6.1,0.14210976660251617,0.7117941826581955,0.14210976660251617,0.7117941826581955,1,C-02;C-05,0,0,0.0,0.0,0.0,-0.017615962107150607,0.7161316430110558,7.513420869333631e-05,0.0
1786995635.955409,monitoring,0.6.1,0.13979394733905792,0.7107565104961395,0.13979394733905792,0.7107565104961395,1,C-02;C-05,0,0,0.0,0.0,0.0,-0.017615962107150607,0.7161316430110558,7.513420869333631e-05,0.0
1786995636.072439,monitoring,0.6.1,0.13457827270030975,0.7075799405574799,0.13457827270030975,0.7075799405574799,1,C-02;C-05,0,0,0.0,0.0,0.0,-0.014926236603844838,0.7651287571337634,0.00010378786042411976,0.0
1786995636.153119,monitoring,0.6.1,0.13633623719215393,0.7072232216596603,0.13633623719215393,0.7072232216596603,1,C-02;C-05,0,0,0.0,0.0,0.0,-0.014926236603844838,0.7651287571337634,0.00010378786042411976,0.0
1786995636.366580,monitoring,0.6.1,0.13222701847553253,0.7054151296615601,0.13222701847553253,0.7054151296615601,1,C-02;C-05,0,0,0.0,0.0,0.0,-0.014926236603844838,0.7651287571337634,0.00010378786042411976,0.0
1786995636.468606,monitoring,0.6.1,0.13958249986171722,0.7067155689001083,0.13958249986171722,0.7067155689001083,1,C-02;C-05,0,0,0.0,0.0,0.0,-0.014926236603844838,0.7651287571337634,0.00010378786042411976,0.0
1786995636.582558,monitoring,0.6.1,0.14149922132492065,0.7097910642623901,0.14149922132492065,0.7097910642623901,1,C-02;C-05,0,0,0.0,0.0,0.0,-0.014926236603844838,0.7651287571337634,0.00010378786042411976,0.0
1786995636.647524,monitoring,0.6.1,0.14416411519050598,0.7113892287015915,0.14416411519050598,0.7113892287015915,1,C-02;C-05,0,0,0.0,0.0,0.0,-0.014926236603844838,0.7651287571337634,0.00010378786042411976,0.0
1786995636.867877,monitoring,0.6.1,0.14375369250774384,0.7147554159164429,0.14375369250774384,0.7147554159164429,1,C-02;C-05,0,0,0.0,0.0,0.0,-0.014926236603844838,0.7651287571337634,0.00010378786042411976,0.0
1786995636.995098,monitoring,0.6.1,0.14483009278774261,0.712790384888649,0.14483009278774261,0.712790384888649,1,C-02;C-05,0,0,0.0,0.0,0.0,-0.014926236603844838,0.7651287571337634,0.00010378786042411976,0.0
1786995637.059948,monitoring,0.6.1,0.14224588871002197,0.716404139995575,0.14224588871002197,0.716404139995575,1,C-02;C-05,0,0,0.0,0.0,0.0,-0.014926236603844838,0.7651287571337634,0.00010378786042411976,0.0
1786995637.146505,monitoring,0.6.1,0.14398564398288727,0.7158219218254089,0.14398564398288727,0.7158219218254089,1,C-02;C-05,0,0,0.0,0.0,0.0,-0.014926236603844838,0.7651287571337634,0.00010378786042411976,0.0
1786995637.253057,monitoring,0.6.1,0.14602133631706238,0.7148042768239975,0.14602133631706238,0.7148042768239975,1,C-02;C-05,0,0,0.0,0.0,0.0,-0.014926236603844838,0.7651287571337634,0.00010378786042411976,0.0
1786995637.658438,monitoring,0.6.1,0.14964501559734344,0.7158011049032211,0.14964501559734344,0.7158011049032211,1,C-02;C-05,0,0,0.0,0.0,0.0,-0.014926236603844838,0.7651287571337634,0.00010378786042411976,0.0
1786995637.770077,monitoring,0.6.1,0.1520879864692688,0.7177219688892365,0.1520879864692688,0.7177219688892365,1,C-02;C-05,0,0,0.0,0.0,0.0,-0.014926236603844838,0.7651287571337634,0.00010378786042411976,0.0
1786995637.891422,monitoring,0.6.1,0.1444023698568344,0.7167452573776245,0.1444023698568344,0.7167452573776245,1,C-02;C-05,0,0,0.0,0.0,0.0,-0.014926236603844838,0.7651287571337634,0.00010378786042411976,0.0
1786995637.955379,monitoring,0.6.1,0.14046476781368256,0.7145042568445206,0.14046476781368256,0.7145042568445206,1,C-02;C-05,0,0,0.0,0.0,0.0,-0.014926236603844838,0.7651287571337634,0.00010378786042411976,0.0
1786995638.057953,monitoring,0.6.1,0.1416948288679123,0.7132584154605865,0.1416948288679123,0.7132584154605865,1,C-02;C-05,0,0,0.0,0.0,0.0,-0.014926236603844838,0.7651287571337634,0.00010378786042411976,0.0
1786995638.157471,monitoring,0.6.1,0.1347949206829071,0.7123329192399979,0.1347949206829071,0.7123329192399979,1,C-02;C-05,0,0,0.0,0.0,0.0,-0.014926236603844838,0.7651287571337634,0.00010378786042411976,0.0
1786995638.252523,monitoring,0.6.1,0.1312437504529953,0.7095075398683548,0.1312437504529953,0.7095075398683548,1,C-02;C-05,0,0,0.0,0.0,0.0,-0.014926236603844838,0.7651287571337634,0.00010378786042411976,0.0
1786995638.362932,monitoring,0.6.1,0.13422799110412598,0.7070148289203644,0.13422799110412598,0.7070148289203644,1,C-02;C-05,0,0,0.0,0.0,0.0,-0.014926236603844838,0.7651287571337634,0.00010378786042411976,0.0
1786995638.477467,monitoring,0.6.1,0.1306491643190384,0.7071140706539154,0.1306491643190384,0.7071140706539154,1,C-02;C-05,0,0,0.0,0.0,0.0,-0.014926236603844838,0.7651287571337634,0.00010378786042411976,0.0
1786995638.549677,monitoring,0.6.1,0.12993767857551575,0.7048662155866623,0.12993767857551575,0.7048662155866623,1,C-02;C-05,0,0,0.0,0.0,0.0,-0.014926236603844838,0.7651287571337634,0.00010378786042411976,0.0
1786995638.659849,monitoring,0.6.1,0.13504020869731903,0.7070136368274689,0.13504020869731903,0.7070136368274689,1,C-02;C-05,0,0,0.0,0.0,0.0,-0.014926236603844838,0.7651287571337634,0.00010378786042411976,0.0
1786995638.755623,monitoring,0.6.1,0.13671673834323883,0.7092509865760803,0.13671673834323883,0.7092509865760803,1,C-02;C-05,0,0,0.0,0.0,0.0,-0.014926236603844838,0.7651287571337634,0.00010378786042411976,0.0
1786995638.870412,monitoring,0.6.1,0.13386762142181396,0.7095815241336823,0.13386762142181396,0.7095815241336823,1,C-02;C-05,0,0,0.0,0.0,0.0,-0.014926236603844838,0.7651287571337634,0.00010378786042411976,0.0
1786995638.975111,monitoring,0.6.1,0.1426352709531784,0.7138125002384186,0.1426352709531784,0.7138125002384186,1,C-02;C-05,0,0,0.0,0.0,0.0,-0.014926236603844838,0.7651287571337634,0.00010378786042411976,0.0
1786995639.066220,monitoring,0.6.1,0.1457773745059967,0.7159196436405182,0.1457773745059967,0.7159196436405182,1,C-02;C-05,0,0,0.0,0.0,0.0,-0.014926236603844838,0.7651287571337634,0.00010378786042411976,0.0
1786995639.159254,monitoring,0.6.1,0.14417684078216553,0.7154734432697296,0.14417684078216553,0.7154734432697296,1,C-02;C-05,0,0,0.0,0.0,0.0,-0.014926236603844838,0.7651287571337634,0.00010378786042411976,0.0
1786995639.261649,monitoring,0.6.1,0.14475654065608978,0.7133481651544571,0.14475654065608978,0.7133481651544571,1,C-02;C-05,0,0,0.0,0.0,0.0,-0.014926236603844838,0.7651287571337634,0.00010378786042411976,0.0
1786995639.364924,monitoring,0.6.1,0.1467350274324417,0.7137679904699326,0.1467350274324417,0.7137679904699326,1,C-02;C-05,0,0,0.0,0.0,0.0,-0.014926236603844838,0.7651287571337634,0.00010378786042411976,0.0
1786995639.480546,monitoring,0.6.1,0.15287339687347412,0.7160024046897888,0.15287339687347412,0.7160024046897888,1,C-02;C-05,0,0,0.0,0.0,0.0,-0.014926236603844838,0.7651287571337634,0.00010378786042411976,0.0
1786995639.561102,monitoring,0.6.1,0.14985792338848114,0.716382622718811,0.14985792338848114,0.716382622718811,1,C-02;C-05,0,0,0.0,0.0,0.0,-0.014926236603844838,0.7651287571337634,0.00010378786042411976,0.0
1786995639.646980,monitoring,0.6.1,0.15024442970752716,0.7140432149171829,0.15024442970752716,0.7140432149171829,1,C-02;C-05,0,0,0.0,0.0,0.0,-0.014926236603844838,0.7651287571337634,0.00010378786042411976,0.0
