episode,step,x,y,yaw,ey,epsi,s,speed,raw_steer,safe_steer,steer_correction,interventions,emergency,cv_ok,cv_state_available,cv_perception_invalid,cv_ey,cv_epsi,cv_confidence
0,1,-0.001532,-0.122438,-0.038023,-0.000036,0.012621,0.002368,0.048999,-0.621911,-0.621911,0.000000,,0,1,1,0,0.005305,-0.000745,0.7708
0,2,0.008465,-0.122589,-0.077332,-0.000177,-0.026687,0.012365,0.112316,0.013932,-0.471911,-0.485844,C-06,0,1,1,0,0.003276,-0.036829,0.7917
0,3,0.026039,-0.122935,-0.103703,-0.000506,-0.053059,0.029940,0.175399,0.585864,-0.321911,-0.907776,C-06,0,1,1,0,0.000428,-0.069628,0.7708
0,4,0.045499,-0.124410,-0.115555,-0.001963,-0.064910,0.049401,0.199370,1.000000,-0.171911,-1.171911,C-06,0,1,1,0,-0.001604,-0.095475,0.7292
0,5,0.069335,-0.127081,-0.117875,-0.004610,-0.067230,0.073240,0.199907,1.000000,-0.021911,-1.021911,C-06,0,1,1,0,-0.002913,-0.115837,0.7292
0,6,0.089204,-0.129425,-0.110216,-0.006935,-0.059572,0.093111,0.200159,1.000000,0.128089,-0.871911,C-06,0,1,1,0,-0.007724,-0.118348,0.6667
0,7,0.109100,-0.131774,-0.092607,-0.009274,-0.079545,0.113000,0.200505,0.990160,0.278089,-0.712071,C-06,0,1,1,0,-0.009814,-0.111700,0.6667
0,8,0.129037,-0.134123,-0.064766,-0.011623,-0.051704,0.132937,0.200937,0.613373,0.428089,-0.185285,C-06,0,1,1,0,-0.011304,-0.094281,0.7083
0,9,0.153008,-0.136937,-0.031745,-0.014437,-0.018683,0.156908,0.201215,0.400232,0.400232,0.000000,,0,1,1,0,-0.011854,-0.068122,0.7083
0,10,0.177002,-0.138723,-0.010102,-0.016223,0.002960,0.180902,0.200392,0.087345,0.250232,0.162887,C-06,0,1,1,0,-0.011548,-0.043921,0.7292
0,11,0.197002,-0.139305,-0.002378,-0.016805,0.010684,0.200902,0.200057,-0.285568,0.100232,0.385800,C-06,0,1,1,0,-0.011891,-0.012566,0.7917
0,12,0.217002,-0.139370,-0.005207,-0.016870,-0.005014,0.220902,0.199998,-0.136421,-0.049768,0.086653,C-06,0,1,1,0,-0.011864,-0.003737,0.7708
0,13,0.241001,-0.139496,0.002502,-0.016996,0.002694,0.244901,0.200002,0.147791,0.100232,-0.047560,C-06,0,1,1,0,-0.012447,-0.003376,0.7708
0,14,0.265000,-0.139626,0.019327,-0.017126,0.019520,0.268900,0.199969,0.206960,0.206960,0.000000,,0,1,1,0,-0.011799,-0.000345,0.7292
0,15,0.284994,-0.139603,0.027007,-0.017103,0.027199,0.288894,0.199931,0.106132,0.106132,0.000000,,0,1,1,0,-0.011055,0.011611,0.7292
0,16,0.304987,-0.139086,0.025378,-0.016586,0.025378,0.308887,0.200009,-0.032056,-0.032056,0.000000,,0,1,1,0,-0.010240,0.021784,0.6667
0,17,0.324982,-0.138542,0.022438,-0.016042,0.022438,0.328882,0.200023,-0.042979,-0.042979,0.000000,,0,1,1,0,-0.009936,0.026915,0.6667
0,18,0.348975,-0.138002,0.025518,-0.015502,0.025518,0.352875,0.199985,0.041499,0.041499,0.000000,,0,1,1,0,-0.009712,0.025300,0.6875
0,19,0.372968,-0.137390,0.021582,-0.014890,0.021582,0.376868,0.200019,-0.052366,-0.052366,0.000000,,0,1,1,0,-0.008765,0.025164,0.7500
0,20,0.392964,-0.136876,0.015649,-0.014376,0.015649,0.396864,0.200040,-0.087390,-0.087390,0.000000,,0,1,1,0,-0.008284,0.022485,0.7292
0,21,0.412962,-0.136464,0.013411,-0.013964,0.013411,0.416862,0.200020,-0.028380,-0.028380,0.000000,,0,1,1,0,-0.008401,0.020123,0.7917
0,22,0.432961,-0.136183,0.013140,-0.013683,0.013140,0.436861,0.200001,-0.002307,-0.002307,0.000000,,0,1,1,0,-0.007611,0.012340,0.7917
0,23,0.456957,-0.135856,0.021225,-0.013356,0.021225,0.460857,0.199975,0.100856,0.100856,0.000000,,0,1,1,0,-0.007358,0.011519,0.7708
0,24,0.476950,-0.135584,0.030393,-0.013084,0.030393,0.480850,0.199929,0.133788,0.133788,0.000000,,0,1,1,0,-0.006331,0.017497,0.7500
0,25,0.496938,-0.135312,0.039870,-0.012812,0.039870,0.500838,0.199864,0.137200,0.137200,0.000000,,0,1,1,0,-0.005279,0.026037,0.7083
0,26,0.516920,-0.134779,0.045344,-0.012279,0.045344,0.520820,0.199885,0.075860,0.075860,0.000000,,0,1,1,0,-0.004320,0.034775,0.6875
0,27,0.540896,-0.133700,0.044195,-0.011200,0.044195,0.544796,0.200012,-0.017999,-0.017999,0.000000,,0,1,1,0,-0.003040,0.039569,0.7083
0,28,0.564874,-0.132606,0.041200,-0.010106,0.041200,0.568774,0.200037,-0.036922,-0.036922,0.000000,,0,1,1,0,-0.002591,0.041525,0.7292
0,29,0.584858,-0.131695,0.036481,-0.009195,0.036481,0.588758,0.200073,-0.070849,-0.070849,0.000000,,0,1,1,0,-0.001685,0.038899,0.7500
0,30,0.608845,-0.130604,0.031116,-0.008104,0.031116,0.612745,0.200100,-0.064406,-0.064406,0.000000,,0,1,1,0,-0.001781,0.040188,0.7292
0,31,0.632834,-0.129775,0.029340,-0.007275,0.029340,0.636734,0.200025,-0.019065,-0.019065,0.000000,,0,1,1,0,-0.000510,0.030650,0.7500
0,32,0.656824,-0.129050,0.028888,-0.006550,0.028888,0.660724,0.200006,-0.004966,-0.004966,0.000000,,0,1,1,0,-0.001881,0.040710,0.7917
0,33,0.680812,-0.128333,0.033411,-0.005833,0.033411,0.684712,0.199979,0.057826,0.057826,0.000000,,0,1,1,0,-0.001734,0.044201,0.7500
0,34,0.704796,-0.127615,0.039757,-0.005115,0.039757,0.708696,0.199934,0.077568,0.077568,0.000000,,0,1,1,0,-0.003941,0.064962,0.7083
0,35,0.724777,-0.127018,0.048611,-0.004518,0.048611,0.728677,0.199858,0.132410,0.132410,0.000000,,0,1,1,0,-0.002877,0.068777,0.6875
0,36,0.748739,-0.126300,0.063774,-0.003800,0.063774,0.752639,0.199692,0.187423,0.187423,0.000000,,0,1,1,0,-0.000958,0.072974,0.6875
0,37,0.772677,-0.125486,0.079608,-0.002986,0.079608,0.776577,0.199545,0.195860,0.195860,0.000000,,0,1,1,0,0.004764,0.067646,0.7292
