event,reason,trigger_time,frame_stamp,filename
1,perception_invalid,1788185348.386201,1788185344.873703,e01_1788185344.873703.png
1,perception_invalid,1788185348.386201,1788185344.923645,e01_1788185344.923645.png
1,perception_invalid,1788185348.386201,1788185344.973449,e01_1788185344.973449.png
1,perception_invalid,1788185348.386201,1788185345.074174,e01_1788185345.074174.png
1,perception_invalid,1788185348.386201,1788185345.123700,e01_1788185345.123700.png
1,perception_invalid,1788185348.386201,1788185345.225852,e01_1788185345.225852.png
1,perception_invalid,1788185348.386201,1788185345.273004,e01_1788185345.273004.png
1,perception_invalid,1788185348.386201,1788185345.323435,e01_1788185345.323435.png
1,perception_invalid,1788185348.386201,1788185345.373578,e01_1788185345.373578.png
1,perception_invalid,1788185348.386201,1788185345.424234,e01_1788185345.424234.png
1,perception_invalid,1788185348.386201,1788185345.479563,e01_1788185345.479563.png
1,perception_invalid,1788185348.386201,1788185345.526068,e01_1788185345.526068.png
1,perception_invalid,1788185348.386201,1788185345.574278,e01_1788185345.574278.png
1,perception_invalid,1788185348.386201,1788185345.623847,e01_1788185345.623847.png
1,perception_invalid,1788185348.386201,1788185345.674320,e01_1788185345.674320.png
1,perception_invalid,1788185348.386201,1788185345.723854,e01_1788185345.723854.png
1,perception_invalid,1788185348.386201,1788185345.773872,e01_1788185345.773872.png
1,perception_invalid,1788185348.386201,1788185345.823851,e01_1788185345.823851.png
1,perception_invalid,1788185348.386201,1788185345.923904,e01_1788185345.923904.png
1,perception_invalid,1788185348.386201,1788185346.073378,e01_1788185346.073378.png
1,perception_invalid,1788185348.386201,1788185346.125810,e01_1788185346.125810.png
1,perception_invalid,1788185348.386201,1788185346.173263,e01_1788185346.173263.png
1,perception_invalid,1788185348.386201,1788185346.223366,e01_1788185346.223366.png
1,perception_invalid,1788185348.386201,1788185346.273407,e01_1788185346.273407.png
1,perception_invalid,1788185348.386201,1788185346.323587,e01_1788185346.323587.png
1,perception_invalid,1788185348.386201,1788185346.374078,e01_1788185346.374078.png
1,perception_invalid,1788185348.386201,1788185346.423844,e01_1788185346.423844.png
1,perception_invalid,1788185348.386201,1788185346.473640,e01_1788185346.473640.png
1,perception_invalid,1788185348.386201,1788185346.523433,e01_1788185346.523433.png
1,perception_invalid,1788185348.386201,1788185346.573660,e01_1788185346.573660.png
1,perception_invalid,1788185348.386201,1788185346.623248,e01_1788185346.623248.png
1,perception_invalid,1788185348.386201,1788185346.673342,e01_1788185346.673342.png
1,perception_invalid,1788185348.386201,1788185346.723734,e01_1788185346.723734.png
1,perception_invalid,1788185348.386201,1788185346.773567,e01_1788185346.773567.png
1,perception_invalid,1788185348.386201,1788185346.824869,e01_1788185346.824869.png
1,perception_invalid,1788185348.386201,1788185346.873971,e01_1788185346.873971.png
1,perception_invalid,1788185348.386201,1788185346.924105,e01_1788185346.924105.png
1,perception_invalid,1788185348.386201,1788185346.975283,e01_1788185346.975283.png
